OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,GEO_SEMI_MAJOR,GEO_SEMI_MINOR,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
4992,1756.953,3385.385,3.734,25.57,3.135,2.18,3.31,2.509,5.56,0.305,18.957,0.007983,0.04997,102,0.69089
4993,2449.973,3392.717,24.27,23.537,5.555,5.354,6.637,6.463,15.378,0.036,16.793,0.007326,0.05025,501,1.6617
4994,2557.363,3391.901,8.9048,24.626,5.034,4.373,5.434,4.794,8.037,0.131,47.539,0.007296,0.05025,276,1.0649
4995,2846.889,3386.887,8.5009,24.676,8.7,3.663,8.78,4.009,7.368,0.579,10.481,0.007648,0.0498,304,1.2224
4996,2168.836,3396.338,5.9024,25.072,6.608,3.014,6.542,3.256,5.885,0.544,83.341,0.00903,0.04978,239,1.0669
4997,472.918,3406.663,67.615,22.425,13.701,8.371,16.04,10.365,23.615,0.389,18.517,0.009845,0.05038,1668,3.1873
4998,554.44,3391.227,3.7119,25.576,4.041,2.199,4.157,2.591,5.748,0.456,45.847,0.009426,0.05018,92,0.55225
4999,2225.149,3414.165,23.203,23.586,14.429,6.341,14.294,6.832,12.341,0.561,83.758,0.008852,0.04981,827,2.1902
5000,3039.002,3391.13,4.2516,25.429,3.264,2.494,3.647,2.78,5.727,0.236,-89.213,0.008488,0.04971,123,0.67489
5001,971.911,3412.861,107.55,21.921,15.856,8.344,20.32,10.001,32.564,0.474,-50.44,0.007537,0.05057,2054,3.4408
5002,1509.661,3399.748,5.5533,25.139,8.108,3.259,7.737,3.315,5.338,0.598,-86.172,0.007523,0.05048,255,1.1252
5003,2911.511,3395.863,8.4181,24.687,4.389,4.34,4.881,4.565,8.036,0.011,-0.753,0.007907,0.04973,252,1.1439
5004,1083.966,3403.141,39.489,23.009,7.539,5.401,9.964,6.31,20.415,0.284,31.591,0.007474,0.05045,690,2.118
5005,2389.745,3405.797,61.085,22.535,9.748,5.19,11.984,7.236,26.294,0.468,-29.165,0.007459,0.05022,906,2.6882
5006,3376.889,3414.605,104.35,21.954,9.86,8.754,13.303,11.824,33.656,0.112,49.863,0.007833,0.04984,1741,3.7257
5007,312.484,3400.653,13.003,24.215,12.379,3.481,11.922,3.778,8.861,0.719,-17.013,0.009498,0.05052,508,1.5696
5008,1578.043,3395.057,2.9725,25.817,4.443,2.06,4.494,2.244,4.126,0.536,-17.119,0.007696,0.05039,119,0.74912
5009,1431.354,3398.48,3.9803,25.5,4.376,2.423,4.557,2.763,5.073,0.446,-75.144,0.007722,0.05038,139,0.71138
5010,1967.952,3432.136,225.37,21.118,12.312,8.634,17.313,13.039,55.3,0.299,-82.722,0.008665,0.04983,2424,4.0593
5011,2507.608,3412.135,65.028,22.467,10.561,6.203,14.546,7.967,25.335,0.413,21.235,0.007308,0.05025,1254,2.8467
5012,4183.561,3400.691,12.027,24.3,10.126,3.857,10.189,4.051,8.904,0.619,10.329,0.008102,0.04987,422,1.2838
5013,673.595,3409.241,24.314,23.535,11.232,6.561,11.645,7.026,12.784,0.416,34.323,0.009494,0.05014,844,2.3513
5014,2942.4,3415.071,18.769,23.816,11.473,5.195,12.094,5.393,11.168,0.547,-54.361,0.008134,0.0497,658,1.9568
5015,3743.635,3401.023,5.6197,25.126,5.064,4.414,5.472,4.608,5.39,0.128,-33.867,0.007075,0.0501,262,1.176
5016,1851.674,3402.165,6.0708,25.042,6.11,4.281,5.972,4.374,6.258,0.299,-25.598,0.008183,0.05001,224,0.87986
5017,2733.562,3412.258,32.183,23.231,16.807,5.764,18.292,6.468,15.485,0.657,33.398,0.007551,0.05008,958,2.587
5018,50.453,3419.6,32.165,23.232,10.116,7.607,11.527,8.36,15.699,0.248,-60.005,0.008799,0.05058,922,2.1189
5019,234.832,3430.295,57.453,22.602,20.48,6.348,21.452,7.013,20.649,0.69,-47.797,0.009112,0.05053,1695,3.2379
5020,1625.543,3411.599,39.668,23.004,9.144,5.124,11.273,6.359,20.322,0.44,8.006,0.007901,0.05023,711,1.9355
5021,3288.993,3409.982,8.1744,24.719,7.551,3.073,7.758,3.244,7.623,0.593,45.841,0.007944,0.04978,266,1.253
5022,2413.898,3415.782,23.186,23.587,7.277,5.739,7.803,6.646,13.6,0.211,-62.128,0.007347,0.05023,609,1.7852
5023,3586.251,3406.146,3.6446,25.596,5.008,3.069,4.919,3.299,4.324,0.387,83.15,0.007224,0.05013,166,0.86456
5024,797.465,3407.33,6.7464,24.927,5.839,3.692,6.01,3.762,6.594,0.368,-7.608,0.008498,0.05018,245,1.0544
5025,2019.517,3442.195,118.16,21.819,14.969,9.436,19.312,12.233,33.929,0.37,-64.55,0.008806,0.04974,2287,4.1325
5026,2263.732,3410.778,5.6229,25.125,5.12,2.915,5.442,3.258,6.161,0.431,-70.929,0.008668,0.0499,191,0.98817
5027,2832.008,3413.261,18.572,23.828,6.262,4.669,7.481,5.586,12.838,0.254,2.53,0.007767,0.04981,441,1.6829
5028,3014.539,3424.882,165.5,21.453,13.103,10.26,18.6,12.856,42.671,0.217,31.482,0.008407,0.04975,2619,4.3456
5029,830.395,3418.422,17.826,23.872,9.332,5.233,10.102,5.8,11.777,0.439,-9.046,0.008272,0.05026,503,1.5646
5030,3327.895,3406.255,2.4807,26.014,3.52,2.305,3.568,2.653,3.597,0.345,20.499,0.007861,0.04979,113,0.61254
5031,3429.224,3408.191,3.5157,25.635,4.295,2.409,4.577,2.584,4.747,0.439,-5.638,0.007676,0.04991,131,0.71012
5032,140.565,3412.085,4.9069,25.273,3.841,2.897,4.082,3.281,5.822,0.246,37.463,0.008754,0.05056,158,0.85293
5033,1941.077,3414.88,6.0704,25.042,5.507,4.274,6.05,4.419,5.442,0.224,-83.028,0.008523,0.04992,300,1.2139
5034,2677.923,3412.175,4.5888,25.346,6.129,3.028,6.051,3.15,5.185,0.506,-38.075,0.007382,0.05021,191,0.86907
5035,3967.905,3421.894,18.867,23.811,9.756,5.485,9.504,5.798,11.164,0.438,83.426,0.007975,0.04996,650,1.9705
5036,1285.894,3419.803,9.9585,24.505,4.642,3.016,5.613,3.721,9.292,0.35,38.004,0.008051,0.05032,242,1.0601
5037,158.736,3420.923,6.9368,24.897,5.59,4.424,5.967,4.51,6.318,0.209,45.486,0.008802,0.05054,289,1.1091
5038,771.728,3423.41,6.4253,24.98,6.35,3.262,6.668,3.555,6.069,0.486,47.823,0.00885,0.05014,265,1.1157
5039,2459.477,3422.969,4.203,25.441,4.78,2.794,4.799,3.002,5.033,0.415,89.508,0.007309,0.05024,160,0.88436
5040,3344.898,3422.954,3.7285,25.571,6.15,2.392,6.495,2.543,4.519,0.611,56.907,0.007889,0.04982,170,0.85797
5041,4064.511,3430.416,22.679,23.611,11.96,6.109,12.595,6.325,12.325,0.489,29.171,0.008019,0.04992,775,2.1784
5042,3511.19,3430.913,21.899,23.649,10.642,7.828,11.131,8.451,12.099,0.264,58.707,0.007594,0.04997,766,2.1662
5043,2714.951,3434.951,24.422,23.531,14.878,5.44,15.315,5.852,12.961,0.634,24.229,0.00756,0.05009,820,2.2295
5044,2158.47,3426.886,18.919,23.808,13.104,4.827,13.552,5.036,10.789,0.632,6.465,0.008907,0.04977,717,2.1445
5045,367.369,3425.813,4.2618,25.426,4.967,2.747,5.139,2.994,5.151,0.447,-33.642,0.01006,0.05054,162,0.76471
