NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
406,1136.5216,699.4835,225.7593,21.1159,6.4,4.732,4.17,6.6,7.448,0.261,-36.28,-0.0003595179,0.0821843,572,0
407,3793.6946,545.1677,6.512787,24.9656,1.246,0.677,8.81,10.56,4.011,0.457,50.6,5.085602e-07,0.0821843,4,0
408,3357.9863,576.9148,47.82469,22.8009,3.288,2.761,3.79,7.26,4.407,0.16,-63.09,-0.0003795376,0.0821843,145,0
409,3639.1907,562.7377,14.22226,24.1176,1.925,1.595,6.74,10.56,4.773,0.171,-39.26,0.0001756122,0.0821843,26,0
410,1889.7969,627.327,422.0439,20.4366,5.935,5.824,3.69,5.28,7.134,0.019,84.26,0.002918259,0.0821843,794,0.001
411,1497.1124,584.652,48.8899,22.777,3.507,3.026,4.17,6.6,5.207,0.137,-49.75,-0.0001139526,0.0821843,159,0
412,760.4097,568.3354,26.33639,23.4486,2.694,2.401,5.98,10.56,5.476,0.109,38.3,-0.00010896,0.0821843,77,0
413,4066.4827,543.4922,2.645226,25.9438,0.966,0.414,7.37,10.56,2.229,0.571,18.72,0.0001598115,0.0821843,6,0
414,1336.0695,622.564,52.67928,22.6959,3.979,3.294,5.03,7.26,6.241,0.172,-17.24,0.0005285045,0.0821843,177,0
415,75.8073,548,3.851028,25.5361,0.818,0.506,8.44,10.56,3.171,0.382,-31.66,0.0004429082,0.0821843,4,0
416,3043.4434,552.0212,5.184315,25.2133,1.175,0.551,8.8,3.5,3.436,0.531,63.23,-0.0009602911,0.0821843,6,0
417,3637.7827,582.3661,55.36485,22.6419,3.569,2.989,6.08,8.58,6.774,0.163,38.6,3.795222e-05,0.0821843,142,0
418,1050.6775,583.3905,35.4986,23.1245,3.211,2.733,5.1,8.58,5.196,0.149,75.22,0.0006488647,0.0821843,121,0
419,3563.6548,566.7856,16.98835,23.9246,2.407,1.802,5.52,9.24,4.096,0.251,-34.33,4.774368e-05,0.0821843,55,0
