ID,NDET,NMATCH,SKYMEAN,SKYSTD,LUMFRAC25ALL,LUMFRAC50ALL,LUMFRAC75ALL,LUMFRAC25BIG,LUMFRAC50BIG,LUMFRAC75BIG
denlo1a,2970,2388,0.00413703849178002,0.00126927497245437,0.861693751206688,0.979573348500316,1.09571616086271,0.977626662271709,0.987778550170324,0.995914615657319
denlo1b,2690,2174,-0.000484948682583906,0.00111700279685612,0.877611734263569,0.971248994007843,1.05489407880632,0.967396072780699,0.980582216185636,0.995264314542452
denlo4a,3030,2200,0.00427722185561196,0.00170476468252652,0.769792352682968,0.860545726703944,1.00346990243638,0.834075622121447,0.857762212870163,0.867445740324643
denlo4b,2795,2122,-0.000852730371755631,0.001619419486374,0.769870262139322,0.850703863342486,0.96729008018479,0.821339850162911,0.845192124575165,0.863215743348037
denhi1a,5402,4280,0.00610717140636907,0.00163530250743578,0.884819289106113,0.999334799452491,1.1419362726862,0.981149142060332,0.987639085440688,1.00657010192757
denhi1b,5097,4329,-0.000614846140649919,0.00126740791222415,0.893083965259112,0.989582197351073,1.11056020104261,0.981613663553982,0.984895699157099,0.997436975531238
denhi4a,5346,4011,0.00613828336142583,0.00220840178349478,0.814989661652429,0.931981946572794,1.10922957148105,0.848477535510338,0.876459852515953,0.886600087238152
denhi4b,5058,3979,-0.00119744566905177,0.00207608190421503,0.815578886424592,0.915507346769984,1.08043125943597,0.854674317388883,0.872746018914826,0.884669967344957
