NUMBER,FLUX_AUTO,MAG_AUTO,KRON_RADIUS,PETRO_RADIUS,BACKGROUND,THRESHOLD,X_IMAGE,Y_IMAGE,A_IMAGE,B_IMAGE,THETA_IMAGE,ELLIPTICITY,CLASS_STAR,FLUX_RADIUS
87,1.101384,-0.1048,3.5,4.62,0.006871607,0.02778631,3785.748,21.4174,1.673,0.606,-77.86,0.638,0.034,2.064
88,0.8278452,0.2051,8.67,7.26,0.007849212,0.02778631,676.512,31.4906,0.823,0.45,18.04,0.453,0.039,1.874
89,0.5851063,0.5819,4.36,5.28,0.007111663,0.02778631,3053.0146,31.5074,0.795,0.5,-0.49,0.371,0.009,1.057
90,3.003895,-1.1942,3.5,5.28,0.007120037,0.02778631,3013.0679,15.2916,2.262,1.523,65.81,0.327,0.001,2.906
91,1.627054,-0.5285,3.5,5.28,0.007143594,0.02778631,2096.0281,24.7763,1.418,1.117,22.58,0.212,0.001,2.13
92,0.6774249,0.4228,4.95,10.56,0.006985636,0.02778631,3536.7771,32.5962,0.766,0.446,19.14,0.417,0.111,1.639
93,5.295034,-1.8097,3.5,3.5,0.009746963,0.02778631,210.9198,8.2982,2.489,2.226,30.5,0.106,0,4.287
94,1.628274,-0.5293,6.32,3.96,0.009472959,0.02778631,274.5092,26.4673,1.69,0.936,26.57,0.446,0.008,2.35
95,2.481541,-0.9868,4.04,5.28,0.007148378,0.02778631,2646.4927,17.0004,1.905,1.08,-27.26,0.433,0.008,2.849
96,1.505318,-0.4441,4.32,3.5,0.00712851,0.02778631,2935.4067,25.8045,2.02,1.142,25.11,0.435,0.002,2.271
97,12.38895,-2.7326,3.5,5.28,0.006963521,0.02778631,3570.7969,6.8791,3.645,2.956,-11.49,0.189,0,4.446
98,2.161688,-0.837,6.94,3.5,0.00750767,0.02778631,900.1385,24.3291,1.766,0.783,-42.37,0.556,0.01,4.437
99,2.256796,-0.8837,3.5,3.5,0.007138509,0.02778631,1839.5905,22.1998,1.836,1.026,-63.57,0.441,0.012,2.568
100,0.9120032,0.1,3.5,3.96,0.007125032,0.02778631,2956.3198,29.3137,1.696,0.535,39.75,0.684,0.009,2.199
101,0.6513942,0.4654,5.14,4.62,0.007058588,0.02778631,3367.6011,32.1925,0.748,0.452,-71.62,0.396,0.135,1.011
102,0.6635368,0.4453,3.5,4.62,0.007535271,0.02778631,1024.5115,25.1873,1.585,1.241,-81.91,0.217,0.022,1.209
103,2.059658,-0.7845,3.5,3.96,0.01030041,0.02778631,73.4559,14.7343,2.262,0.945,-87.53,0.582,0.013,2.47
104,1.016471,-0.0177,6.47,3.5,0.007515489,0.02778631,938.1713,27.9191,1.424,0.598,72.51,0.58,0.039,2.048
105,0.9650417,0.0386,3.5,3.5,0.007114498,0.02778631,3033.7358,30.0669,1.018,0.655,-61.8,0.357,0.028,1.504
106,0.7085319,0.3741,3.5,7.26,0.00747913,0.02778631,772.3951,32.7685,0.76,0.45,-71.71,0.408,0.02,1.497
107,0.7211921,0.3549,6.89,6.6,0.007792313,0.02778631,690.9659,35.4925,0.804,0.5,-0.18,0.378,0.555,1.483
108,4.569302,-1.6496,5.1,3.5,0.007152156,0.02778631,2395.261,11.4313,2.851,2.149,-65.04,0.246,0,3.493
109,0.7868556,0.2603,3.5,6.6,0.007089828,0.02778631,3221.001,28.9678,1.289,0.499,-57.7,0.613,0.073,1.846
110,1.614659,-0.5202,3.5,5.28,0.007137836,0.02778631,1835.7623,23.9906,1.572,1.047,-82.19,0.334,0.002,1.917
111,0.6872352,0.4072,6.38,7.26,0.007487442,0.02778631,811.3878,34.1779,0.756,0.446,71.28,0.41,0.006,1.338
112,0.5760497,0.5989,6.28,6.6,0.00749597,0.02778631,851.192,33.8487,0.75,0.569,-40.48,0.242,0.072,1.034
113,0.7285257,0.3439,4.84,7.26,0.007077147,0.02778631,3316.012,36.5274,0.801,0.499,0.88,0.377,0.304,1.389
114,1.407152,-0.3709,3.5,3.5,0.006327696,0.02778631,3997.0857,29.9896,1.498,0.751,-59.35,0.499,0.006,2.463
115,5.080143,-1.7647,3.5,5.28,0.008196407,0.02778631,591.5399,13.927,3.123,1.903,-45.89,0.39,0,4.073
116,2.762865,-1.1034,5.84,5.94,0.007704668,0.02778631,712.6803,24.6594,2.021,1.512,35.73,0.252,0,3.382
117,1.297353,-0.2826,3.5,3.96,0.007144777,0.02778631,2512.4895,32.0208,1.98,1.049,-13.69,0.47,0.011,1.752
118,0.737983,0.3299,3.5,6.6,0.007117396,0.02778631,3001.5967,37.2054,0.732,0.452,-70.74,0.382,0.09,1.043
119,5.426435,-1.8363,3.67,4.62,0.00753654,0.02778631,1022.407,17.1164,2.319,1.921,-88.66,0.171,0,3.846
120,1.442422,-0.3977,5.77,5.28,0.007142059,0.02778631,2161.8098,34.5868,1.304,0.981,-10.17,0.248,0.007,2.031
121,0.9586169,0.0459,3.5,3.5,0.007504335,0.02778631,1374.3782,35.5371,1.257,0.637,40.98,0.494,0.008,1.822
122,1.446279,-0.4006,3.5,5.28,0.007119392,0.02778631,2996.7739,30.4671,1.311,1.144,86.74,0.128,0,1.648
123,1.204372,-0.2019,4.04,3.5,0.00714147,0.02778631,2095.9075,31.7573,1.568,0.922,-75.35,0.412,0,2.416
124,1.757649,-0.6123,3.5,5.94,0.007030435,0.02778631,3433.0984,31.8158,1.558,1.214,-45.01,0.221,0,2.088
125,1.434438,-0.3917,4.58,9.24,0.006886649,0.02778631,3770.53,37.0004,1.284,0.812,-34.61,0.368,0.009,2.584
126,10.34405,-2.5367,5.94,5.28,0.007741726,0.02778631,703.9073,17.6199,3.979,2.321,-17.11,0.417,0,5.672
127,1.653689,-0.5461,6.29,3.96,0.007146335,0.02778631,2466.9761,27.9668,1.494,0.817,44.65,0.453,0.101,2.854
128,0.9766943,0.0256,6.58,5.94,0.007142026,0.02778631,2642.4844,38.4802,1.102,0.5,89.44,0.547,0.006,2.343
129,1.081467,-0.085,3.5,5.94,0.00688302,0.02778631,3781.9426,38.7682,1.329,0.97,6.42,0.27,0.001,2.043
130,1.093897,-0.0974,3.5,5.28,0.007133495,0.02778631,1875.2001,41.5842,1.279,0.739,-29.99,0.423,0.009,2.027
131,4.800989,-1.7033,3.5,6.6,0.007485901,0.02778631,802.2608,22.0772,2.631,1.792,68.44,0.319,0,3.018
132,1.894756,-0.6939,6.81,3.5,0.007154047,0.02778631,1770.8555,31.8267,1.853,0.881,7.51,0.524,0,2.757
133,1.905681,-0.7001,4.5,4.62,0.01044314,0.02778631,32.8055,31.6797,1.865,0.934,-65.17,0.499,0,2.848
134,3.167358,-1.2517,3.5,5.94,0.00714256,0.02778631,2837.4209,23.3445,2.539,1.413,-84.96,0.443,0,3.329
135,0.5415067,0.666,4.62,3.96,0.00709041,0.02778631,3212.4468,37.7693,1.292,0.485,-84.86,0.624,0.52,1.319
136,0.4815688,0.7934,8.41,0,0.007138947,0.02778631,2820.0156,42.988,0.91,0.531,44.5,0.417,0.126,1.113
137,0.8293959,0.2031,3.5,4.62,0.007130717,0.02778631,2886.1567,42.8255,0.83,0.67,43.53,0.192,0.011,1.225
138,2.512549,-1.0003,6.65,4.62,0.006884221,0.02778631,3767.3926,29.4851,2.311,0.896,-4.32,0.612,0.002,3.641
139,2.782467,-1.1111,7.32,9.9,0.007268649,0.02778631,1641.0149,33.8781,1.794,0.869,-87.56,0.516,0,4.151
140,0.9823966,0.0193,3.5,3.5,0.007141402,0.02778631,2600.2412,41.1567,1.024,0.644,60.26,0.371,0.008,1.601
141,0.7465733,0.3173,7.42,5.94,0.007327168,0.02778631,1571.7815,41.2208,1.355,0.319,-58.86,0.764,0.825,1.932
142,7.965156,-2.253,3.87,3.5,0.007076347,0.02778631,3323.2998,8.5342,3.889,2.857,64.25,0.265,0,3.799
143,1.387726,-0.3558,5.58,5.28,0.007136214,0.02778631,2010.3364,42.6945,1.361,0.889,20.62,0.347,0,2.385
144,17.50992,-3.1082,3.62,5.94,0.007145596,0.02778631,1990.1243,9.8045,3.576,3.425,73.51,0.042,0,4.589
145,3.568823,-1.3813,3.5,6.6,0.007145939,0.02778631,2349.1223,31.556,2.162,1.705,-61.94,0.211,0,2.983
146,1.053283,-0.0564,3.5,3.96,0.007275922,0.02778631,1631.5343,35.8563,1.052,0.898,-12.24,0.146,0,1.727
147,1.831869,-0.6572,6.01,5.28,0.00713446,0.02778631,1879.4596,38.9187,1.475,0.979,-80.58,0.337,0.009,2.866
148,0.5663684,0.6173,3.5,4.62,0.007130885,0.02778631,1836.1608,48.3734,0.764,0.438,19.25,0.427,0.104,0.997
149,5.3637,-1.8237,3.5,3.5,0.006421218,0.02778631,3968.2229,25.1994,2.872,2.164,-24.64,0.247,0,3.447
150,3.036338,-1.2059,3.5,3.5,0.005801833,0.02778631,4151.6016,26.3596,3.125,1.671,45.69,0.465,0,3.582
151,1.108128,-0.1115,5.83,3.5,0.007101787,0.02778631,3118.9368,42.2263,1.598,0.681,49.19,0.574,0.002,1.879
152,0.5913891,0.5703,3.5,0,0.007291443,0.02778631,1610.4121,46.7929,0.758,0.45,-71.02,0.406,0.851,1.494
153,6.664017,-2.0593,3.5,6.6,0.007023227,0.02778631,3443.5823,14.4252,3.575,2.541,61.52,0.289,0,4.419
154,2.445448,-0.9709,3.5,6.6,0.008759473,0.02778631,450.281,40.0048,1.413,1.314,79.38,0.07,0.002,2.218
155,1.143573,-0.1457,4.99,4.62,0.005733653,0.02778631,4178.1001,42.8564,1.283,0.762,82.25,0.406,0.001,1.701
156,1.866928,-0.6778,5.96,4.62,0.00707758,0.02778631,3312.0593,45.357,1.792,0.948,-6.89,0.471,0.001,2.796
157,6.746052,-2.0726,5.99,3.5,0.007127835,0.02778631,2944.6892,22.5227,3.043,1.921,-62.37,0.369,0,5.304
158,3.418724,-1.3347,3.5,5.94,0.007145965,0.02778631,2517.6924,28.494,2.903,1.311,58.35,0.548,0,2.873
159,1.027983,-0.03,3.5,5.94,0.006937644,0.02778631,3658.03,44.021,1.305,0.754,45.93,0.422,0.055,1.713
160,0.5813084,0.589,3.5,4.62,0.007506129,0.02778631,907.6152,48.7876,0.763,0.448,72.14,0.413,0.049,1.391
161,1.251938,-0.244,6.28,3.96,0.007140649,0.02778631,2344.3066,48.9809,1.221,0.677,15.67,0.445,0.087,2.389
162,3.909311,-1.4803,3.97,5.28,0.007555232,0.02778631,1118.3108,27.2582,2.671,1.859,-88.99,0.304,0,3.375
163,6.778526,-2.0778,7.65,10.56,0.00691307,0.02778631,3704.5161,33.0588,2.268,1.972,41.43,0.131,0,5.487
164,1.665859,-0.5541,3.53,3.5,0.007085954,0.02778631,3244.5205,43.0448,1.833,0.802,-46.18,0.563,0.011,2.777
165,1.234725,-0.2289,3.83,3.96,0.00714445,0.02778631,2280.8345,36.0937,1.153,0.648,68.67,0.438,0.009,1.93
166,2.742251,-1.0953,5.59,3.5,0.006971379,0.02778631,3572.4785,35.564,2.102,1.904,24.3,0.094,0,3.659
167,1.921991,-0.7094,6.79,10.56,0.007138229,0.02778631,2114.311,44.0827,1.53,0.564,81,0.631,0.02,4.558
168,1.747564,-0.6061,3.5,3.5,0.008306827,0.02778631,562.2529,48.637,1.876,0.772,-20.52,0.588,0.188,2.556
169,0.7241288,0.3505,3.5,3.5,0.007510984,0.02778631,933.9294,50.8633,0.852,0.661,-45.58,0.224,0.009,1.276
170,2.663587,-1.0637,3.5,6.6,0.006402329,0.02778631,3978.4937,42.5075,2.036,1.438,21.61,0.294,0,3.533
171,5.789423,-1.9066,5.77,5.28,0.007141858,0.02778631,1983.1638,21.9137,3.374,1.868,89.58,0.446,0,4.485
172,1.999583,-0.7523,5.83,8.58,0.007376755,0.02778631,1519.1553,34.4858,1.595,0.979,59.31,0.386,0.028,2.627
173,6.223883,-1.9852,3.5,5.28,0.007603839,0.02778631,737.7288,22.0231,3.074,2.801,-22.85,0.089,0,4.536
174,2.480618,-0.9864,5.92,5.28,0.007483931,0.02778631,1390.7213,48.4061,1.72,1.207,-15.99,0.299,0,3.105
175,4.032816,-1.514,3.5,6.6,0.007124831,0.02778631,2943.5833,36.9061,2.76,1.9,51.74,0.312,0.001,3.668
176,0.718632,0.3587,3.5,5.28,0.007120111,0.02778631,2945.9749,56.5058,0.786,0.5,-1.04,0.364,0.029,1.346
177,5.559018,-1.8625,4.92,5.28,0.006964674,0.02778631,3592.4375,41.6409,2.139,1.768,20.35,0.174,0,3.463
178,2.089309,-0.8,3.5,5.28,0.007863689,0.02778631,673.3203,42.294,1.905,1.211,61.91,0.365,0.004,2.699
179,1.223391,-0.2189,6.16,4.62,0.006883012,0.02778631,3798.5181,52.4791,1.302,0.538,-44.37,0.587,0.007,2.809
180,2.31672,-0.9122,7.03,3.5,0.007140831,0.02778631,2548.8108,43.8102,1.209,0.888,53.39,0.266,0.035,3.644
181,1.010173,-0.011,7.59,4.62,0.007357718,0.02778631,1533.2948,51.2901,1.291,0.844,-81.43,0.346,0.01,1.795
182,0.6746353,0.4273,3.5,5.94,0.007087192,0.02778631,3229.1941,55.8465,0.763,0.566,-42.99,0.258,0.264,1.267
183,2.365178,-0.9347,3.5,3.5,0.007136714,0.02778631,2019.3569,41.5334,2.175,1.252,-58.26,0.424,0,2.885
184,2.068088,-0.7889,5.73,3.5,0.007171592,0.02778631,1744.8538,49.54,1.481,1.079,-45.3,0.272,0.001,2.881
185,1.227912,-0.2229,3.5,6.6,0.007447883,0.02778631,1429.0845,54.4287,1.327,0.966,-22.86,0.272,0.001,1.915
186,1.225427,-0.2207,6.39,5.28,0.006219416,0.02778631,4036.3633,54.8179,1.177,0.668,36.03,0.433,0.028,1.759
187,0.6128282,0.5317,3.5,4.62,0.007136862,0.02778631,2546.0793,57.1372,0.852,0.669,-42,0.214,0.099,1.333
188,1.464408,-0.4142,3.5,5.94,0.007009658,0.02778631,3486.8359,45.6454,2.024,0.742,87.39,0.633,0,2.471
189,0.9157866,0.0955,5.6,3.5,0.007005857,0.02778631,3500.9202,55.6479,0.929,0.695,-66.39,0.252,0.014,1.594
190,1.20604,-0.2034,6.65,5.94,0.007137809,0.02778631,2347.1677,58.1316,0.84,0.672,-47.65,0.2,0.508,2.244
191,98.65294,-4.9853,3.5,5.94,0.009477885,0.02778631,277.252,9.1685,5.852,4.309,13.35,0.264,0.004,5.963
192,24.31823,-3.4648,3.5,5.28,0.007149576,0.02778631,2725.6865,11.2489,3.718,3.234,-72.22,0.13,0.001,4.304
193,3.42075,-1.3353,7.19,6.6,0.006952696,0.02778631,3618.2427,38.6228,2.032,1.138,-60.14,0.44,0,4.341
194,0.8444974,0.1835,3.5,6.6,0.008735088,0.02778631,453.7698,56.8487,0.989,0.835,41.54,0.156,0,1.514
195,0.7110258,0.3703,3.5,5.94,0.00796536,0.02778631,647.4764,56.4336,1.178,0.535,-52.3,0.546,0.563,1.674
196,1.613421,-0.5194,4.58,5.94,0.00682066,0.02778631,3854.0452,49.454,2.069,0.893,43.01,0.568,0,2.486
197,0.8932657,0.1225,4.7,7.26,0.007504088,0.02778631,1364.5275,54.022,1.356,0.765,63.86,0.436,0.001,1.722
198,1.29428,-0.2801,4.19,4.62,0.00713857,0.02778631,2326.1287,56.4363,1.072,0.977,19.27,0.088,0.003,1.716
199,3.80267,-1.4502,7.55,3.5,0.007540821,0.02778631,1328.348,44.6543,2.151,1.518,72.95,0.294,0,3.984
200,2.628736,-1.0494,5.39,3.5,0.0071075,0.02778631,3070.8713,43.5105,2.713,1.302,65.43,0.52,0.001,3.393
201,1.726472,-0.5929,3.5,4.62,0.008989345,0.02778631,391.2558,52.076,1.726,1.11,44.64,0.357,0,2.21
202,1.245311,-0.2382,3.5,4.62,0.007105395,0.02778631,3070.8447,57.521,1.708,0.763,23.39,0.553,0.006,1.773
203,1.006792,-0.0073,8.13,7.26,0.007135162,0.02778631,2621.6172,60.8109,0.762,0.448,72.16,0.412,0,1.894
204,7.066138,-2.123,4.53,5.28,0.00714533,0.02778631,2223.9805,29.065,2.463,1.857,32.76,0.246,0,3.523
