NUMBER,FLUX_AUTO,MAG_AUTO,KRON_RADIUS,PETRO_RADIUS,BACKGROUND,THRESHOLD,X_IMAGE,Y_IMAGE,A_IMAGE,B_IMAGE,THETA_IMAGE,ELLIPTICITY,CLASS_STAR,FLUX_RADIUS
1,6623.27,-9.5527,3.5,3.5,0.006104088,0.02752947,387.2114,454.1858,18.812,11.117,-41.68,0.409,0.035,10.013
2,1356.598,-7.8311,3.5,3.96,0.003246181,0.02752947,3502.7952,419.2819,10.806,9.675,85.97,0.105,0.03,8.113
3,2637.501,-8.553,3.5,3.5,0.003556255,0.02752947,2043.1777,360.8623,11.802,10.647,21.73,0.098,0.032,7.98
4,631.2406,-7.0005,3.5,5.28,0.006492503,0.02752947,424.9442,166.06,9.622,8.413,-45.31,0.126,0.03,8.373
5,579.2568,-6.9072,3.5,4.62,0.003094403,0.02752947,795.0992,112.3352,9.354,7.448,87.69,0.204,0.029,7.072
6,120.9427,-5.2064,3.58,5.94,0.00336649,0.02752947,3260.3337,116.588,6.448,5.306,-24.65,0.177,0.02,6.167
7,30.38268,-3.7066,3.73,4.62,0.003419574,0.02752947,3134.6938,118.5687,3.927,3.682,-37.91,0.063,0.001,4.715
8,51.62654,-4.2822,4.35,7.26,0.003556255,0.02752947,2105.0742,90.6557,6.598,4.338,43.88,0.343,0,8.184
9,287.6595,-6.1472,3.5,5.28,0.003556255,0.02752947,1917.9973,52.7682,7.23,6.169,-68.92,0.147,0.029,6.423
10,91.46391,-4.9031,4.27,7.26,0.003556255,0.02752947,2177.1833,62.4389,6.825,5.545,38.25,0.188,0.002,7.266
11,7.960614,-2.2524,4.4,5.28,0.003556255,0.02752947,2180.0283,46.675,4.371,1.785,48.73,0.592,0,4.001
12,305.5634,-6.2128,3.5,5.28,0.003556255,0.02752947,2247.6736,10.7908,8.627,6.246,-68.82,0.276,0.03,6.713
13,12.26847,-2.722,3.5,5.94,0.003556255,0.02752947,2224.0688,28.7895,3.183,2.504,-23.55,0.213,0,3.899
14,36.54705,-3.9071,3.61,6.6,0.00326218,0.02752947,1409.549,57.1869,4.729,3.842,-38.24,0.188,0.001,5.529
15,39.31201,-3.9863,4.28,6.6,0.003148552,0.02752947,1206.8357,55.0471,4.565,3.939,14.81,0.137,0.001,5.288
16,8.996626,-2.3852,5.59,5.28,0.003146898,0.02752947,1205.0299,37.7026,2.718,2.191,56.38,0.194,0,5.268
17,30.91964,-3.7256,4.15,5.94,0.002585617,0.02752947,3987.7065,48.7295,4.66,4.083,-35.19,0.124,0,5.73
18,45.69643,-4.1497,3.9,5.28,0.003089676,0.02752947,3601.4258,52.1589,4.595,3.742,-2.27,0.186,0.001,5.12
19,6.837551,-2.0873,6.01,3.5,0.00319845,0.02752947,1327.0898,45.3078,2.39,2.329,-61.36,0.025,0,5.77
20,57.15786,-4.3927,3.5,5.94,0.003470259,0.02752947,1681.4285,47.3918,4.304,3.819,16.73,0.113,0.028,4.352
21,35.16338,-3.8652,3.87,7.26,0.003556255,0.02752947,2013.3582,110.4774,5.189,3.845,26.98,0.259,0,5.434
22,22.08529,-3.3603,4.33,5.94,0.003556255,0.02752947,2448.8828,42.9061,3.701,2.966,-38.41,0.199,0,4.684
23,16.79819,-3.0632,6.56,9.24,0.003097046,0.02752947,973.2184,37.2603,3.341,2.772,83.24,0.17,0,8.946
24,272.8258,-6.0897,3.5,5.28,0.003094514,0.02752947,995.2065,11.3832,7.299,6.173,19.71,0.154,0.032,6.501
25,4.507118,-1.6347,3.5,4.62,0.002724249,0.02752947,3900.3975,35.924,2.975,2.511,-60.09,0.156,0,4.088
26,2.078038,-0.7941,4.87,3.96,0.003102084,0.02752947,1018.0034,19.0025,1.358,1.116,85.89,0.178,0.008,1.917
27,13.89033,-2.8568,3.87,6.6,0.006521057,0.02752947,450.5222,32.03,2.949,2.607,-22.12,0.116,0.002,3.539
28,13.84052,-2.8529,3.5,5.94,0.003556255,0.02752947,1796.6417,29.3235,3.412,3.135,-2.85,0.081,0,4.592
29,6.390611,-2.0139,3.5,7.26,0.003556255,0.02752947,2517.9053,29.6146,2.604,2.446,69.36,0.061,0,3.589
30,23.11582,-3.4098,3.5,6.6,0.003430613,0.02752947,3153.4119,41.7157,3.874,3.158,77.38,0.185,0.001,4.495
31,8.775833,-2.3582,5.15,5.94,0.003749552,0.02752947,704.641,19.4999,4.513,2.934,10.96,0.35,0,5.226
32,3.609207,-1.3935,5.54,9.24,0.003386633,0.02752947,737.7975,21.9971,2.099,1.46,27,0.305,0,3.529
33,3.409738,-1.3318,5.89,5.28,0.003556255,0.02752947,1981.9983,21.4612,2.129,1.417,64.95,0.335,0,3.191
34,6.078526,-1.9595,6.22,7.26,0.00310249,0.02752947,1023.0912,16.3979,2.319,1.545,48.23,0.334,0,4.544
35,75.20654,-4.6906,3.5,5.94,0.008501493,0.02752947,276.5071,8.6299,5.067,4.082,-2.98,0.194,0.028,4.789
36,1.837037,-0.6603,3.5,6.6,0.003127934,0.02752947,1129.6147,18.4436,1.754,1.186,-32.23,0.324,0.002,2.356
37,58.77384,-4.423,3.5,5.28,0.01011009,0.02752947,123.2058,30.0916,5.069,3.731,63.52,0.264,0.025,4.847
38,20.90756,-3.3008,3.5,6.6,0.003556255,0.02752947,2725.7234,10.5952,3.606,3.045,-58.76,0.156,0,4.218
39,1.515165,-0.4511,5.55,3.5,0.003124509,0.02752947,1116.3988,16.6489,1.872,0.819,-64.48,0.562,0.01,2.38
40,1.406512,-0.3704,7.46,3.5,0.003556255,0.02752947,2646.0344,16.1141,1.545,0.47,71.92,0.696,0.011,2.688
41,1.542706,-0.4707,3.5,3.5,0.003556255,0.02752947,1919.4204,12.5887,1.551,1.153,-13.34,0.257,0.012,1.796
42,13.43523,-2.8206,3.98,5.28,0.003556255,0.02752947,1990.5593,9.7303,3.359,2.766,-60.05,0.176,0,4.256
43,3.490744,-1.3573,6.65,5.94,0.003522731,0.02752947,2912.1943,13.2131,1.717,1.297,-80.75,0.244,0.001,2.819
44,10.03568,-2.5039,4.62,7.26,0.003556255,0.02752947,2218.6221,37.6226,3.754,2.826,-31.65,0.247,0,4.714
45,1.226216,-0.2214,3.5,3.5,0.01071806,0.02752947,75.0531,14.2826,1.839,0.815,24.08,0.557,0.627,2.298
46,6.396475,-2.0149,3.88,5.94,0.003259876,0.02752947,1407.3322,9.2231,2.908,2.446,-55.1,0.159,0,3.67
47,1.092102,-0.0957,3.5,3.5,0.003556255,0.02752947,2637.1196,12.7485,1.751,0.539,-31.04,0.692,0.012,2.184
48,2.067538,-0.7886,3.5,4.62,0.003556255,0.02752947,1806.5376,8.0219,1.752,1.375,75.66,0.215,0,2.276
49,1.050359,-0.0533,3.5,3.5,0.003315159,0.02752947,1479.2301,10.6565,2.13,0.515,65.89,0.758,0.008,2.49
50,5.107347,-1.7705,3.5,4.62,0.004449252,0.02752947,642.1661,9.1111,2.557,1.887,42.91,0.262,0,2.938
51,28.14909,-3.6237,4.05,5.94,0.002503965,0.02752947,3994.002,4.9504,4.154,2.57,1.15,0.381,0.01,4.254
52,1.086323,-0.0899,3.78,3.5,0.003520936,0.02752947,1747.4034,10.543,1.537,0.617,63.4,0.598,0.013,1.986
53,8.62237,-2.3391,4,4.62,0.003101927,0.02752947,3571.959,6.7464,2.668,2.303,-37.83,0.137,0,3.378
54,3.461548,-1.3482,5.59,3.5,0.003556255,0.02752947,2394.4807,11.4847,2.416,1.409,76.86,0.417,0,2.966
55,0.7272512,0.3458,4.23,6.6,0.003534206,0.02752947,2880.0146,9.4916,0.809,0.5,1.39,0.382,0.079,1.398
56,6.811321,-2.0831,3.5,5.94,0.00337918,0.02752947,3323.792,7.7264,2.762,2.561,61.69,0.073,0,4.165
57,5.849052,-1.9177,4.38,4.62,0.003246055,0.02752947,1388.7008,3.8037,2.784,1.819,8.42,0.347,0,3.35
58,2.55095,-1.0168,5.57,5.28,0.01022084,0.02752947,122.879,6.8106,1.93,1.111,28.88,0.424,0.001,2.941
59,0.3256241,1.2182,7.28,0,0.003556255,0.02752947,2336.0125,11.0136,0.629,0.618,-0.72,0.017,0.391,1.148
60,0.7365703,0.332,5.9,9.24,0.003152403,0.02752947,1236.6034,7.2275,0.766,0.448,-71.6,0.415,0.626,1.577
61,1028.112,-7.5301,3.5,4.62,0.003556255,0.02752947,2199.8711,14.5712,10.338,8.344,-37.16,0.193,0.031,8.246
62,1.668985,-0.5561,5.86,5.28,0.003077494,0.02752947,3591.7732,2.6245,1.613,0.853,20.69,0.471,0.001,2.665
63,1.521577,-0.4557,9.26,6.6,0.003195022,0.02752947,3490.1775,6.6172,0.771,0.44,-18.99,0.429,0.018,4.07
64,0.8296655,0.2027,7.12,3.5,0.00300935,0.02752947,3652.7969,5.5847,0.761,0.449,19.31,0.41,0.052,1.86
65,1.075882,-0.0794,6.5,3.5,0.003422215,0.02752947,3203.5049,4.0208,1.416,0.5,-89.88,0.647,0.081,2.442
66,1.450837,-0.404,3.5,4.62,0.003463431,0.02752947,3085.4971,3.9181,1.687,0.79,-36.07,0.532,0.008,2.083
67,2.372349,-0.9379,3.5,3.5,0.003446457,0.02752947,1649.5558,3.1096,2.141,1.338,15.61,0.375,0,2.76
68,0.4645923,0.8323,8.71,6.6,0.002194655,0.02752947,4156.1963,4.3833,0.76,0.446,18.29,0.412,0.97,1.17
69,2.123005,-0.8174,7.38,4.62,0.003393121,0.02752947,3288.0635,3.6444,1.957,0.63,-21.91,0.678,0.02,3.787
70,0.6656907,0.4418,5.34,7.26,0.003511829,0.02752947,2945.2861,4.5762,1.025,0.472,9.19,0.539,0.282,1.566
71,3.243271,-1.2775,3.6,3.5,0.004989457,0.02752947,592.5167,13.4426,2.392,1.544,-62.36,0.354,0,3.084
72,0.5119828,0.7269,3.5,5.94,0.003556255,0.02752947,2437.165,4.3902,0.742,0.446,19.54,0.4,0.014,0.868
73,2.443438,-0.97,5.77,3.5,0.003556255,0.02752947,2157.1262,8.098,1.581,1.455,-0.99,0.08,0,3.184
74,0.6136051,0.5303,3.5,6.6,0.002810122,0.02752947,3825.4785,3.046,0.789,0.5,89.39,0.367,0.408,0.976
75,0.6396739,0.4851,6.47,5.94,0.003342297,0.02752947,3360.7869,3.5832,0.762,0.447,19.62,0.413,0.153,1.352
76,1.486284,-0.4303,6.18,3.5,0.003082373,0.02752947,955.0958,2.8731,1.311,0.757,8.65,0.423,0.011,2.362
77,0.6846091,0.4114,3.5,7.26,0.003528259,0.02752947,2898.03,2.504,0.804,0.5,-1.66,0.379,0.217,1.559
78,0.7287501,0.3436,3.55,7.26,0.006058324,0.02752947,497.9887,2.5137,0.814,0.5,0.02,0.386,0.123,1.691
79,0.6829692,0.414,6.97,7.26,0.003395874,0.02752947,3281.7957,1.6034,0.757,0.449,18.67,0.407,0.044,1.387
80,0.7152749,0.3638,3.5,7.92,0.003509418,0.02752947,1731.8276,15.4888,1.002,0.73,89.96,0.271,0.076,1.471
81,5.736042,-1.8965,3.5,4.62,0.002847863,0.02752947,3824.5247,35.6712,2.652,1.991,-41.22,0.249,0,2.93
82,0.6287404,0.5038,9.78,5.28,0.003454539,0.02752947,3100.4954,21.5153,1.757,0.229,-75.22,0.87,0.386,1.683
83,1.269109,-0.2587,3.5,3.5,0.003390406,0.02752947,1577.064,21.2751,1.719,0.638,44.71,0.629,0.011,2.021
84,3.134048,-1.2403,5.96,5.94,0.002299699,0.02752947,4129.7734,32.4338,2.442,1.494,61.44,0.388,0,3.412
85,0.8904729,0.1259,3.5,5.94,0.002867169,0.02752947,3786.3018,14.8783,0.931,0.689,20.09,0.26,0.414,1.636
86,8.672123,-2.3453,3.5,4.62,0.003556255,0.02752947,2745.7917,46.0862,3.092,2.288,-82.05,0.26,0,3.621
87,1.765001,-0.6169,7.74,6.6,0.00326218,0.02752947,1409.9758,18.9588,1.744,0.837,9.25,0.52,0,2.817
88,130.7263,-5.2909,3.83,5.94,0.003492337,0.02752947,2963.3987,130.0422,7.351,4.606,-87.59,0.374,0.028,6.641
89,0.7657741,0.2897,3.5,6.6,0.003409601,0.02752947,1601.8702,19.4882,1.246,0.447,68.34,0.641,0.454,1.658
90,219.4091,-5.8531,3.5,5.28,0.003151983,0.02752947,1191.2319,129.9825,6.656,5.784,89.6,0.131,0.03,6.126
91,67.69892,-4.5765,3.5,5.94,0.003075213,0.02752947,3645.8481,103.1888,4.671,4.329,-26.87,0.073,0.026,5.131
92,2.500406,-0.995,6.18,4.62,0.00843763,0.02752947,276.6455,27.3231,1.823,1.212,65.78,0.335,0,3.471
93,1.943539,-0.7215,5.75,3.96,0.00258596,0.02752947,3966.5488,25.1836,1.474,1.008,-87.77,0.316,0.01,1.881
94,1.399016,-0.3646,3.5,3.5,0.003510156,0.02752947,2945.2039,22.9398,1.167,1.052,84.89,0.098,0,2.381
95,1.10166,-0.1051,3.5,4.62,0.00297584,0.02752947,3702.262,34.6756,1.173,0.94,-83.38,0.199,0.01,1.811
96,10.69215,-2.5727,3.5,5.28,0.003556255,0.02752947,2405.5051,43.8513,3.536,2.364,22.72,0.331,0,3.745
97,2.624316,-1.0475,6.16,9.24,0.003103982,0.02752947,1015.3503,29.0607,2.067,1.046,-52.64,0.494,0,3.848
98,5.597126,-1.8699,4.75,4.62,0.003124765,0.02752947,1102.7761,36.1673,2.083,1.922,-45.82,0.077,0,3.915
99,0.6358144,0.4917,3.5,3.96,0.003401569,0.02752947,3250.1514,19.168,0.761,0.568,46.1,0.253,0.008,1.195
100,7.562047,-2.1966,6.23,6.6,0.00312824,0.02752947,3560.5269,48.2441,3.298,1.742,66.3,0.472,0,5.488
101,2.611721,-1.0423,4.22,5.94,0.003441082,0.02752947,1643.0414,32.0967,1.886,1.488,83.17,0.211,0.001,3.357
102,0.8080052,0.2315,3.5,3.5,0.003556255,0.02752947,2601.8333,20.1597,0.753,0.571,-46.29,0.241,0.013,1.376
103,0.5468392,0.6554,3.5,9.24,0.003493992,0.02752947,2991.7874,17.3665,0.774,0.446,-16.78,0.424,0.008,1.107
104,5.261532,-1.8028,5.71,3.5,0.003556255,0.02752947,2231.2417,43.86,2.744,1.924,72.67,0.299,0,4.81
105,2.638119,-1.0532,6.79,3.5,0.003126183,0.02752947,1116.8304,25.7717,1.589,0.867,-38.24,0.454,0.008,4.445
106,0.7309195,0.3403,4.18,6.6,0.002201391,0.02752947,4169.2046,18.5748,1.011,0.475,8.94,0.53,0.007,1.511
107,14.12244,-2.8748,5.3,6.6,0.003302106,0.02752947,1461.8956,58.053,3.203,2.92,68.95,0.088,0,4.452
108,1.013959,-0.0151,3.5,6.6,0.003556255,0.02752947,2543.4597,25.8494,1.093,0.726,42.6,0.336,0.001,1.75
109,14.82735,-2.9277,4.67,7.26,0.003556255,0.02752947,2194.4897,50.6811,3.374,3.096,37.29,0.083,0,5.359
110,11.59687,-2.6609,5.22,5.94,0.003268832,0.02752947,3421.3381,56.8265,3.272,2.543,-54.67,0.223,0,4.999
111,1.936899,-0.7178,6.77,3.5,0.003106828,0.02752947,1029.955,26.5694,1.369,1.062,-0.89,0.225,0,2.488
112,0.9750283,0.0275,6.21,3.5,0.003459902,0.02752947,3084.4519,24.4335,0.885,0.682,18.35,0.23,0.045,1.892
113,0.7744039,0.2776,3.5,0,0.003016145,0.02752947,3656.7051,24.0003,0.744,0.675,-84.44,0.093,0.351,1.561
114,0.7929646,0.2519,6.62,7.26,0.0032014,0.02752947,3486.4192,23.7932,0.766,0.448,-70.58,0.415,0.156,1.795
115,1.978451,-0.7408,6.77,3.96,0.002701989,0.02752947,3910.146,32.6475,1.638,1.431,83.84,0.126,0,2.319
116,0.8945189,0.121,4.92,4.62,0.003556255,0.02752947,2738.6018,24.7466,0.743,0.453,71.71,0.39,0.18,1.837
117,2.930747,-1.1674,6.58,7.92,0.003076883,0.02752947,818.3223,66.3003,1.551,1.322,80.71,0.147,0,3.105
118,1.20294,-0.2006,4.66,7.26,0.003103268,0.02752947,1001.6028,36.6132,1.931,0.585,-65.16,0.697,0.008,1.89
119,1.04675,-0.0496,4.71,5.94,0.0053437,0.02752947,558.8814,31.1831,1.396,0.465,65.66,0.667,0.01,1.866
120,0.711987,0.3688,3.5,5.28,0.002496928,0.02752947,4019.4658,28.6026,0.954,0.825,19.51,0.135,0.004,1.329
121,0.628264,0.5046,7.72,7.92,0.003223161,0.02752947,3465.8289,25.7792,0.991,0.345,-45.06,0.652,0.003,1.311
122,132.4909,-5.3055,3.77,5.28,0.003281574,0.02752947,3382.0452,178.7945,5.804,5.324,-58.36,0.083,0.028,6.159
123,5.661065,-1.8822,3.5,6.6,0.005549226,0.02752947,538.4011,48.1297,2.66,2.243,-9.2,0.157,0,3.388
124,1.443025,-0.3982,3.5,3.5,0.00349355,0.02752947,2987.2249,35.463,1.444,0.917,-79.74,0.365,0.002,2.439
125,0.954291,0.0508,3.5,5.94,0.003556255,0.02752947,2003.8643,33.4754,1.401,0.855,58.43,0.39,0.015,1.837
126,6.183032,-1.978,3.82,5.28,0.003218231,0.02752947,3474.6814,90.1576,2.765,2.336,66.39,0.155,0,3.554
127,35.09333,-3.8631,3.5,4.62,0.003514875,0.02752947,2921.2732,75.143,3.803,3.481,11.2,0.085,0.017,4.084
128,9.555662,-2.4507,4.91,5.94,0.003556255,0.02752947,2381.5,67.8903,2.811,2.512,-79.99,0.107,0,3.679
129,1.019046,-0.0205,4.85,3.96,0.003556255,0.02752947,1976.4388,31.707,0.982,0.481,81.84,0.51,0.457,1.742
130,7.927971,-2.2479,4.97,6.6,0.003127971,0.02752947,1097.9104,60.201,3.157,2.596,85.85,0.178,0,4.444
131,1.28651,-0.2735,6.48,7.26,0.003101524,0.02752947,998.9877,32.508,1.463,0.464,-38.07,0.683,0.021,1.427
132,2.571609,-1.0255,3.5,4.62,0.003556255,0.02752947,2252.6028,44.3976,3.214,1.384,28.83,0.569,0,3.251
133,0.9284689,0.0806,3.5,3.96,0.00334664,0.02752947,1520.3925,34.7761,1.232,0.805,-55.79,0.346,0.01,1.579
134,0.8876379,0.1294,3.5,4.62,0.00403221,0.02752947,678.641,34.8379,1.55,0.514,-53.61,0.668,0.02,2.101
135,0.5854909,0.5812,7.52,6.6,0.002190033,0.02752947,4189.2974,31.1122,1.031,0.752,12.57,0.271,0.008,1.145
136,0.5360893,0.6769,4.57,4.62,0.003556255,0.02752947,2788.0105,32.2283,0.799,0.497,-57.06,0.378,0.049,0.811
137,33.90575,-3.8257,6.22,5.94,0.003077339,0.02752947,795.2456,75.9186,3.713,2.812,21.5,0.243,0,8.09
138,0.7509059,0.311,5.7,4.62,0.002255735,0.02752947,4153.2163,30.5973,0.767,0.447,-18.92,0.418,0.327,1.597
139,2.510106,-0.9992,4.83,3.5,0.003199986,0.02752947,1329.3553,52.5523,1.979,1.359,18.6,0.313,0.004,3.702
140,0.9936051,0.007,3.5,3.5,0.003556255,0.02752947,2292.5459,35.5354,0.924,0.913,39.16,0.012,0.081,1.583
141,8.411748,-2.3122,4.86,5.28,0.006201893,0.02752947,465.5268,109.698,3.403,2.442,-72.84,0.282,0,3.732
142,22.44228,-3.3777,3.71,6.6,0.003445201,0.02752947,733.8808,91.0706,4.875,3.104,-6.49,0.363,0,5.232
143,3.764749,-1.4393,7.82,3.5,0.003103231,0.02752947,994.0004,43.3109,2.641,0.925,42.78,0.65,0.004,8.181
144,1.113385,-0.1166,3.5,5.94,0.002309462,0.02752947,4128.5093,36.4964,1.075,0.879,0.15,0.182,0.001,1.511
145,0.6320001,0.4982,6.52,3.96,0.004815323,0.02752947,607.1306,36.2528,1.096,0.527,54.01,0.519,0.013,1.504
146,0.6669655,0.4397,6.74,4.62,0.002911903,0.02752947,3761.5974,34.1999,0.766,0.443,-70.37,0.421,0.062,1.59
147,11.37887,-2.6402,7.24,6.6,0.003556255,0.02752947,2126.0034,66.5867,3.505,2.144,-65.74,0.388,0,7.146
148,2.006426,-0.7561,6.55,3.96,0.003103026,0.02752947,997.1417,40.1393,1.44,1.159,-44.48,0.195,0.001,3.479
149,107.2005,-5.0755,3.94,5.94,0.003556255,0.02752947,1956.067,163.7144,5.972,5.697,63.05,0.046,0.012,7.347
150,11.9504,-2.6935,4.9,6.6,0.003125285,0.02752947,3574.2029,74.7428,4.409,2.756,-87.08,0.375,0,5.353
151,4.68059,-1.6758,6.71,5.28,0.003556255,0.02752947,1977.3081,69.4779,2.601,1.408,47.99,0.459,0,4.965
152,1.944703,-0.7221,3.5,6.6,0.003556255,0.02752947,2010.6522,43.2787,1.47,1.343,-61.62,0.086,0,2.532
153,1.095586,-0.0991,7.81,3.5,0.003556255,0.02752947,2060.2791,33.8075,1.21,0.33,10.66,0.727,0.22,2.188
154,16.05973,-3.0143,4.88,5.28,0.002600309,0.02752947,3986.1096,55.6718,3.13,2.198,80.24,0.298,0.001,4.17
155,16.05551,-3.0141,4.99,5.28,0.003556255,0.02752947,2390.1675,82.026,3.342,3.008,-81.02,0.1,0,4.367
156,1.09912,-0.1026,4.84,3.5,0.003463145,0.02752947,3065.5403,42.1287,1.182,0.814,-63.89,0.312,0.044,1.748
157,0.846252,0.1813,7.98,5.94,0.003510708,0.02752947,2939.5161,36.5012,0.891,0.677,70.66,0.24,0.066,1.573
158,14.33788,-2.8912,4.9,7.92,0.003262716,0.02752947,3426.3176,73.0967,3.799,2.761,-74.94,0.273,0,5.924
159,0.5128746,0.725,3.5,10.56,0.003407022,0.02752947,3219.9714,36.9753,0.622,0.618,-82.96,0.008,0.666,1.171
160,1.01146,-0.0124,4.32,3.5,0.003127024,0.02752947,1108.3197,42.9727,1.271,0.894,72.9,0.296,0.007,1.835
161,0.6985441,0.3895,3.5,7.92,0.003386567,0.02752947,1571.5026,37.9864,0.797,0.499,-87.66,0.374,0.017,1.252
162,0.6917665,0.4001,3.5,5.28,0.003424958,0.02752947,1622.0006,56.995,0.872,0.539,43.92,0.381,0.015,1.182
163,1.490354,-0.4332,5.85,3.5,0.003159566,0.02752947,1263.7637,41.7085,1.368,0.948,16.58,0.307,0.009,2.079
164,8.479538,-2.3209,5.75,3.96,0.003556255,0.02752947,2464.9424,60.0894,3.133,2.167,31.61,0.308,0,5.326
165,1.394925,-0.3614,5.36,4.62,0.00337008,0.02752947,3312.467,45.0465,1.492,0.577,-58.26,0.613,0,3.173
166,0.8326724,0.1988,4.95,5.94,0.003460347,0.02752947,3071.9009,44.9081,1.235,0.813,-71.12,0.342,0.008,1.43
167,3.203791,-1.2642,3.5,5.28,0.003398084,0.02752947,1586.7147,54.3134,2.345,1.561,43.87,0.334,0,2.642
168,1.334737,-0.3135,3.56,6.6,0.002246492,0.02752947,4178.5239,48.9179,1.966,0.583,-54.9,0.703,0,3.748
169,0.2800618,1.3819,7.42,3.5,0.003556255,0.02752947,2546.0898,44.6605,0.942,0.694,68.4,0.263,0.005,0.975
170,1.739889,-0.6013,5.55,4.62,0.003556255,0.02752947,2156.7563,44.4436,1.585,0.971,-7.51,0.388,0.013,2.3
171,1.016736,-0.018,3.5,7.26,0.005741752,0.02752947,520.9153,41.8437,0.863,0.666,-42.78,0.229,0.064,1.991
172,28.63023,-3.6421,3.92,5.94,0.003547041,0.02752947,1780.9954,104.7818,3.713,3.308,-67.17,0.109,0.001,4.556
173,2.555519,-1.0187,8.61,5.28,0.002611386,0.02752947,3969.6086,45.4416,1.031,0.882,-53.36,0.145,0.01,4.255
174,0.6570952,0.4559,3.89,7.26,0.003556255,0.02752947,2479.4207,42.7672,0.764,0.448,-70.36,0.414,0.225,1.38
175,0.9139295,0.0977,3.88,7.92,0.003556255,0.02752947,2099.0115,45.479,1.185,0.338,-50.19,0.715,0.421,1.642
176,0.6523777,0.4638,3.5,7.26,0.00338007,0.02752947,3290.0168,40.4815,0.792,0.5,-0.3,0.369,0.069,1.1
177,1.060719,-0.064,3.5,9.9,0.003062513,0.02752947,785.0724,48.5978,1.234,0.938,60.33,0.24,0.01,1.876
178,0.8098109,0.229,6.44,3.96,0.003024664,0.02752947,3660.821,43.995,1.066,0.752,16.61,0.294,0.002,1.497
179,0.8047228,0.2359,7.46,5.94,0.002671705,0.02752947,3933.0261,41.4963,1.225,0.45,11.02,0.633,0.006,1.796
180,36.14581,-3.8951,4.21,6.6,0.003110667,0.02752947,863.8849,127.8771,4.962,3.981,-15.94,0.198,0,5.862
181,6.884627,-2.0947,3.5,6.6,0.002328181,0.02752947,4154.8242,68.2144,3.026,2.238,-27.69,0.261,0,3.522
182,0.8097019,0.2292,6.55,6.6,0.002302316,0.02752947,4143.3042,45.2951,1.165,0.45,30.04,0.613,0.016,1.819
183,2.97405,-1.1834,8.23,5.94,0.003556255,0.02752947,2152.4404,53.4395,1.434,1.084,-83.72,0.244,0.022,3.732
184,1.392537,-0.3595,3.55,6.6,0.00247553,0.02752947,4052.2126,51.0544,1.272,0.874,61.29,0.313,0.1,2.412
185,0.6499696,0.4678,5.56,5.28,0.003556255,0.02752947,2476,50.9697,1.444,0.289,90,0.8,0.007,1.57
186,1.107965,-0.1113,3.73,0,0.003236074,0.02752947,1376.4517,48.456,1.334,0.539,45.38,0.596,0.007,2.058
187,6.051387,-1.9546,5.73,4.62,0.003323231,0.02752947,3360.4893,76.8169,2.375,1.967,45.52,0.171,0,3.468
188,13.20849,-2.8021,3.5,5.94,0.003352255,0.02752947,3325.8408,79.2633,3.352,2.875,22.71,0.142,0,4.074
189,6.126658,-1.9681,5.49,5.94,0.003556255,0.02752947,2587.8711,65.8027,2.577,2.203,18.96,0.145,0,3.813
190,0.7389719,0.3284,5.95,8.58,0.00340393,0.02752947,3221.6101,45.1814,0.976,0.377,5.03,0.613,0.123,1.347
191,3.423328,-1.3361,3.8,3.96,0.003368139,0.02752947,1548.2157,61.5241,2.64,1.45,24.56,0.451,0,3.943
192,2.541378,-1.0127,8.36,3.5,0.003556255,0.02752947,2223.2969,54.0924,1.275,0.87,62.28,0.318,0.012,4.487
193,0.8958591,0.1194,3.5,7.26,0.00316293,0.02752947,1279.5623,51.296,0.97,0.478,80.87,0.508,0.013,1.371
194,0.5638851,0.622,5.8,5.28,0.003556255,0.02752947,2618.1987,46.375,0.754,0.446,17.97,0.408,0.636,1.132
195,36.22072,-3.8974,3.93,5.28,0.006094668,0.02752947,473.693,122.936,4.431,3.999,60.36,0.097,0.001,5.031
196,1.052987,-0.0561,3.5,6.6,0.003215343,0.02752947,1348.7595,53.7036,1.242,0.849,33.08,0.316,0.001,2.059
197,0.7520142,0.3094,3.51,3.96,0.002827764,0.02752947,3853.2063,50.8314,0.763,0.568,-44.5,0.256,0.672,1.539
198,0.5101869,0.7307,3.95,6.6,0.003556255,0.02752947,2346.1814,50.8393,0.815,0.685,48.78,0.16,0.034,1.029
199,0.4499167,0.8672,3.5,6.6,0.003556255,0.02752947,2366.6116,52.2074,0.752,0.448,-71.5,0.404,0.005,1.024
200,9.298341,-2.421,6.1,5.28,0.00331132,0.02752947,1474.095,73.5107,3.151,2.397,13.57,0.239,0,5.283
201,9.666578,-2.4632,3.5,7.26,0.003160217,0.02752947,1263.2886,90.772,3.249,2.569,81.27,0.209,0,3.66
202,1.533462,-0.4642,5.3,5.94,0.00332582,0.02752947,3362.6292,56.6179,2.29,0.777,-15.16,0.661,0,3.575
203,1.187344,-0.1864,3.5,0,0.003556255,0.02752947,2788.8228,56.4909,1.037,0.92,1.09,0.112,0.422,2.356
204,18.28191,-3.1551,5.22,7.26,0.002788316,0.02752947,3912.5032,98.5576,3.806,3.248,43.61,0.146,0,4.752
205,6.119574,-1.9668,7.64,5.94,0.002800364,0.02752947,3895.4634,86.0161,1.818,1.5,78.66,0.175,0,8.56
206,1.003447,-0.0037,3.5,3.5,0.003556255,0.02752947,2808.0195,54.7484,0.735,0.681,-5.41,0.074,0.808,1.655
