NUMBER,FLUX_AUTO,MAG_AUTO,KRON_RADIUS,PETRO_RADIUS,BACKGROUND,THRESHOLD,X_IMAGE,Y_IMAGE,A_IMAGE,B_IMAGE,THETA_IMAGE,ELLIPTICITY,CLASS_STAR,FLUX_RADIUS
93,1.991491,-0.7479,3.5,7.92,0.009360286,0.02600285,1427.9841,20.6551,1.859,1.344,83.05,0.277,0,3.181
94,4.154668,-1.5463,5.3,3.96,0.01009404,0.02600285,3822.8601,22.1426,2.636,1.385,26.62,0.475,0,3.835
95,1.295759,-0.2813,4.51,6.6,0.009690452,0.02600285,1015.1941,26.5326,1.64,0.97,-59.46,0.409,0.001,2.231
96,4.475188,-1.627,3.5,3.5,0.01009509,0.02600285,3826.8135,17.9187,2.993,1.742,23.08,0.418,0,3.273
97,0.7533336,0.3075,4.4,5.94,0.00944083,0.02600285,4137.499,34.1351,0.894,0.675,-37.44,0.245,0.146,1.459
98,2.276853,-0.8933,4.46,5.94,0.01004898,0.02600285,466.8245,29.0644,1.505,1.198,-4.41,0.204,0.001,3.066
99,1.682588,-0.5649,4.9,3.96,0.01004764,0.02600285,336.4733,26.2744,1.555,1.064,73.5,0.316,0.009,2.251
100,2.254328,-0.8825,3.5,3.5,0.01008842,0.02600285,3584.0112,26.5089,2.203,1.702,-46.12,0.227,0.002,3.285
101,19.6244,-3.232,3.5,5.28,0.01008862,0.02600285,3543.0508,5.9241,3.028,2.982,-13.34,0.015,0.001,3.888
102,2.558938,-1.0201,4.68,3.5,0.01004719,0.02600285,565.4966,25.2225,1.968,1.299,28.13,0.34,0,3.176
103,1.94139,-0.7203,7.19,6.6,0.009458365,0.02600285,1641.4656,32.6174,1.172,0.797,35.77,0.319,0,3.66
104,6.47109,-2.0274,6.26,5.28,0.009367106,0.02600285,1449.6582,18.4295,2.572,1.936,-22.45,0.247,0,4.888
105,3.58981,-1.3877,3.82,5.94,0.009452587,0.02600285,1645.9751,23.2726,2.272,1.798,-15.83,0.208,0,2.692
106,1.90203,-0.698,4.7,4.62,0.01004674,0.02600285,572.8096,23.5626,1.968,1.471,38.19,0.252,0.001,2.773
107,2.076814,-0.7935,6.32,3.5,0.01004988,0.02600285,426.4124,30.8669,1.366,1.003,57.89,0.266,0.006,3.253
108,2.865657,-1.1431,5.25,3.5,0.01004674,0.02600285,64.0356,23.896,2.031,1.956,53.63,0.037,0,3.42
109,0.7606157,0.2971,3.5,3.5,0.01008718,0.02600285,3529.2319,33.4407,0.999,0.718,-88.34,0.282,0.015,1.544
110,4.379785,-1.6036,3.5,5.28,0.0098873,0.02600285,3936.0483,10.7227,2.608,2.106,-60.03,0.192,0,3.414
111,3.542678,-1.3733,4.86,3.5,0.009424865,0.02600285,4145.3921,18.0242,3.022,1.661,-77.93,0.45,0,4.206
112,0.7234071,0.3515,3.5,7.26,0.009527021,0.02600285,1885.921,40.4989,0.792,0.499,-2.21,0.369,0.006,1.41
113,2.119262,-0.8155,7.48,4.62,0.009683067,0.02600285,2451.1863,36.4025,1.318,0.728,-36.48,0.448,0.007,3.858
114,4.715194,-1.6837,6.76,5.28,0.009514427,0.02600285,1852.0201,23.7126,2.164,1.621,72,0.251,0,3.987
115,1.852572,-0.6694,5.45,5.28,0.01008389,0.02600285,2835.6616,28.7881,1.837,1.164,-70.71,0.367,0,2.654
116,2.344517,-0.9251,6.49,4.62,0.01005033,0.02600285,420.2116,31.8432,1.758,0.93,-61.66,0.471,0.004,3.347
117,1.303919,-0.2881,3.5,5.94,0.009490903,0.02600285,1157.9176,38.847,2.253,0.721,-1.49,0.68,0.007,2.439
118,2.309868,-0.909,7.6,5.28,0.01005168,0.02600285,195.5059,34.5036,1.309,0.883,-75.56,0.326,0.008,4.762
119,9.069754,-2.394,4.13,5.28,0.01008228,0.02600285,3027.5557,12.8238,2.968,2.763,79.05,0.069,0,4.23
120,1.828975,-0.6555,3.5,4.62,0.009404518,0.02600285,1508.2883,35.0022,1.955,1.128,17.25,0.423,0,2.874
121,1.061568,-0.0649,4.73,6.6,0.01008469,0.02600285,3043.9692,37.0431,1.528,0.716,-23.4,0.531,0.008,2.151
122,0.5604464,0.6287,8.12,7.92,0.009858931,0.02600285,904.7722,42.5726,0.751,0.45,20.08,0.401,0.008,1.271
123,2.246583,-0.8788,3.5,5.94,0.009726054,0.02600285,4007.718,24.2902,2.484,1.04,72.37,0.581,0,3.411
124,10.90997,-2.5946,3.5,7.26,0.009504241,0.02600285,1809.1515,10.5359,3.643,2.715,-26.48,0.255,0,5.035
125,3.335369,-1.3079,3.5,3.96,0.009628324,0.02600285,1056.3285,22.958,2.332,1.777,88.23,0.238,0,3.087
126,0.5628443,0.624,4.69,4.62,0.01008348,0.02600285,3064.4607,25.0894,2.068,0.711,83.74,0.656,0.007,1.03
127,1.180325,-0.18,3.73,5.94,0.00941973,0.02600285,1536.5662,38.6802,1.703,0.655,16.51,0.615,0.002,2.086
128,0.9142208,0.0974,3.5,4.62,0.01008509,0.02600285,3295.4658,40.9826,1.05,0.66,-27.65,0.372,0.001,1.635
129,1.683971,-0.5658,7.76,4.62,0.01005482,0.02600285,87.653,41.9299,1.052,0.752,15.88,0.286,0.025,3.727
130,0.6638306,0.4449,3.5,4.62,0.009528264,0.02600285,2039.9105,41.8737,0.853,0.653,-45.53,0.234,0.358,1.101
131,0.5381731,0.6727,4.56,3.5,0.01008519,0.02600285,3306.7312,41.9963,0.733,0.693,-84.85,0.054,0.01,1.374
132,0.5876518,0.5772,3.5,7.26,0.01005572,0.02600285,488.773,44.388,0.75,0.452,-17.75,0.397,0.913,1.137
133,0.9087207,0.1039,5.5,8.58,0.00956743,0.02600285,1106.3073,40.5171,1.319,0.734,32.94,0.444,0.008,1.934
134,2.359154,-0.9319,3.5,7.26,0.009513362,0.02600285,1964.6409,22.5022,2.777,1.337,67.92,0.518,0,3.071
135,4.237392,-1.5677,4.63,5.28,0.00941275,0.02600285,4149.709,28.7891,2.37,1.995,27.46,0.158,0,3.214
136,0.742181,0.3237,7.45,7.92,0.009530173,0.02600285,1893.6161,43.7842,0.763,0.448,72.16,0.412,0.708,1.63
137,0.8401728,0.1891,3.5,3.5,0.01008519,0.02600285,3005.9985,42.2004,1.222,0.46,59.27,0.623,0.074,1.029
138,6.155049,-1.9731,5.22,5.28,0.01009257,0.02600285,3796.2971,26.2668,3.546,2.021,15.84,0.43,0,3.828
139,3.239298,-1.2761,3.76,6.6,0.01008449,0.02600285,2996.9553,34.575,2.038,1.587,5.18,0.221,0,2.811
140,0.8636612,0.1591,7.96,5.94,0.0100858,0.02600285,3319.2241,47.593,0.758,0.45,-18.85,0.407,0.037,1.843
141,3.839598,-1.4607,5.23,5.28,0.01000355,0.02600285,2746.0786,20.3688,3.697,1.353,-86.65,0.634,0,3.957
142,4.481826,-1.6286,3.76,6.6,0.009353174,0.02600285,1246.6375,26.6411,2.6,1.831,33.22,0.296,0,3.967
143,2.760207,-1.1024,6.21,3.96,0.01008819,0.02600285,3618.697,35.5698,1.807,1.383,22.79,0.235,0,3.358
144,1.004658,-0.005,3.5,4.62,0.01008539,0.02600285,2821.6626,43.688,1.186,0.736,45.71,0.38,0.005,1.516
145,3.513308,-1.3643,7.8,4.62,0.009724217,0.02600285,2485.9167,40.9593,2.042,0.783,33.46,0.616,0.003,5.377
146,2.868708,-1.1442,3.5,5.94,0.01008789,0.02600285,3568.9265,30.9198,2.041,1.722,87.36,0.156,0,3.586
147,2.538203,-1.0113,3.5,5.28,0.01005257,0.02600285,293.9663,37.2247,1.843,1.514,-23.97,0.179,0.001,2.562
148,0.9015476,0.1125,4.89,3.96,0.01005662,0.02600285,286.3943,46.0545,1.337,0.638,34.81,0.523,0,2.054
149,3.268295,-1.2858,6.73,7.26,0.0100409,0.02600285,84.4952,10.9772,2.603,1.324,-81.02,0.491,0.011,5.357
150,2.856875,-1.1397,3.5,4.62,0.009668623,0.02600285,4033.6294,24.6947,2.079,1.888,-78.96,0.092,0,2.679
151,6.161744,-1.9743,6.05,3.5,0.01005078,0.02600285,101.3781,32.8188,4.179,1.648,-7.15,0.606,0,6.805
152,2.010771,-0.7584,3.5,5.94,0.009671717,0.02600285,1030.1534,32.33,2.056,1.297,60.09,0.369,0,2.461
153,2.895233,-1.1542,4.1,4.62,0.01005033,0.02600285,190.8855,32.124,2.079,1.65,86.68,0.206,0,3.318
154,0.7600185,0.2979,5.98,5.28,0.009496016,0.02600285,1703.0575,47.9863,0.904,0.532,-45.61,0.411,0.087,1.621
155,1.429968,-0.3883,5.7,4.62,0.01005662,0.02600285,82.971,46.3587,1.484,0.641,34.12,0.568,0.009,2.988
156,0.9860444,0.0153,7.13,4.62,0.01005796,0.02600285,672.6108,49.2163,0.763,0.449,-71.97,0.413,0.107,2.054
157,85.0959,-4.8248,3.5,5.28,0.009461669,0.02600285,1700.212,6.234,5.011,3.852,-1.45,0.231,0.03,5.219
158,10.1451,-2.5156,5.59,5.28,0.01009494,0.02600285,3812.2793,17.4472,3.952,2.638,-68.06,0.333,0,5.936
159,3.823514,-1.4562,4.62,5.94,0.01009078,0.02600285,3777.6531,32.5368,2.713,2.093,48.59,0.229,0,3.429
160,6.112155,-1.9655,5.31,5.28,0.01004943,0.02600285,477.3917,29.8954,3.468,2.222,-8.95,0.359,0,4.162
161,2.777708,-1.1092,3.5,6.6,0.01005168,0.02600285,51.4277,35.0726,1.994,1.654,60.8,0.171,0,3.254
162,2.071337,-0.7906,6.03,4.62,0.009582881,0.02600285,4072.0771,40.3327,1.796,1.088,-82.36,0.394,0,2.652
163,1.194999,-0.1934,3.5,3.5,0.0100863,0.02600285,2929.3108,52.5414,1.739,0.498,0.9,0.714,0.015,2.476
164,4.540819,-1.6428,3.5,5.28,0.01005213,0.02600285,28.8019,36.3485,2.563,1.771,-24.52,0.309,0,2.889
165,3.078171,-1.2207,3.5,3.5,0.009697328,0.02600285,2463.8469,35.5765,2.073,1.692,-60.94,0.184,0,3.172
166,1.667669,-0.5553,3.5,6.6,0.01008666,0.02600285,3503.0815,41.1187,1.654,1.118,75.64,0.324,0.005,2.354
167,15.47468,-2.9741,3.5,5.28,0.00953295,0.02600285,4095.9026,17.7345,3,2.575,-72.15,0.142,0.001,3.453
168,1.244725,-0.2377,6.66,4.62,0.009572779,0.02600285,2342.9956,47.3197,1.273,0.956,70.15,0.249,0.011,1.865
169,0.7941875,0.2502,5.01,3.96,0.01008664,0.02600285,3622.8647,51.8843,0.858,0.667,-45.9,0.222,0.155,1.527
170,2.927338,-1.1662,4.16,5.94,0.01008893,0.02600285,3719.2451,39.0939,2.945,1.761,15.08,0.402,0,3.65
171,4.054966,-1.52,4.61,5.94,0.00930892,0.02600285,1286.4878,30.5936,2.738,1.745,82.51,0.363,0,3.219
172,5.16293,-1.7822,5.37,4.62,0.009370623,0.02600285,1436.1761,30.3842,2.616,2.07,78.64,0.209,0,3.708
173,5.150146,-1.7795,5.46,5.28,0.01005347,0.02600285,200.3513,38.8556,2.869,1.738,19.73,0.394,0,4.261
174,2.153912,-0.8331,6.28,5.94,0.009439541,0.02600285,1196.8441,45.7854,1.804,1.072,23.97,0.406,0,2.913
175,1.036954,-0.0394,3.5,7.26,0.01005886,0.02600285,552.21,50.8068,1.074,0.646,52.22,0.398,0.009,1.822
176,0.9329694,0.0753,6.36,4.62,0.009584123,0.02600285,1098.76,50.8833,1.067,0.644,60.42,0.396,0.012,1.912
177,1.378983,-0.3489,5.86,5.28,0.010086,0.02600285,2922.1819,50.4309,1.427,0.729,-26.71,0.489,0.017,2.206
178,2.761236,-1.1028,3.5,4.62,0.01005213,0.02600285,648.8903,35.8996,2.46,1.534,-81.69,0.376,0,2.797
179,0.997326,0.0029,3.5,3.5,0.009592604,0.02600285,4067.3005,49.2739,2.06,0.647,35.63,0.686,0.148,2.185
180,1.932014,-0.715,6.79,3.5,0.01008729,0.02600285,3723.0085,48.9675,1.265,1.136,50.55,0.102,0,2.337
181,1.56662,-0.4874,5.39,3.5,0.009393979,0.02600285,1463.53,45.0688,1.637,0.963,-75.01,0.412,0.013,2.374
182,2.283817,-0.8967,5.02,3.96,0.01008735,0.02600285,3625.3298,44.7096,1.673,1.058,71.05,0.368,0.001,2.728
183,2.27948,-0.8946,4.23,4.62,0.009578927,0.02600285,2348.29,48.0043,1.697,1.253,-17.04,0.262,0.001,2.778
184,1.945633,-0.7227,4.43,3.5,0.01008715,0.02600285,3649.3662,47.6587,1.46,1.411,4.35,0.034,0.003,2.74
185,0.8173199,0.219,3.5,3.5,0.01008687,0.02600285,3633.4153,50.201,1.199,0.641,-86.09,0.465,0.01,1.705
186,4.277961,-1.5781,6.27,3.96,0.009447261,0.02600285,1587.5022,47.1941,1.793,1.424,31.61,0.206,0,3.496
187,7.661638,-2.2108,6.08,5.94,0.01004808,0.02600285,76.6256,27.3879,4.012,1.98,28.54,0.506,0,6.347
188,4.058503,-1.5209,3.5,5.28,0.01008509,0.02600285,2835.6931,41.1774,2.42,1.728,-22.02,0.286,0,3.348
189,2.107365,-0.8093,5.85,3.96,0.009428125,0.02600285,1543.5013,45.7455,2.199,1.156,28.56,0.474,0.001,2.434
190,2.743881,-1.0959,5.7,5.28,0.009859151,0.02600285,2608.4031,45.8507,2.685,1.131,-33.74,0.579,0,4.175
191,0.8630757,0.1599,7.76,6.6,0.01008642,0.02600285,3496.865,53.5245,1.31,0.669,33.18,0.489,0.009,1.598
192,0.873148,0.1473,6.39,3.5,0.0100866,0.02600285,2883.9055,55.9024,0.988,0.708,12.59,0.283,0.067,1.881
193,3.318713,-1.3024,4.13,5.94,0.01008539,0.02600285,3187.9365,44.1611,2.044,1.58,-29.74,0.227,0,3.365
194,1.761853,-0.6149,8.13,4.62,0.009777193,0.02600285,2531.4485,49.4469,1.411,0.793,-59.8,0.438,0.31,2.994
195,2.72452,-1.0882,7.33,3.96,0.01005886,0.02600285,581.0067,51.4495,2.61,1.017,14.11,0.61,0,4.383
196,1.042785,-0.0455,6.22,5.94,0.009336661,0.02600285,1307.6818,54.6745,0.954,0.757,-45.67,0.206,0.002,1.676
197,11.33724,-2.6363,3.5,5.94,0.009430622,0.02600285,1596.9315,21.2749,3.989,3.604,-68.57,0.097,0,6.173
198,5.469906,-1.8449,3.5,4.62,0.009425718,0.02600285,1556.9332,35.5284,3.029,2.542,-70.87,0.161,0,4.338
199,6.567333,-2.0435,3.5,6.6,0.01008479,0.02600285,2896.4509,37.7036,2.526,2.118,-39.51,0.162,0,3.077
200,1.918826,-0.7076,6.6,6.6,0.009919737,0.02600285,864.5344,48.7933,1.85,0.89,-80.35,0.519,0.008,3.027
201,2.389081,-0.9456,3.5,6.6,0.009505195,0.02600285,1725.0398,47.8912,1.924,1.495,25.65,0.223,0,2.363
202,1.808028,-0.643,3.5,4.62,0.009726298,0.02600285,1001.4221,52.5589,2.403,1.047,-0.83,0.564,0.002,2.937
203,1.43205,-0.3899,4.09,4.62,0.009536969,0.02600285,2053.2239,53.1265,1.481,0.721,54.98,0.513,0,2.599
204,2.382056,-0.9424,5.71,3.96,0.009534354,0.02600285,2161.6157,49.9806,1.758,1.194,30.17,0.321,0,2.698
