NUMBER,FLUX_AUTO,MAG_AUTO,KRON_RADIUS,PETRO_RADIUS,BACKGROUND,THRESHOLD,X_IMAGE,Y_IMAGE,A_IMAGE,B_IMAGE,THETA_IMAGE,ELLIPTICITY,CLASS_STAR,FLUX_RADIUS
15264,2.915912,-1.1619,3.5,5.94,0.01186676,0.02591185,2635.4773,3988.3547,3.058,1.558,61.41,0.491,0,3.424
15265,10.22282,-2.5239,3.5,5.94,0.008682196,0.02591185,132.1991,4018.2778,3.085,2.792,40.23,0.095,0,3.716
15266,1.263659,-0.2541,3.5,3.5,0.01143019,0.02591185,3515.2793,4027.8882,1.525,0.548,40.91,0.641,0.212,3.398
15267,0.8494258,0.1772,7.12,5.28,0.01164915,0.02591185,3438.2957,3996.8862,0.959,0.684,20.42,0.287,0.01,1.635
15268,12.44641,-2.7376,6.5,5.94,0.0120498,0.02591185,1313.3844,3974.5999,4.784,2.215,-64.48,0.537,0,8.43
15269,5.643882,-1.8789,6.7,4.62,0.009228098,0.02591185,147.0734,3989.6167,2.202,1.624,11.84,0.262,0,4.815
15270,2.031344,-0.7695,3.5,5.28,0.01164967,0.02591185,3222.135,4001.0125,2.526,1.336,33.65,0.471,0,2.757
15271,0.5458904,0.6572,3.5,5.94,0.01289394,0.02591185,1121.4113,3457.7388,0.742,0.456,-71.65,0.385,0.007,1.191
15272,1.08426,-0.0878,4.57,5.94,0.01179266,0.02591185,2454.9363,4012.4456,1.321,0.971,23.83,0.265,0.007,1.643
15273,0.484301,0.7872,4.81,7.26,0.01110623,0.02591185,565.4918,4008.0015,1.393,0.5,89.82,0.641,0.002,1.532
15274,0.7509192,0.311,3.5,3.96,0.01212787,0.02591185,899.9804,4001.7385,0.737,0.669,-3.75,0.093,0.3,1.285
15275,2.183177,-0.8477,6.79,3.5,0.01197988,0.02591185,1139.918,4007.1912,1.887,0.712,-84.92,0.623,0.012,4.891
15276,0.594856,0.564,3.5,7.26,0.01196928,0.02591185,2015.5854,4055.1821,0.763,0.447,-70.45,0.414,0.975,1.106
15277,3.475127,-1.3524,3.85,5.28,0.01181019,0.02591185,1052.3224,4057.1514,2.59,1.961,-34.68,0.243,0,2.801
15278,35.21432,-3.8668,3.5,5.94,0.01222456,0.02591185,2720.4636,3922.0142,6.162,3.753,72.4,0.391,0.001,4.939
15279,28.27186,-3.6284,3.5,5.94,0.009190788,0.02591185,275.6734,4037.052,3.901,3.468,-35.62,0.111,0.003,4.167
15280,1.753611,-0.6098,7.61,5.94,0.0112773,0.02591185,3464.5212,4049.5139,1.343,0.54,44.36,0.598,0.017,3.252
15281,1.411888,-0.3745,3.5,3.96,0.007872924,0.02591185,13.5988,4026.5168,2.118,0.992,68.41,0.531,0,3.149
15282,1.286453,-0.2735,3.75,3.5,0.01170442,0.02591185,2936.0767,4003.8896,1.437,1.051,-82.93,0.268,0.009,1.708
15283,6.125475,-1.9678,6.12,7.26,0.0121928,0.02591185,1866.1078,4013.677,3.983,1.563,-65.54,0.608,0,5.87
15284,0.5335056,0.6822,3.5,3.5,0.01183293,0.02591185,1244.6791,4029.8486,1.239,0.857,-19.88,0.308,0.002,0.986
15285,13.604,-2.8342,5.17,10.56,0.008772014,0.02591185,18.2803,3980.9521,3.46,3.124,1.68,0.097,0,6.965
