NUMBER,FLUX_AUTO,MAG_AUTO,KRON_RADIUS,PETRO_RADIUS,BACKGROUND,THRESHOLD,X_IMAGE,Y_IMAGE,A_IMAGE,B_IMAGE,THETA_IMAGE,ELLIPTICITY,CLASS_STAR,FLUX_RADIUS
1,0.7446434,0.3201,3.5,7.92,0.002685197,0.02568904,1365.5156,1.9836,0.869,0.677,0.3,0.222,0.215,1.563
2,1.057209,-0.0604,7.07,7.26,0.003019821,0.02568904,3816.6624,2.8641,0.943,0.688,-20.45,0.27,0.377,2.125
3,0.5785599,0.5941,7.78,7.92,0.002721158,0.02568904,2045.2122,5.4126,0.752,0.453,18.82,0.398,0.044,1.38
4,2.063875,-0.7867,5.6,5.28,0.002755727,0.02568904,2613.2612,2.6125,1.773,1.009,-32.15,0.431,0,2.645
5,0.9900734,0.0108,3.5,3.5,0.002700329,0.02568904,1073.5021,5.4954,1.235,0.72,55,0.418,0.056,1.901
6,0.5356911,0.6777,3.5,4.62,0.003019821,0.02568904,3573.1833,8.8086,0.758,0.562,-42.2,0.258,0.015,1.038
7,1.135808,-0.1383,3.5,6.6,0.002693462,0.02568904,1150.8447,3.3332,1.447,0.857,-59.52,0.408,0,1.874
8,4.085397,-1.5281,5.82,4.62,0.002684076,0.02568904,1323.9204,2.9278,2.292,1.344,-21.56,0.414,0,3.102
9,3.139106,-1.242,3.5,5.94,0.002749536,0.02568904,2470.1494,3.3776,2.193,1.572,14.79,0.283,0,2.776
10,2.670813,-1.0666,6.88,5.94,0.002703551,0.02568904,1822.2153,8.439,1.454,0.981,-77.93,0.325,0,4.59
11,0.8966301,0.1185,8.16,5.94,0.001733215,0.02568904,9.5939,16.1937,0.744,0.45,-70.59,0.396,0.005,1.687
12,4.830508,-1.71,4.82,5.94,0.002714874,0.02568904,894.445,3.3452,1.987,1.665,24.26,0.162,0.001,2.89
13,2.247432,-0.8792,4.96,6.6,0.002686578,0.02568904,739.3304,10.2116,1.535,1.16,36.89,0.244,0,3.447
14,0.7979608,0.245,4.59,4.62,0.0028003,0.02568904,2881.7664,19.5847,0.754,0.452,18.98,0.401,0.494,1.813
15,1.688859,-0.569,6.52,4.62,0.002303293,0.02568904,447.106,12.9736,1.405,0.871,39.47,0.381,0.009,2.652
16,0.8933136,0.1225,3.65,4.62,0.002756921,0.02568904,2582.405,17.5528,1.039,0.873,-43.84,0.16,0.25,1.507
17,0.9294816,0.0794,3.5,3.5,0.002760388,0.02568904,2656.4717,17.7122,1.154,0.665,-38.1,0.423,0.004,2.039
18,3.897947,-1.4771,3.9,5.94,0.003005258,0.02568904,3862.7004,5.3795,2.38,1.761,-34.94,0.26,0,3.122
19,3.31162,-1.3001,4.63,5.94,0.002502376,0.02568904,601.0079,5.0494,2.694,1.634,-59.38,0.393,0,2.912
20,2.206333,-0.8592,3.5,5.94,0.002703047,0.02568904,1805.5554,11.3239,1.933,1.354,31.29,0.3,0,2.399
21,0.8524528,0.1733,3.5,7.92,0.002974807,0.02568904,3909.0459,24.3574,1.202,0.479,-0.5,0.602,0.001,1.906
22,2.036561,-0.7722,5.01,3.96,0.002548141,0.02568904,633.0616,14.2896,1.8,1.367,43.9,0.241,0.019,3.136
23,4.762061,-1.6945,3.5,5.28,0.002795411,0.02568904,4180.4458,4.121,2.236,2.053,-29.93,0.082,0,3.239
24,2.800714,-1.1182,6.37,3.5,0.002820566,0.02568904,4141.8633,14.9002,2.35,1.229,-33.02,0.477,0,3.955
25,1.386078,-0.3545,3.5,5.28,0.002698757,0.02568904,1602.9866,22.4981,1.533,0.877,0.35,0.428,0.001,1.812
26,4.078151,-1.5262,3.5,8.58,0.002765059,0.02568904,2807.6814,7.0674,2.438,1.888,-69.68,0.226,0,3.982
27,1.231088,-0.2257,4.34,4.62,0.002858802,0.02568904,3001.7659,17.3388,1.331,0.771,-84.55,0.42,0.027,2.238
28,0.6399592,0.4846,6.86,7.26,0.002752815,0.02568904,2469.6033,25.7955,0.774,0.444,71,0.427,0.03,1.612
29,1.082411,-0.086,3.5,7.92,0.003019821,0.02568904,3822.6619,22.6709,1.204,0.77,-45.47,0.361,0.012,1.496
30,3.049985,-1.2107,4.61,6.6,0.003019821,0.02568904,3701.9443,15.6095,1.745,1.378,67.55,0.21,0.001,2.602
31,338.5521,-6.3241,3.5,5.28,0.002513806,0.02568904,447.5704,318.8379,11.047,7.013,56.76,0.365,0.001,9.831
32,248.0332,-5.9863,3.5,4.62,0.002793201,0.02568904,2609.6008,217.1102,8.197,5.611,-66.76,0.316,0.029,7.291
33,950.1377,-7.4445,3.5,4.62,0.002750597,0.02568904,1632.2128,205.1842,9.007,7.978,-26.31,0.114,0.037,8.996
34,103.8505,-5.041,3.5,5.28,0.003019821,0.02568904,3785.7026,150.4835,7.201,5.03,5.87,0.302,0.001,6.684
35,253.4034,-6.0095,3.5,5.28,0.002768771,0.02568904,2527.9619,110.383,7.661,6.035,-83.42,0.212,0.029,7.495
36,182.226,-5.6515,3.5,5.28,0.002042151,0.02568904,184.4503,87.4909,8.611,5.473,30.46,0.364,0.001,8.405
37,19.52706,-3.2266,3.65,5.28,0.002723231,0.02568904,1854.1721,76.213,4.682,3.306,-77.08,0.294,0,4.828
38,1596.441,-8.0079,3.5,4.62,0.00277484,0.02568904,2753.7937,65.3294,9.043,6.79,64.56,0.249,0.108,8.183
39,326.3089,-6.2841,3.5,5.28,0.002747363,0.02568904,2281.5317,64.5342,8.265,7.176,-56.77,0.132,0.026,8.856
40,119.6804,-5.1951,3.5,5.28,0.002716535,0.02568904,1055.6608,71.7726,6.18,4.71,-79.59,0.238,0.026,6.298
41,37.82925,-3.9446,3.5,4.62,0.002724501,0.02568904,1906.9541,68.2981,3.542,3.258,-44.44,0.08,0.028,3.645
42,106.1735,-5.065,3.5,5.28,0.002663889,0.02568904,710.5361,72.7865,5.279,4.685,84.96,0.112,0.024,5.715
43,27.26228,-3.5889,3.5,5.94,0.002752754,0.02568904,2370.8342,66.3715,4.545,3.488,74.79,0.233,0.001,4.674
44,43.93781,-4.1071,3.5,6.6,0.002865364,0.02568904,3000.5767,65.5218,4.658,4.207,-18.43,0.097,0.001,5.649
45,30.51605,-3.7113,3.5,5.28,0.003019821,0.02568904,3813.9651,55.1677,5.582,3.635,-18.54,0.349,0,5.57
46,220.3822,-5.8579,3.5,5.28,0.003015188,0.02568904,3847.7468,54.6204,6.49,5.949,3.04,0.083,0.033,7.14
47,148.4052,-5.4286,3.5,5.28,0.002712508,0.02568904,1791.493,50.0335,7.363,5.284,45.41,0.282,0.001,7.388
48,8.269633,-2.2937,3.96,5.94,0.002774466,0.02568904,2785.1084,55.1436,3.446,2.714,-87.99,0.212,0,4.479
49,513.6017,-6.7766,3.5,4.62,0.003019821,0.02568904,3409.0662,34.5612,8.254,6.689,-18.25,0.19,0.037,7.9
50,32.49379,-3.7795,3.5,5.94,0.003019821,0.02568904,3376.6917,23.5103,6.145,3.774,-5.7,0.386,0,6.631
51,11.26038,-2.6289,3.5,5.28,0.002708814,0.02568904,1726.1442,43.7548,4.834,2.777,-72.42,0.426,0,5.558
52,6.617302,-2.0517,3.5,4.62,0.002702906,0.02568904,1592.7639,37.6865,3.314,2.16,84.28,0.348,0,3.807
53,17.77367,-3.1244,3.7,5.28,0.001960316,0.02568904,158.9986,42.7327,3.488,2.912,-73.29,0.165,0.001,4.054
54,19.50984,-3.2256,3.99,5.94,0.002512773,0.02568904,597.244,42.4543,4.031,3.856,-4.71,0.043,0,5.44
55,51.65067,-4.2827,3.58,5.94,0.002695272,0.02568904,1213.5215,28.755,6.757,4.676,-41.34,0.308,0,7.455
56,24.48539,-3.4723,4.81,7.26,0.001912443,0.02568904,126.1926,37.8424,4.848,3.876,-37.06,0.2,0,6.833
57,7.064606,-2.1227,5.53,5.94,0.002085034,0.02568904,260.6632,39.027,3.365,2.228,-56.43,0.338,0,3.8
58,73.27805,-4.6624,3.5,5.94,0.002983707,0.02568904,3254.8811,26.7651,5.847,4.63,86.25,0.208,0.001,6.403
59,15.08766,-2.9466,3.5,5.28,0.002930349,0.02568904,3143.7983,36.8632,3.649,2.693,31.39,0.262,0,4.18
60,13.31325,-2.8107,3.5,4.62,0.002932701,0.02568904,3150.4468,30.0684,2.779,2.616,-12.9,0.059,0.001,3.295
61,43.26722,-4.0904,3.5,5.94,0.003019821,0.02568904,3758.6013,43.3931,4.398,4.093,-6.21,0.069,0.001,5.211
62,6.642811,-2.0559,3.5,5.94,0.002701471,0.02568904,1557.1355,36.817,3.296,2.296,-89.52,0.303,0,4.203
63,8.536866,-2.3282,5.82,5.28,0.001786334,0.02568904,28.5139,36.1672,2.891,2.103,81.33,0.273,0,4.166
64,6.290107,-1.9966,5.59,5.94,0.003019821,0.02568904,3778.2205,34.8989,3.017,2.033,-70.71,0.326,0,5.149
65,64.92074,-4.531,3.5,5.28,0.002723991,0.02568904,829.6601,29.0846,4.129,3.541,13.65,0.142,0.029,4.101
66,18.74128,-3.182,4.32,8.58,0.002866406,0.02568904,3007.8826,50.3667,4.702,3.093,57.65,0.342,0,6.622
67,9.876163,-2.4865,6.43,10.56,0.002853181,0.02568904,2986.3933,31.7965,3.513,1.969,2.86,0.439,0,7.665
68,10.09104,-2.5098,3.5,5.28,0.003019821,0.02568904,3493.0088,32.6258,3.357,2.434,12.77,0.275,0,3.774
69,13.48901,-2.8249,3.5,5.28,0.002693147,0.02568904,1351.7495,30.8463,2.849,2.756,40.35,0.033,0.001,3.304
70,7.839668,-2.2357,4.22,5.94,0.002695292,0.02568904,1436.0242,29.3496,3.265,2.676,61.42,0.18,0,4.498
71,5.233757,-1.797,3.5,5.94,0.002353491,0.02568904,477.3078,29.7737,3.4,1.719,67.34,0.495,0,3.574
72,11.65556,-2.6663,3.85,5.28,0.002760581,0.02568904,2621.6978,28.1331,3.189,2.543,-39.92,0.203,0,4.179
73,8.78506,-2.3594,3.5,5.94,0.003019821,0.02568904,3697.1731,24.2529,3.446,2.593,45.6,0.248,0,4.346
74,35.0282,-3.861,3.5,5.28,0.002718501,0.02568904,888.3959,22.2609,5.375,3.251,18.06,0.395,0.001,5.534
75,27.05369,-3.5806,3.5,6.6,0.002747957,0.02568904,2388.4248,18.7101,4.629,3.501,-26.22,0.244,0,5.277
76,9.706884,-2.4677,3.5,5.94,0.002864257,0.02568904,4075.9612,29.5648,3.923,3.11,57.87,0.207,0,5.101
77,20.28079,-3.2677,3.72,5.28,0.002712448,0.02568904,968.5128,23.1787,3.891,3.286,13.8,0.155,0,4.969
78,2.848962,-1.1367,6.46,5.28,0.002305744,0.02568904,441.885,25.9464,1.985,1.29,82.26,0.35,0,3.207
79,4.902011,-1.7259,5.16,5.28,0.003019821,0.02568904,3796.1885,24.7984,2.236,2.003,24.47,0.104,0,3.627
80,2.925136,-1.1654,4.62,5.28,0.002710351,0.02568904,1853.2441,24.9045,2.15,1.459,69.35,0.321,0,3.051
81,2.865201,-1.1429,3.5,3.5,0.00246142,0.02568904,563.5043,22.4901,2.626,1.962,15.66,0.253,0,3.958
82,151.9505,-5.4543,3.5,5.28,0.002175401,0.02568904,351.1067,11.1449,5.693,4.812,-45.19,0.155,0.029,6.114
83,25.72174,-3.5258,3.5,5.28,0.002784157,0.02568904,4197.0415,12.6076,4.357,2.258,84.26,0.482,0.047,3.539
84,5.808388,-1.9101,4.48,5.28,0.003019821,0.02568904,3812.1143,16.6581,5.214,2.067,46.68,0.603,0,4.221
85,4.547029,-1.6443,3.5,5.94,0.003019821,0.02568904,3828.1267,18.0471,3.826,2.701,-37.6,0.294,0,2.954
86,111.2033,-5.1153,3.5,5.28,0.003019821,0.02568904,3750.8325,8.9673,5.723,4.731,-7.76,0.173,0.021,5.964
87,1.02714,-0.0291,6.77,5.28,0.002763763,0.02568904,2710.5366,22.1833,1.897,0.699,-20.79,0.631,0,2.303
88,15.61125,-2.9836,3.5,5.28,0.002851017,0.02568904,4095.7637,17.6406,3.001,2.756,-35.83,0.082,0.001,3.403
89,2.626314,-1.0484,6.3,5.28,0.00232182,0.02568904,455.5052,22.7887,1.649,1.217,36.66,0.262,0.001,4.479
90,73.45875,-4.6651,3.5,5.94,0.002684147,0.02568904,1299.6353,6.4455,5.804,4.455,-5.13,0.232,0.001,6.108
91,18.56544,-3.1718,3.5,5.28,0.002682714,0.02568904,1280.201,3.4387,4.425,2.258,-8.76,0.49,0.001,4.415
92,4.746776,-1.691,3.5,3.5,0.002692853,0.02568904,1448.6682,18.8428,3.074,1.991,40.82,0.352,0,3.855
93,32.65492,-3.7849,4.3,5.94,0.002527918,0.02568904,617.1831,16.1194,5.445,3.186,-51.16,0.415,0,5.764
94,53.6699,-4.3243,3.5,5.28,0.001950036,0.02568904,180.0379,11.0406,3.998,3.704,25.65,0.074,0.028,4.325
95,2.938287,-1.1702,3.5,5.28,0.00268856,0.02568904,1344.6345,15.8822,2.353,1.818,-68.42,0.227,0,3.257
96,6.779825,-2.078,3.5,7.26,0.002261066,0.02568904,415.7367,11.0745,3.1,2.827,-4.56,0.088,0,5.211
97,8.386249,-2.3089,4.17,5.28,0.002870944,0.02568904,3027.8108,11.968,3.082,2.574,-23.61,0.165,0,3.615
98,14.59265,-2.9103,3.5,5.94,0.002707958,0.02568904,1867.4669,11.3267,3.178,2.777,-19.97,0.126,0.001,3.632
99,84.06361,-4.8115,3.5,5.28,0.002697533,0.02568904,1700.2719,6.0919,5.256,3.732,-1.78,0.29,0.081,5.136
100,3.796133,-1.4484,3.5,5.94,0.00239813,0.02568904,520.3236,11.1636,2.519,1.932,-42.16,0.233,0,3.311
101,2.815688,-1.124,6.85,5.94,0.002953897,0.02568904,3195.126,18.4342,2.33,1.178,-67.8,0.494,0.001,3.568
102,5.299014,-1.8105,3.5,5.28,0.002698001,0.02568904,1597.1774,20.4325,3.365,2.473,-61.54,0.265,0,3.699
103,6.053765,-1.9551,5.32,5.94,0.002700166,0.02568904,1645.5577,22.0801,2.568,2.423,45.08,0.056,0,4.671
104,14.77047,-2.9235,3.5,5.28,0.002711916,0.02568904,936.3404,6.1559,3.462,2.812,-9.52,0.188,0,3.94
105,4.733723,-1.688,4.59,6.6,0.003002464,0.02568904,3293.6184,8.9105,2.469,2.084,-74.26,0.156,0,3.59
106,62.39483,-4.4879,3.5,5.28,0.003001948,0.02568904,3867.9978,50.7198,3.452,3.319,56.65,0.039,0.03,3.842
107,6.241798,-1.9883,4.29,7.92,0.002705176,0.02568904,1058.2848,21.2431,3.241,2.135,-29.75,0.341,0,5.058
108,19.67756,-3.2349,3.5,5.28,0.003019821,0.02568904,3543.1992,6.0682,3.265,2.999,-84.25,0.081,0.001,3.965
109,8.411509,-2.3122,4.72,5.28,0.002179743,0.02568904,337.1789,37.064,2.933,2.3,-41.21,0.216,0,4.116
110,1.603346,-0.5126,3.5,5.94,0.003019821,0.02568904,3585.5708,25.7267,1.95,1.083,50.86,0.445,0,2.529
111,2.689923,-1.0743,5.16,3.5,0.002892721,0.02568904,4033.3154,23.7081,2.013,1.573,-34.21,0.219,0,3.095
112,3.559361,-1.3784,4.67,3.5,0.002700186,0.02568904,1603.9938,26.5695,2.777,1.629,-9.55,0.413,0,3.073
113,723.0355,-7.1479,3.5,4.62,0.003019821,0.02568904,3347.1838,204.4082,10.871,7.179,84.18,0.34,0.037,9.523
114,1.621695,-0.5249,3.53,5.94,0.003019821,0.02568904,3364.9841,22.4831,1.348,1.292,53.02,0.042,0.013,1.421
115,4.419318,-1.6134,6.38,3.5,0.002690749,0.02568904,1286.9042,30.4252,1.972,1.485,64.43,0.247,0,4.558
116,0.8824272,0.1358,3.5,3.5,0.002695148,0.02568904,1395.9736,33.0277,1.041,0.729,87.87,0.3,0.061,1.387
117,3.890167,-1.4749,6.03,5.94,0.002288526,0.02568904,427.4972,29.4651,2.438,1.929,-89.82,0.209,0,4.527
118,3.305092,-1.298,3.5,5.94,0.002815932,0.02568904,4148.7788,27.9872,1.998,1.716,-12.47,0.141,0,2.778
119,2.980437,-1.1857,3.5,3.5,0.003019821,0.02568904,3567.7905,28.7449,2.279,1.786,2.1,0.216,0,3.171
120,4.827372,-1.7093,3.5,3.96,0.002714477,0.02568904,1858.1499,40.1788,2.797,2.181,75.92,0.22,0,3.762
121,7.677694,-2.2131,5.78,7.26,0.002858332,0.02568904,2996.2773,33.9507,3.097,1.885,-25.07,0.391,0,5.64
122,3.975754,-1.4985,3.5,5.94,0.001876799,0.02568904,101.9639,34.3999,3.081,1.773,-24.14,0.425,0,3.624
123,4.767385,-1.6957,5.46,5.94,0.002714797,0.02568904,989.654,43.3181,2.749,1.608,-79.25,0.415,0,3.108
124,8.364461,-2.3061,3.5,5.28,0.002810891,0.02568904,2896.8884,37.2579,2.837,2.277,25.32,0.197,0,3.451
125,3.07217,-1.2186,3.5,5.28,0.002007767,0.02568904,200.9544,38.0667,2.297,1.717,79.86,0.253,0,3.09
126,11.87916,-2.687,3.53,7.92,0.003019821,0.02568904,3784.6282,69.2777,4.471,2.806,-51.67,0.372,0,5.558
127,42.69229,-4.0759,3.5,5.94,0.002755534,0.02568904,2420.5403,64.5924,3.777,3.399,42.91,0.1,0.028,3.928
128,11.6832,-2.6689,4.37,4.62,0.002746742,0.02568904,2307.3159,44.093,3.248,2.679,-10.62,0.175,0,4.37
129,2.834257,-1.1311,3.5,5.28,0.003019821,0.02568904,3777.3303,30.6573,2.541,1.165,50.78,0.542,0,2.768
130,1.804553,-0.6409,4.64,3.96,0.002889412,0.02568904,4037.729,26.6387,1.41,1.151,-65,0.184,0.008,2.963
131,1.017332,-0.0187,3.5,5.94,0.003019821,0.02568904,3818.6616,23.3267,1.51,0.7,46.26,0.536,0.004,1.607
132,3.734184,-1.4305,3.5,6.6,0.00275973,0.02568904,2543.3882,47.0611,3.084,1.854,-40.92,0.399,0,3.507
133,4.11757,-1.5366,3.5,3.96,0.002576497,0.02568904,648.7509,35.5263,2.171,1.949,34.18,0.102,0,2.828
134,9.286671,-2.4197,3.5,4.62,0.002757379,0.02568904,2490.7036,50.4907,3.04,2.299,-40.58,0.244,0,3.339
135,22.51107,-3.381,3.5,4.62,0.002722121,0.02568904,1462.098,119.508,3.421,2.982,-31.15,0.128,0.007,3.862
136,4.469067,-1.6255,5.9,6.6,0.002741828,0.02568904,2210.8638,57.4361,2.081,1.85,71.29,0.111,0,5.026
137,13.36071,-2.8146,3.5,5.28,0.00273808,0.02568904,2176.4775,46.9158,2.977,2.673,45.79,0.102,0,3.654
138,1.018305,-0.0197,4.75,5.28,0.002456582,0.02568904,557.6686,27.6597,1.954,0.731,-39.46,0.626,0.001,1.642
139,5.714674,-1.8925,3.5,5.28,0.002705578,0.02568904,1588.6322,48.4439,2.894,1.964,78.38,0.321,0,4.005
140,1.672637,-0.5585,3.5,3.5,0.002750612,0.02568904,2399.1584,35.5656,1.78,1.178,-74.86,0.338,0,2.061
141,2.321979,-0.9146,5.97,3.5,0.002282822,0.02568904,422.4397,30.1813,1.853,1.263,2.51,0.319,0.007,3.234
142,1.283996,-0.2714,5.16,3.5,0.002764911,0.02568904,2710.2915,27.7547,1.363,1.18,-14.41,0.134,0.009,2.215
143,0.7534466,0.3074,3.5,4.62,0.002730516,0.02568904,2111.5732,28.1665,1.257,0.384,-74.88,0.695,0.021,1.647
144,5.487035,-1.8483,5.27,3.5,0.001794778,0.02568904,6.0492,62.1291,2.806,2.114,-79.69,0.247,0,4.484
145,14.83235,-2.928,3.73,5.94,0.002727213,0.02568904,842.546,56.5583,3.325,2.985,-30.3,0.102,0,4.331
146,2.455189,-0.9752,3.5,5.94,0.002703335,0.02568904,1128.5094,36.364,1.836,1.406,58.02,0.234,0,3.237
147,7.628358,-2.2061,4.33,5.28,0.002971117,0.02568904,3226.7026,51.2863,2.887,2.394,-19.81,0.171,0,3.546
148,3.291885,-1.2936,5.64,6.6,0.002125016,0.02568904,294.4594,37.2144,1.985,1.577,-40.47,0.205,0,2.779
149,28.23126,-3.6268,3.5,6.6,0.002765845,0.02568904,2589.5444,68.175,4.818,3.358,-3.65,0.303,0,5.05
150,6.780955,-2.0782,3.98,5.94,0.003019821,0.02568904,3737.9041,50.0476,2.805,2.397,1.84,0.146,0,3.873
151,3.851881,-1.4642,3.5,5.28,0.002952062,0.02568904,3187.6108,44.4156,2.294,1.726,-83.86,0.248,0,3.261
152,2.655224,-1.0603,4.57,5.94,0.00271314,0.02568904,991.1532,34.7262,2.18,1.138,-13.25,0.478,0.004,3.159
153,2.768911,-1.1058,5.67,8.58,0.002753258,0.02568904,2434.7419,42.244,2.852,0.95,56.6,0.667,0,4.259
154,3.110019,-1.2319,4.38,5.28,0.002747992,0.02568904,2338.8523,40.2642,2.452,1.454,22.35,0.407,0,3.149
155,10.67601,-2.571,4.23,5.28,0.002982751,0.02568904,3896.5752,71.4282,3.075,2.586,53.33,0.159,0,4.542
156,1.083698,-0.0873,5.02,3.96,0.003019821,0.02568904,3625.397,42.1995,1.942,0.904,70.77,0.535,0.001,1.676
157,0.9437575,0.0628,3.5,5.28,0.001866556,0.02568904,95.1909,32.7951,1.282,0.685,42.15,0.466,0.015,1.416
158,1.814347,-0.6468,7.57,3.96,0.002746447,0.02568904,2326.3999,32.0849,1.254,0.721,33.45,0.425,0.071,3.641
159,1.835635,-0.6595,6.62,5.28,0.002455423,0.02568904,554.3414,35.6812,1.572,0.866,45.72,0.449,0,3.094
160,0.6876845,0.4065,3.5,4.62,0.002837799,0.02568904,2954.0002,33.4861,0.85,0.689,89.48,0.19,0.009,1.452
161,0.9789515,0.0231,5.95,4.62,0.003019821,0.02568904,3613.269,30.8106,0.932,0.676,19.12,0.274,0.017,1.766
162,1.463628,-0.4136,5.67,6.6,0.00219247,0.02568904,346.8407,36.9383,1.303,0.85,-77.35,0.347,0,2.329
163,1.900084,-0.6969,5.1,5.94,0.001818291,0.02568904,53.0406,36.9519,1.599,1.239,-23.02,0.225,0,2.549
164,13.2788,-2.8079,3.5,6.6,0.002922182,0.02568904,3122.6296,58.6513,5.121,2.72,7.09,0.469,0,6.02
165,6.073208,-1.9585,4.12,5.28,0.002721855,0.02568904,922.3408,56.1113,2.867,2.372,-78.9,0.173,0,3.791
166,17.03567,-3.0784,3.5,5.94,0.002604905,0.02568904,662.166,73.6693,4.122,3.158,-43.51,0.234,0,4.484
167,2.430439,-0.9642,5.76,4.62,0.002923052,0.02568904,3127.9189,41.773,1.52,1.201,60.08,0.21,0,3.415
168,33.07528,-3.7988,3.5,5.28,0.00273453,0.02568904,1985.4385,93.0604,5.503,4.089,74.05,0.257,0,5.796
169,0.7106048,0.3709,8.79,6.6,0.002020309,0.02568904,216.1728,32.39,0.768,0.443,18.99,0.423,0.002,1.624
170,8.951395,-2.3797,3.5,7.26,0.002438256,0.02568904,525.1585,71.571,3.795,3.213,-43.46,0.153,0,5.096
171,210.864,-5.81,3.5,5.28,0.002748753,0.02568904,829.1667,198.6486,7.724,6.984,-58.44,0.096,0.001,8.629
172,8.79561,-2.3607,3.5,5.28,0.002763174,0.02568904,2550.4702,65.9778,3.45,2.905,10.47,0.158,0,3.978
173,0.4153163,0.9541,4.44,6.6,0.002761109,0.02568904,2600.9668,37.0137,0.626,0.61,1.31,0.026,0.296,0.961
174,1.158037,-0.1593,4.37,5.28,0.002693127,0.02568904,1287.8444,38.1297,1.638,0.665,-14.84,0.594,0,2.061
175,0.8466706,0.1807,3.5,5.28,0.00225942,0.02568904,398.5627,37.8793,1.129,0.578,26.74,0.488,0.03,1.9
176,4.944829,-1.7354,3.5,4.62,0.002717343,0.02568904,1828.5948,59.1672,2.65,2.279,64.94,0.14,0,4.126
177,2.533556,-1.0093,4.96,4.62,0.002699863,0.02568904,1247.402,54.2094,2.283,1.411,72.2,0.382,0,3.162
178,1.670081,-0.5568,5.32,5.28,0.003019821,0.02568904,3473.5613,43.9874,1.569,1.096,-14.75,0.302,0,1.985
179,0.9201387,0.0904,3.5,7.92,0.002696366,0.02568904,1389.2283,37.5516,1.245,0.491,-3.96,0.606,0.007,1.81
180,1.727562,-0.5936,4.86,3.96,0.003019821,0.02568904,3623.5044,45.4998,1.381,1.161,29.87,0.16,0.121,3.109
181,2.25209,-0.8815,7.38,3.5,0.003019821,0.02568904,3640.125,43.3355,1.389,0.766,8.9,0.448,0.016,4.198
182,0.5985288,0.5573,5.9,3.5,0.002701542,0.02568904,1524.3827,41.2068,0.762,0.449,72.3,0.411,0.04,1.665
183,2.83344,-1.1308,5.5,3.5,0.002729225,0.02568904,2002.9889,61.7699,2.207,1.114,55.57,0.495,0.005,3.809
184,2.873401,-1.146,4.81,5.28,0.002753821,0.02568904,2432.7673,47.2077,2.779,1.259,-2.54,0.547,0,4.708
185,2.400747,-0.9509,3.5,5.28,0.002851887,0.02568904,2976.3564,55.1509,2.211,1.239,-66.98,0.44,0,3.312
186,4.906434,-1.7269,4,5.94,0.002731765,0.02568904,793.8964,66.6112,2.78,1.979,64.45,0.288,0,3.213
187,4.155895,-1.5467,3.5,3.5,0.002181349,0.02568904,319.3509,64.4659,2.637,1.835,45.6,0.304,0,3.035
188,2.695335,-1.0765,6.05,3.5,0.002754161,0.02568904,2427.1482,51.6351,2.422,1.056,-20.31,0.564,0,3.944
189,5.622662,-1.8749,3.5,4.62,0.001880448,0.02568904,30.8387,100.9426,2.852,1.797,-32.03,0.37,0,3.312
190,0.9478752,0.0581,3.5,5.94,0.002877224,0.02568904,3032.3413,44.9003,1.034,0.754,-14.52,0.271,0,1.686
191,8.121271,-2.2741,4.51,3.5,0.002887333,0.02568904,3038.9609,98.2982,4.087,2.224,83.32,0.456,0,4.595
192,4.895206,-1.7244,3.5,5.28,0.002704389,0.02568904,1386.5498,66.4188,2.536,2.091,25.66,0.175,0,3.677
193,1.267067,-0.257,6.62,7.26,0.002766683,0.02568904,2675.6624,46.2714,1.405,0.634,-14.4,0.548,0,2.231
194,1.606342,-0.5146,5.56,5.94,0.002728766,0.02568904,1999.0135,60.7473,1.811,1.026,73.26,0.433,0.001,2.533
195,0.5418538,0.6653,3.5,4.62,0.002740073,0.02568904,2204.5779,46.8095,0.751,0.446,69.52,0.405,0.047,1.315
196,2.954091,-1.1761,5.62,5.94,0.002798401,0.02568904,2863.5051,53.9399,2.771,1.166,15.12,0.579,0,3.848
197,31.9633,-3.7616,3.5,6.6,0.002714614,0.02568904,1263.2092,108.6302,6.508,3.511,-18.67,0.46,0,6.624
198,13.76641,-2.8471,3.5,5.94,0.002980103,0.02568904,3901.0066,97.0641,7.411,2.51,-41.21,0.661,0,6.568
199,3.451495,-1.345,5.66,5.28,0.002995312,0.02568904,3276.8203,64.5271,2.82,1.23,-19.13,0.564,0,3.769
200,1.070079,-0.0735,5.68,5.94,0.0023693,0.02568904,478.2295,53.4878,1.254,0.925,68.84,0.263,0.002,1.989
201,0.8073186,0.2324,7,10.56,0.002159063,0.02568904,314.9716,45.4907,0.803,0.499,-2.05,0.378,0.014,1.883
202,3.248748,-1.2793,7.38,4.62,0.002773783,0.02568904,2691.7913,78.0561,2.291,1.552,20.68,0.323,0,3.904
203,12.62383,-2.753,3.66,6.6,0.002521942,0.02568904,585.884,93.8513,4.51,3.04,45.54,0.326,0,5.381
204,8.475355,-2.3204,3.5,5.94,0.001870534,0.02568904,52.4171,75.8912,3.162,2.41,-63.72,0.238,0,3.961
205,5.377836,-1.8265,6.16,3.5,0.002728944,0.02568904,849.0787,71.1704,2.376,2.131,86.72,0.103,0,4.021
206,1.220335,-0.2162,3.5,5.28,0.002748058,0.02568904,2311.5276,53.9912,1.613,1.104,-8.5,0.316,0.104,1.762
207,5.736182,-1.8966,4.73,3.5,0.002718073,0.02568904,1705.9054,79.5,3.118,2.14,67.19,0.314,0,3.871
