NUMBER,FLUX_AUTO,MAG_AUTO,KRON_RADIUS,PETRO_RADIUS,BACKGROUND,THRESHOLD,X_IMAGE,Y_IMAGE,A_IMAGE,B_IMAGE,THETA_IMAGE,ELLIPTICITY,CLASS_STAR,FLUX_RADIUS
27,84.07047,-4.8116,3.5,5.28,0.003176239,0.02758119,123.4199,29.8275,6.034,4.836,68.43,0.199,0.001,6.635
28,5.29593,-1.8099,4.41,5.94,0.003175839,0.02758119,122.8138,6.9683,3.36,2.507,0.25,0.254,0,4.573
29,14.51921,-2.9049,3.5,7.26,0.002200306,0.02758119,974.1005,36.6105,4.074,3.462,-58.86,0.15,0,5.796
30,5.212193,-1.7926,4.94,6.6,0.002206389,0.02758119,1024.7646,18.7975,2.294,1.839,-70.4,0.198,0,4.175
31,335.903,-6.3155,3.5,5.28,0.002205003,0.02758119,995.4378,12.5294,7.795,6.853,20.78,0.121,0.025,8.386
32,6.966911,-2.1076,3.68,7.26,0.00199453,0.02758119,3824.7839,36.2031,3.158,2.13,48.64,0.325,0,4.096
33,3.220003,-1.2696,4.76,5.28,0.002209367,0.02758119,1099.8823,34.2186,1.952,1.429,86.55,0.268,0.002,2.902
34,18.01614,-3.1392,3.5,5.28,0.002673838,0.02758119,450.7439,31.9605,4.226,3.257,-22.11,0.229,0,4.71
35,5.47752,-1.8465,6.4,9.24,0.001966551,0.02758119,4129.1836,30.7717,2.255,1.955,-15.81,0.133,0,5.199
36,15.05473,-2.9442,3.55,6.6,0.002898313,0.02758119,1797.2196,29.0137,3.908,2.957,85.02,0.243,0,4.888
37,8.943788,-2.3788,3.5,6.6,0.002684814,0.02758119,2519.3647,28.6996,3.427,3.144,-26.25,0.083,0,5.216
38,96.4143,-4.9604,3.5,5.28,0.002940434,0.02758119,276.7089,8.9302,5.378,4.512,-1.26,0.161,0.027,5.744
39,3.993675,-1.5034,3.5,6.6,0.00223477,0.02758119,737.7606,22.5868,2.627,1.89,39.73,0.28,0,3.954
40,2.27057,-0.8903,3.5,3.5,0.002390763,0.02758119,2945.54,23.2464,1.664,1.535,88.72,0.078,0,2.41
41,15.87323,-3.0017,3.5,5.94,0.002916833,0.02758119,1990.8623,9.1821,3.838,3.119,81.08,0.187,0,4.536
42,4.209392,-1.5605,6.51,3.5,0.002273036,0.02758119,713.2774,22.6558,1.923,1.648,-24.66,0.143,0,4.078
43,7.950279,-2.251,4.16,5.94,0.002288632,0.02758119,703.4739,18.4328,3.51,2.237,-14.69,0.363,0,4.225
44,3.277963,-1.289,3.5,3.96,0.002565411,0.02758119,2646.814,16.1059,2.067,1.814,-7.89,0.123,0,3.63
45,2.300792,-0.9047,4.01,5.28,0.003250976,0.02758119,73.8553,17.1802,2.224,1.257,73.06,0.435,0,3.038
46,1.548175,-0.4745,3.5,4.62,0.003241751,0.02758119,79.6415,15.2676,1.711,1.217,2.23,0.289,0,2.325
47,21.35003,-3.3235,4.09,5.28,0.002488268,0.02758119,2726.0544,10.6023,3.633,2.951,-65.89,0.188,0.001,4.165
48,6.122136,-1.9673,3.5,3.5,0.002395315,0.02758119,2912.0317,12.0002,3.229,2.068,-82.54,0.359,0,4.354
49,9.597485,-2.4554,4.3,7.26,0.002397374,0.02758119,1407.4497,8.9088,3.245,2.755,-68.97,0.151,0,4.296
50,9.861966,-2.4849,3.5,5.94,0.002383841,0.02758119,641.2966,10.9149,3.678,2.884,52.4,0.216,0,4.66
51,1.120328,-0.1234,3.95,4.62,0.002245948,0.02758119,3509.3481,15.7773,1.562,0.959,28,0.386,0,2.03
52,4.271541,-1.5765,3.5,6.6,0.002455621,0.02758119,593.6624,12.8935,2.938,1.626,-42.23,0.447,0,3.83
53,0.8180026,0.2181,3.5,5.94,0.002127287,0.02758119,3659.4861,14.4695,1.108,0.5,89.15,0.549,0.005,1.916
54,9.360821,-2.4283,3.5,6.6,0.002394369,0.02758119,3324.1055,8.1421,3.541,2.88,26.29,0.187,0,4.561
55,1.879903,-0.6853,3.5,5.94,0.002585537,0.02758119,2628.3586,13.7635,2.214,1.044,-31.56,0.528,0,2.746
56,13.06962,-2.7907,3.5,4.62,0.002782763,0.02758119,2406.2891,44.8377,3.118,2.9,-79.59,0.07,0,4.059
57,4.532454,-1.6408,3.5,4.62,0.002820413,0.02758119,2396.3494,11.9871,2.397,2.05,17.16,0.145,0,3.153
58,33.66575,-3.818,3.53,5.94,0.001973009,0.02758119,3993.4683,5.1805,4.982,2.801,4.51,0.438,0.001,4.74
59,12.86734,-2.7737,3.89,5.94,0.002198661,0.02758119,3572.5781,6.2009,3.194,2.729,-5.84,0.146,0,4.066
60,4.408461,-1.6107,3.85,3.5,0.001979019,0.02758119,3901.2188,33.9039,3.005,1.859,-80.25,0.381,0,4.204
61,6.152865,-1.9727,5.71,6.6,0.002904178,0.02758119,1982.1182,21.6513,2.52,2.206,-17.86,0.124,0,4.392
62,0.675701,0.4256,3.5,5.28,0.002863965,0.02758119,327.0263,11.9859,0.916,0.524,43.9,0.427,0.056,1.401
63,5.910761,-1.9291,4.44,4.62,0.002375019,0.02758119,1389.3837,4.0283,2.933,1.948,-10.83,0.336,0,3.465
64,0.7068738,0.3766,4.49,7.26,0.002216417,0.02758119,1136.8425,9.0477,1.224,0.752,-89.77,0.385,0.012,1.261
65,0.9659047,0.0377,3.5,3.5,0.00291885,0.02758119,1810.5714,7.9792,1.262,1.059,-1.93,0.16,0.063,1.628
66,2.978281,-1.1849,7.23,3.5,0.00233561,0.02758119,1362.6752,16.2597,1.785,0.948,-87.54,0.469,0,5.279
67,1.233807,-0.2281,8.08,3.96,0.002224529,0.02758119,1242.8651,8.7024,0.864,0.602,-29.32,0.304,0.081,3.418
68,0.5104357,0.7301,4.46,5.28,0.003009232,0.02758119,232.399,8.7799,0.745,0.453,-71.78,0.391,0.013,0.941
69,1.128629,-0.1314,8.31,9.24,0.002269585,0.02758119,3483.7825,8.3948,0.757,0.449,-18.51,0.407,0.129,2.778
70,1.202589,-0.2003,3.5,7.26,0.002916887,0.02758119,2150.9895,7.7648,1.383,0.592,15.6,0.572,0.001,1.925
71,0.6489412,0.4695,3.5,3.5,0.002839293,0.02758119,1733.8586,7.8981,1.333,0.325,58.63,0.757,0.785,1.782
72,2.417878,-0.9586,3.5,3.5,0.002397158,0.02758119,3290.0798,3.5535,1.925,1.598,-66.51,0.17,0.001,2.826
73,1.262654,-0.2532,4.48,3.5,0.002789127,0.02758119,376.3815,6.16,1.392,0.89,-50.24,0.361,0.124,1.992
74,1.366308,-0.3389,3.5,3.5,0.001976837,0.02758119,3930.1135,4.9338,1.542,0.815,17.93,0.471,0.007,2.48
75,2.597898,-1.0366,5.95,4.62,0.002183495,0.02758119,3593.2603,3.1091,1.761,1.342,-56.46,0.238,0,2.754
76,1.094337,-0.0979,3.96,7.92,0.002397713,0.02758119,2947.7646,5.2496,1.093,0.706,40.99,0.354,0.106,2.011
77,0.8094013,0.2296,6.63,7.26,0.002732347,0.02758119,2487.0391,6.8121,1.432,0.274,11.41,0.808,0.945,2.011
78,0.6062469,0.5434,7.07,8.58,0.002575146,0.02758119,516.4811,6.0217,0.809,0.499,-88.32,0.383,0.005,1.698
79,1.319435,-0.301,4.78,3.5,0.002397723,0.02758119,3084.6458,3.9386,1.941,0.864,-12.46,0.555,0,2.341
80,2.137718,-0.8249,3.5,5.94,0.002728373,0.02758119,1648.9108,2.8552,1.953,1.28,18.64,0.345,0,2.548
81,0.7951518,0.2489,7.03,9.24,0.002632012,0.02758119,1578.504,5.0342,0.803,0.5,-89.9,0.377,0.02,1.538
82,0.9498173,0.0559,4.24,7.92,0.002398584,0.02758119,2899.6528,3.4416,1.038,0.643,-84.16,0.38,0.009,1.653
83,0.6421423,0.4809,3.5,7.26,0.002370949,0.02758119,3362.0129,3.4726,0.799,0.499,-1.49,0.375,0.079,1.339
84,1.419178,-0.3801,4.62,8.58,0.002202996,0.02758119,951.5753,2.7677,1.515,0.708,3.77,0.533,0.011,2.128
85,0.6692368,0.4361,4.42,5.28,0.002398503,0.02758119,3251.0107,2.4868,0.791,0.5,1.42,0.368,0.002,1.211
86,0.7639403,0.2924,5.59,4.62,0.002198869,0.02758119,897.9708,2.308,0.735,0.676,6.1,0.081,0.026,1.319
87,0.6321593,0.4979,5.27,5.94,0.002500412,0.02758119,564.6207,1.7766,0.749,0.451,72.57,0.398,0.074,1.127
88,0.7841591,0.264,5.56,6.6,0.001980278,0.02758119,3873.3179,1.5916,1.02,0.47,9.19,0.539,0.003,1.628
89,0.6394246,0.4855,3.5,7.92,0.002916738,0.02758119,1836.7314,10.427,1.013,0.474,9.02,0.532,0.008,1.594
90,2.57967,-1.0289,3.5,6.6,0.002088569,0.02758119,3702.9077,33.8348,2.143,1.298,86.31,0.394,0,2.733
91,1.43788,-0.3943,3.5,4.62,0.002189852,0.02758119,803.232,21.6445,1.389,0.927,-64.65,0.333,0.005,1.938
92,0.8328375,0.1986,4.19,8.58,0.002293821,0.02758119,1332.4911,16.506,0.978,0.411,71.28,0.58,0.208,1.726
93,16.63059,-3.0523,3.91,9.24,0.002650284,0.02758119,465.0875,109.6916,3.571,3.103,53.91,0.131,0,5.311
94,1.80324,-0.6401,6.29,3.96,0.001975391,0.02758119,3962.5056,24.4998,2.924,1.057,30.49,0.639,0,2.68
95,3.990579,-1.5026,8.02,3.5,0.001975136,0.02758119,3966.8032,22.9859,1.913,0.997,48.48,0.479,0.005,4.702
96,0.8692011,0.1522,3.5,7.92,0.002211569,0.02758119,1091.2034,17.4911,0.996,0.724,87.96,0.274,0.001,1.703
97,1.046946,-0.0498,8.88,6.6,0.003307524,0.02758119,37.4939,15.035,1.061,0.666,-26.61,0.372,0.791,1.848
98,1.567494,-0.488,3.5,5.94,0.002217729,0.02758119,1203.6689,28.1144,2.304,1,83.17,0.566,0.006,2.305
99,2.105551,-0.8084,5.84,3.5,0.002212276,0.02758119,1117.0519,24.4142,1.824,1.319,28.64,0.277,0,3.228
100,1.150439,-0.1522,6.35,5.28,0.002635143,0.02758119,2575.0625,19.8645,1.253,0.547,44.89,0.563,0.001,2.093
101,9.312906,-2.4227,5.51,3.5,0.002204812,0.02758119,1099.5637,61.0751,4.206,2.367,81.85,0.437,0,5.971
102,1.944721,-0.7221,3.5,3.5,0.002881898,0.02758119,2317.1243,30.9413,2.685,1.412,31.32,0.474,0,2.524
103,0.5999151,0.5548,4.51,7.26,0.002394217,0.02758119,2883.1907,15.607,0.756,0.449,-18.52,0.407,0.098,1.196
104,39.7608,-3.9986,3.6,5.28,0.002809231,0.02758119,1780.8182,105.0083,4.701,4.119,40.07,0.124,0,5.685
105,1.657028,-0.5483,3.93,5.94,0.002369844,0.02758119,3311.7417,45.0494,1.315,1.196,70.62,0.09,0,2.095
106,0.8854199,0.1321,3.5,3.5,0.002366586,0.02758119,1387.1675,19.0894,1.185,0.722,9.67,0.39,0.01,1.609
107,101.1796,-5.0127,3.5,5.28,0.002006611,0.02758119,3797.9136,187.5187,5.474,4.642,-26.06,0.152,0.004,5.807
108,0.6317717,0.4986,3.5,6.6,0.002503445,0.02758119,1489.8289,20.1722,0.753,0.57,-42.62,0.244,0.003,1.217
109,0.7345954,0.3349,7.73,3.5,0.002259611,0.02758119,1306.6987,19.9765,0.745,0.684,86.24,0.082,0.002,1.691
110,0.9670388,0.0364,6.36,4.62,0.002214069,0.02758119,1131.8212,19.8981,0.836,0.669,-48.08,0.2,0.011,1.389
111,43.04395,-4.0848,3.5,5.94,0.002184192,0.02758119,865.6172,127.5784,5.628,4.678,-28.56,0.169,0,6.508
112,16.1261,-3.0188,3.5,5.28,0.002446938,0.02758119,1461.7294,58.7394,3.782,3.367,-32.81,0.11,0,4.948
113,6.53702,-2.0384,6.52,5.28,0.00220903,0.02758119,1105.1884,38.334,2.622,1.806,-78.76,0.311,0,5.336
114,0.6393552,0.4856,3.5,3.5,0.00215947,0.02758119,3615.5798,20.779,0.748,0.45,70.13,0.399,0.876,1.228
115,0.8521766,0.1737,3.96,7.26,0.002221174,0.02758119,1232.4172,20.9903,0.997,0.599,34.47,0.399,0.008,2.048
116,0.8623295,0.1608,3.5,3.5,0.003274027,0.02758119,58.6001,20.6572,1.049,0.649,5.06,0.381,0.009,1.76
117,0.6644277,0.4439,7.66,6.6,0.003341364,0.02758119,14.6185,20.8064,0.77,0.444,71.77,0.423,0.984,1.309
118,1.991466,-0.7479,6.09,4.62,0.002937322,0.02758119,278.6384,28.1748,1.705,1.096,-54.31,0.357,0,2.778
119,12.69346,-2.7589,3.5,5.94,0.002454301,0.02758119,2745.7615,46.9313,3.266,2.752,-6.54,0.157,0,4.116
120,1.281714,-0.2695,5.17,3.96,0.002396516,0.02758119,1410.6437,24.1025,1.323,0.748,-28.71,0.435,0.011,1.943
121,0.8268632,0.2064,4.72,6.6,0.002222996,0.02758119,1260.496,22.0189,1.049,0.658,-26.75,0.373,0.37,1.312
122,2.684401,-1.0721,4.6,3.5,0.002216259,0.02758119,1206.0211,35.9767,2.079,1.477,-51.11,0.289,0,2.666
123,0.5949448,0.5638,8.03,3.5,0.002195609,0.02758119,890.8705,27.7608,1.437,0.476,75.02,0.669,0.009,1.775
124,0.8011529,0.2407,5.45,5.28,0.003058272,0.02758119,200.4864,25.487,0.981,0.412,71.49,0.58,0.008,1.732
125,1.801214,-0.6389,4.44,4.62,0.002214985,0.02758119,1201.8573,41.1041,1.562,1.206,83,0.228,0.002,1.771
126,1.146784,-0.1487,3.5,7.26,0.002700013,0.02758119,2505.0417,26.5451,1.064,0.656,63.7,0.384,0.011,1.849
127,0.9081877,0.1046,3.5,4.62,0.00271863,0.02758119,1654.9955,26.4796,1.074,0.656,-62.63,0.389,0,1.607
128,0.7405822,0.3261,4.86,5.28,0.002701025,0.02758119,1643.931,29.6143,1.356,1.07,67.27,0.211,0.001,1.387
129,0.4539625,0.8575,3.9,6.6,0.002744436,0.02758119,405.0211,24.9907,0.617,0.616,8.14,0.002,0.602,0.86
130,0.9107268,0.1015,4.32,3.5,0.002391201,0.02758119,2864.002,25.7187,0.745,0.696,1.86,0.066,0.007,1.849
131,6.635933,-2.0548,4.85,4.62,0.002192034,0.02758119,3561.6897,48.3904,2.649,2.309,-49.92,0.128,0,3.9
132,1.324481,-0.3051,3.5,4.62,0.00289013,0.02758119,1788.9982,31.711,1.209,1.058,-5.3,0.125,0.002,1.627
133,1.233212,-0.2276,5.62,3.5,0.002387188,0.02758119,2949.8943,32.1458,1.686,0.786,39.78,0.534,0.014,2.226
134,0.5233887,0.7029,3.5,9.24,0.002191738,0.02758119,834.5956,27.1988,0.76,0.448,-70.94,0.411,0.087,1.43
135,0.7027746,0.383,4.97,7.26,0.00238838,0.02758119,3032.4995,24.5136,0.978,0.41,18.77,0.581,0.879,1.58
136,0.8375031,0.1925,5.17,3.5,0.002900675,0.02758119,2087.7883,24.5941,0.746,0.453,18.58,0.393,0.656,1.55
137,19.09689,-3.2024,3.5,5.94,0.002765623,0.02758119,2390.0698,83.0053,4.384,3.08,-71.92,0.297,0,4.321
138,1.227637,-0.2227,4.54,5.94,0.002121331,0.02758119,3656.8171,45.0621,1.641,1.161,34.93,0.293,0,2.17
139,2.739205,-1.0941,5.78,6.6,0.001978707,0.02758119,3907.9146,37.5423,2.097,1.415,-21.22,0.325,0,3.329
140,258.4247,-6.0308,3.5,5.28,0.002196737,0.02758119,1191.0981,129.8752,6.542,5.978,-88.73,0.086,0.033,7.006
141,44.76205,-4.1273,3.5,5.94,0.002372084,0.02758119,2921.3057,75.332,4.077,3.811,-0.58,0.065,0.003,4.598
142,1.224212,-0.2196,3.5,4.62,0.002216456,0.02758119,1202.504,34.4972,1.171,0.948,-88.73,0.19,0.014,1.659
143,0.5220677,0.7057,3.5,4.62,0.002049851,0.02758119,3753.7214,29.0065,0.725,0.695,-86.21,0.041,0.229,1.065
144,5.424274,-1.8359,8.09,4.62,0.002281239,0.02758119,1328.5054,46.4931,2.674,1.446,15.28,0.459,0,5.934
145,0.5376651,0.6737,4.15,4.62,0.002221426,0.02758119,1272.4645,32.7318,2.174,0.547,13.13,0.749,0.002,1.296
146,1.080279,-0.0838,4.62,7.26,0.002385157,0.02758119,3054.0359,31.1264,1.892,0.612,-11.26,0.676,0.007,2.372
147,0.6719727,0.4316,3.55,6.6,0.001965298,0.02758119,4152.481,31.0209,0.835,0.694,1.14,0.169,0.001,1.389
148,0.7942805,0.2501,3.5,7.92,0.002776487,0.02758119,384.0294,30.8335,0.932,0.465,35.75,0.501,0.219,1.553
149,0.7843835,0.2637,3.5,4.62,0.002935773,0.02758119,280.0054,33.5177,1.269,0.715,43.53,0.437,0.006,1.4
150,1.178028,-0.1779,5.77,4.62,0.002202996,0.02758119,3551.8723,39.47,1.394,0.644,73,0.538,0.011,2.314
151,0.7496176,0.3129,4.78,3.5,0.002381104,0.02758119,3081.2744,37.551,1.871,0.929,-24.69,0.503,0.009,2.144
152,1.056144,-0.0593,6.34,4.62,0.002220092,0.02758119,1259.0732,34.5887,1.052,0.744,-73.63,0.292,0.006,1.787
153,1.049117,-0.0521,3.5,6.6,0.002101304,0.02758119,3686.9719,32.0063,1.086,0.73,1.14,0.328,0.008,1.897
154,0.3568388,1.1188,8.19,4.62,0.002431593,0.02758119,2774.5789,32.2187,0.762,0.446,-69.88,0.415,0.057,0.829
155,15.74557,-2.9929,3.5,6.6,0.002279846,0.02758119,3426.9504,72.6382,3.947,3.802,-8.04,0.037,0,6.08
156,2.69301,-1.0756,4.92,3.96,0.002857284,0.02758119,1975.5323,70.3091,2.445,1.085,22.78,0.556,0,2.98
157,1.168723,-0.1693,4.3,6.6,0.002881567,0.02758119,2008.0042,44.5367,1.488,1.317,18.32,0.115,0,2.344
158,1.984946,-0.7444,6.01,6.6,0.002374047,0.02758119,3262.1704,41.1251,1.851,1.053,32.15,0.431,0.013,2.879
159,8.679791,-2.3463,4.51,6.6,0.002712843,0.02758119,2466.2229,60.7363,3.434,2.606,20.58,0.241,0,4.219
160,1.778924,-0.6254,5.07,4.62,0.002378468,0.02758119,3071.6863,44.1972,1.648,1.1,89.02,0.333,0.032,2.254
161,0.6229728,0.5138,3.5,8.58,0.002579923,0.02758119,1553.8213,33.8353,0.756,0.572,42.45,0.244,0.607,1.23
162,0.89168,0.1245,4.62,4.62,0.002531203,0.02758119,2672.0002,34.9818,0.798,0.792,-66.55,0.008,0.005,1.578
163,0.9232643,0.0867,3.5,3.5,0.002193418,0.02758119,874.2843,38.4669,1.154,0.525,-68.47,0.546,0.043,1.754
164,0.7245249,0.3499,3.5,7.26,0.002822592,0.02758119,1738.7614,33.5761,0.755,0.451,19.4,0.402,0.01,1.584
165,6.513722,-2.0346,3.5,5.28,0.002200672,0.02758119,1060.0592,72.3903,2.94,2.532,-26.91,0.139,0,4.359
166,13.28496,-2.8084,3.5,6.6,0.002785941,0.02758119,2381.6858,68.1731,3.186,2.866,53.62,0.1,0,4.167
167,1.592774,-0.5054,3.5,5.94,0.002861294,0.02758119,1780.9948,50.6561,2.258,0.832,-60.63,0.631,0.002,2.377
168,0.71198,0.3688,6.95,3.96,0.002319547,0.02758119,682.3255,40.137,1.073,0.415,-77.25,0.614,0.001,1.714
169,1.11023,-0.1135,6.97,4.62,0.002094725,0.02758119,3694.123,37.6899,0.879,0.605,29.19,0.312,0.01,2.006
170,0.5732449,0.6041,7.64,3.5,0.002297592,0.02758119,3431.1997,35.4033,0.769,0.446,19.09,0.42,0.922,1.274
171,0.6547673,0.4598,3.5,6.6,0.002535478,0.02758119,1520.5253,35.5084,0.995,0.406,18.71,0.592,0.028,1.694
172,0.8499825,0.1765,3.5,3.5,0.002400595,0.02758119,628.5697,43.8801,1.206,0.625,-84.77,0.482,0.2,1.668
173,0.7542697,0.3062,5.07,7.92,0.002383081,0.02758119,2996.989,39.1586,0.939,0.466,35.7,0.504,0.487,1.397
174,4.337094,-1.593,3.73,5.28,0.00260899,0.02758119,1587.2875,54.5486,2.525,1.707,37.22,0.324,0,2.96
175,1.30228,-0.2868,6.08,5.94,0.002881543,0.02758119,2013.4904,44.992,1.274,0.831,89.66,0.347,0.259,2.028
176,1.296425,-0.2819,7.43,3.5,0.002218899,0.02758119,1264.4354,42.4158,1.543,0.846,-11.17,0.452,0.005,2.255
177,1.628744,-0.5296,6.45,3.5,0.002387223,0.02758119,2806.8267,75.3982,1.252,0.715,72.19,0.429,0.064,2.778
178,5.475306,-1.846,3.5,5.94,0.002596421,0.02758119,2587.0325,65.0294,2.685,2.43,-62.59,0.095,0,3.782
179,4.400543,-1.6088,3.5,5.94,0.002554673,0.02758119,1547.2058,60.3469,2.382,2.14,-83.93,0.102,0,3.283
180,0.7732828,0.2792,3.5,4.62,0.002880292,0.02758119,2068.5808,45.7459,0.981,0.478,-81.69,0.513,0.112,1.245
181,0.7458816,0.3183,7.02,6.6,0.00263523,0.02758119,475.8685,43.1117,0.848,0.675,44.25,0.204,0.009,1.542
182,1.004549,-0.0049,4.08,3.96,0.002373237,0.02758119,3194.6355,45.5051,1.187,0.532,38.63,0.552,0.006,2.257
183,0.8362204,0.1942,3.5,3.5,0.00196617,0.02758119,4153.9829,44.319,0.742,0.669,-5.47,0.099,0.103,1.514
184,1.660451,-0.5506,3.5,7.26,0.002643626,0.02758119,2547.1887,49.7991,1.446,1,-44.43,0.308,0,2.271
185,11.6923,-2.6697,3.74,5.28,0.002436677,0.02758119,2743.291,99.5913,3.226,2.916,65.4,0.096,0,4.407
186,2.50304,-0.9962,8.69,7.92,0.002338297,0.02758119,3359.4797,58.0341,1.064,0.799,-2.36,0.249,0.127,5.41
187,0.8967334,0.1183,3.5,3.5,0.002311633,0.02758119,1353.2714,48.1763,1.186,0.798,-24.37,0.328,0.01,1.832
188,8.969464,-2.3819,4,5.94,0.00196789,0.02758119,4156.2393,68.1909,3.223,2.429,-17.14,0.246,0,4.057
189,19.59059,-3.2301,3.5,6.6,0.002239692,0.02758119,731.9167,91.5977,4.664,3.572,45.3,0.234,0,5.571
190,5.927689,-1.9322,3.5,5.94,0.002186654,0.02758119,3553.908,77.5515,2.859,2.225,61.21,0.222,0,3.787
191,4.804987,-1.7042,3.5,6.6,0.002353842,0.02758119,3191.5654,79.6212,2.994,2.267,82.68,0.243,0,3.976
192,7.804986,-2.2309,6.27,3.5,0.0028615,0.02758119,2126.7485,65.1447,2.515,2.269,-69.48,0.098,0,4.691
193,3.6871,-1.4167,4.81,6.6,0.002623598,0.02758119,1616.7136,87.8201,2.393,1.719,18.11,0.282,0,3.091
194,1.105783,-0.1092,5.54,3.5,0.002542724,0.02758119,1531.7047,47.7644,1.09,0.672,17.78,0.384,0.011,2.093
195,11.80132,-2.6798,3.5,6.6,0.002346406,0.02758119,3325.9768,78.8597,3.104,2.708,-34.28,0.128,0,3.978
196,6.230262,-1.9863,3.5,4.62,0.002176314,0.02758119,3572.9875,68.9952,2.99,1.76,28.73,0.411,0,3.369
197,2.362003,-0.9332,5.41,6.6,0.002482654,0.02758119,2706.6855,67.9137,2.126,1.28,63.62,0.398,0.001,2.622
198,1.385169,-0.3538,6.08,3.5,0.002836092,0.02758119,2343.6836,51.6872,1.184,0.983,-14.11,0.17,0.001,2.191
199,0.9174006,0.0936,6.58,3.96,0.001969607,0.02758119,4093.1897,49.1449,0.761,0.569,47.24,0.252,0.722,1.849
200,0.6002235,0.5542,4.59,7.92,0.001981593,0.02758119,3854.0054,48.9581,0.906,0.532,-44.7,0.412,0.032,1.385
201,0.698827,0.3891,3.5,6.6,0.002816061,0.02758119,358.3921,50.2623,0.997,0.591,-18.82,0.407,0.044,1.504
202,45.48035,-4.1446,3.55,5.28,0.002817075,0.02758119,2013.114,110.5493,7.11,3.564,34.22,0.499,0,6.702
203,11.05326,-2.6087,5.77,6.6,0.002453332,0.02758119,1473.0017,73.9187,3.579,2.369,14.57,0.338,0,5.792
204,1.00394,-0.0043,5.25,5.28,0.00221068,0.02758119,1181.1443,55.8395,1.549,0.7,59.18,0.548,0.01,1.782
