id,x,y,luminosity_counts,xx,yy,xy,area_pixel
1,178.899121470468,9.87179621619586,39.2383855957932,9.67205739527253,9.59815513076657,0.180059027640293,511
2,350.112414114232,9.20852160752982,100.184781580078,12.5337158482886,13.5948068739442,-1.71013071356758,833
3,1299.00814439372,4.62937664388775,50.4687234267462,14.5292395717373,11.6658318043193,-0.623761266203909,701
4,1699.65439502492,3.92104668536386,65.9566704138626,13.9750952570306,14.5779898564657,1.63598830744479,496
5,3750.07745834555,6.8987377520085,74.2223597726115,13.3433173872172,11.3756525359074,-0.0969152669367538,637
6,3408.1553252132,33.4298003064768,290.772123906107,17.5560241243254,13.8338884566346,-2.1521750778715,2815
7,829.42020941353,28.4796522990757,45.3223206590813,8.38167394205949,7.89720415408103,0.270105756913189,697
8,2752.76232788708,64.1274984845144,906.338266094389,14.5319552576562,18.3224203910407,2.21282722217714,4473
9,1790.31724650606,49.2967269519503,87.3758442484851,15.2064005993084,14.9400606967689,2.46074751468643,1008
10,3846.67994242469,53.6205501770061,133.174412642262,15.9754942996574,13.2053521612761,-0.123376801328863,1606
11,2280.68664195401,63.3246436078768,186.112457412955,17.0716681104576,18.628637347647,-2.05577595744242,1703
12,1054.33533090454,71.9695311273795,78.2567130330331,12.9790608822985,17.9615884275279,-0.81106611314805,948
13,709.650289267296,71.7087938679887,65.7915697621549,11.1990047963162,12.0726579871364,-0.256860836033089,798
14,184.412232645042,86.841079450529,104.785924443659,19.8171542308959,15.0640269557935,4.38208137679706,1211
15,2527.11484231847,109.469926799807,147.840033875859,13.8595817060069,16.8203761966582,-0.100186390861956,1767
16,2261.6508968595,101.43257535792,34.149525444729,7.67272126402905,8.21867509787533,0.371691415650675,693
17,2922.72198159594,130.48547520361,55.9145055201238,13.2979572866788,14.7867332957441,0.710048834595197,714
18,3785.57525932758,149.51995334133,55.083536390291,12.0942071175403,11.4101077245844,0.356091553508946,990
19,2465.33311034826,150.289583719628,87.9174117351577,13.8562484183747,14.1969737510737,-0.525508543795479,935
20,2693.60081589666,161.713827189689,71.1821723247078,13.9889169007475,14.4721264394903,-0.103313928054379,1010
21,710.780795759887,180.951266800063,49.3372859795238,13.6994310432081,11.4054206625233,0.495554512836026,710
22,1492.14605531253,183.015844424029,76.9440706332036,12.2419408494325,12.8383350594738,-0.288314990465789,1031
23,3346.16803865448,203.145645388805,386.643860739838,13.6798970020797,22.9335577688758,0.319264086098538,2934
24,828.369264088795,197.617819854575,119.481924247517,16.4437675001479,17.3453159508553,-1.52991130660457,1316
25,1209.76407749194,192.876885012333,43.2812526156276,9.37995217291894,10.6897492657545,-0.596812389468,608
26,2608.64360848612,216.056890056397,144.64791047162,13.2344410464918,15.9797255891494,-2.77708247918215,1625
27,1631.27382363635,204.038107420029,516.3365816437,18.1345668307565,16.1725114970886,-1.10462799287288,3149
28,761.388318354369,233.713847723144,495.643297453571,16.8454439501185,16.0950570701671,1.79808898765116,2991
29,1192.09413171753,235.658318893502,74.3841812706141,15.9718660256273,34.925530723954,7.55934999276199,826
30,260.874572057831,254.441939542253,353.118527722189,14.1406308972828,15.9232145110408,0.0936252196928939,2389
31,1590.12128733877,260.666319859518,38.7488473907426,8.24992731975473,8.18829506474474,0.39230256145014,757
32,1085.33987010095,270.698767762966,77.5064593600755,13.2364486880205,22.1816362867248,0.82776908990675,1088
33,564.697967195698,270.031640329988,56.2120411395254,15.2388423654149,15.4266656794849,-2.80900900950952,760
34,326.20898171895,275.677582527412,70.2722197210354,11.9726912020927,14.3296639681965,0.308734407152705,887
35,2083.83759180738,297.057437572985,115.836768460064,13.7905138666872,18.6272046785979,4.15404211249764,1209
36,3845.38070652224,291.953109162424,338.685958217175,18.2268445933603,12.9620956590216,-0.518501142994491,2213
37,4023.67698693,336.024119392546,5993.7733821799,16.9759104035658,20.8686870826061,0.678972717765003,14933
38,446.532047426974,317.881324156008,180.052990300936,16.2799990954688,22.2407919228835,3.83525907451354,2448
39,1266.5471387916,315.225106620002,119.103081335747,15.8084904434059,11.9729206241621,1.31764090641759,1251
40,3655.76687256985,348.060800260713,40.1659078741417,7.21482962480812,7.47291824064673,0.0315291225639175,492
41,1791.04973941653,371.112232570831,39.2283090182941,9.16876478685833,10.1755070429722,-0.550442783196567,583
42,2938.66672125114,374.71568892968,73.7301155843215,13.9659979548218,15.4467670262647,0.481580236550582,855
43,1508.44845350445,384.833053004654,291.456065436461,14.359085883231,14.630738613821,-0.175624802789813,1917
44,273.38165945033,416.835504660892,639.032832994999,14.6427913608621,17.5412920524583,1.66579393615748,3355
45,615.546315464634,399.109401809719,37.0653907448559,7.48239861487674,7.69617057812827,0.188776905975483,488
46,126.550708688183,402.189483668442,47.1514898110787,12.5594810249342,11.7689452423283,1.89217490564643,628
47,1100.28701122924,422.41549890104,576.296785701445,15.2511571824662,21.033471708159,0.419793186016827,3423
48,891.980805475331,440.538835524937,83.5429691754398,17.3523179149792,13.66222895198,-2.69457939575366,1204
49,1688.24243169402,431.208224252088,91.7923500708221,14.1634980296234,16.6449349889116,1.30928013703329,1054
50,3563.12073111372,451.936997822564,109.799596628216,17.76575309358,16.5316595806472,-1.21595961493016,1561
51,698.451703827891,455.411751178934,93.1838241736086,15.4531588377532,12.9095636354925,-0.205567779300876,996
52,2841.77444573078,454.751832498143,51.3987763196529,12.4622417327059,12.8640741430698,-0.0502129732482532,636
53,2304.1718987499,466.893648025247,77.977360475149,14.2874289088625,19.3946382235885,-0.59304832889478,885
54,1036.66087747837,529.624906763611,760.853230616427,17.2685466617369,16.1634626330988,-0.143163206789625,3758
55,3152.32821078246,514.922547160166,147.009109052918,15.9253091392302,15.7171789501605,1.61097701343827,1374
56,3746.86331018247,525.706678507009,453.464437492832,19.7366225488435,18.5248861545324,-1.81059310295916,3012
57,1513.03012850221,533.383164402294,210.111392576992,17.3515874603129,15.818343001641,-1.79809804254232,3228
58,524.245806478519,536.510461240569,66.8107204011406,16.8375321222488,13.7171227395252,-1.86456628318747,877
59,2690.88970286537,557.209013805667,65.258548112768,11.4778354224458,20.7700564106611,1.20050358392283,1051
60,2473.60285729735,563.174927916388,127.78148742572,15.3610616842912,11.2392490140096,-1.1532538274676,1279
61,2069.51362676579,568.209522348321,78.9238641484491,13.7805894397751,13.8477970727286,0.486128404382811,903
62,3479.7939558914,587.850060357066,208.423758455066,14.0610487394808,14.83137293593,-0.780729455555542,2149
63,1388.12865023083,580.599019703973,201.461491967143,14.7365517617306,14.1742947469085,-0.426623810398526,1735
64,3582.04916418052,590.706787049794,65.1463409805674,16.7962771103222,12.1770710425409,0.906204886732895,834
65,1822.94255492516,568.124834227389,125.431258946895,14.4499321456453,14.5127678266337,0.202705223495744,2564
66,2083.8994588999,599.170657413674,37.6094042397466,9.1741504267948,8.73661752308106,-0.52216610219959,533
67,2155.35465721717,605.9225081223,43.792933935538,9.22999873348813,8.02249878661895,0.271484310457157,567
68,1442.95251535741,610.754304312896,42.5324442818187,8.60291658900463,8.38139524894944,0.191783982282513,1229
69,2233.23534056479,615.823563742369,94.6903540334358,16.4739301823101,15.6139067088175,0.801601739769923,1187
70,3386.80624083456,619.121447886172,133.362869240755,17.7406181068381,18.0318173616875,4.20219129469788,1448
71,1709.60795253094,623.611595360668,95.9073443573674,14.422373928789,13.0255686667246,-1.39967858318414,1039
72,3644.14648621871,640.892505676223,105.950665443835,13.2162149021557,11.3075464200012,-1.42746705886969,1058
73,2000.98860655909,645.096883184504,53.4554914393372,11.9720136588878,13.0532808081827,-1.33058941913874,706
74,1437.95450012553,657.939983472838,152.955128625903,14.9884098603888,14.9131263809908,-0.12423132856061,1391
75,143.975035556715,672.846636393726,301.688466863752,19.1673365058051,14.0005250062096,1.00428832748792,2155
76,4186.92624914698,691.98961500082,79.3962467453659,18.9403864692576,15.5628080000456,-5.24070306195069,825
77,2911.67574600791,674.018375572227,4818.88236060343,22.0571422074984,23.2660964286664,-3.8016731736477,17539
78,743.650286680332,710.193057096983,87.2832583669324,12.6044824757496,12.0353537749974,-0.161958908969624,1448
79,3567.84022040365,708.557537618032,33.2507150699066,7.92211876389947,7.22041125546062,-0.491682697784261,489
80,3264.05365838568,713.62843084357,42.0920962640532,10.0588848571641,8.35526240128715,0.341659894672085,591
81,4001.44128212327,718.996593671049,43.6183435100079,11.4773259394592,9.01377165580708,-1.01988769245092,575
82,2278.89412367383,743.768151271061,64.3687686393837,13.1844831822654,11.560841822523,-0.778792780707002,753
83,2613.97974006941,754.78763002808,239.079078097398,18.4760925450713,18.542037167283,-1.81273862762139,2031
84,178.467121454176,766.498942933337,475.238586451858,17.0219305147602,15.6296829136839,-0.134401711046391,2820
85,27.9774332835015,777.603139460278,28.1102079354678,11.0944736754201,13.0129218383716,-0.789429213842293,1155
86,1688.92858257841,783.754468129741,62.3956502122328,16.0571532690871,11.7056035039451,1.89037212441565,821
87,292.947991140295,784.298130970707,91.5243344070753,14.677510063867,15.6096128680845,-0.279361215778826,1072
88,1979.16625946476,788.119596414485,198.369494541026,13.8936029916552,17.3723644162884,0.253389170125517,1734
89,1043.86559638121,783.519935089493,322.460230421315,18.5186340373794,19.8954024248839,-2.41896695296369,2576
90,4027.15662037571,807.823279638079,65.0157540545109,10.8341553884013,14.2525166465989,-0.906823174210481,847
91,2281.31040773501,817.300051436639,44.1834737327042,10.1696529958995,9.85512904926965,0.948033820643869,608
92,3115.32051022437,821.867953785289,48.0067897619992,14.59014504809,13.0313590203216,-1.5688038757694,731
93,1608.3239860245,809.223751969886,47.173810835081,9.065262171484,9.34208659104554,1.89166092938412,956
94,478.934768849528,849.241384853317,111.677099266616,13.8502524951169,13.5263607343605,0.684376954688447,1793
95,2502.33406947432,872.946148147005,38.9784711455031,7.95434482108447,7.29888155979491,-0.198770167257211,651
96,3131.66610580143,918.910156612057,897.374439304549,13.7288557140757,21.2164036804337,-1.05744223742329,4113
97,857.255595664906,927.827325803886,52.6215736775312,13.4267281785696,15.2904826859959,-2.89702399563272,728
98,178.906342523966,932.965464638836,44.7405124092616,10.0507367943828,9.02304643355603,0.120238690962927,575
99,4080.94537487867,947.90801253475,37.9403337422012,8.76203218840054,10.740377030118,-0.206217375836045,556
100,2287.48793593567,981.423315463293,496.678215829641,19.2135548188962,15.2793392296347,3.39622534804331,2984
101,248.821923138259,978.580553110661,NA,9.25162543151479,5.9849599940031,2.08749454676905,772
102,1406.37931877504,979.438677934956,37.2648767013621,8.53969323655539,8.52709093692247,0.410010205385946,553
103,1101.04628424051,1002.3024374272,185.521238018541,186.45295263489,452.010676545723,263.029589167861,2117
104,3451.57795579806,998.38658108195,73.9592111944476,15.0727651559221,16.7698381110321,1.83501440315098,1091
105,3146.56142563835,1000.07379064092,42.0464086371465,11.1273415134251,10.6930406371203,-2.13342655559905,578
106,283.245731451048,1031.84122882109,126.602581193179,20.1916716879432,13.4177965685846,-1.93257012523414,1402
107,3421.45905771525,1048.85339348307,122.350360248215,14.7448487349931,22.2767840107113,3.9457029915303,2659
108,67.6897939451824,1062.33451925805,152.682919502628,16.9504105976351,15.4725019992398,-2.72716934986218,1500
109,2279.68488255687,1098.45481324489,457.085787957985,15.1802156364515,14.2126958588008,-0.114365429416405,4684
110,1658.23717807578,1113.06784192625,90.2596358293653,15.8849698708247,15.3711229242426,1.32654690036432,1027
111,1229.86052459546,1121.03527650112,45.0566701607054,8.25242718179315,7.07504929301118,0.103757733962756,524
112,2030.0723704992,1140.44343046588,55.5016574422913,12.344717247518,11.6045714993214,-1.00978350611206,2038
113,3539.37794405941,1140.33746811777,854.758386901929,15.8961038800531,14.841797977004,-0.768158192413831,3572
114,2408.63370599291,1154.17403654255,179.667533169942,14.1371225938699,23.0793651834588,-3.33022445792731,1696
115,264.377509924117,1159.96600010116,52.2322474070788,12.1099278120913,12.6894134544221,1.75542959265827,967
116,585.376500691572,1162.23986945848,64.8550173421197,14.6299267046102,13.6719053075389,0.678659728233749,784
117,1443.67614245949,1165.19885249881,49.6309493737126,8.40342656760081,8.38348276643844,0.136711064667599,612
118,861.864348571972,1190.84764246751,304.258936844075,14.2194869854963,15.0333087419835,0.198073092897577,1986
119,733.765510392711,1200.62564369395,449.522844378837,12.3931810544772,18.3154954704305,-0.120263755447588,2911
120,1684.78588476033,1215.99632319443,809.210693501111,15.8864139939285,23.5874023983829,4.36720101097092,4226
121,585.766494678708,1212.04971754405,80.0800032935645,13.3762723151897,14.9828939922762,0.304037290244301,915
122,1470.92631213063,1215.00116846764,68.017465731514,12.9083457359978,17.5125928340013,-0.553389273764503,1803
123,1857.88021781684,1227.13011971572,108.953387755009,15.5510550908981,19.390700069652,-1.69032577381835,1263
124,3230.17302939543,1237.93049765578,310.688327462936,13.8850126814451,14.3527041034423,-1.3710616225418,2036
125,48.3941111191982,1252.03942254155,136.98570591316,16.5915034459422,29.5345347893654,-3.83168423663403,1404
126,4033.15413258471,1271.83698118113,53.23190056088,9.48303889867873,8.99309511792948,-0.00223571504675749,1150
127,1150.73641121552,1277.44374289148,53.0333648011654,12.1120967124288,11.4580130374967,-0.45889280599943,717
128,850.080695439708,1289.92570101468,47.3660688784603,14.1282001732249,12.9429421677193,0.387969490519645,663
129,3555.98911847019,1293.34597859737,100.011246501165,18.4776368279216,13.4583525259304,-0.814924170239888,1181
130,3964.47894279691,1276.83373978531,444.041896806259,19.4565891251565,14.4332186013568,-1.1317387780732,3735
131,4054.01727844305,1297.18441717422,35.7832294165551,8.66177624480455,8.57432097128692,-0.69543411364546,560
132,1617.9811370187,1307.25550366711,106.948489205584,18.2885332956595,17.1398648896505,-1.01391021029603,1159
133,2135.83282790207,1306.74912629552,80.7421559235592,16.8559438434343,16.2172412387819,-1.56582225566849,963
134,658.473620140609,1328.30898192541,287.423021865092,13.981458128399,14.0387093297301,-0.421850238648323,2060
135,159.975653222343,1327.78679110184,122.895869923579,12.9292419413442,17.9552822965947,-3.76637899581744,1375
136,2920.33582897397,1327.18915351281,49.6742288288429,10.7804088031008,9.42101394310497,-0.11719887049417,586
137,1323.03782011065,1339.21799392761,61.196971730731,24.0630223296634,10.7371662752419,5.46637246514132,821
138,3280.57730971455,1339.07170107768,69.1030729411052,12.3904817630175,13.0928556348448,-0.454104473363862,808
139,1833.16289787709,1339.89575568041,47.3432425387295,12.9620719747606,12.185646888237,0.637573529453245,664
140,1929.67075402484,1339.14269320625,37.6720644314225,7.51070529594509,7.29232433294509,-0.180635122757819,528
141,3642.48805765893,1382.92273621526,2001.17513537162,18.6615863707134,18.8591484903032,-2.99536213195561,7545
142,3981.09197561117,1357.4530257446,49.1376789532355,9.23582718740984,10.2568048666311,-0.486015071822575,618
143,3180.93176348904,1358.21094941272,71.6525331198094,18.686262342172,15.9970342191787,0.052304813309372,1182
144,996.646965594144,1375.40606789714,143.426596938907,16.7961240431621,13.8423153594029,-0.681732734868036,1297
145,2620.09403818673,1379.98517777396,90.0048636098522,16.1899333316646,11.8002349608641,-1.47172143283795,1011
146,2046.40435449763,1400.1786622575,91.984605914673,18.8164354278324,26.4543177065145,2.50979510863861,1049
147,3722.54072895047,1396.16950098957,35.9710573996031,7.71497554568033,7.8938079590311,-0.0178792625852172,834
148,875.6368978717,1403.26417168896,57.2045314552583,7.8966739029401,7.84774732665024,0.149547957022493,599
149,214.878354338335,1418.31627929462,351.721705974389,12.6159995315446,15.7316154794883,-0.0833511884548932,2156
150,69.0021025418056,1420.98166964084,48.8443394838184,10.0112647526693,9.34556848191945,0.351458882550353,689
151,1229.47593252851,1427.72247069207,NA,8.72200420484438,9.91472399598126,-3.46705894164053,893
152,2707.54135996793,1427.2172314939,52.2809560921169,11.9265564293832,11.4272418628241,0.173752356499149,840
153,619.487300355193,1434.82224639966,2017.88302461163,24.5344933668338,19.348018953463,-3.41444212710599,10174
154,2375.81805328204,1468.84708654106,271.792388206919,12.6941786245505,18.193218247046,-0.0849601373365322,3733
155,3766.80779128827,1470.47130283818,157.967367459239,15.7037352941293,19.4464393394262,1.59035111702556,1657
156,3335.1447629574,1471.71283112452,120.206527487395,14.3059024703309,14.7973824624646,-1.11202446178174,1648
157,778.010242724346,1486.94291572636,88.8368474957545,15.3835969506387,15.3849114617743,0.415933690708914,976
158,2719.69383004255,1501.87090156395,51.2891847661431,7.47915142704643,7.61213749289241,-0.564059911518832,640
159,1684.36558315216,1519.52385076082,894.064148512931,16.9177077803059,17.3889003609943,-0.0708494450169404,5045
160,246.787935417184,1538.32973165188,377.997225727024,19.6110866962032,19.4385539083518,3.1375461417257,3724
161,3447.28153151127,1535.34080703021,160.141156027268,11.7205685814622,14.8280445634621,-1.12092054240992,1664
162,714.288591304387,1537.71987875337,66.7557041344664,13.0247670834141,12.7848500663381,-0.411424951540028,786
163,4085.43784774021,1542.84781104947,59.1219720750955,11.8504284262763,19.5192814603745,1.7190903286668,816
164,400.140194281564,1539.42234562287,80.5876941556376,15.7256075838463,13.1216716913694,-2.9452491047032,1167
165,3915.36510013264,1543.09228791224,53.1864874635663,14.7592062405029,11.9553162874631,-0.666226082055065,740
166,546.906758016307,1547.60907803919,46.2320787965582,9.81475508126205,7.41286965647166,0.414162248963409,596
167,3265.86900707138,1574.13740708338,3663.86407148629,22.0068086195536,18.2624781900264,4.58960582328662,11596
168,3142.58554057771,1568.60958735424,53.63279295444,12.4888727094671,12.1739316974712,-0.837723261162415,750
169,127.262697034911,1588.377025989,102.237948572147,16.5295544042043,13.2360263399521,0.879493531846715,1081
170,1195.11050960591,1591.02868955759,49.5490470111261,10.1718223691449,12.7082867255922,-0.342737444739907,830
171,953.574390652052,1603.39057672453,245.77198979183,16.8520418979888,19.8616213146526,-1.61780994990076,2314
172,584.417868394402,1615.2583029659,52.1750677747004,9.20250768645606,9.57017288933876,0.186589760868105,672
173,646.176340151372,1663.53111608459,2686.65163330617,15.7868443654283,18.7651670062122,-0.952732615780187,8366
174,3147.59454304872,1637.02657576957,118.46457361305,15.0329817089044,15.8753675162384,-0.693613994072753,1185
175,3539.57540055768,1656.99101157406,50.9118790374949,11.2360489640789,10.1639928707491,-0.034713638582134,684
176,1512.18142660286,1692.81057909599,1400.32841861754,18.2878641026445,18.2610789073367,1.43690335637085,7018
177,2864.83014203789,1683.54436439818,53.5097401183436,9.98670248439842,15.0099236698024,0.15761941322642,1232
178,2120.16061780651,1669.36860078832,52.4926648079081,16.1555351136074,11.0784621654467,-1.8193752514458,684
179,1405.23641895954,1670.21894330139,58.6962130544546,13.1748488389825,10.5817846941706,0.0771786089813315,712
