OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,MAX_X,MAX_Y,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
4440,1071.385,3985.884,29.001,23.344,9.897,8.122,1094,4013,13.742,0.179,-47.28,0.002488,0.05468,944,1.6167
4441,2880.576,3609.544,9.7946,24.523,8.557,5.429,2900,3624,6.583,0.366,-7.302,0.003173,0.05468,516,1.3614
4442,1118.838,3623.386,22.869,23.602,9.352,7.43,1138,3645,11.425,0.206,-54.968,0.002922,0.05469,857,1.5722
4443,1203.779,3635.51,26.075,23.459,16.058,11.036,1230,3666,10.756,0.313,51.526,0.00338,0.05327,1377,2.0564
4444,1153.348,3637.724,30.049,23.305,17.221,11.172,1190,3664,11.334,0.351,8.374,0.001836,0.05477,1645,2.0961
4445,3948.079,3630.343,15.667,24.013,13.544,6.698,3972,3649,8.341,0.505,21.447,0.0002962,0.05366,832,1.6856
4446,3091.906,3651.031,9.7943,24.523,11.7,5.418,3106,3674,5.583,0.537,74.517,0.004055,0.05466,727,1.679
4447,256.67,3650.52,175.74,21.388,21.724,10.24,286,3711,41.188,0.529,83.246,0.00246,0.05415,3406,2.2574
4448,364.669,3584.682,53.323,22.683,7.965,6.318,389,3608,22.957,0.207,-11.376,0.0008175,0.05403,945,1.6742
4449,340.776,3626.525,42.958,22.917,11.272,7.52,364,3655,17.691,0.333,-49.982,0.002383,0.0548,1193,1.7583
4450,301.715,3795.978,81.16,22.227,22.197,9.063,329,3858,24.301,0.592,79.895,0.002853,0.05467,2307,2.4543
4451,421.537,3409.108,37.835,23.055,6.803,5.829,438,3429,18.633,0.143,-53.318,0.003326,0.0531,796,1.6429
4452,454.39,3447.168,44.836,22.871,13.435,8.282,484,3474,16.773,0.384,30.534,0.001066,0.05436,1508,2.09
4453,329.853,3724.553,29.919,23.31,9.934,7.632,351,3748,14.336,0.232,-85.121,0.002239,0.05465,928,1.58
4454,376.916,3654.426,82.171,22.213,23.636,16.616,418,3713,20.661,0.297,88.681,0.003339,0.05514,3557,NA
4455,270.263,3610.855,32.214,23.23,7.172,5.051,291,3628,17.365,0.296,33.837,0.004695,0.05385,659,1.4306
4456,246.345,3602.724,17.234,23.909,5.257,4.57,259,3617,12.123,0.131,87.639,0.002575,0.05365,414,1.3284
4457,307.577,3618.371,34.787,23.146,13.031,7.704,326,3645,13.961,0.409,-87.321,0.004518,0.05474,1355,1.747
4458,471.19,3419.15,19.53,23.773,7.732,5.98,485,3439,10.975,0.227,-79.512,0.002282,0.05316,704,1.4416
4459,419.924,3513.606,41.388,22.958,23.671,10.555,457,3544,14.187,0.554,-17.186,0.0008049,0.05414,1924,2.3649
4460,309.929,3753,19.565,23.771,13.945,6.474,330,3773,10.312,0.536,40.307,0.002242,0.05524,824,1.5244
4461,401.054,3479.652,38.504,23.036,21.193,12.698,444,3519,12.71,0.401,-2.015,0.002302,0.05487,2154,2.4326
4462,229.956,3597.841,6.3449,24.994,5.697,3.559,236,3609,5.869,0.375,-88.292,0.001278,0.05413,268,0.93475
4463,239.004,3674.794,2.346,26.074,3.25,2.694,243,3681,3.585,0.171,-77.094,0.002079,0.05425,95,0.56268
4464,392.077,3556.004,20.912,23.699,13.564,9.811,421,3578,9.418,0.277,-0.869,0.001502,0.05378,1169,1.7786
4465,502.665,3473.464,23.763,23.56,15.492,12.326,538,3498,8.884,0.204,45.672,0.00188,0.0554,1666,2.2339
4466,357.122,3602.603,2.6633,25.936,6.173,2.939,367,3613,2.994,0.524,51.696,0.000505,0.05455,180,0.80157
4467,391.663,3593.717,8.9568,24.62,7.965,5.712,404,3613,5.944,0.283,77.627,0.002767,0.05477,524,1.2123
