OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,GEO_SEMI_MAJOR,GEO_SEMI_MINOR,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
755,333.536,627.495,39.645,23.005,19.399,6.107,21.773,6.505,13.813,0.685,9.792,0.004417,0.05485,1423,2.9358
756,2089.868,724.098,4149.5,17.955,25.429,15.828,51.045,34.431,242.587,0.378,-52.236,0.005286,0.05469,19718,NA
757,1925.997,623.489,6.3859,24.987,8.113,4.542,7.864,4.745,4.635,0.44,-2.792,0.005314,0.05468,358,1.2576
758,2812.243,645.493,121.01,21.793,12.737,9.319,17.632,12.923,31.268,0.268,-1.742,0.005004,0.05465,2156,3.4786
759,73.679,634.086,9.7277,24.53,12.068,6.735,12.02,6.893,5.116,0.442,22.82,0.004508,0.05498,684,1.8565
760,1127.469,642.809,18.574,23.828,16.057,8.84,16.413,8.073,7.649,0.449,28.212,0.00465,0.05451,1115,2.4109
761,182.06,645.505,20.674,23.711,18.388,7.497,18.135,7.587,8.325,0.592,-38.689,0.004476,0.05497,1159,2.6125
762,282.325,639.686,11.939,24.308,11.217,7.028,11.422,7.076,6.493,0.373,71.834,0.004422,0.05493,628,1.7426
763,3514.003,642.457,14.957,24.063,12.93,8.231,13.06,8.365,7.004,0.363,29.729,0.004058,0.05477,870,2.3147
764,2735.038,627.512,4.1289,25.46,4.927,3.003,4.889,3.224,4.249,0.39,-71.98,0.004985,0.05467,178,0.8089
765,3833.908,647.996,16.912,23.929,16.89,7.812,16.844,7.716,6.978,0.537,36.814,0.004061,0.05473,1108,2.35
766,2183.272,659.419,74.152,22.325,24.903,15.137,25.328,16.048,15.689,0.392,-43.988,0.005268,0.05469,4184,5.1021
767,445.502,635.074,9.9685,24.503,11.623,6.259,11.777,6.278,6.07,0.461,15.533,0.004492,0.05469,516,1.5243
768,3262.706,643.318,16.478,23.958,10.85,5.506,11.353,6.069,8.617,0.492,30.063,0.004338,0.05479,661,1.8367
769,260.596,665.149,271.93,20.914,10.411,8.857,17.39,13.424,54.714,0.149,78.406,0.004455,0.05496,2688,3.7645
770,2725.376,655.673,93.903,22.068,11.698,9.174,15.018,12.009,26.101,0.216,39.7,0.005009,0.05467,2006,3.9156
771,3426.748,640.694,8.1678,24.72,7.333,4.256,7.765,4.522,5.699,0.42,-42.918,0.004099,0.05479,377,1.4812
772,3537.16,660.161,21.99,23.644,18.905,5.459,19.04,5.752,9.452,0.711,-62.852,0.004061,0.05477,994,2.4815
773,2387.734,650.127,30.551,23.287,11.051,8.721,12.253,9.395,11.796,0.211,-42.184,0.005229,0.05467,1210,2.882
774,424.725,651.017,7.205,24.856,11.303,3.622,11.358,3.57,4.707,0.68,62.519,0.004479,0.05479,441,1.3919
775,1013.103,673.786,130.22,21.713,17.011,10.726,22.005,14.345,30.883,0.369,26.904,0.004737,0.0545,2636,3.8001
776,2293.688,664.563,24.068,23.546,13.071,7.061,14.192,7.61,10.139,0.46,-82.764,0.005261,0.05469,998,2.3653
777,3348.977,680,44.506,22.879,19.228,13.248,20.759,13.118,13.79,0.311,74.678,0.00418,0.05479,1874,3.1822
778,739.963,648.968,8.0655,24.733,6.898,4.645,7.103,5.029,5.574,0.327,46.996,0.004659,0.05453,379,1.4861
779,1408.382,663.275,23.164,23.588,13.654,5.856,14.502,6.502,10.618,0.571,-59.758,0.004834,0.05462,859,1.9128
780,3456.622,659.323,20.562,23.717,16.596,7.154,16.725,7.239,8.207,0.569,-30.865,0.004081,0.05478,1201,2.6908
781,2580.377,644.114,3.4562,25.654,6.174,3.365,6.066,3.56,3.275,0.455,-11.555,0.005031,0.05467,208,0.9558
782,424.86,681.636,100.23,21.997,14.946,11.351,18.218,14.873,25.35,0.241,-24.169,0.004501,0.05479,2486,3.7856
783,342.163,668.769,72.515,22.349,14.381,10.612,16.379,12.677,19.851,0.262,15.237,0.004467,0.05488,2223,3.5578
784,2067.287,651.801,9.7122,24.532,9.458,5.913,9.55,6.036,5.603,0.375,-19.867,0.005286,0.05468,564,1.8548
785,1435.059,672.177,30.235,23.299,10.508,9.199,11.532,10.549,12.252,0.125,-78.449,0.00484,0.05462,1075,2.1112
786,1760.637,656.156,11.564,24.342,13.403,5.563,13.37,5.62,6.182,0.585,28.35,0.005018,0.05467,654,1.8487
787,3566.521,651.489,10.166,24.482,7.984,5.157,8.245,5.34,6.389,0.354,-4.477,0.00406,0.05477,477,1.4337
788,1730.648,667.356,21.861,23.651,14.512,6.714,15.187,6.615,9.68,0.537,74.505,0.005009,0.05466,947,2.2133
789,274.127,645.664,2.0458,26.223,1.85,1.658,2.219,1.807,3.853,0.104,11.71,0.004445,0.05495,48,0.48096
790,2596.817,669.82,95.684,22.048,19.317,10.418,23.162,13.112,24.586,0.461,2.575,0.005047,0.05467,2463,3.6306
791,1053.105,655.503,7.3111,24.84,7.458,5.631,7.539,5.864,4.692,0.245,4.225,0.004727,0.0545,461,1.5151
792,1278.275,665.718,43.658,22.9,14.862,7.834,15.563,8.686,14.869,0.473,-32.274,0.004692,0.05456,1512,2.3096
793,2273.534,658.983,9.564,24.548,8.681,5.323,8.755,5.795,6.228,0.387,69.235,0.005267,0.0547,443,1.3134
794,80.181,663.56,17.299,23.905,18.337,7.25,18.238,6.932,7.1,0.605,5.118,0.004527,0.05498,1109,2.7646
795,3601.521,661.49,12.701,24.24,7.541,5.344,8.284,5.774,7.795,0.291,-15.924,0.004052,0.05477,480,1.6447
796,4141.582,658.219,5.7233,25.106,8.162,4.437,8.066,4.714,4.281,0.456,10.208,0.00412,0.05469,345,1.3271
797,847.236,664.042,10.072,24.492,7.413,4.122,8.128,4.458,6.73,0.444,61.648,0.004707,0.05451,422,1.3419
