        79     13.56859  -2.8313  4.15  6.60   0.01204624   2632.1064     35.6589     2.446     2.007 -49.18    0.179  0.000      3.312
        80     20.94666  -3.3028  4.63  7.26  0.005074302    775.3948     43.3511     3.278     2.263 -66.45    0.310  0.000      4.421
        81     8.947453  -2.3792  3.69  7.26  -0.01175997   3123.3140     26.0544     2.089     1.397 -22.82    0.331  0.000      2.853
        82     54.83886  -4.3477  4.38  6.60   0.00300604   2861.4675     41.6476     2.935     2.572  -3.07    0.124  0.001      3.701
        83     7.834859  -2.2351  6.49  6.60  0.005998519    801.6915     24.1519     1.548     1.365 -17.01    0.118  0.000      3.247
        84     11.03637  -2.6071  6.75 10.56  0.008937519   2029.3173     32.1376     2.215     1.426 -75.06    0.356  0.000      4.223
        85     8.425929  -2.3140  5.24  8.58  0.001771766   2923.2239     28.1581     1.633     1.517  31.15    0.071  0.000      3.328
        86     3.216394  -1.2684  3.63  7.92  0.007053604   1999.7104     20.3030     1.396     1.000  22.64    0.284  0.002      2.241
        87     6.448224  -2.0236  4.31  7.26  0.002582876    228.2066     26.0723     2.130     1.239  16.71    0.418  0.000      3.383
        88     2.239934  -0.8756  7.43 10.56  0.007055171   4083.8054     17.1916     1.164     0.334  10.80    0.713  0.000      2.183
        89     30.36394  -3.7059  4.65  5.28    0.0125524   2623.7898     46.5895     3.200     2.464 -57.26    0.230  0.000      4.458
        90     16.58098  -3.0490  4.62  8.58   0.01554505   2525.0525     51.4783     3.788     2.009  19.51    0.470  0.000      5.793
        91     9.619631  -2.4579  3.67  7.26  0.003843932   1814.9327     38.0724     2.167     1.510  60.87    0.303  0.000      3.035
        92     6.663884  -2.0593  3.50  5.94   0.01085066   1653.4453     32.3820     1.836     1.389  -6.17    0.244  0.000      2.742
        93      5.82716  -1.9136  6.43  5.28  0.007079725    621.8185     30.2383     1.370     1.314  69.73    0.041  0.000      2.894
        94     13.08797  -2.7922  5.68  7.26 -9.094818e-06   2938.8135     41.4247     2.534     1.638 -41.90    0.354  0.000      4.133
        95     63.21747  -4.5021  4.54  6.60  0.002735825   2918.4866     65.1939     3.482     2.638 -70.64    0.242  0.001      4.388
        96     13.25232  -2.8057  6.28 10.56  0.004054386    326.2218     37.4653     2.223     1.820 -10.86    0.181  0.000      4.795
        97     8.111007  -2.2727  5.39  8.58  0.006886896    537.0801     32.1845     1.618     1.366 -19.03    0.156  0.000      2.820
        98     40.73684  -4.0250  4.08  5.28  0.006486894   1720.8541     56.0592     2.931     2.175 -45.74    0.258  0.001      3.155
        99      7.40129  -2.1733  5.60  6.60  0.006617442   4114.3232     38.5069     1.729     1.274  88.90    0.263  0.000      2.806
       100     1.945824  -0.7228  6.98  6.60  0.002921823    106.9837     25.7227     0.740     0.679   1.99    0.083  0.000      1.815
       101     26.46762  -3.5568  5.13  6.60   0.01394432   2602.0188     45.8875     4.470     2.108  -3.78    0.528  0.000      5.924
       102     6.489015  -2.0304  7.38 10.56   0.01442957   2543.6897     30.8407     1.782     0.745 -15.52    0.582  0.003      3.781
       103     2.698063  -1.0776  6.07  7.26  0.008367828    874.2212     30.5825     1.538     0.612  43.53    0.602  0.000      2.247
       104     46.31068  -4.1642  3.64  6.60   0.01376175   2482.6199     71.9028     4.099     3.120  82.51    0.239  0.000      5.185
       105     55.62296  -4.3631  4.52  7.26    0.0048991   1111.4380     67.8754     4.153     2.718  42.27    0.345  0.000      4.872
       106     17.46776  -3.1056  3.54  5.94  0.006353013    594.6638     47.5293     2.437     2.005  20.34    0.177  0.000      3.094
       107     49.67874  -4.2404  4.56  7.26   0.00358335    483.4740     71.1286     4.079     3.342  28.82    0.181  0.000      6.083
       108     27.49368  -3.5981  4.12  6.60  0.001615211   2790.2095     60.5158     4.164     2.512  29.69    0.397  0.000      5.186
       109     764.0261  -7.2078  3.50  3.96   0.00402455    370.4443    101.8475     3.716     3.357 -74.26    0.097  0.031      3.119
       110     1.683312  -0.5654  7.19  4.62 -0.006551944   3039.4155     32.2254     0.750     0.456  71.60    0.393  0.000      1.781
       111     5.470343  -1.8450  5.89  6.60  0.003020623   2873.8347     44.0437     2.037     1.127  50.45    0.447  0.000      3.213
       112     7.459754  -2.1818  7.84 10.56  0.004176638   1156.7305     42.9721     1.630     1.147 -56.80    0.296  0.000      4.197
       113     4.779332  -1.6984  4.09  5.28   0.01787516   2463.3179     40.9902     1.593     1.115  43.08    0.300  0.000      2.195
       114     3.174567  -1.2542  5.71  5.94  0.002679102    217.6070     39.5780     1.532     0.733 -46.93    0.522  0.000      2.453
       115     298.2469  -6.1864  4.07  5.94  0.002591756    868.0344    108.0654     5.399     4.878   5.05    0.096  0.025      5.983
       116     19.17339  -3.2067  4.29  6.60  0.006317999   4048.8792     50.1733     2.196     1.944 -13.93    0.114  0.000      3.000
       117     4.158343  -1.5473  4.44  8.58   0.00419446   1793.6901     46.5234     1.702     0.904  56.41    0.469  0.000      2.358
       118     187.6107  -5.6831  3.50  5.94  0.009182253   1513.1501     93.6108     4.423     3.942  27.92    0.109  0.027      4.697
       119     16.50761  -3.0442  4.90  8.58  0.008311489   4172.3340     53.3581     2.440     1.919 -13.07    0.213  0.000      4.339
       120     1254.461  -7.7461  3.50  5.28  0.008619131   3460.9387    156.0199     7.511     6.974  -8.47    0.072  0.031      6.770
       121     84.50383  -4.8172  3.50  5.94   0.01526955   2577.3066     87.6476     4.646     3.575 -76.85    0.231  0.000      5.561
       122     28.96082  -3.6545  4.32  6.60  0.005845822   1067.9323     74.2137     3.530     2.300  76.98    0.348  0.000      4.406
       123     21.13564  -3.3125  3.77  6.60   0.01453326   2405.3860     58.5608     2.105     1.893 -49.28    0.100  0.000      2.711
       124     60.16299  -4.4483  3.66  5.94  0.005420378   1911.3761     92.4059     4.751     2.570  59.88    0.459  0.000      4.965
       125      27.7272  -3.6073  5.86  8.58  0.003090173   2904.3701     60.1440     2.234     2.127 -33.67    0.048  0.000      4.672
       126     15.49945  -2.9758  3.73  6.60  0.005099962    827.5554     57.0602     3.189     1.731 -18.87    0.457  0.000      3.842
       127     19.07773  -3.2013  5.63  7.26    0.0029679   2893.9670     63.2018     2.784     2.287 -51.49    0.179  0.000      4.569
       128     5.769133  -1.9028  5.46 10.56   0.01138086   2225.2761     48.6743     1.483     1.212 -14.85    0.183  0.000      2.986
       129      2.66181  -1.0629  8.16  3.96  0.002936064    106.5213     40.4998     0.810     0.448 -19.16    0.447  0.000      3.313
       130     48.99594  -4.2254  3.82  6.60  0.002962184    164.0719     87.2639     4.107     2.906   9.21    0.292  0.000      4.392
       131     4.363276  -1.5995  7.96 10.56  0.002924936    109.7448     44.1284     1.305     0.592 -17.45    0.546  0.000      3.358
       132     44.01069  -4.1089  4.27  6.60  0.006418347   1400.3682     82.8961     3.669     2.800  51.34    0.237  0.000      4.895
       133     16.16882  -3.0217  4.20  5.94  0.006017058   4025.6904     64.5434     2.242     1.871 -67.90    0.165  0.000      3.305
       134     6.256578  -1.9908  4.97  5.94  0.004529521   1914.8741     57.0145     1.499     1.386 -32.65    0.076  0.000      2.546
       135      4.96761  -1.7404  5.63  8.58 -0.004750237   3012.1243     55.1358     1.400     1.163  62.26    0.169  0.000      2.506
       136      2.48989  -0.9905  5.67  9.24  0.004871923   3695.3318     54.2435     1.648     0.550  46.32    0.666  0.000      2.260
       137     3.642015  -1.4034  5.09  6.60  0.009651199   2132.9775     57.2292     1.727     0.963  22.75    0.443  0.000      2.169
       138     2.815889  -1.1240  7.25  8.58  0.003010835    231.9272     58.2046     0.832     0.659  42.27    0.209  0.000      2.200
       139     19.53737  -3.2272  3.50  6.60   0.01421766   2495.8154     78.2575     3.030     2.407  45.24    0.205  0.000      4.234
       140     16.10555  -3.0174  4.85  5.28  0.009664618   2102.0642     68.3869     1.882     1.753 -42.41    0.069  0.000      2.867
       141     24.80932  -3.4865  4.01  7.26   0.01242586   2626.0264     73.6875     2.602     2.239  18.93    0.140  0.000      3.788
       142     32.09623  -3.7661  3.99  5.94  0.003403059    271.5618     98.2395     3.990     2.379 -72.55    0.404  0.000      4.580
       143     8.599366  -2.3362  5.25  5.94  0.004506667   3843.8086     72.1963     1.727     1.562  65.90    0.096  0.000      2.931
       144     7.488318  -2.1860  5.38  7.92  0.004439856   1754.4198     69.5564     1.623     1.402  89.23    0.136  0.000      2.904
       145     11.28038  -2.6308  5.38  5.94  0.003994111    773.7279     69.3736     2.078     1.611 -36.89    0.225  0.000      3.592
       146     3.932415  -1.4866  4.30 10.56  0.009480462   2048.1829     61.9288     1.342     1.165  17.84    0.132  0.000      2.395
       147      22.7577  -3.3928  3.80  6.60 -0.006626204   3104.3020     82.7122     2.555     2.270 -80.71    0.112  0.000      3.449
       148     18.41034  -3.1627  3.50  7.26  0.009265874   1647.3793     75.4436     2.293     2.017 -33.57    0.120  0.000      3.212
       149     5.148723  -1.7792  7.58 10.56  0.002150374   2756.0730     59.9908     1.551     0.726 -23.69    0.532  0.000      3.589
       150     42.51109  -4.0713  3.89  6.60   0.00954152   2212.0369     91.4694     3.146     2.591  53.48    0.176  0.000      4.072
       151     5.132455  -1.7758  5.28  7.92 -0.005804067   3049.5579     67.8956     1.719     1.237 -57.76    0.280  0.000      3.046
       152     4.384454  -1.6048  6.80  8.58  0.006762056   1006.7621     61.2482     1.617     0.643  31.09    0.602  0.000      3.002
       153     92.94101  -4.9205  3.50  5.28  0.003714127   3751.3271     92.0027     2.670     2.551 -55.08    0.044  0.029      2.970
       154     4.408012  -1.6106  7.77  7.26  0.004337357   3636.0505     65.1704     1.920     0.566 -35.38    0.705  0.000      3.678
       155     90.78856  -4.8951  3.50  5.28  0.009038796   3480.5884    104.8011     4.082     3.273  53.21    0.198  0.001      4.627
       156     75.63454  -4.6968  4.47  6.60  0.009697556   2113.6506     95.0294     4.505     2.619  18.07    0.419  0.000      5.036
       157     64.78571  -4.5287  4.54  6.60    0.0045393   3873.6677     94.3538     3.601     2.718  26.31    0.245  0.001      4.227
       158     38.46386  -3.9626  4.98  5.94  0.002593159   3392.4624     91.2248     2.945     2.376  84.61    0.193  0.000      3.937
       159     2.636574  -1.0526  6.67  4.62  0.005837966   3459.6270     63.7266     1.282     0.513  41.13    0.600  0.001      2.417
       160     30.51901  -3.7114  5.09  7.26  0.004481326   3863.3818     86.9753     3.302     2.205 -37.66    0.332  0.000      4.926
       161     15.31102  -2.9625  3.50  6.60  0.003967366    669.8054     85.7751     2.286     2.051 -50.97    0.103  0.000      2.979
       162     11.59016  -2.6602  3.69  9.24  0.006824845   1432.4403     78.4474     2.219     1.732  28.07    0.220  0.000      3.194
       163      11.5652  -2.6579  7.38 10.56  0.004028408    364.7277     73.5766     1.607     1.455  -5.12    0.094  0.000      4.709
       164     3.395188  -1.3272  7.95 10.56  0.004105983   1216.7701     67.5128     1.128     0.650 -82.33    0.424  0.000      2.886
       165     13.31748  -2.8111  8.85 10.56  0.004220556    553.4522     73.5949     1.608     0.978  52.41    0.392  0.000      5.690
       166     6.538899  -2.0388  6.52  9.24 -0.008138306   3178.2073     74.2427     1.792     1.289 -43.06    0.280  0.001      3.618
       167     4.688956  -1.6777  6.30  9.90   0.01054139   2233.0845     71.4556     1.404     1.140 -19.86    0.188  0.000      3.323
       168     9.616455  -2.4575  5.75  9.24 -0.006238555   3076.6394     77.9876     1.720     1.468   8.67    0.146  0.000      3.051
       169     3.938358  -1.4883  6.42  9.24  0.004620921   1906.2290     73.4232     1.330     0.854 -85.94    0.358  0.000      2.702
       170     3.239555  -1.2762  7.35  8.58  0.005786314   3980.6785     70.6849     1.177     0.614  77.85    0.479  0.000      2.655
       171     8.734185  -2.3531  5.48  6.60 0.0008337127   2948.9966     81.5234     1.918     1.618 -56.79    0.157  0.000      3.058
       172     8.325632  -2.3010  5.95  6.60  0.004090429   1205.0315     76.2026     1.618     1.406 -24.66    0.131  0.000      3.148
       173     2.279409  -0.8946  6.28  5.94   0.01003468   2661.1821     73.7228     1.348     0.693 -63.71    0.486  0.000      2.074
       174     5.376067  -1.8262  6.43  7.26  0.004152237   3761.7637     74.4397     1.599     1.091  -5.22    0.318  0.000      3.062
       175     40.19837  -4.0105  4.92  6.60  0.007385029   3443.8428    110.7555     4.189     2.780 -68.45    0.336  0.000      5.560
       176      12.5853  -2.7497  5.56  6.60 -0.007285818   3180.4485     88.4646     2.352     1.730  28.03    0.264  0.000      4.097
       177     5.074875  -1.7636  6.04  8.58  0.005247649   2706.7021     78.2448     1.420     0.880 -56.83    0.380  0.000      2.576
       178     21.97935  -3.3550  4.78  6.60  0.005444031   3951.3623     93.2407     2.421     2.089 -34.88    0.137  0.000      3.538
       179     12.47104  -2.7398  7.29 10.56  0.009682918   2098.4675     83.0478     1.652     1.571  84.64    0.049  0.000      5.100
       180     29.08342  -3.6591  4.75  5.94  0.009320424   1566.8070    102.4856     2.621     2.260  80.97    0.138  0.000      3.582
       181     38.39885  -3.9608  5.70  5.94   0.00303199    169.4591     92.8762     3.769     2.161  14.93    0.426  0.000      5.383
       182     19.27738  -3.2126  7.04 10.56   0.00393796    414.7694     87.1455     1.870     1.713  31.23    0.084  0.000      5.496
       183     1.810383  -0.6444  3.88  5.28  0.004274964    720.0316     75.1584     1.194     0.599 -18.50    0.498  0.000      1.844
       184     1.642028  -0.5385  7.00  8.58  0.006098248   1309.8103     76.7844     0.992     0.347 -44.80    0.650  0.000      1.799
       185      10.5146  -2.5545  7.50 10.56   0.01238556   2483.3777     85.1403     1.514     1.267  31.74    0.163  0.000      4.580
       186     13.38498  -2.8165  7.43 10.56  0.004011431    419.1843     99.9876     2.507     1.225 -30.41    0.511  0.000      5.298
       187     1.945059  -0.7223  7.89  7.26  0.006239017   3553.6162     81.1748     0.735     0.447 -70.85    0.392  0.000      2.162
       188     1.483845  -0.4285  5.89  7.92 -0.007360442   3144.6714     80.9872     0.729     0.687  83.03    0.057  0.003      1.477
       189     5.694794  -1.8887  7.83  5.94  0.006618972   3542.0161     82.7237     1.316     0.694   5.78    0.473  0.000      4.576
       190     20.48716  -3.2787  5.94  9.24  0.005433415   3579.0566    104.9778     2.280     2.181  61.11    0.043  0.000      4.510
       191     4.567929  -1.6493  5.47  5.94 0.0007642538   3369.1516     97.4947     1.742     0.920  72.35    0.472  0.000      2.700
       192       6.8668  -2.0919  7.33  6.60  0.003407602    226.1009     97.1630     1.629     1.002 -68.78    0.385  0.000      3.578
       193     38.43334  -3.9618  4.63  6.60  0.005597665   2709.9600    114.3844     3.398     2.259  42.42    0.335  0.000      4.085
       194     47.07917  -4.1821  4.26  6.60 -0.004275069   3091.6150    128.0528     4.238     2.512 -60.07    0.407  0.000      5.057
       195     4.202678  -1.5588  6.06  9.90   0.00162458   2814.9221     94.0474     1.431     0.956  50.51    0.332  0.000      2.871
       196     3.553994  -1.3768  6.44  6.60  0.008626355   2233.6174     95.0663     1.151     0.846 -51.49    0.265  0.000      2.337
       197     21.24968  -3.3184  4.89  7.26  0.003882246    454.8124    110.9246     2.250     2.160  85.48    0.040  0.000      3.572
       198     4.224512  -1.5644  4.72  8.58  0.008092729   3516.0615     98.5146     1.358     1.241 -48.00    0.086  0.000      2.472
       199     214.3914  -5.8280  3.50  4.62  0.004217475    415.6035    131.8351     3.201     2.924  -7.98    0.086  0.032      3.063
       200     15.84642  -2.9998  3.79  5.94   0.00854353   1597.2621    119.0937     3.272     2.077 -88.67    0.365  0.000      4.256
