         1     21590.37 -10.8357  3.50  5.28   0.01914573    173.3047    318.9242    20.088    14.687   5.10    0.269  0.029     19.983
         2     3837.144  -8.9600  3.50  4.62   0.03321692   3336.1785    174.3697    12.323    11.066  15.64    0.102  0.030      8.765
         3     1472.452  -7.9201  3.50  5.94   0.02995613   3286.1079    150.2317     9.507     8.123 -68.90    0.146  0.030      7.410
         4     522.5121  -6.7952  3.63  5.28  0.007104324   3875.7722    102.8497     5.933     4.431 -67.75    0.253  0.029      6.106
         5     5931.742  -9.4330  3.50  3.96   0.03644026    384.9436     62.4175    14.676    11.315 -58.39    0.229  0.030      9.883
         6     204.5553  -5.7770  3.72  5.28 -0.003130403   1554.2703     92.7467     7.466     4.381 -64.50    0.413  0.000      7.901
         7     85.99468  -4.8362  4.94  5.94  0.004840328   2965.9585     83.7502     6.500     2.681  88.79    0.588  0.000      7.232
         8     1199.633  -7.6976  3.50  3.96  0.005294984   2973.5488     60.1530     3.218     3.198 -23.24    0.006  0.105      2.767
         9     12628.41 -10.2534  3.50  3.50   0.02115505    177.5277     50.4805     6.422     6.396 -84.98    0.004  0.838      5.291
        10     526.5105  -6.8035  3.50  3.96   0.00348217   1814.7759     50.1471     2.803     2.772 -82.72    0.011  0.039      2.556
        11     88.75742  -4.8705  3.50  5.94 -0.0008866976    627.5420     35.7757     2.816     2.727  89.09    0.032  0.028      3.311
        12     444.4597  -6.6196  3.50  4.62  0.004108008   2473.8525     21.4096     4.730     3.764  69.33    0.204  0.029      3.954
        13     190.0259  -5.6970  3.96  5.28  0.004938278   2429.9380     25.1023     6.107     3.545   7.86    0.420  0.001      6.161
        14     19.89807  -3.2470  4.88  8.58  0.004014855   1797.1024     28.9155     2.484     2.234   6.70    0.101  0.000      4.128
        15     413.1779  -6.5403  3.56  5.28  0.002902751    908.6137     19.2598     6.005     4.858  14.41    0.191  0.024      6.139
        16     144.8448  -5.4023  3.52  5.28  0.004417089   3939.9377     19.2678     3.983     3.022 -31.31    0.241  0.028      4.192
        17     553.7139  -6.8582  3.50  5.28  0.005750757   3207.8923     11.9521     5.138     4.225 -76.85    0.178  0.031      5.097
        18     10.23953  -2.5257  5.24  7.26  0.000714911    703.6773     18.2310     1.997     1.533 -40.61    0.232  0.000      3.506
        19     4.332637  -1.5919  3.88  7.26 -0.000469737   2646.9600     16.4655     1.890     0.844 -28.82    0.553  0.000      2.367
        20     19.48847  -3.2244  3.83  6.60  0.005579751   2217.1379     12.7410     2.119     1.910  32.72    0.099  0.000      2.865
        21     28.35031  -3.6314  3.99  6.60 -0.0003705597   2726.0200     10.4776     2.401     2.083  88.45    0.133  0.000      3.161
        22     15.81038  -2.9974  6.75 10.56  0.001925888   2496.0605     13.7257     2.482     1.468 -21.53    0.409  0.000      5.033
        23     6.115182  -1.9660  5.74  7.26 -0.0006768202    592.7494     13.2914     1.606     1.162 -48.28    0.276  0.000      2.746
        24     3.271859  -1.2870  6.88  8.58 -0.0008383012   2627.3909     13.2567     1.038     0.795  66.29    0.235  0.001      2.247
        25     22.62931  -3.3867  4.89  7.26 -0.002484108   1990.4918      8.8136     2.798     2.095  75.37    0.251  0.000      4.111
        26      12.0086  -2.6987  5.43  5.94  0.007717695   1406.9388      8.7880     1.907     1.626  71.37    0.148  0.000      3.571
        27     4.431602  -1.6164  4.61  6.60  0.006221661   2913.1694     11.8953     1.389     1.282 -22.40    0.077  0.000      2.364
        28     1.762749  -0.6155  5.61  7.26 7.794342e-07   2775.5056     12.5212     0.952     0.420  71.46    0.559  0.000      1.589
        29     6.326908  -2.0030  3.50  8.58  0.005104147   2394.7229     11.3313     1.526     1.241  41.14    0.187  0.000      2.072
        30     10.26168  -2.5280  4.69  7.26 -0.0005013077    641.7837      9.9248     2.165     1.546  59.60    0.286  0.000      2.935
        31     12.80586  -2.7685  6.65 10.56 -0.003436583   3323.7371      8.5701     2.086     1.378  82.84    0.339  0.000      4.203
        32     43.29855  -4.0912  3.60  5.94  0.004423209   3993.1624      3.9677     3.709     2.043   6.43    0.449  0.000      3.670
        33     16.32631  -3.0322  5.03  8.58 -0.0007569421   3571.7505      6.2673     2.024     1.795  36.53    0.113  0.002      3.088
        34      5.34062  -1.8190  7.71  7.92  0.001318874   1807.1276      7.4154     1.399     0.812 -41.63    0.420  0.000      3.217
        35     5.865416  -1.9207  4.94  6.60   0.01430696    123.1057      6.3108     1.909     1.141  -1.47    0.402  0.000      2.805
        36     8.455664  -2.3179  4.68  6.60  0.008035683   1389.1281      3.4749     1.654     1.527 -65.94    0.076  0.000      2.480
        37     1.470512  -0.4187  6.99  5.94  0.001147639   3087.0090      4.0475     0.621     0.597 -89.16    0.039  0.001      1.347
        38      5.68617  -1.8870  4.92  5.94   0.01328202   1648.6136      2.3048     1.409     1.082  -5.39    0.232  0.000      1.957
        39     4.260972  -1.5738  6.78  4.62 -0.0007498984   3593.0115      1.8369     1.166     0.742  -1.40    0.364  0.001      2.377
        40     2.627403  -1.0488  7.99 10.56 -0.001074035   3290.5112      2.0264     0.779     0.500 -89.86    0.358  0.000      2.404
        41     2.678128  -1.0696  8.43 10.56 -0.001226781   3485.2200     10.4283     1.023     0.480  -7.74    0.531  0.000      2.300
        42     32.09063  -3.7659  7.62 10.56    0.0206608    219.7634     71.0680     2.796     1.860 -26.86    0.335  0.000      8.142
        43     22.17793  -3.3648  4.75  7.26   0.03128913    450.5500     31.7609     2.480     1.884 -35.74    0.240  0.000      3.617
        44     3.313515  -1.3007  7.12 10.56 -0.001101475   1919.8616     14.1778     0.841     0.680  45.33    0.191  0.000      2.418
        45     32.58231  -3.7825  4.07  6.60  0.004002046   3153.3311     41.6048     2.830     2.118  65.92    0.251  0.000      3.409
        46     11.75651  -2.6757  3.97  5.94  8.14009e-05    973.1323     37.5156     2.822     1.606 -85.22    0.431  0.000      3.552
        47     6.350134  -2.0070  3.50  7.26  0.004879843   3966.8408     25.5760     1.799     1.456  42.62    0.191  0.000      3.026
        48      6.90398  -2.0977  7.06  9.24  0.002001096    737.3506     22.5822     1.420     1.126 -47.81    0.207  0.000      3.633
        49     3.549441  -1.3754  5.95  6.60  0.005423868   1130.8345     19.5780     1.235     0.893  66.48    0.277  0.000      2.246
        50     35.78352  -3.8842  5.71  5.94  0.004500807   2448.7324     42.4772     3.005     2.307 -32.44    0.232  0.000      4.795
        51     4.237726  -1.5678  5.10  4.62 -0.002210791   1981.9518     22.2467     1.297     1.024  42.84    0.211  0.000      2.164
        52     4.301952  -1.5842  5.64  6.60   0.00194333    802.2573     22.1831     1.354     0.969 -83.37    0.284  0.000      2.732
        53     4.851723  -1.7147  6.68  7.92  0.005983626   2944.4885     23.4823     1.300     1.091  75.58    0.161  0.000      2.809
        54     80.95107  -4.7706  3.96  5.94  0.002761251   1457.2954     75.2419     5.248     3.493  64.91    0.334  0.000      6.107
        55     60.10172  -4.4472  4.10  6.60 -0.0007707485   3601.4285     52.1411     3.462     3.066   4.42    0.114  0.000      4.609
        56     4.193306  -1.5564  5.21  7.92  0.004882769   1117.2382     25.0210     1.486     1.101 -29.58    0.259  0.000      2.423
        57     35.00808  -3.8604  4.12  5.94  0.005562022   3987.7363     48.4636     3.444     2.705  21.04    0.214  0.000      4.962
        58     4.133222  -1.5407  6.82  9.24  0.003141744   2317.5789     28.3546     1.455     0.810  56.17    0.443  0.001      2.650
        59      7.00124  -2.1129  5.01  5.94  0.004418983   2224.6501     28.5879     1.670     1.257 -32.91    0.248  0.000      2.470
        60     899.5656  -7.3851  3.71  5.28  0.007164642   3912.4114    130.8639    14.823     4.377  27.36    0.705  0.001     11.605
        61     67.58078  -4.5746  3.96  5.28  0.007307139   1681.6658     47.2271     2.294     2.241   4.75    0.023  0.029      2.611
        62     5.228236  -1.7959  3.50  7.26  0.002639745   3702.3726     35.0243     1.760     1.129 -65.91    0.358  0.000      2.519
        63     9.465928  -2.4404  6.95 10.56  -0.00050176   2518.1855     29.3200     1.663     1.462  21.75    0.121  0.000      3.768
        64     3.672057  -1.4123  8.33 10.56  0.000258997   1025.0454     19.5026     0.797     0.500   1.44    0.373  0.000      3.056
        65     3.935944  -1.4876  7.50  6.60 0.0009112007    712.3563     25.5623     1.263     0.901 -22.83    0.286  0.000      2.627
        66     11.23917  -2.6268  5.55  8.58  0.001647157   3824.6736     36.3766     1.878     1.582 -88.52    0.158  0.000      3.459
        67     9.627331  -2.4588  6.49  9.90  0.003216624   1102.3981     35.7985     2.186     1.110  38.67    0.492  0.000      4.257
        68     1022.106  -7.5237  3.50  3.96   0.01675408   3402.3638     97.4457     3.185     3.141 -42.05    0.014  0.153      2.759
        69     73.68089  -4.6684  4.06  5.94  0.002786739   2177.0100     62.7138     2.908     2.751 -83.69    0.054  0.016      3.533
        70     50.24265  -4.2527  3.50  7.26  0.005173795   1409.9323     56.7524     4.527     2.906 -20.84    0.358  0.000      5.221
        71     7.392536  -2.1720  8.36 10.56 0.0008062986   4129.7983     33.5118     1.717     0.710 -70.85    0.587  0.000      4.248
        72     3.012722  -1.1974  7.60  7.26   0.00895508   1642.3073     32.3617     0.923     0.523 -43.42    0.434  0.000      2.370
        73     88.58196  -4.8684  4.19  5.94  0.004535056   3437.7864     64.3681     3.483     3.216  41.94    0.077  0.001      4.489
        74     46.21239  -4.1619  4.86  5.94  0.003522045   1206.9471     55.1076     3.024     2.470  41.08    0.183  0.000      4.111
        75     3.105697  -1.2304  7.62  7.92  0.004744407   2198.3296     30.1735     1.413     0.664 -33.83    0.530  0.000      2.518
        76     248.8988  -5.9901  3.52  4.62  0.003285885   1199.1166     83.0513     3.790     3.266 -53.48    0.138  0.039      3.883
        77     15.08424  -2.9463  3.50  5.94   0.00444934   2406.1619     44.2615     1.796     1.752  54.03    0.025  0.000      2.315
        78      98.4779  -4.9833  4.43  6.60  0.006557082   1804.4471     82.7692     4.779     3.940  85.93    0.176  0.000      6.436
        79     13.62193  -2.8356  8.15  3.50  0.003864611   1204.9125     37.9159     1.823     1.194 -31.51    0.345  0.000      6.679
        80     6.916345  -2.0997  6.34 10.56   0.00330481   3901.0398     35.1264     1.448     1.179 -15.54    0.186  0.000      2.966
        81     20.25431  -3.2663  4.97  7.26   0.00291078   1461.8881     58.3363     2.884     2.059 -65.24    0.286  0.000      4.351
        82     14.26577  -2.8857  5.13  7.92 -0.0005801155   2745.3494     46.5787     1.756     1.649  15.41    0.061  0.000      2.768
        83     9.301126  -2.4213  5.88 10.56 -0.0007629297   3560.4348     48.1312     1.905     1.585 -18.93    0.168  0.000      3.774
        84     12.14592  -2.7111  6.47  9.24 0.0004252491    538.2635     47.7594     1.903     1.428  52.09    0.250  0.000      4.026
        85     2.873832  -1.1462  7.24  8.58 -0.001627898   1517.7831     34.5965     1.407     0.586  12.50    0.584  0.001      2.372
        86     106.3852  -5.0672  3.54  4.62  0.002204449   1898.5906     65.9395     2.347     2.284  48.77    0.027  0.032      2.471
        87     87.53799  -4.8555  3.97  5.28  0.004113836   1431.3425     77.0378     4.933     3.378   6.35    0.315  0.000      5.749
        88     17.02033  -3.0774  3.87  6.60   0.00583486   3986.2888     56.5546     2.298     1.845  51.84    0.197  0.000      3.035
        89     4.678663  -1.6753  7.90 10.56  0.002139821   1264.5177     40.8110     1.037     0.896  86.23    0.136  0.000      2.981
        90     13.47284  -2.8236  5.69  7.26  0.005005829   3420.7949     56.6996     1.964     1.692 -49.05    0.138  0.000      3.355
        91     5.527346  -1.8563  7.29  8.58  0.003010233   1328.1543     45.2306     1.221     0.889 -88.14    0.272  0.000      2.992
        92     2.562802  -1.0218  5.66  8.58 -0.002149511   2010.3859     43.3041     1.088     0.730 -32.30    0.329  0.000      1.932
        93     4.379923  -1.6037  6.68  9.90  0.001047388   3071.3135     44.4593     1.069     0.823 -33.77    0.230  0.000      2.781
