X_INPUT,Y_INPUT,MAG_INPUT,RAD_INPUT,ELLIP_INPUT,THETA_INPUT,A35_INPUT,B35_INPUT,AREA35_INPUT,X_OUTPUT,Y_OUTPUT,MAG_OUTPUT,XX_OUTPUT,YY_OUTPUT,XY_OUTPUT,AREA_OUTPUT,Separation
2335.6,2651.0,21.1284803309884,6.939,0.2,-64.1,188.086135220762,150.46890817661,88910.5762599073,2334.48288508299,2651.21469148101,21.455849510132,15.0986294287862,28.4239220681582,-2.0610425146332,-999,0.6931468621059834
519.0,2813.2,21.2321616010427,6.991,0.21,82.2,185.789709239137,146.773870298918,85668.3247060503,518.508770133202,2809.99165928596,21.2808891175524,21.6458095117602,105.061852400073,-17.8985924620965,-999,0.6564108680935469
231.9,2834.2,21.0240492410254,7.063,0.31,16.0,209.103303154472,144.281279176586,94780.8829341757,230.753485908921,2833.5383759891,21.4781001254416,23.2852213384964,18.343688519441,1.31567844991647,-999,0.9459044952197593
1047.7,2063.2,21.4776778555621,6.41,0.42,3.3,196.348243241587,113.88198108012,70247.667108405,1046.23164884605,2061.6420613115,21.8444189505734,24.1202584591916,19.039418468107,3.80706871725887,-999,0.8493017276349072
2981.2,1896.0,21.6949652685761,5.897,0.04,-40.1,139.297449571244,133.725551588394,58520.4201543885,2980.79421003466,1891.68367375391,21.7170828194874,40.7293626830116,818.480691685293,-102.651832167432,-999,0.8681985196703763
1966.5,3436.2,21.5058616912583,4.608,0.33,34.2,152.237208876356,101.998929947158,48782.7525236352,1965.45429482407,3435.10689597427,21.9815661351858,14.5840506639841,13.5383971202524,1.944379925559,-999,0.9983534599973075
3140.9,3614.2,21.6721817817525,6.682,0.38,-31.8,185.930484417747,115.276900339003,67335.2944803968,3139.33699682124,3613.02892185168,22.072088130577,29.2770607564569,16.0955656688133,-0.410256319006704,-999,0.890089706132202
900.2,2586.7,21.3332400301331,7.507,0.14,43.2,180.77732152121,155.468496508241,88295.0219254631,899.282357571926,2586.39496931199,21.6966722346888,20.8249015778045,24.4444658189169,4.26037432660378,-999,0.7521542579819849
3564.5,452.7,21.4771054802095,5.454,0.09,66.8,143.915811177895,130.963388171884,59211.8029047946,3563.18670151838,451.887999099962,21.867177962448,17.6458456072292,16.7323309543353,-1.70757930612642,-999,0.8390416515966032
2047.8,1401.8,21.7701411199831,5.987,0.37,-61.1,170.48148291664,107.403334237483,57523.4401624125,2046.30215722447,1400.21454324636,22.089364413043,19.1363163288467,26.5820419174138,3.7258832295095,-999,0.7732492040554195
1000.4,1816.9,21.8748801656628,4.757,0.1,-88.2,123.511068286388,111.159961457749,43132.4510681171,999.791028615959,1815.86702517822,22.2021446520344,19.0548601113937,17.4758918992887,-0.418126365783907,-999,0.6970844341215926
2694.7,162.7,21.8444186799445,4.97,0.07,-45.3,125.182495360303,116.419720685082,45784.6638671263,2693.64801203727,161.669072808512,22.3110678820367,14.6704764366303,14.5693799042643,-0.560661226158704,-999,0.9786833666946816
1151.8,1278.4,22.1041239746409,4.63,0.04,-69.0,112.176097558617,107.689053656273,37950.8721320901,1150.73749783832,1277.34285932135,22.5788821884525,12.9640788423882,13.186105728454,-0.714377848779957,-999,0.995713790149429
2707.8,3472.4,21.8288889218775,6.691,0.16,8.8,154.358241479119,129.66092284246,62876.5643394617,2707.04398870297,3471.5738390947,22.3157310864348,20.6614195913862,17.4350448790259,0.92638171502796,-999,0.9991103387186804
1055.4,73.6,22.0229272725959,4.532,0.0600000000000001,69.1,114.078641106191,107.233922639819,38431.4176411524,1054.38203345316,71.8767761885398,22.2863222761214,12.2101224073409,17.2583954865962,-0.541365423295507,-999,0.6616190272422088
634.3,2002.9,21.7818307607591,7.044,0.47,30.5,201.634606982006,106.866341700463,67694.8902426987,634.460230362813,2002.91373532776,21.9577437460002,46.079625507031,30.2269192281113,21.1748410548832,-999,0.3532932780559696
3033.1,2074.1,22.2128717062217,4.757,0.13,-77.3,116.714207728082,101.541360723431,37232.0181774807,3031.88879476178,2073.10647032413,22.6639691009,12.6488292726936,15.1850954607849,-0.713777397459149,-999,0.9550588657426792
1288.5,540.7,22.1776035371434,5.965,0.14,17.2,132.999667673356,114.379714199086,47791.3650733058,1286.70090045631,539.100590494844,22.4868652892801,19.6772047419674,19.428901745315,5.5574657294194,-999,0.7838161038148654
2313.8,2183.7,21.8260399891801,4.724,0.11,74.8,125.05120926711,111.295576247728,43723.5756724888,2312.55682647426,2182.55022156559,22.2091003074415,14.28913488304,16.733983305682,1.3791828262704,-999,0.8376395580766168
1325.1,1934.7,21.8129716019405,5.458,0.15,10.5,138.522174730629,117.743848521034,51239.797022421,1324.05515412404,1933.6297019752,22.1857378814485,18.2161694628466,18.5810016248408,2.60662006672359,-999,0.8033070432667347
1156.9,3875.2,22.1037349469654,5.128,0.14,-19.8,125.053695411711,107.546178054071,42251.4272312044,1155.77035539442,3874.09002816151,22.5689035169965,14.903067722534,14.791485059891,-1.76957416774657,-999,0.9827769032156927
3801.4,3962.7,21.8153968630395,7.091,0.47,-20.6,200.797958519252,106.422918015203,67134.2789044759,3800.20066271841,3961.85727126401,22.1286549389718,48.4565506296543,14.3598743423002,-8.03383472698547,-999,0.6917036162920025
3014.5,3418.4,21.7662577258528,4.695,0.27,-52.1,139.39939266004,101.761556641829,44565.0600491266,3013.53111807077,3417.50392214068,22.2328808711272,13.8384768643942,14.3807467923196,-1.73502121453983,-999,0.9698500644462374
2305.2,468.2,21.8232044169434,5.511,0.0,77.9,128.074288872613,128.074288872613,51531.6180307212,2304.22885131275,466.567871776149,22.2240045020715,14.5271842630476,22.195405585251,-0.748658100756499,-999,0.8870397543826826
992.0,1571.7,22.2462685125542,6.129,0.43,-77.5,163.085951800272,92.9589925261548,47627.5052474141,990.841867462047,1570.90751506284,22.6425463753985,14.6278035688694,27.0218534590494,-2.66633967463846,-999,0.8407815511870469
586.8,1212.8,21.7728322008194,4.653,0.0,-18.0,118.364669246524,118.364669246524,44014.3254543767,585.783909141417,1212.00364931716,22.2265540048513,13.944194438199,14.9318837155662,0.143022691065464,-999,0.9434620406269864
2799.7,3028.8,21.7923221077774,4.702,0.0,-58.9,118.5341590793,118.5341590793,44140.4665028976,2798.41905608792,3027.06119805761,21.9880053621068,16.7557267292142,29.3701354557283,6.40526410959519,-999,0.5828717807790941
631.9,3083.2,22.1265297411186,4.275,0.0,-72.3,104.854629831148,104.854629831148,34540.2196860417,630.741513925602,3082.10685994643,22.5591347110968,12.7215975401564,13.1841817533511,0.459236229686078,-999,0.9219913445147165
4011.7,3343.7,22.0921976079631,4.764,0.18,-76.4,123.533560931262,101.297519963635,39312.7700324962,4010.42004043772,3342.23086587305,22.3606851913746,13.9056240439481,25.6611673767976,2.43429234161968,-999,0.6634739285682112
1284.3,3636.5,21.8307148914959,7.2,0.28,74.9,173.024069450595,124.577330004429,67716.6419713723,1281.95225563245,3636.7373355482,21.9783931844442,22.5980888317708,23.4709721752298,-6.82594713306188,-999,0.5567530466161615
1906.7,3341.2,22.2263550474789,5.484,0.42,23.0,153.43179242573,88.9904396069235,42895.1887776437,1909.4590363332,3339.5372280206,21.88070681072,194.353027039688,23.2548162911042,-25.0966670529833,-999,0.9449755459837563
