X_INPUT,Y_INPUT,MAG_INPUT,RAD_INPUT,ELLIP_INPUT,THETA_INPUT,A35_INPUT,B35_INPUT,AREA35_INPUT,X_OUTPUT,Y_OUTPUT,MAG_OUTPUT,XX_OUTPUT,YY_OUTPUT,XY_OUTPUT,AREA_OUTPUT,Separation
527.0,2786.5,16.8501072258363,11.202,0.44,-38.8,130.662737369889,73.1711329271378,30035.9521953255,525.950332340713,2785.55058321483,17.0274740099091,100.309088079207,82.4032530409757,-40.5368429190679,8321,0.4538322172851156
387.3,454.0,17.3023250644057,9.987,0.45,-40.8,116.045375573119,63.8249565652154,23268.4920482548,386.232809358927,453.064274009682,17.4763341934797,81.2569995497209,71.2783794856782,-34.4481307300011,8196,0.44910447065909637
2460.5,1071.5,17.6005287295858,11.058,0.18,-1.7,101.750255573071,83.4352095699185,26670.7201567411,2459.46181002396,1070.5357902144,17.7681410026165,94.4970673510238,67.1316110990031,-0.898449172517665,6359,0.43894994448334806
1471.4,1174.9,17.9092020103708,7.92,0.17,39.7,74.4205884858798,61.7690884432802,14441.5618606676,1470.37195192258,1173.96021463923,18.0750744744299,48.0831797417648,45.4341422378547,6.49136921829514,4436,0.433199394917299
4049.5,1094.9,18.0295864135256,8.682,0.35,-52.0,90.2968571297626,58.6929571343457,16649.7799626092,4048.44459749208,1093.9386560164,18.1969535023956,52.3847166768989,61.6286815488496,-18.4320688917293,5167,0.43996717574972877
2089.3,724.9,17.8812965684037,11.142,0.49,-49.4,127.455555256288,65.0023331807069,26027.8075803073,2088.23040173519,723.95304440789,18.0576441399456,87.0564595397951,101.785276071907,-47.8723888523275,6582,0.4539058331587096
2043.1,360.7,18.3199918481322,7.34,0.0600000000000001,17.1,63.7890175820791,59.9616765271543,12016.2665511215,2042.06201925662,359.761293103624,18.4810299390354,42.7641697866229,39.7756332338232,1.05724778045667,3583,0.4267024053762331
1437.2,4063.5,18.4899569250099,10.788,0.14,17.6,91.5945158752421,78.7712836527082,22666.6462595361,1436.07161362046,4062.1829605926,18.6538605905074,81.6127287285505,70.4304439307636,5.90263344321185,4948,0.4772496029093859
3041.3,2890.2,18.4687059284447,8.564,0.01,-18.4,70.2382047973408,69.5358227493674,15343.7627011108,3040.23337782736,2889.26947986905,18.6370123126679,52.2377319064027,51.8736780789892,-0.271469196030699,4012,0.4398303202955659
374.0,883.0,18.7329820712831,6.683,0.14,-18.6,59.8926050708937,51.5076403609686,9691.58325321978,372.955141633634,882.038559209729,18.8935532458478,39.5079918126029,32.838242331605,-2.56874567303086,2533,0.4286913859209549
