X_INPUT,Y_INPUT,MAG_INPUT,RAD_INPUT,ELLIP_INPUT,THETA_INPUT,A35_INPUT,B35_INPUT,AREA35_INPUT,X_OUTPUT,Y_OUTPUT,MAG_OUTPUT,XX_OUTPUT,YY_OUTPUT,XY_OUTPUT,AREA_OUTPUT,Separation
2335.6,2651.0,21.1284803309884,6.939,0.2,-64.1,188.086135220762,150.46890817661,88910.5762599073,2334.56170111047,2651.28331397983,21.4205833362394,16.169016878948,30.0773365225025,-2.17072864401535,1586,0.6226058388779029
519.0,2813.2,21.2321616010427,6.991,0.21,82.2,185.789709239137,146.773870298918,85668.3247060503,518.527513167628,2810.1404307968,21.2733369587908,22.2920865357867,104.344785027817,-17.8358235213786,1676,0.6246102701951723
231.9,2834.2,21.0240492410254,7.063,0.31,16.0,209.103303154472,144.281279176586,94780.8829341757,230.790109546828,2833.54058843126,21.5048819571942,21.978049480304,18.7939336899757,1.1321641811164,2588,0.9957231058311402
1047.7,2063.2,21.4776778555621,6.41,0.42,3.3,196.348243241587,113.88198108012,70247.667108405,1046.14391904174,2061.6419638173,21.8345864848907,25.4250960841426,17.6614310212661,3.62047942042676,1296,0.8387356569491874
1966.5,3436.2,21.5058616912583,4.608,0.33,34.2,152.237208876356,101.998929947158,48782.7525236352,1965.47674997235,3435.16170502733,21.9621320064012,14.6998886712766,13.6368235512364,2.10912061107952,1417,0.957982374030097
900.2,2586.7,21.3332400301331,7.507,0.14,43.2,180.77732152121,155.468496508241,88295.0219254631,899.266857960684,2586.39898559184,21.6711001974061,21.9989380950517,25.9323209699207,5.49914484317173,1355,0.7035994994545062
3564.5,452.7,21.4771054802095,5.454,0.09,66.8,143.915811177895,130.963388171884,59211.8029047946,3563.09328504379,451.954246137223,21.8598444323849,18.7650442290857,17.3070544020947,-1.408063814024,2003,0.8290699500074793
3315.8,2925.4,22.1801800861727,4.957,0.3,7.8,133.905920610681,93.734144427477,39431.8789551157,3312.41547890127,2926.17146131419,21.9167016054498,53.3321379845333,38.2036033815144,-28.3217119974009,3891,0.8716124784568454
2047.8,1401.8,21.7701411199831,5.987,0.37,-61.1,170.48148291664,107.403334237483,57523.4401624125,2046.3582176396,1400.13200167485,22.0462410716827,19.929883678773,27.9504460744434,2.92086079060848,1759,0.7066647526119894
1000.4,1816.9,21.8748801656628,4.757,0.1,-88.2,123.511068286388,111.159961457749,43132.4510681171,999.851280365532,1815.80427579672,22.1909267212857,20.2187107235535,18.9737547107621,-0.215659347720491,2419,0.6779477146599263
1055.4,73.6,22.0229272725959,4.532,0.0600000000000001,69.1,114.078641106191,107.233922639819,38431.4176411524,1054.33736446939,71.9475810218279,22.2321754872563,13.441831942508,18.8697271754375,-0.883380420466011,1127,0.5740456821024256
634.3,2002.9,21.7818307607591,7.044,0.47,30.5,201.634606982006,106.866341700463,67694.8902426987,634.479739944768,2002.82226373462,21.9710048390415,46.562998153412,29.7869106141436,21.434201422005,1282,0.38037038521647903
1325.1,1934.7,21.8129716019405,5.458,0.15,10.5,138.522174730629,117.743848521034,51239.797022421,1324.0879958659,1933.6747265752,22.2582668012145,17.4779782618124,15.583658247784,1.54842542945863,1244,0.9360335437801685
3801.4,3962.7,21.8153968630395,7.091,0.47,-20.6,200.797958519252,106.422918015203,67134.2789044759,3800.01490413496,3961.81272307175,22.118105759565,51.1135565754291,14.5409930122259,-8.37994635289136,877,0.6890184712639118
2305.2,468.2,21.8232044169434,5.511,0.0,77.9,128.074288872613,128.074288872613,51531.6180307212,2304.17637087034,466.859725421423,22.2310627553648,14.8652346003372,20.5135466415366,-0.617600578295052,1065,0.8826987645477402
3959.5,244.1,22.1782211928603,6.557,0.39,18.1,165.671842584574,101.05982397659,52598.9545917128,3958.2140306135,242.826808061753,22.6434061726079,23.4458890465739,13.6577412110123,2.81823963900021,725,0.9982876750684729
586.8,1212.8,21.7728322008194,4.653,0.0,-18.0,118.364669246524,118.364669246524,44014.3254543767,585.765577310986,1212.05917973611,22.2445805755686,13.3256914292246,14.9329818081729,0.301515648554712,1002,0.9772112353957036
2799.7,3028.8,21.7923221077774,4.702,0.0,-58.9,118.5341590793,118.5341590793,44140.4665028976,2798.17054843287,3026.75567672492,21.9054341804302,18.3348971680479,36.5220772492089,9.1465734768583,971,0.5584967012407841
1712.1,2016.5,21.9929202464548,5.994,0.29,-28.3,152.943861610634,108.59014174355,52176.1853212289,1711.42432087214,2015.49638575288,22.4460116169661,19.9571916306902,14.6678205575058,-3.29027871505116,2127,0.9379324038006048
4011.7,3343.7,22.0921976079631,4.764,0.18,-76.4,123.533560931262,101.297519963635,39312.7700324962,4010.50189779841,3342.28220666713,22.4002231680477,13.1058207467792,26.6617623919692,1.82484913348142,992,0.719258115920789
1284.3,3636.5,21.8307148914959,7.2,0.28,74.9,173.024069450595,124.577330004429,67716.6419713723,1281.9414989885,3636.72190987085,21.9593368806883,22.9029522887448,24.4368605476804,-6.85682338718123,1220,0.5391238428100623
1906.7,3341.2,22.2263550474789,5.484,0.42,23.0,153.43179242573,88.9904396069235,42895.1887776437,1909.53019214371,3339.54842953395,21.9278354052105,176.856000491215,22.0882633178406,-25.1387875357134,1151,0.8865480327922073
