X_INPUT,Y_INPUT,MAG_INPUT,RAD_INPUT,ELLIP_INPUT,THETA_INPUT,A35_INPUT,B35_INPUT,AREA35_INPUT,X_OUTPUT,Y_OUTPUT,MAG_OUTPUT,XX_OUTPUT,YY_OUTPUT,XY_OUTPUT,AREA_OUTPUT,Separation
601.9,2457.8,16.4257327425725,8.111,0.0600000000000001,-71.6,78.1902140505895,73.4988012075541,18054.3779766933,600.858449544852,2456.85067633877,16.5897105640847,46.1804298007466,49.9043437154974,-1.5200334768579,-999,0.4324376915350393
4024.7,337.0,16.8399216434812,8.934,0.2,78.6,89.9354631386117,71.9483705108893,20328.3350747991,4023.66340136216,336.051824719302,17.0097333375729,47.3755163156297,65.9670037331832,3.72946279585696,-999,0.4407753630127702
2912.7,675.0,16.9961889450301,11.472,0.25,-49.9,114.18895561226,85.6417167091951,30722.6970079638,2911.65470476532,674.057850334323,17.175742461918,82.4356099782048,89.36156943323,-20.1904632154434,-999,0.45625135991613747
3266.9,1575.1,17.3664779471984,9.215,0.39,34.4,102.388504279019,62.4569876102016,20090.1003102662,3265.85902602516,1574.16477938093,17.5351241532069,72.8391732360031,55.2503045533285,22.4676385029036,-999,0.438277069104387
550.2,3450.1,17.4186720916456,10.633,0.17,-50.4,98.9582828508979,82.1353747662452,25534.7885848872,549.156080350061,3449.15406635064,17.5961524353826,72.2790527772821,76.7905231149009,-11.4335355821909,-999,0.4531973607377811
647.2,1664.5,17.7436581792963,7.921,0.18,-77.5,75.6757926198118,62.0541499482457,14752.9096220741,646.160025276588,1663.55907389678,17.9087546834949,40.2645262151012,53.36065677103,-3.11495088388441,-999,0.43324821140187797
3643.5,1383.9,18.0403706312713,8.704,0.25,-46.9,84.1850197435097,63.1387648076322,16698.6273208061,3642.49138676814,1382.92090765015,18.2068185221593,54.1720337710124,55.8760430434379,-12.6605685858392,-999,0.4357274527483571
620.5,1435.8,17.9510267010832,10.958,0.29,-25.9,105.999134620987,75.2593855809009,25061.8346772823,619.447477562028,1434.86304346894,18.1300171263956,94.3246224546735,66.9493373373026,-18.0229310358263,-999,0.4556112272948146
2329.2,3768.1,18.1818857565448,7.129,0.24,-41.4,69.8065986277808,53.0530149571134,11634.7329500364,2328.16241183293,3767.14137702128,18.3422369803154,41.7031757423973,39.5008937331269,-8.40996519376382,-999,0.42740541092731893
111.1,2197.2,17.7839745750768,9.736,0.3,-81.0,97.5551809589289,68.2886266712502,20929.0054173938,110.031885516928,2196.12868409203,17.9479824010179,49.7528765733318,85.690886239697,-5.77303144742659,-999,0.44624366181159586
3056.7,2544.2,18.5275050059928,10.521,0.18,37.4,91.5879292875716,75.1021020158087,21609.2754492717,3055.6515771205,2543.27494183556,18.7069938290198,76.6897370540477,70.0008038804739,11.1997538141325,-999,0.4550320508723708
3937.5,2567.8,18.6566934955946,10.649,0.27,28.9,97.1874501296136,70.9468385946179,21661.7285137884,3936.49580487734,2566.85287341318,18.8395685991341,86.3450048989455,65.5122732485075,16.3816413024629,-999,0.4582523086906752
3445.6,3793.3,18.6244886883348,6.618,0.18,-87.0,61.2596907253587,50.2329463947941,9667.48094839824,3444.57505350056,3792.34885827213,18.7824458261879,30.7554970503502,40.984318063332,-0.619002167033619,-999,0.4219253362765618
1501.0,3817.4,18.6676745537213,6.956,0.26,8.9,67.1079351733339,49.6598720282671,10469.5820564768,1499.9673838497,3816.44306694486,18.8240533827948,47.9247269132679,31.248526258112,2.60888938850229,-999,0.42082128808647734
1175.1,1775.5,18.6062137358946,6.563,0.27,18.9,64.5400914590715,47.1142667651222,9552.82640606506,1174.07832617583,1774.53948211156,18.7645965384488,42.6522683334592,29.541956502437,5.03979772084389,-999,0.423077928787539
1513.2,1693.8,18.4256424922128,8.619,0.16,44.6,76.8922278424794,64.5894713876827,15602.4948194647,1512.16157016766,1692.84969899859,18.5958418918113,53.2268259060603,53.1915141243028,7.17421431617151,-999,0.44173220261967483
2753.8,65.1,18.976807254764,6.826,0.33,65.2,67.9812049237334,45.5474072989014,9727.52579712067,2752.90067821395,64.1033819643448,19.1270931870469,32.9502606671965,46.5854756641268,8.90604697763755,-999,0.4030234788899648
3132.7,919.9,18.9597712082106,7.501,0.37,-82.5,76.0651035064347,47.9210152090539,11451.4727321584,3131.65494519439,918.909052131413,19.1192851689811,30.6432968729066,61.0048087896165,-3.80602999533074,-999,0.4298154918579786
2087.6,2687.9,18.8965626805247,10.47,0.14,-76.9,86.7778967002815,74.6289911622421,20345.415480385,2086.59461779938,2686.99103732327,19.0745405326679,64.4675620619188,80.1493609014655,-3.64232144489314,-999,0.4474209183028305
3568.6,3363.0,18.8503484308254,6.908,0.32,30.4,68.7522639703358,46.7515394998284,10097.9401653139,3567.56072767344,3362.03853284427,19.012973099811,44.7914076949536,34.1468136714118,9.45977668690761,-999,0.4312487611104283
1685.4,1520.5,18.9407149956968,7.872,0.03,70.8,63.9570705917172,62.0383584739657,12465.1851687154,1684.3559205534,1519.55236370846,19.1063201805761,44.4810013726225,46.4952511812886,0.591205889120526,-999,0.43500230522537037
1685.8,1217.0,19.0377777735941,8.453,0.46,64.5,90.4568361861151,48.8466915405022,13881.1810964667,1684.77976320207,1215.98301029034,19.1918220403783,42.5033946257492,76.4375572282603,20.5538867272374,-999,0.42181581009711666
843.0,2935.6,18.9915880556174,8.979,0.44,-30.1,93.7952244868955,52.5253257126615,15477.4480162447,841.938484782002,2934.6564986253,19.1582832842038,77.5502752768732,50.1505585810878,-24.1346924330518,-999,0.4379919457066818
3871.6,2828.5,19.0760158306085,6.942,0.22,57.8,63.4905028341494,49.5225922106365,9877.84048682795,3870.59219918422,2827.52846244288,19.2314608084446,35.9541532331479,41.9290418145012,6.52835017827169,-999,0.4183806242292426
1037.7,530.6,19.126817041069,7.59,0.07,0.5,62.5164632765183,58.1403108471621,11418.8304093807,1036.62387084537,529.640953730203,19.2848327476709,45.9296486616705,41.289393781898,-0.385139458088171,-999,0.42776480183191024
3540.4,1141.3,19.0452644421051,6.571,0.1,-25.2,56.5178502648905,50.8660652384014,9031.57829363868,3539.37736808588,1140.30396426721,19.203937728308,37.2553030240361,33.0388344759941,-2.20893711349426,-999,0.42687149993664414
1632.3,205.0,19.5247802511991,7.975,0.13,-23.1,65.5435039905931,57.022848471816,11741.6312172266,1631.26347045602,204.065821482437,19.6964605967214,50.4648406739149,42.693100585134,-3.75372625089651,-999,0.44247478247048566
3747.9,526.7,19.6433190065683,9.106,0.16,-37.5,73.9469479242453,62.1154362563661,14430.1108118557,3746.76590187512,525.761636525783,19.7997989449175,60.7634087823259,56.42834203268,-7.74626830649897,-999,0.42965582005078407
1101.3,423.4,19.420519603726,8.066,0.28,85.9,73.2856601731871,52.7656753246947,12148.4362204871,1100.26991183992,422.463413650933,19.5891974553914,37.3339597041993,61.8176101844661,1.62589351336949,-999,0.4374282357173836
284.8,3676.6,19.2629410457655,6.762,0.17,-51.1,59.4235266657387,49.3215271325631,9207.56536309575,283.789219799977,3675.74533113243,19.407012644874,36.6379409891834,38.5394831805763,-4.7838219382621,-999,0.39130245656618723
2288.5,982.4,19.606711685463,7.302,0.39,30.7,72.2315561296512,44.0612492390873,9998.47235570326,2287.48378242519,981.427079469007,19.75936337335,52.9237316767917,37.4781772069293,14.2920191657031,-999,0.415190260335514
3799.2,3304.3,19.5220031478266,8.578,0.41,25.4,84.655863581226,49.9469595129233,13283.6056131215,3798.04306464078,3303.32275985621,19.6837144569614,73.5423497283344,44.0256188587794,17.9092950208406,-999,0.4431042735368472
3965.5,1277.8,19.7229841142559,7.355,0.28,-9.3,66.3400904110214,47.7648650959354,9954.8446544478,3964.41357331571,1276.84702021224,19.8848810737213,52.6750742351984,32.6174492918743,-3.83157059091127,-999,0.43403451620565997
2019.5,1819.0,19.4883102356813,7.765,0.36,-22.5,74.9092724167865,47.9419343467434,11282.3873088701,2018.44311175804,1818.06621253949,19.6590023515982,58.6588358634816,36.9449904800903,-10.9030523577371,-999,0.44283412790876836
274.4,417.8,19.3290917320778,7.058,0.26,64.8,64.9715792889393,48.0789686738151,9813.60196747881,273.354834611693,416.855375303682,19.490872347263,34.4985638811993,45.8131358882482,6.52603078904017,-999,0.4290430015964521
326.1,2755.4,19.5229681698661,6.408,0.25,31.5,58.6581494067136,43.9936120550352,8107.14332439939,325.202946709224,2754.52458744847,19.6370717921404,40.8572082606645,32.6952271290493,6.98714001712201,-999,0.33898999303210314
