NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
205,3319.9041,262.325,27.29549,23.4098,2.549,2.41,5.73,10.56,4.895,0.054,11.46,0.00920451,0.08209155,80,0
206,758.2123,234.6098,3.854346,25.5351,0.743,0.454,8.97,10.56,3.038,0.389,-17.77,0.008429063,0.08209155,5,0
207,1967.1781,324.4216,368.6495,20.5835,5.785,5.445,4.06,5.94,6.447,0.059,-32.13,0.01502852,0.08209155,759,0.027
208,212.0098,235.4835,2.03984,26.226,0.788,0.499,6.44,9.24,1.501,0.367,1.86,0.01091917,0.08209155,6,0
209,3119.3081,239.1771,2.575211,25.973,0.745,0.642,7.19,10.56,2.232,0.138,-28.02,0.007350937,0.08209155,4,0.001
210,200.2233,395.6813,1080.369,19.4161,8.554,7.448,3.7,5.28,7.865,0.129,75.73,0.01681898,0.08209155,1811,0.029
211,999.6938,247.5883,5.498999,25.1493,1.299,1.223,6.28,7.26,2.754,0.059,66.38,0.008143988,0.08209155,17,0
212,1432.2977,248.9371,5.497636,25.1496,1.628,1.012,6.35,10.56,2.847,0.378,-53.53,0.009661794,0.08209155,17,0
213,2912.4778,297.139,27.52873,23.4005,2.757,2.296,5.92,7.92,4.846,0.167,-69.11,0.008890423,0.08209155,84,0
214,2059.6631,251.4761,2.835255,25.8685,1.712,0.426,6.94,9.9,2.466,0.751,-82.88,0.0104178,0.08209155,4,0
215,4110.0073,248.7187,4.923138,25.2694,1.44,0.587,8.21,10.56,3.361,0.592,72.68,0.008722424,0.08209155,6,0
216,2916.4026,248.8987,8.06958,24.7329,1.659,1.185,6.52,10.56,3.682,0.286,28.1,0.01126996,0.08209155,19,0
217,1909.7766,246.213,3.523947,25.6324,1.31,0.9,5.13,7.26,2.518,0.313,2.38,0.01335463,0.08209155,11,0
218,941.019,265.6276,18.40473,23.8377,2.43,2.026,5.2,7.92,3.927,0.166,77.74,0.008370915,0.08209155,67,0
219,2880.8416,262.8324,8.790633,24.6399,1.821,1.139,7.31,10.56,4.172,0.374,0.13,0.01013815,0.08209155,15,0
220,2248.5962,254.3183,4.926081,25.2687,1.662,1.09,5.36,6.6,2.703,0.344,-17.95,0.007696898,0.08209155,17,0
221,3930.988,249.3226,5.209631,25.208,0.739,0.67,8.66,10.56,3.797,0.093,-2.55,0.007798945,0.08209155,4,0
222,2753.697,273.1136,33.16068,23.1984,2.615,2.39,5.05,6.6,4.147,0.086,8.12,0.00828562,0.08209155,97,0
223,164.1492,251.1191,3.412728,25.6672,0.829,0.668,8.03,10.56,2.691,0.194,-44.52,0.01006471,0.08209155,6,0
224,389.0865,271.5309,25.44551,23.486,2.724,2.177,6.04,10.56,5.076,0.201,59.52,0.01315123,0.08209155,75,0
225,3923.4875,254.8341,3.200658,25.7369,1.375,0.326,8.11,10.56,2.611,0.763,48.52,0.007615208,0.08209155,4,0
226,1643.6183,262.717,8.864813,24.6308,1.685,1.439,6.49,10.56,3.732,0.146,80.62,0.007967723,0.08209155,24,0
227,614.816,272.5956,14.35356,24.1076,2.252,1.532,6.6,10.56,5.209,0.319,71.83,0.009198352,0.08209155,32,0
228,3393.9895,269.5131,22.03337,23.6423,2.397,1.605,7.54,10.56,6.574,0.331,-22.41,0.009116499,0.08209155,40,0
229,1873.9114,269.4724,14.53226,24.0942,2.044,1.802,6.1,10.56,4.316,0.119,41.55,0.0117131,0.08209155,42,0
230,3560.3901,256.2675,5.170676,25.2161,1.136,0.843,7.78,10.56,3.626,0.258,-23.15,0.006893298,0.08209155,8,0.001
231,1348.4904,287.3788,40.20644,22.9893,2.861,2.704,4.25,6.6,3.901,0.055,-76.83,0.009191575,0.08209155,127,0
232,64.8051,297.5886,33.96016,23.1726,2.999,2.542,6.07,10.56,5.682,0.152,13.56,0.00716651,0.08209155,100,0
233,510.4312,259.8702,6.430924,24.9793,1.607,0.81,7.39,10.56,3.644,0.496,15.27,0.01096058,0.08209155,14,0
234,3940.9202,286.3304,40.08366,22.9926,3.071,2.67,4.96,7.26,4.529,0.13,6.48,0.007105025,0.08209155,131,0
235,3290.2144,261.025,4.213534,25.4384,1.184,1.005,6.5,8.58,2.884,0.151,-30.21,0.009092795,0.08209155,10,0
236,1152.1465,260.1677,8.088133,24.7304,1.495,0.973,7.79,10.56,4.514,0.349,-11.64,0.007013428,0.08209155,16,0
237,677.6604,257.6584,3.712713,25.5758,0.901,0.521,8.06,10.56,2.728,0.422,-44.24,0.009845952,0.08209155,5,0
238,1589.375,289.3426,48.67001,22.7818,2.984,2.859,4.65,7.26,4.32,0.042,-35.17,0.009349251,0.08209155,144,0
239,996.959,261.8092,2.356675,26.0693,0.948,0.774,5.56,7.92,1.932,0.184,89.89,0.008153192,0.08209155,6,0
240,2707.0134,265.8969,5.251303,25.1993,1.316,0.882,6.59,4.62,3.197,0.329,-37.98,0.007786972,0.08209155,13,0
241,1463.7975,258.5815,3.458701,25.6527,0.768,0.444,8.49,7.26,3.125,0.422,20.13,0.009059032,0.08209155,3,0.002
242,1504.2312,264.2663,4.232179,25.4336,1.07,0.906,7.31,10.56,2.806,0.154,-87.27,0.007731044,0.08209155,9,0
243,1668.9938,276.3672,12.47035,24.2603,2.104,1.761,5.17,8.58,3.686,0.163,-45.48,0.008282958,0.08209155,44,0
244,2829.8977,268.8076,7.800426,24.7697,1.578,1.085,6.74,10.56,3.71,0.312,37.58,0.009269473,0.08209155,17,0
245,964.8517,264.1437,3.429936,25.6618,0.854,0.658,7.72,5.94,2.689,0.229,41.79,0.008285712,0.08209155,7,0
246,2402.8506,272.8272,5.643793,25.1211,1.691,0.743,7.76,3.5,3.698,0.561,-71.29,0.01045522,0.08209155,11,0
247,1246.2601,282.8836,13.17086,24.201,1.961,1.693,5.56,8.58,3.715,0.136,-12.74,0.008005589,0.08209155,43,0
248,3339.6716,268.0177,7.151144,24.8641,1.057,0.634,8.39,10.56,4.5,0.4,34.99,0.009086226,0.08209155,6,0
