NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
20,450.4408,32.6514,23.28855,23.5821,3.085,2.236,6.05,7.92,5.557,0.275,-68.57,0.008820152,0.08236369,72,0
21,1389.7764,3.5096,6.42897,24.9796,1.935,0.705,7.92,10.56,3.933,0.636,49.07,0.01082115,0.08236369,12,0
22,3601.5476,51.95,63.56355,22.492,3.935,3.517,5.37,8.58,6.488,0.106,7.45,0.006468058,0.08236369,201,0
23,424.6425,166.0865,752.728,19.8084,8.825,7.414,3.59,5.94,9.779,0.16,-48.96,0.005169808,0.08236369,1470,0.001
24,1681.4553,47.2723,61.72215,22.5239,3.311,2.933,4.11,5.94,4.19,0.114,-28.77,0.007051964,0.08236369,172,0
25,702.6412,17.7058,5.117156,25.2274,1.38,0.528,7.73,10.56,3.555,0.617,-58.13,0.005284945,0.08236369,6,0
26,3445.7776,14.8866,3.698072,25.5801,1.108,0.515,7.59,10.56,2.876,0.536,35.06,0.007145281,0.08236369,7,0
27,2448.9524,42.7994,30.36393,23.2941,3.321,2.76,4.93,9.24,5.787,0.169,-31.69,0.006429137,0.08236369,103,0
28,1206.7466,55.0721,49.89002,22.755,3.525,3.028,5.33,9.24,5.657,0.141,60.37,0.008973328,0.08236369,156,0
29,802.9307,21.1055,4.577258,25.3485,0.887,0.659,7.93,7.26,3.542,0.258,44.57,0.003898084,0.08236369,7,0
30,2837.3923,22.1848,3.456934,25.6533,0.762,0.444,9.05,5.94,2.993,0.417,70.86,0.005142667,0.08236369,4,0
31,3987.3635,48.4041,34.39708,23.1587,3.304,2.681,5.91,7.92,6.386,0.189,5.57,0.007362005,0.08236369,86,0
32,3966.6692,25.1752,4.459086,25.3769,0.742,0.643,8.41,10.56,3.622,0.134,24.78,0.007362005,0.08236369,6,0
33,973.1023,37.7088,17.06936,23.9195,1.849,1.515,8.06,10.56,6.612,0.181,60.46,0.006696156,0.08236369,26,0
34,2516.8462,28.622,5.631429,25.1235,1.104,0.567,8.92,10.56,3.887,0.487,-56.15,0.006495518,0.08236369,6,0
35,1410.2904,57.1301,46.02374,22.8425,3.748,2.949,5.66,7.92,6.374,0.213,-18.66,0.009278235,0.08236369,142,0
36,2745.3264,45.9724,11.62696,24.3363,2.355,1.562,6.11,9.24,4.204,0.337,85.18,0.005138931,0.08236369,32,0
37,2963.0806,128.8475,161.9169,21.4768,7.88,4.059,3.99,6.6,8.124,0.485,84.51,0.008467804,0.08236369,526,0
38,2406.082,44.2873,11.7314,24.3266,2.021,1.762,4.85,6.6,3.394,0.128,-33.77,0.00625467,0.08236369,48,0
39,3824.7295,36.5447,8.390766,24.6905,1.744,1.048,7.9,10.56,4.31,0.399,-34.47,0.004384993,0.08236369,15,0
40,1461.6599,58.3617,16.79582,23.937,2.894,1.543,6.39,10.56,5.271,0.467,88.6,0.008230581,0.08236369,41,0
41,3986.8398,55.1774,28.02169,23.3813,3.059,2.243,5.45,7.92,5.423,0.267,-40.21,0.007362005,0.08236369,83,0
42,3914.4636,99.7764,30.64164,23.2842,3.616,2.201,6.31,9.9,7.049,0.391,24.35,0.006611381,0.08236369,77,0
43,1784.8583,52.4277,5.935533,25.0664,2.041,0.567,7.78,10.56,3.476,0.722,-60.8,0.005304914,0.08236369,13,0
44,2921.3401,74.9712,42.98747,22.9166,3.069,2.711,4.7,7.26,4.396,0.116,56.96,0.006935288,0.08236369,126,0
45,2106.4214,91.0412,67.22112,22.4312,4.647,2.985,6.41,10.56,9.481,0.358,62.39,0.009522853,0.08236369,165,0
46,2381.6733,67.1178,15.41524,24.0301,2.215,1.913,6.33,8.58,4.808,0.136,-22.22,0.006477769,0.08236369,43,0
47,3421.2156,55.4116,8.564779,24.6682,2.405,0.921,6.53,9.9,4.103,0.617,14.97,0.007338957,0.08236369,19,0
48,3421.1863,58.397,10.60661,24.4361,2.068,1.161,7.65,10.56,4.788,0.438,-3.85,0.007356053,0.08236369,14,0
49,1329.215,56.1265,7.18776,24.8585,1.161,0.61,8.4,10.56,4.455,0.475,-80.52,0.008496474,0.08236369,7,0
50,795.4368,76.4146,39.65306,23.0043,2.894,2.512,7.19,10.56,9.132,0.132,30.18,0.006276582,0.08236369,77,0
51,1191.2231,129.7219,258.5279,20.9687,5.669,5.09,3.5,5.94,6.847,0.102,-78.46,0.008413259,0.08236369,587,0.001
52,2123.9937,67.2286,11.22727,24.3743,1.209,1,8.71,10.56,4.996,0.173,42.91,0.00975074,0.08236369,11,0
53,2464.8909,60.1469,8.69457,24.6519,1.694,1.203,7.48,7.26,4.117,0.29,27.27,0.006495518,0.08236369,20,0
54,3575.1016,72.1098,15.18824,24.0462,1.815,1.767,7.81,10.56,5.916,0.027,-73.35,0.007078039,0.08236369,23,0.001
55,3645.5444,103.1845,87.42966,22.1459,4.259,3.845,4.68,7.26,6.15,0.097,-33.9,0.005593177,0.08236369,259,0
56,805.0706,76.5223,22.11016,23.6385,2.442,1.826,6.95,10.56,6.306,0.252,35.31,0.006288193,0.08236369,48,0
57,4157.7866,67.332,8.632559,24.6597,1.387,0.982,8.13,10.56,4.166,0.292,87.48,0.002955172,0.08236369,13,0
58,3260.5896,116.7802,142.8868,21.6125,5.579,4.444,3.89,5.94,6.976,0.204,-7.03,0.007860039,0.08236369,424,0
59,3425.7751,72.298,14.67286,24.0837,1.627,1.183,8.58,3.5,6.495,0.273,66.91,0.007430418,0.08236369,18,0
60,3326.3948,78.7513,10.54647,24.4422,2.178,1.662,4.91,6.6,3.289,0.237,-67.41,0.007562744,0.08236369,42,0
61,2586.7595,66.2417,6.16186,25.0257,0.985,0.813,8.36,10.56,3.731,0.175,-43.45,0.005107862,0.08236369,7,0
62,1473.8375,73.8454,10.80078,24.4164,1.61,1.333,7.52,3.5,5.091,0.172,-57.79,0.007573573,0.08236369,18,0
63,1975.7754,70.8277,4.827869,25.2906,1.297,0.773,8.22,7.92,3.492,0.404,61.11,0.009505952,0.08236369,10,0
64,2390.2117,82.1142,20.39199,23.7264,2.69,2.112,6,5.28,4.578,0.215,10.65,0.006517611,0.08236369,67,0
65,1060.0446,72.0654,5.612463,25.1271,1.621,0.721,7.61,4.62,3.861,0.555,29.24,0.007419893,0.08236369,10,0
66,2117.1482,72.5888,15.7329,24.008,1.944,1.102,8.29,10.56,7.262,0.433,-7.17,0.009677913,0.08236369,16,0
67,245.7618,96.0993,22.05347,23.6413,2.79,2.097,5.83,8.58,4.978,0.248,70.48,0.006172786,0.08236369,71,0
68,3359.7085,76.9918,6.365522,24.9904,1.46,0.938,7.16,9.24,3.568,0.358,-33.32,0.00749909,0.08236369,13,0
69,1780.4941,104.7073,37.80939,23.056,3.484,3.13,5.06,7.92,5.855,0.102,40.14,0.006395165,0.08236369,139,0
70,733.3374,90.7839,27.63167,23.3965,3.471,1.914,6.32,10.56,6.718,0.449,-17.83,0.007025176,0.08236369,73,0
71,521.4054,74.202,2.417618,26.0415,1.185,0.286,7.42,9.9,2.225,0.759,-35.32,0.007987924,0.08236369,5,0
72,2673.002,107.9373,19.86644,23.7547,2.893,2.319,3.9,7.92,5.238,0.199,-86.94,0.005476293,0.08236369,65,0
73,2013.911,111.2962,40.27804,22.9873,4.655,2.611,4.75,7.26,6.184,0.439,32.4,0.009973917,0.08236369,149,0
74,2742.1499,100.2926,18.69726,23.8206,2.484,2.089,6.28,9.24,5.251,0.159,-24.31,0.005298789,0.08236369,51,0
75,1262.5134,91.0285,8.706956,24.6503,1.729,1.21,6.88,9.24,4.221,0.3,49.61,0.007659088,0.08236369,21,0
76,2105.1389,107.1938,31.99622,23.2373,3.081,2.66,5.32,8.58,5.352,0.137,-41.13,0.008767961,0.08236369,106,0
77,1672.0122,87.5033,3.17893,25.7443,1.186,0.338,8.06,8.58,3.036,0.715,-50.25,0.006559401,0.08236369,4,0.001
78,1617.1738,87.4486,3.426065,25.663,0.927,0.764,8.04,7.26,2.618,0.176,-26.84,0.006501353,0.08236369,8,0.001
79,3135.3523,118.8968,45.58118,22.853,3.349,3.263,5.35,7.92,5.994,0.026,-55.41,0.008574493,0.08236369,146,0
80,550.1681,112.1869,37.1036,23.0765,2.842,2.636,4.69,6.6,4.154,0.073,18.77,0.006820195,0.08236369,116,0
81,3474.7988,90.4331,6.130178,25.0313,1.12,0.723,8.71,9.24,4.238,0.355,48.74,0.007284011,0.08236369,9,0
82,473.6379,123.1721,41.99615,22.942,3.037,2.899,5.38,7.26,5.08,0.046,24.81,0.007329427,0.08236369,132,0
83,1954.5914,164.2126,125.3405,21.7548,5.916,5.248,4.45,6.6,8.317,0.113,-48.31,0.008224566,0.08236369,431,0
84,865.9495,126.9507,44.43724,22.8806,4.591,2.983,5.37,7.26,6.599,0.35,-22.84,0.007578698,0.08236369,163,0
85,3002.5266,107.1321,20.9677,23.6961,2.099,1.206,8.44,10.56,7.269,0.426,10.13,0.008556668,0.08236369,20,0
86,2574.1042,103.5817,7.629946,24.7937,1.398,0.893,8.16,10.56,4.229,0.361,39.38,0.005600859,0.08236369,13,0
87,1274.7438,96.4579,3.317552,25.698,1.004,0.478,7.79,10.56,2.601,0.524,9.17,0.007572942,0.08236369,7,0
88,465.4089,109.6533,14.27638,24.1135,1.585,1.354,7.97,10.56,5.93,0.146,68.25,0.007654896,0.08236369,20,0
89,123.842,133.4233,53.48425,22.6794,3.225,3.004,4.25,6.6,4.492,0.068,-8.18,0.006504853,0.08236369,164,0
90,1583.943,118.1545,17.86489,23.87,2.205,2.021,5.69,7.92,4.127,0.083,62.66,0.006534235,0.08236369,58,0
91,1114.6627,118.5434,16.17064,23.9782,2.463,1.937,5.49,7.92,4.173,0.214,12.02,0.007085678,0.08236369,54,0
92,3014.4231,100.9075,8.018458,24.7398,1.144,0.577,8.92,10.56,4.87,0.496,-27.14,0.008544138,0.08236369,6,0
93,170.4709,120.0325,17.62891,23.8844,2.303,1.974,7.14,10.56,5.978,0.143,-0.89,0.006479985,0.08236369,36,0
94,1969.9788,145.9008,75.45792,22.3057,3.688,3.273,4.81,6.6,5.182,0.112,-15.37,0.008567192,0.08236369,198,0
95,565.462,129.0034,24.45703,23.529,2.697,2.493,5.27,7.26,4.384,0.076,13.03,0.006547092,0.08236369,84,0
96,1230.3776,106.1084,5.233137,25.2031,1.091,0.561,9.15,10.56,3.697,0.486,-33.92,0.007885017,0.08236369,7,0
97,3382.0903,178.9863,161.8307,21.4773,5.506,4.847,4.16,6.6,7.267,0.12,84.99,0.007446442,0.08236369,458,0
98,3513.5557,176.9558,97.66386,22.0257,5.992,4.07,5.05,6.6,8.072,0.321,-25.14,0.006261238,0.08236369,320,0
99,1879.2582,117.7869,4.595318,25.3442,1.218,0.594,7.78,10.56,3.346,0.512,46.37,0.008297826,0.08236369,5,0
100,3372.531,137.4308,14.42073,24.1025,2.557,1.305,6.93,10.56,4.994,0.489,-42.89,0.007623267,0.08236369,33,0
101,2026.9974,148.9771,44.23429,22.8856,3.283,3.054,3.9,7.26,4.833,0.07,16.94,0.008354281,0.08236369,155,0
102,2249.302,129.0986,8.744241,24.6457,1.845,1.224,7.36,9.9,3.769,0.337,57.9,0.007242767,0.08236369,23,0
103,1694.6078,135.9772,13.40579,24.1818,2.099,1.909,4.91,7.92,3.888,0.091,-40.76,0.00603872,0.08236369,47,0
104,3863.228,136.9465,10.22357,24.476,1.615,1.078,7.91,10.56,4.668,0.333,-84.31,0.004849632,0.08236369,17,0
105,1020.8522,126.5087,8.077616,24.7318,1.396,0.775,8.1,10.56,4.426,0.445,45.29,0.006038665,0.08236369,11,0
106,3748.4199,125.3637,2.103205,26.1928,1.087,0.318,7.26,9.9,2.105,0.708,-68.69,0.005153592,0.08236369,4,0
107,57.2533,133.6434,6.638058,24.9449,1.378,1.144,7.32,9.9,3.75,0.17,-85.39,0.006548837,0.08236369,14,0
108,1098.8422,158.5563,28.86058,23.3492,3.948,2.995,5.34,8.58,7.128,0.241,36.97,0.007509656,0.08236369,73,0
109,857.334,151.6756,18.20855,23.8493,2.633,2.454,5.45,6.6,5.168,0.068,-38.87,0.007990905,0.08236369,62,0
110,2097.3501,154.0866,12.95185,24.2192,2.351,1.528,6.41,10.56,4.574,0.35,57.93,0.005803639,0.08236369,35,0
111,587.6144,170.6687,42.13204,22.9385,2.96,2.786,4.41,6.6,4.257,0.059,-70.27,0.006056414,0.08236369,133,0
112,3934.6968,135.4286,2.406178,26.0467,1.032,0.479,6.58,10.56,2.081,0.536,7.86,0.007358097,0.08236369,6,0
113,3717.4067,174.3289,44.46712,22.8799,3.141,2.868,4.07,6.6,4.307,0.087,-62.26,0.005514146,0.08236369,145,0
114,3705.8691,160.6111,18.05935,23.8582,2.334,1.985,6.45,7.92,5.138,0.15,-49.05,0.005548033,0.08236369,51,0
115,3145.0193,139.9926,2.548233,25.9844,0.637,0.58,7.23,10.56,2.417,0.09,0.12,0.00905667,0.08236369,3,0.362
116,3968.9612,139.7045,3.600991,25.6089,1.012,0.633,7.76,8.58,2.656,0.375,6.83,0.00761124,0.08236369,8,0.001
117,2328.386,193.2218,55.70176,22.6353,4.558,3.228,4.45,7.26,6.481,0.292,70.25,0.009573076,0.08236369,193,0
118,3798.0046,187.4568,95.19431,22.0535,4.416,3.671,3.79,6.6,5.592,0.169,-9.8,0.005069247,0.08236369,280,0
119,3967.8474,176.1428,48.32096,22.7897,3.399,2.871,6.34,10.56,7.387,0.155,35.12,0.008028354,0.08236369,119,0
120,824.1274,149.7487,7.407269,24.8259,1.546,0.838,8.1,10.56,4.052,0.458,17.98,0.007958852,0.08236369,10,0
121,1400.1174,188.5143,62.21324,22.5153,3.343,3.217,4.69,6.6,4.955,0.038,-73.96,0.008521235,0.08236369,178,0
122,2873.1011,160.4325,14.60274,24.0889,1.867,1.697,6.88,10.56,4.854,0.091,20.14,0.007921934,0.08236369,38,0
123,244.1559,174.2288,24.62518,23.5216,2.969,2.488,3.84,6.6,4.459,0.162,-8.9,0.009086747,0.08236369,96,0
124,3170.1082,157.1318,9.263933,24.583,1.645,1.202,6.95,10.56,4.279,0.269,19.88,0.00948477,0.08236369,18,0
125,2329.5952,148.7704,3.774366,25.5579,0.752,0.453,8.9,10.56,3.306,0.398,71.55,0.009156663,0.08236369,4,0.003
126,1366.295,168.1809,17.04011,23.9213,2.595,2.172,4.45,7.26,4.327,0.163,-18.26,0.008025918,0.08236369,67,0
127,2338.6958,158.5564,15.02584,24.0579,2.528,1.036,8.19,10.56,5.715,0.59,16.44,0.00963449,0.08236369,22,0
128,1981.8243,162.4132,14.54631,24.0931,2.267,1.395,7.06,10.56,5.544,0.385,-23.06,0.008254508,0.08236369,31,0
129,3168.9189,161.3865,13.24096,24.1952,2.441,1.408,7.3,10.56,5.76,0.423,21.93,0.00965335,0.08236369,21,0
130,1045.6851,170.1378,15.38216,24.0325,2.582,1.771,5.88,7.26,4.451,0.314,-29.39,0.00686628,0.08236369,53,0
131,4071.1284,197.2793,53.83677,22.6723,3.488,3.192,4.94,7.92,5.653,0.085,-89.7,0.008000961,0.08236369,162,0
132,3975.4365,187.2457,56.80233,22.6141,3.933,3.352,6.4,9.24,8.512,0.148,28.2,0.008317216,0.08236369,151,0
133,4112.9468,182.4247,18.7811,23.8157,2.828,2.12,4.66,8.58,4.701,0.25,-77.47,0.008085416,0.08236369,66,0
134,2685.5874,173.3619,19.44464,23.778,2.57,2.062,5.52,8.58,4.827,0.198,-5.11,0.006435579,0.08236369,62,0
135,1198.608,220.6938,86.12901,22.1621,4.515,3.476,6.99,10.56,10.965,0.23,-16.42,0.00821969,0.08236369,190,0
136,3899.4075,174.6634,20.74432,23.7078,2.691,2.262,5.99,10.56,5.316,0.159,-4.43,0.006316262,0.08236369,61,0
137,2994.0056,172.6326,13.00145,24.215,2.351,1.971,5.34,8.58,4.405,0.161,29.01,0.008251361,0.08236369,40,0
138,2917.1604,167.9551,10.46194,24.451,1.705,1.301,7.79,10.56,4.48,0.237,-30.94,0.008621444,0.08236369,18,0
139,3191.3743,179.8635,14.4077,24.1035,2.01,1.307,7.56,10.56,5.376,0.35,67.55,0.008629039,0.08236369,23,0
140,327.8492,161.1963,5.961722,25.0616,0.78,0.572,9.24,10.56,3.846,0.267,-43.63,0.007150338,0.08236369,4,0.008
141,1491.9996,216.4785,142.6188,21.6146,4.982,4.488,3.94,5.94,6.457,0.099,40.01,0.008679963,0.08236369,401,0
142,2937.7449,177.6723,12.91774,24.222,2.079,1.742,5.49,9.24,3.828,0.162,-8.18,0.008435686,0.08236369,44,0
143,4178.48,172.9162,12.54652,24.2537,2.331,1.482,6.2,9.24,4.137,0.364,-12.39,0.007733963,0.08236369,35,0
144,3943.5813,180.8539,24.67853,23.5192,2.43,2.079,6.97,10.56,6.203,0.144,-16.99,0.007911251,0.08236369,57,0
145,3194.7429,177.7618,14.2396,24.1163,2.452,1.183,7.39,10.56,5.534,0.518,51.82,0.008569605,0.08236369,21,0
146,1246.7839,202.6957,56.29089,22.6239,3.238,3.056,4.34,5.94,4.412,0.056,-29.94,0.007350087,0.08236369,173,0
147,43.3176,190.4959,19.85186,23.7555,2.427,2.235,5.43,7.26,4.359,0.079,58.4,0.005682719,0.08236369,66,0
148,2937.5505,221.7534,75.22335,22.3091,4.489,4.238,5.01,7.26,7.492,0.056,-25.55,0.007963039,0.08236369,259,0
149,4141.2217,202.5392,27.43919,23.4041,3.226,2.826,5.05,7.92,5.877,0.124,67.13,0.008288103,0.08236369,97,0
150,627.827,179.8663,7.515731,24.8101,1.31,0.935,7.96,10.56,4.563,0.286,68.62,0.00613127,0.08236369,13,0
151,3114.2415,198.5852,25.53935,23.482,2.684,2.527,4.81,7.26,4.332,0.059,42.38,0.007949734,0.08236369,94,0
152,2282.0549,197.0956,15.02611,24.0579,1.951,1.781,7.45,10.56,5.587,0.087,-5.02,0.008354681,0.08236369,29,0
153,896.5901,213.7078,73.29282,22.3373,3.175,2.938,4.31,5.94,4.135,0.075,54.28,0.008044624,0.08236369,175,0.001
154,3145.3059,188.1851,7.156775,24.8632,1.655,1.136,6.45,9.9,3.572,0.313,-38.51,0.008709443,0.08236369,18,0
155,4189.9829,194.4756,9.743788,24.5282,1.563,1.404,7.32,10.56,4.13,0.102,40.21,0.008165213,0.08236369,22,0
156,1807.5414,191.8096,7.787727,24.7715,1.345,1.211,7.87,10.56,3.998,0.099,65.33,0.007661658,0.08236369,13,0
157,1939.6133,212.6392,28.212,23.3739,3.157,2.315,5.07,9.24,5.198,0.267,86.58,0.007579011,0.08236369,97,0
158,135.9831,185.9993,3.184,25.7426,0.629,0.611,8.72,10.56,2.713,0.028,-0.03,0.006858798,0.08236369,4,0.003
159,1453.8751,186.6339,5.673877,25.1153,1.345,0.616,8.48,6.6,3.782,0.542,-3.78,0.008751745,0.08236369,10,0
160,2523.8276,195.3875,5.831243,25.0856,1.847,0.967,6.22,6.6,2.971,0.477,43.62,0.007224387,0.08236369,17,0
161,1805.3577,233.5983,108.8469,21.908,4.545,3.861,4.24,6.6,5.838,0.151,-9.37,0.006755846,0.08236369,320,0
162,1331.2101,212.4572,17.83656,23.8717,2.394,2.277,6.01,8.58,4.991,0.049,79.38,0.007284019,0.08236369,55,0
163,1388.4686,212.7037,19.51953,23.7738,2.742,1.924,6.74,10.56,5.877,0.298,83.12,0.00862982,0.08236369,49,0
164,348.1191,198.195,8.7866,24.6404,1.846,0.662,8.38,10.56,4.389,0.642,52.83,0.009192077,0.08236369,12,0
165,3263.9805,192.1545,2.377496,26.0597,0.943,0.461,7.69,9.24,2.305,0.511,36.09,0.008465955,0.08236369,6,0
166,1906.989,219.6109,25.48752,23.4842,2.645,2.45,5.28,7.26,4.504,0.074,-44.45,0.008064331,0.08236369,86,0
167,2383.0996,202.2988,12.08994,24.2939,2.039,1.282,7.69,10.56,4.965,0.371,-2.28,0.007534203,0.08236369,22,0
168,1534.4469,208.6098,9.370667,24.5706,2.163,0.845,7.47,10.56,4.296,0.609,59.66,0.008049048,0.08236369,18,0
169,3379.1536,263.2414,223.896,21.1249,7.591,5.341,4.31,7.26,9.093,0.296,-6.89,0.006820636,0.08236369,644,0
170,1144.6906,245.9238,13.52894,24.1718,1.961,1.721,6.82,7.26,4.724,0.122,89.36,0.007759551,0.08236369,32,0
171,1768.0055,246.961,81.95641,22.216,4.383,4.146,5.36,7.92,7.582,0.054,-81.54,0.006271395,0.08236369,260,0
172,3592.3123,213.037,12.38572,24.2677,1.978,1.432,7.59,10.56,5.242,0.276,74.65,0.005380971,0.08236369,22,0
173,2266.7156,210.6752,9.080511,24.6047,1.565,1.41,7.52,9.24,4.325,0.099,-33.71,0.007972001,0.08236369,20,0
174,311.5016,263.3442,183.3796,21.3416,4.971,4.595,4.03,5.94,6.326,0.076,36.14,0.009992948,0.08236369,448,0.001
175,3901.5139,235.4613,28.35444,23.3684,2.957,2.616,4.81,6.6,4.553,0.115,83.81,0.007964265,0.08236369,98,0
176,3176.4148,220.1538,10.1453,24.4843,1.779,1.364,6.38,10.56,4.294,0.233,-72.76,0.008000418,0.08236369,24,0
177,1851.6799,228.7378,12.8449,24.2282,1.704,1.301,7.78,10.56,5.358,0.237,80.28,0.007616189,0.08236369,20,0
178,2675.0217,215.4159,3.182169,25.7432,1.313,0.333,8.78,9.24,2.549,0.746,49.16,0.006615424,0.08236369,4,0
179,3162.252,219.3333,7.365395,24.832,1.485,0.81,8.44,10.56,4.045,0.455,40.4,0.007939705,0.08236369,12,0
180,940.9974,237.936,13.45206,24.178,2.191,1.581,5.66,9.9,3.938,0.279,87.34,0.007889184,0.08236369,42,0
181,904.4719,225.243,6.791781,24.92,1.405,0.747,7.82,10.56,4.483,0.468,62.84,0.008135146,0.08236369,10,0
182,1893.2302,240.7367,19.93909,23.7507,2.631,2.178,6.59,9.9,6.124,0.172,-82.83,0.008075551,0.08236369,49,0
183,368.0252,254.6732,55.13058,22.6465,3.875,2.74,4.58,7.26,5.015,0.293,20.3,0.009940121,0.08236369,167,0
184,3769.5244,232.2451,12.34032,24.2717,1.941,1.449,7.77,10.56,5.866,0.254,-12.12,0.005444682,0.08236369,19,0
185,1035.3042,230.2351,6.289822,25.0034,1.549,0.987,7.11,10.56,3.656,0.362,39.82,0.007374151,0.08236369,10,0
186,2517.0759,248.0266,33.99569,23.1714,4.175,2.591,4.38,6.6,5.647,0.379,-14.88,0.007690948,0.08236369,129,0
187,2043.0297,360.8461,2908.789,18.3407,8.122,7.751,3.5,5.28,8.485,0.046,19.9,0.007048022,0.08236369,2176,0.043
188,1334.0444,234.6521,9.994332,24.5006,1.345,1.124,8.48,10.56,5.271,0.164,60.52,0.007339397,0.08236369,12,0
189,760.9943,234.722,5.298879,25.1895,1.168,0.44,8.74,10.56,3.765,0.624,56.94,0.00697765,0.08236369,5,0
190,1000.2122,247.9196,10.93639,24.4028,1.975,1.465,6.85,10.56,4.703,0.258,62.5,0.007563653,0.08236369,24,0
191,1460.5667,232.7663,1.57871,26.5042,0.765,0.447,7.71,8.58,1.671,0.416,69.9,0.009415203,0.08236369,4,0
192,2915.5525,250.001,9.438527,24.5627,1.906,1.573,5.34,8.58,3.518,0.175,-67.31,0.008645996,0.08236369,31,0
193,2875.231,235.2343,5.910018,25.071,1.312,0.526,8.54,10.56,3.722,0.599,15.16,0.008556399,0.08236369,5,0
194,1967.2751,324.4774,445.3942,20.3781,6.454,6.016,3.5,5.94,7.532,0.068,-37.14,0.008329933,0.08236369,881,0.001
195,3320.1914,262.1729,31.23627,23.2634,3.112,2.638,5.57,7.26,5.344,0.152,30.97,0.007899776,0.08236369,103,0
196,3117.3552,239.0413,7.816726,24.7674,1.527,0.794,8.35,10.56,4.604,0.48,28.82,0.006823563,0.08236369,9,0
197,2410.47,245.5802,12.78199,24.2335,2.024,0.952,8.24,10.56,5.491,0.53,27.74,0.0073792,0.08236369,15,0
198,389.3856,271.6828,29.49603,23.3256,2.996,2.622,5.25,9.24,5.367,0.125,74.6,0.009178665,0.08236369,98,0
199,2753.7505,272.9203,41.45765,22.956,3.057,2.778,4.27,6.6,4.425,0.091,67.53,0.006159452,0.08236369,129,0
200,941.3402,265.411,26.55874,23.4395,3.347,2.654,5,6.6,5.397,0.207,-7.24,0.007461743,0.08236369,95,0
201,3928.7358,246.7168,5.167935,25.2167,1.063,0.763,8.2,10.56,3.607,0.282,45.78,0.008018497,0.08236369,8,0
202,1433.0957,248.717,5.267048,25.1961,1.757,0.974,6.36,9.24,3.33,0.446,1.79,0.00933279,0.08236369,13,0
203,2060.5637,249.4559,7.094057,24.8728,1.118,0.985,8.02,10.56,4.056,0.119,49.37,0.00588933,0.08236369,11,0
204,1642.4767,264.1317,11.17044,24.3798,1.709,1.353,7.52,10.56,4.722,0.208,57.17,0.006843486,0.08236369,20,0
