NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
1272,258.5306,1144.9745,27.30851,23.4093,2.953,2.185,6.28,10.56,5.697,0.26,-87.87,0.01238705,0.07637031,75,0
1273,1353.537,1118.4536,3.714616,25.5752,1.152,0.731,7.63,9.9,3.074,0.365,-54.63,0.008761045,0.07637031,6,0
1274,265.1182,1160.6338,68.77723,22.4064,4.026,3.066,4.95,7.26,5.29,0.238,52.41,0.01229737,0.07637031,209,0.001
1275,132.2766,1121.0244,3.347746,25.6881,0.742,0.684,8.38,6.6,3.158,0.078,-75.7,0.01190126,0.07637031,6,0
1276,3909.8354,1129.5753,8.944382,24.6211,1.4,1.354,7.11,10.56,4.054,0.032,-16.6,0.009200425,0.07637031,23,0
1277,4168.9614,1129.1385,5.636637,25.1224,1.575,1.093,6.56,7.92,3.001,0.306,10.18,0.009048142,0.07637031,19,0
1278,620.355,1436.1096,3291.528,18.2065,12.356,9.224,3.5,4.62,9.231,0.253,-26.94,0.0288138,0.07637031,4211,0.03
1279,2331.8962,1130.8494,6.571827,24.9558,1.322,1.181,6.75,9.9,3.342,0.107,47.55,0.01814252,0.07637031,20,0.001
1280,2002.5693,1143.2231,23.71248,23.5626,2.334,1.488,7.68,10.56,7.543,0.362,67.55,0.01265402,0.07637031,36,0
1281,521.0543,1130.7408,4.575321,25.3489,1.461,0.618,7.17,10.56,3.541,0.577,-25.55,0.01086791,0.07637031,10,0.003
1282,3327.8879,1139.4962,8.60401,24.6632,1.62,1.264,6.87,10.56,4.143,0.22,-89.37,0.01013123,0.07637031,21,0
1283,231.9876,1139.4795,6.475147,24.9719,1.726,1.062,6.74,10.56,3.456,0.385,65.25,0.01227271,0.07637031,16,0
1284,3718.8933,1136.1423,2.686925,25.9269,1.434,0.663,5.37,5.94,2.196,0.538,-59.4,0.01041571,0.07637031,10,0
1285,1444.3563,1166.2468,59.25591,22.5682,3.147,2.789,4.33,6.6,3.989,0.114,-3.35,0.01363888,0.07637031,166,0.001
1286,2111.0479,1134.4491,2.651983,25.9411,1.149,0.559,7.32,10.56,2.438,0.514,-25.72,0.01165408,0.07637031,5,0
1287,336.9498,1140.4302,4.852646,25.2851,1.24,0.731,8.34,10.56,3.555,0.411,81.64,0.01117931,0.07637031,8,0
1288,2658.7959,1133.433,3.119775,25.7647,0.77,0.442,8.48,10.56,2.742,0.426,-20.83,0.009694529,0.07637031,5,0
1289,1781.7698,1141.6404,6.834122,24.9133,1.536,1.069,7.6,10.56,3.764,0.304,-1.92,0.0123207,0.07637031,15,0
1290,1471.616,1215.8459,97.96759,22.0223,4.095,3.787,5.29,10.56,6.524,0.075,79.86,0.01436434,0.07637031,262,0
1291,1224.3976,1144.235,1.911839,26.2964,0.763,0.451,6.79,8.58,1.859,0.409,72.13,0.01150258,0.07637031,5,0
1292,3884.8096,1150.4716,4.970233,25.2591,1.242,0.871,7.25,10.56,3.343,0.299,89.14,0.009839797,0.07637031,10,0
1293,1538.7386,1178.1162,10.61507,24.4352,1.739,1.383,7.53,10.56,5.167,0.205,18.67,0.015877,0.07637031,24,0
1294,1883.9084,1167.1212,24.97414,23.5063,2.565,2.283,5.43,9.9,4.524,0.11,-38.03,0.01390952,0.07637031,84,0
1295,3955.2148,1157.351,7.143018,24.8653,1.742,1.046,6.79,10.56,3.494,0.399,-62.93,0.009932849,0.07637031,20,0
1296,2379.9011,1152.9321,8.356808,24.6949,1.722,1.223,7.04,9.24,4.123,0.29,-1.69,0.01449011,0.07637031,23,0
1297,2461.9128,1154.1552,5.925382,25.0682,1.532,1.048,6.65,10.56,3.441,0.316,-13.59,0.01200931,0.07637031,15,0
1298,3339.3855,1149.7662,2.736904,25.9069,0.76,0.447,8.14,10.56,2.613,0.412,-71.66,0.009969711,0.07637031,3,0.003
1299,40.8219,1175.0726,22.44412,23.6222,2.334,2.125,4.16,7.92,3.366,0.09,-48.65,0.01538415,0.07637031,77,0
1300,1766.7296,1156.7743,4.678306,25.3248,1.445,0.962,6.77,10.56,3.177,0.334,-2.89,0.01293934,0.07637031,12,0
1301,233.2052,1161.0566,8.067078,24.7332,1.248,0.843,8.6,10.56,4.79,0.324,-71.03,0.01181909,0.07637031,9,0
1302,3341.6001,1169.4408,14.69566,24.082,2.162,1.807,5.72,9.24,4.171,0.164,-18.24,0.009739176,0.07637031,48,0
1303,1632.2241,1188.4552,23.27442,23.5828,2.451,2.249,5.96,10.56,5.241,0.083,-86.91,0.01877876,0.07637031,64,0
1304,1613.7139,1173.6011,14.81277,24.0734,2.128,1.792,5.54,6.6,3.518,0.158,-61.76,0.01744341,0.07637031,47,0
1305,4079.3997,1194.3545,46.75747,22.8254,3.781,2.728,6,10.56,6.92,0.279,-47.44,0.01112371,0.07637031,135,0
1306,117.3444,1167.0023,2.288321,26.1012,1.133,0.617,6.21,9.24,1.992,0.455,77.43,0.01140338,0.07637031,9,0
1307,4085.0125,1184.3994,24.13599,23.5433,2.322,2.152,5.72,10.56,4.533,0.073,-79.72,0.01098699,0.07637031,70,0
1308,3310.1382,1179.1741,15.58102,24.0185,1.977,1.897,6.13,10.56,4.088,0.04,15.22,0.01008327,0.07637031,49,0
1309,1593.6843,1166.8442,4.135485,25.4587,1.468,0.943,5.82,9.24,2.599,0.358,-10.33,0.01654973,0.07637031,17,0
1310,586.7571,1213.1276,105.812,21.9387,3.982,3.837,4.96,6.6,5.853,0.036,59.33,0.01442558,0.07637031,290,0.001
1311,3205.3889,1183.3729,22.80286,23.605,2.347,2.223,5.24,10.56,4.097,0.053,12.14,0.01023141,0.07637031,68,0
1312,1399.5753,1171.2515,6.040301,25.0474,2.107,0.984,6.59,10.56,3.538,0.533,-2.77,0.01188153,0.07637031,14,0
1313,2806.3684,1191.6958,34.44294,23.1572,2.679,2.345,5.89,10.56,4.81,0.125,-45.17,0.009171945,0.07637031,99,0
1314,967.0203,1177.134,5.562231,25.1369,1.701,1.126,5.97,7.26,3.233,0.338,59.82,0.01035866,0.07637031,15,0
1315,1176.2375,1172.0856,7.130671,24.8672,1.34,1.239,7.08,5.94,4.185,0.075,13.35,0.01258211,0.07637031,15,0
1316,444.6363,1171.4961,4.261731,25.426,1.507,1.053,5.87,9.9,2.789,0.301,-36.66,0.01066321,0.07637031,13,0
1317,1858.6888,1228.5037,145.3674,21.5938,4.904,4.36,4.83,7.26,6.726,0.111,-68.13,0.01391511,0.07637031,402,0.001
1318,675.2136,1170.4401,3.88835,25.5256,1.452,0.628,7.74,3.5,2.8,0.568,21.88,0.01474461,0.07637031,7,0
1319,3037.0732,1237.2074,36.06875,23.1072,2.761,2.515,5.49,7.26,4.594,0.089,-71.97,0.009269603,0.07637031,106,0
1320,2839.1777,1195.1227,15.79197,24.0039,2.885,1.872,5.42,9.24,4.819,0.351,53.33,0.009055026,0.07637031,58,0
1321,2841.4221,1185.2457,13.25689,24.1939,2.107,1.71,6.87,10.56,4.726,0.188,46.5,0.008855793,0.07637031,33,0
1322,1976.174,1186.6039,15.99961,23.9897,2.17,1.882,5.17,7.92,3.441,0.133,55.05,0.012445,0.07637031,52,0
1323,1491.0852,1202.481,61.3435,22.5306,3.013,2.856,5.96,10.56,5.824,0.052,39.98,0.01454171,0.07637031,145,0
1324,1500.161,1189.1603,19.68696,23.7646,2.028,1.9,7.17,10.56,5.503,0.063,-83.99,0.01459097,0.07637031,47,0
1325,2904.4907,1195.3574,26.08864,23.4589,2.712,2.461,4.77,7.26,4.478,0.093,-32.57,0.009924646,0.07637031,98,0
1326,3857.9619,1177.7299,2.794363,25.8843,1.17,0.438,8.35,10.56,2.68,0.626,-56.13,0.01069649,0.07637031,6,0
1327,1904.8088,1174.9155,4.805161,25.2957,1.182,0.733,7.63,3.5,3.193,0.38,10.35,0.01389984,0.07637031,8,0
1328,2713.0518,1195.8159,20.52171,23.7195,2.722,2.182,6.01,7.26,5.212,0.198,-39.56,0.009165323,0.07637031,66,0
1329,2776.4573,1184.6259,6.484833,24.9703,1.72,1.118,6.73,6.6,3.245,0.35,-32.37,0.009281481,0.07637031,18,0
1330,3749.7637,1188.0211,10.60311,24.4364,1.685,0.944,8.08,10.56,5.587,0.44,57.25,0.01019736,0.07637031,13,0.001
1331,49.4036,1253.2668,168.097,21.4361,5.184,4.056,4.85,7.92,6.766,0.218,87.15,0.01444364,0.07637031,397,0.001
1332,4051.5767,1204.4152,26.07561,23.4594,2.726,1.866,6.94,10.56,6.016,0.316,68.52,0.0114832,0.07637031,67,0
1333,2294.8679,1204.7534,25.89852,23.4668,2.503,2.139,6.51,10.56,5.548,0.145,-53.5,0.01337227,0.07637031,71,0
1334,1126.5219,1207.5031,32.40754,23.2234,2.622,2.364,5.04,8.58,4.101,0.098,37.71,0.0116269,0.07637031,99,0
1335,2805.7024,1206.1975,18.41495,23.8371,2.393,1.953,6.68,9.9,5.668,0.184,-77.57,0.009272139,0.07637031,48,0
1336,30.8692,1209.6855,32.7122,23.2132,2.741,2.71,5.34,7.26,4.766,0.011,-26.38,0.01618314,0.07637031,113,0
