NUMBER,FLUX_AUTO,MAG_AUTO,KRON_RADIUS,PETRO_RADIUS,BACKGROUND,THRESHOLD,X_IMAGE,Y_IMAGE,A_IMAGE,B_IMAGE,THETA_IMAGE,ELLIPTICITY,CLASS_STAR,FLUX_RADIUS
1,11368.29,-10.1392,3.5,4.62,0.004824423,0.07602261,4024.6069,337.1307,10.565,8.753,79.42,0.172,0.295,9.974
2,267.2588,-6.0673,3.79,5.94,0.002012574,0.07602261,2527.8557,109.0771,7.807,5.029,88.65,0.356,0.001,7.944
3,50.99814,-4.2689,4.29,7.26,0.003634156,0.07602261,1704.1792,112.9701,3.321,3.109,84.75,0.064,0,4.597
4,1581.022,-7.9973,3.5,5.28,0.00325048,0.07602261,2753.8196,65.3055,8.427,6.325,64.58,0.249,0.037,8.117
5,324.6017,-6.2784,3.9,5.94,0.002541183,0.07602261,2281.6553,64.473,7.209,6.288,-53.68,0.128,0.001,8.806
6,118.6416,-5.1856,3.5,5.94,0.001699006,0.07602261,1055.8738,71.8997,5.523,4.016,-81.05,0.273,0,6.234
7,215.6357,-5.8343,3.75,5.94,0.006878515,0.07602261,3847.7607,54.617,5.738,4.943,2.58,0.139,0.001,7.041
8,142.9654,-5.3881,3.74,6.6,0.0054739,0.07602261,1791.5869,50.2214,6.099,4.321,45.63,0.291,0,7.178
9,496.4012,-6.7396,3.51,5.28,0.006617991,0.07602261,3409.1216,34.5763,7.317,5.677,-19.62,0.224,0.001,7.686
10,23.52111,-3.4286,6.4,10.56,0.001863815,0.07602261,125.9234,38.037,3.136,2.458,-68.82,0.216,0,6.632
11,8.592882,-2.3353,8.5,10.56,0.001285669,0.07602261,1592.8976,38.424,1.507,0.699,-77.87,0.536,0,4.493
12,51.07773,-4.2706,5.08,7.92,0.002692565,0.07602261,1213.5255,28.6213,5.093,3.248,-46.69,0.362,0,7.39
13,70.91841,-4.6269,3.84,7.26,0.004806845,0.07602261,3254.8057,26.5486,4.59,3.733,85.37,0.187,0,6.282
14,13.44252,-2.8212,4.78,6.6,0.003235391,0.07602261,1351.614,31.0529,2.252,2.027,71.26,0.1,0,3.324
15,62.20252,-4.4845,3.7,5.94,0.002971308,0.07602261,829.7759,29.2552,3.565,2.681,19.36,0.248,0.001,3.908
16,13.57105,-2.8315,6.43,10.56,-0.0005790318,0.07602261,2621.2742,28.0338,2.459,1.736,-52.66,0.294,0,4.577
17,34.45509,-3.8431,6.35,10.56,0.007421624,0.07602261,3376.7771,23.5298,3.575,2.469,0.27,0.309,0,7.236
18,32.21947,-3.7703,4.52,7.26,0.004800929,0.07602261,888.3787,22.1445,3.863,2.357,12.45,0.39,0,5.198
19,10.41529,-2.5442,7.82,10.56,0.005373458,0.07602261,3696.613,24.1392,1.704,1.399,85.99,0.179,0,5.313
20,21.07334,-3.3093,5.58,6.6,0.00308975,0.07602261,968.1938,23.4193,3.158,2.069,19.45,0.345,0,5.11
21,28.1784,-3.6248,5.69,9.9,0.003183881,0.07602261,2388.4995,18.4653,2.943,2.549,-9.31,0.134,0,5.467
22,34.24652,-3.8365,5.88,7.92,0.0008853967,0.07602261,617.6436,15.8974,3.77,2.309,-51.84,0.388,0,5.972
23,24.85218,-3.4884,4.43,7.26,0.003590361,0.07602261,4197.3662,12.1869,3.028,1.987,85.49,0.344,0,3.383
24,53.41453,-4.3191,3.93,6.6,0.001858367,0.07602261,179.9704,10.8663,3.141,3.031,70.91,0.035,0,4.3
25,100.9546,-5.0103,3.5,5.94,0.01409304,0.07602261,3751.1538,8.2381,4.689,3.852,0.27,0.179,0,5.578
26,72.32518,-4.6482,4.5,6.6,0.005373823,0.07602261,1299.5769,6.3515,4.741,3.81,1,0.196,0,6.083
27,150.0695,-5.4407,3.78,5.94,0.003621757,0.07602261,351.217,10.7936,5.156,4.23,-53.12,0.18,0,6.037
28,7.249616,-2.1508,5.99,7.26,0.007681723,0.07602261,3026.7871,11.7756,1.831,1.343,-63.53,0.266,0,3.31
29,14.33177,-2.8907,4.23,7.92,0.003399511,0.07602261,1867.3795,11.2602,2.345,1.965,-24.79,0.162,0,3.595
30,81.30085,-4.7752,3.69,6.6,0.004389092,0.07602261,1700.4089,5.4047,4.299,3.171,2.61,0.262,0.002,4.828
31,19.86074,-3.245,4.5,7.26,0.003551096,0.07602261,3543.0386,5.5039,2.806,2.172,84.96,0.226,0,3.88
32,3.337982,-1.3087,7.64,5.28,0.00177606,0.07602261,2806.6411,6.9857,1.199,0.48,90,0.6,0,3.339
33,14.12907,-2.8753,4.81,7.92,0.004891433,0.07602261,936.2236,5.2792,2.326,1.935,-14.57,0.168,0,3.768
34,4.099653,-1.5319,6.7,10.56,0.003644048,0.07602261,4180.8296,3.7164,1.435,0.878,66.45,0.388,0,2.781
35,3.997029,-1.5043,6.35,7.26,0.005374069,0.07602261,894.2007,2.7883,1.219,1.044,18.81,0.144,0,2.53
36,15.43813,-2.9715,4.1,6.6,0.003140007,0.07602261,4095.8337,17.7672,2.319,2.237,30.66,0.035,0,3.385
37,17.95852,-3.1357,4.3,7.92,0.005568973,0.07602261,1280.4456,3.2327,3.477,1.691,-7.07,0.514,0,4.43
38,15.20801,-2.9552,5.42,5.94,0.003457553,0.07602261,3150.3906,29.8952,2.428,1.886,-52.48,0.223,0,3.66
39,38.53196,-3.9646,4.17,7.26,0.009934797,0.07602261,3758.2942,43.5373,3.242,3.087,-39.08,0.048,0,4.856
40,3.576993,-1.3838,7.44,10.56,0.002015326,0.07602261,1450.3595,20.9743,1.529,0.602,49.06,0.606,0,2.933
41,15.53412,-2.9782,5.21,9.9,0.003253455,0.07602261,3143.7891,36.7973,2.294,2.108,8.33,0.081,0,4.257
42,6.648155,-2.0568,7.19,10.56,0.0009171378,0.07602261,478.3424,30.6695,1.927,0.862,81.62,0.553,0,4.185
43,183.0899,-5.6567,4.09,5.94,0.001892386,0.07602261,184.3562,87.5619,7.459,4.675,29.68,0.373,0,8.437
44,17.18865,-3.0881,5.2,6.6,0.001705511,0.07602261,159.0213,42.5208,2.519,2.187,-85.39,0.132,0,3.949
45,8.432037,-2.3148,7.3,10.56,0.002100846,0.07602261,1435.9838,30.4199,1.965,1.129,43.38,0.425,0,4.714
46,107.0164,-5.0736,3.87,5.94,0.001923203,0.07602261,710.6508,72.7355,4.49,4.081,87,0.091,0,5.735
47,61.33752,-4.4693,3.75,5.94,0.005722297,0.07602261,3867.981,50.6878,3.046,2.863,-29.66,0.06,0.001,3.796
48,20.81121,-3.2957,6.45,9.9,0.0007745653,0.07602261,597.1359,42.5344,2.501,2.375,30.36,0.051,0,5.62
49,9.733136,-2.4706,5.61,6.6,0.003064149,0.07602261,3494.0022,32.8534,2.168,1.56,16.35,0.281,0,3.528
50,6.454106,-2.0246,9.13,10.56,0.002992233,0.07602261,4077.3115,29.1326,1.53,0.445,63.23,0.709,0,4.079
51,9.150641,-2.4036,5.99,7.26,0.0001394673,0.07602261,2897.5615,37.5225,1.825,1.483,64.61,0.187,0,3.58
52,6.708986,-2.0666,6.41,9.9,0.001981247,0.07602261,28.6425,35.94,1.603,1.093,81.21,0.318,0,3.405
53,6.522242,-2.036,5.95,7.92,0.002974405,0.07602261,336.9094,38.2995,1.568,1.409,-45.98,0.101,0.003,3.481
54,13.17686,-2.7995,4.85,6.6,0.002236179,0.07602261,2176.3367,46.6361,2.178,1.982,-77.72,0.09,0,3.588
55,25.54772,-3.5184,4.95,7.26,0.008918377,0.07602261,3813.6653,54.9608,3.312,2.321,-39.24,0.299,0,5.016
56,5.246751,-1.7997,9.13,10.56,0.0005828309,0.07602261,1557.6117,36.2008,0.803,0.506,87,0.37,0.005,3.534
57,4.12726,-1.5392,6.2,6.6,0.001443434,0.07602261,648.8338,35.583,1.353,1.062,-17.79,0.216,0,2.816
58,6.587434,-2.0468,7.31,10.56,0.002241084,0.07602261,261.5523,38.8255,1.535,1.063,79.18,0.308,0,3.783
59,42.88006,-4.0806,4.91,8.58,0.004932973,0.07602261,3000.3943,65.5197,3.532,3.12,-4.18,0.116,0,5.577
60,5.570982,-1.8648,7.63,10.56,0.002259302,0.07602261,989.412,43.0084,1.588,0.747,-79.25,0.529,0,3.64
61,16.70311,-3.057,7.88,10.56,0.005696515,0.07602261,3008.0935,51.0599,1.99,1.506,84.94,0.243,0,6.371
62,10.26229,-2.5281,6.28,10.56,0.003772249,0.07602261,2307.8513,43.9695,2.038,1.486,21.72,0.271,0,3.905
63,3.693848,-1.4187,7.66,7.26,0.006561862,0.07602261,2997.1172,33.7546,1.055,0.651,-30.85,0.383,0,2.847
64,3.080241,-1.2215,8.59,7.92,0.00671457,0.07602261,2988.2256,31.4021,0.776,0.447,18.52,0.424,0,3.051
65,6.620519,-2.0522,7.6,9.9,0.005593836,0.07602261,1726.6547,39.9417,1.234,1.069,-8.51,0.133,0,3.82
66,43.18644,-4.0884,4.44,6.6,0.002270837,0.07602261,2420.8901,64.7294,2.875,2.744,16.99,0.046,0,3.947
67,2.862412,-1.1418,8.17,7.26,0.00230323,0.07602261,293.4962,37.017,0.798,0.5,88.82,0.374,0.002,2.757
68,10.26889,-2.5288,5.77,9.9,0.001301379,0.07602261,2490.5168,50.121,1.835,1.676,-42.29,0.087,0,3.549
69,13.75047,-2.8458,5.21,7.92,0.003351513,0.07602261,842.2433,56.8181,2.535,2.056,-3.88,0.189,0,4.133
70,8.147701,-2.2776,5.56,10.56,0.002816102,0.07602261,3226.4329,51.5594,1.767,1.582,6.71,0.104,0,3.669
71,39.14601,-3.9817,5.02,5.94,0.002425678,0.07602261,1907.0691,68.1446,2.595,2.505,-32.67,0.035,0,3.74
72,5.417054,-1.8344,6.44,10.56,0.008445233,0.07602261,3737.7498,49.9532,1.535,1.241,-49.61,0.191,0,3.521
73,27.21828,-3.5872,5.52,8.58,0.003090582,0.07602261,2371.343,67.141,2.614,2.428,-42.89,0.071,0,4.654
74,29.28657,-3.6667,4.44,8.58,0.0004132139,0.07602261,2589.9045,68.1543,3.657,2.432,0.89,0.335,0,5.117
75,11.29404,-2.6321,7.86,10.56,0.002641161,0.07602261,3121.5178,58.4679,1.761,1.298,-70.67,0.263,0,5.363
76,7.449023,-2.1802,7.81,10.56,0.003169158,0.07602261,2786.2593,55.9723,1.382,1.078,-71.21,0.22,0,4.415
77,18.94577,-3.1938,5.4,7.92,0.003859767,0.07602261,1854.073,76.0987,2.879,2.059,-61.72,0.285,0,4.745
78,18.20213,-3.1503,5.37,9.24,0.00217303,0.07602261,662.0601,73.487,2.679,2.214,-42.84,0.174,0,4.686
79,5.523852,-1.8556,7.36,10.56,0.003774261,0.07602261,921.7695,57.274,1.21,0.833,43.12,0.311,0,3.51
80,9.119883,-2.4,7.5,10.56,0.0009157975,0.07602261,2551.7656,65.3867,1.824,1.099,-75.87,0.398,0,4.214
81,9.261704,-2.4167,6.22,9.24,0.004258873,0.07602261,3896.8762,71.2748,1.736,1.558,50.14,0.103,0,4.16
82,713.0649,-7.1328,3.62,5.28,0.003036367,0.07602261,3347.1077,204.4069,9.65,6.3,86.51,0.347,0.001,9.397
83,8.253095,-2.2915,8.05,10.56,0.007562632,0.07602261,3784.9419,68.5961,1.735,0.791,-38.81,0.544,0,4.354
84,2.967317,-1.1809,6.97,7.92,0.00250624,0.07602261,320.6706,65.4883,1.168,0.795,-51.61,0.32,0,2.107
85,34.90908,-3.8573,5.26,7.26,0.001832431,0.07602261,1985.4475,93.0942,3.238,3.066,-44.58,0.053,0,6.055
86,7.913964,-2.246,7.21,10.56,0.00152689,0.07602261,52.8332,75.3174,1.715,1.016,-66.62,0.408,0,3.894
87,7.95551,-2.2517,5.61,7.26,0.001243667,0.07602261,408.8898,78.498,1.981,1.414,78.12,0.286,0,3.233
88,5.644209,-1.879,8.98,10.56,-0.0001580493,0.07602261,2008.6094,77.7987,0.91,0.877,33.81,0.036,0,4.182
89,10.76949,-2.5805,5.34,6.6,0.001792628,0.07602261,3558.3921,81.6042,2.145,1.702,60.52,0.207,0,3.45
90,9.939851,-2.4934,8.16,10.56,0.000579211,0.07602261,525.8081,72.2981,1.604,1.244,26.74,0.224,0,5.498
91,3.048755,-1.2103,8.74,5.28,0.003013488,0.07602261,794.5207,67.5169,0.796,0.454,19.24,0.429,0,2.719
92,12.39361,-2.733,4.81,7.26,0.004377449,0.07602261,1804.4536,86.5019,2.161,1.96,39.28,0.093,0,3.435
93,17.29157,-3.0946,4.82,7.92,0.001775149,0.07602261,1217.1652,96.8521,2.508,2.212,77.02,0.118,0,4.228
94,22.43565,-3.3773,5.3,5.94,0.001591516,0.07602261,3138.3582,94.0351,2.811,2.597,13.87,0.076,0,4.624
95,13.13417,-2.796,4.93,6.6,0.002073165,0.07602261,2843.5945,89.7399,2.16,2.082,72.89,0.036,0,4.01
96,9.049149,-2.3915,7.72,10.56,0.003289102,0.07602261,3039.1436,98.7953,2.025,0.811,73.56,0.6,0,5.387
97,45.93591,-4.1554,4.61,6.6,0.002050222,0.07602261,2262.6873,102.3134,2.726,2.574,-6.3,0.056,0.001,3.822
98,98.83086,-4.9872,4.51,6.6,0.001415553,0.07602261,2923.5928,131.085,4.951,4.636,51.11,0.064,0,7.436
99,14.00282,-2.8655,4.47,7.92,0.004597131,0.07602261,768.9833,139.7809,2.471,1.933,-84.11,0.218,0,3.792
100,10.04776,-2.5052,7.59,10.56,0.001649829,0.07602261,3213.2407,92.4332,1.447,1.423,-65.72,0.017,0,4.787
101,30.41939,-3.7079,4.23,5.94,0.001929859,0.07602261,3685.1887,113.0672,3.418,2.474,34.45,0.276,0,4.369
102,37.42886,-3.933,5.85,9.9,0.001978319,0.07602261,1260.5529,109.725,4.348,2.158,-14.88,0.504,0,6.668
103,16.68682,-3.0559,8.9,10.56,0.004105078,0.07602261,3898.6272,99.7963,1.795,1.199,-67.97,0.332,0.001,7.966
104,14.39164,-2.8953,5.43,6.6,0.001504045,0.07602261,3164.7375,101.7535,2.021,1.765,72.61,0.127,0,3.597
105,12.53682,-2.7455,7.84,10.56,0.0006690772,0.07602261,585.7769,94.34,2.362,1.175,25.05,0.503,0,5.352
106,43.63528,-4.0996,4.47,6.6,0.002413962,0.07602261,3427.7253,131.0034,4.058,2.939,-84.44,0.276,0,5.709
107,35.70412,-3.8818,4.19,5.94,0.002249869,0.07602261,3057.0928,122.7132,3.062,2.758,76.61,0.099,0,4.465
108,7.242344,-2.1497,6.54,10.56,0.002083812,0.07602261,3652.1228,95.6641,1.541,1.269,17.44,0.176,0,3.585
109,4.125417,-1.5387,7.99,5.28,0.001838882,0.07602261,2613.6711,90.9639,1.538,0.676,26.31,0.561,0,3.279
110,6.604865,-2.0497,7.52,10.56,0.002572195,0.07602261,4048.2847,93.2679,1.466,1.074,47.43,0.267,0,3.788
111,7.18505,-2.1411,7.38,10.56,0.00250814,0.07602261,3068.9419,98.5904,1.627,0.994,-55.11,0.389,0.001,4.106
112,4.412899,-1.6118,7.29,8.58,0.002696854,0.07602261,2477.5732,96.998,1.447,0.778,63.36,0.462,0,3.204
113,11.19541,-2.6226,5.71,6.6,0.001969746,0.07602261,2248.6877,107.5426,2.337,1.682,-50.74,0.28,0,4.161
114,17.55678,-3.1111,6.9,10.56,0.002528195,0.07602261,4145.8745,107.3526,2.521,1.83,-33.72,0.274,0,5.68
115,143.3642,-5.3911,3.98,6.6,0.002976372,0.07602261,2466.3459,151.4037,4.933,4.85,51,0.017,0,6.834
116,5.241997,-1.7987,5.66,9.24,0.0009478641,0.07602261,30.8838,101.3568,1.549,1.101,-20.42,0.289,0,3.079
117,211.8294,-5.815,4.14,6.6,0.003887495,0.07602261,829.2836,198.6055,6.492,5.817,-57.12,0.104,0,8.684
118,36.78854,-3.9143,4.62,7.26,0.001621444,0.07602261,3541.3237,124.9192,3.339,2.696,1.11,0.193,0,4.723
119,2.42919,-0.9637,7.94,10.56,0.002132619,0.07602261,2184.2693,100.1387,1.261,0.436,86.01,0.654,0,2.273
120,7.848231,-2.2369,7.01,9.24,0.002544402,0.07602261,2938.1428,100.8921,1.481,1.233,-4.45,0.167,0,3.689
121,110.1015,-5.1045,5.13,7.26,0.003787044,0.07602261,3785.8945,150.585,4.958,3.967,6.7,0.2,0,7.093
122,29.28356,-3.6666,4.04,6.6,0.003108766,0.07602261,1679.2155,122.1797,2.605,2.278,62.85,0.125,0,3.479
123,6.689914,-2.0636,8.57,10.56,0.002070855,0.07602261,3612.509,100.1307,1.35,0.661,-17.65,0.51,0.008,3.866
124,939.6462,-7.4324,3.5,5.28,0.0020647,0.07602261,1632.2089,205.1392,8.114,7.306,-22.79,0.1,0.002,8.909
125,22.58035,-3.3843,4.69,5.94,0.002764177,0.07602261,1462.1858,119.5802,2.563,2.388,-25.75,0.068,0,3.851
126,6.160117,-1.974,6.99,10.56,0.002387095,0.07602261,4154.8013,106.6739,1.561,1.056,-37.63,0.324,0,3.496
127,4.322459,-1.5893,7.96,4.62,0.004163282,0.07602261,1761.9723,101.1474,1.265,0.766,0.17,0.395,0.001,2.999
128,3.818786,-1.4548,8.27,10.56,0.002117726,0.07602261,3394.9111,103.1092,0.866,0.668,43.06,0.228,0,2.884
129,251.9016,-6.0031,3.95,5.28,0.003264779,0.07602261,2609.6409,216.3712,7.524,4.719,-69.12,0.373,0.001,7.415
130,5.762501,-1.9015,9.16,3.96,0.001636232,0.07602261,4197.5269,108.9424,1.338,0.475,-82.96,0.645,0.002,3.908
131,5.266614,-1.8038,7.37,10.56,0.00431557,0.07602261,3893.7385,112.491,1.398,0.641,-76.19,0.542,0,3.498
132,8.419392,-2.3132,8.16,10.56,0.003832433,0.07602261,1718.7798,107.8381,1.642,0.82,-7.59,0.501,0,5.137
133,5.569081,-1.8645,9.2,10.56,0.003557113,0.07602261,1907.4015,111.2387,1.259,0.491,85.38,0.61,0,3.754
134,123.1528,-5.2261,3.98,5.94,0.004198842,0.07602261,2693.2756,162.3428,5.722,4.43,10.63,0.226,0,7.004
135,136.4563,-5.3375,4.31,6.6,0.003795649,0.07602261,1493.4077,183.8623,4.898,4.627,-86.61,0.055,0,6.836
136,27.78057,-3.6094,6.26,7.92,0.002027265,0.07602261,3521.1814,132.2621,3.59,2.362,9.96,0.342,0,6.641
137,2.902217,-1.1568,8.64,10.56,0.004434117,0.07602261,3782.1807,108.7823,1.012,0.346,44.47,0.658,0.001,2.66
138,18.46415,-3.1658,4.72,7.92,0.005030206,0.07602261,3877.1555,130.2232,2.536,2.01,48.46,0.207,0,3.989
139,15.73972,-2.9925,7.06,10.56,0.003596652,0.07602261,1906.7969,124.5297,2.152,1.846,40.42,0.142,0,6.004
140,4.037024,-1.5152,7.42,3.5,0.001933964,0.07602261,341.6921,118.6705,1.254,0.626,74.62,0.501,0,3.32
141,7.877869,-2.241,8.18,10.56,0.002044874,0.07602261,3349.5725,118.2482,1.213,0.957,60.29,0.211,0,4.379
142,2.799752,-1.1178,9.11,7.92,0.002090422,0.07602261,2151.5891,114.2243,0.757,0.447,-70.37,0.41,0,2.646
143,11.73538,-2.6737,5.71,6.6,0.001481791,0.07602261,2296.906,129.4572,2.131,1.615,-33.83,0.242,0,3.765
144,6.224586,-1.9853,7.9,10.56,0.003097139,0.07602261,3922.9941,121.9919,1.197,0.922,60.32,0.229,0,3.652
145,36.24097,-3.898,4.37,6.6,0.003579981,0.07602261,1521.0645,149.4681,3.405,2.468,-64.33,0.275,0,4.139
146,6.895626,-2.0964,8.29,10.56,0.001264186,0.07602261,3227.3096,129.6585,1.069,0.913,53.6,0.146,0,4.281
147,4.72954,-1.687,8.48,7.92,0.001829774,0.07602261,3296.5652,118.9069,1.038,0.717,-5.76,0.309,0,3.815
148,24.92713,-3.4917,6.24,9.9,0.001929573,0.07602261,3334.5708,144.104,3.214,2.511,32.96,0.219,0,6.602
149,3.664321,-1.41,7.46,10.56,0.003983342,0.07602261,758.1365,125.1231,0.943,0.697,75.64,0.26,0.001,3.045
150,4.102545,-1.5326,8.2,10.56,0.0002209824,0.07602261,479.786,125.3691,1.082,0.639,-62.8,0.41,0.005,3.441
151,2.723782,-1.0879,6.63,7.26,0.003273576,0.07602261,1762.0372,126.0743,1.591,0.549,-30.08,0.655,0,2.362
152,4.50301,-1.6338,8.45,6.6,0.001091166,0.07602261,374.0714,126.1764,1.097,0.516,54.23,0.53,0.003,3.336
153,10.81503,-2.5851,5.23,9.24,0.003021023,0.07602261,1775.385,138.9033,2.267,1.496,-33.48,0.34,0,3.904
154,888.8243,-7.372,3.5,5.28,0.004734945,0.07602261,762.5748,234.8575,8.188,6.624,35,0.191,0.007,8.533
155,9.451612,-2.4388,6.01,9.24,0.002466304,0.07602261,1657.9822,139.8037,1.852,1.696,-36.67,0.084,0,3.865
156,5.96793,-1.9396,8.3,10.56,0.003406184,0.07602261,2629.2419,132.7614,1.184,0.749,-11.42,0.367,0,3.472
157,43.57539,-4.0981,4.73,6.6,0.002684501,0.07602261,2748.0195,152.5235,3.691,2.676,-0.65,0.275,0,4.663
158,22.25797,-3.3687,5.52,7.92,0.002469926,0.07602261,3960.7603,153.2861,2.454,2.333,-63.79,0.049,0,4.332
159,10.54623,-2.5577,6.63,7.26,0.002724564,0.07602261,1412.7526,143.5758,1.882,1.514,48.48,0.195,0,4.495
160,9.09243,-2.3967,6.5,3.5,0.001483936,0.07602261,2237.0935,148.7428,2.242,1.393,61.28,0.378,0,4.238
161,5.265307,-1.8036,7.43,10.56,0.002442148,0.07602261,4120.0591,137.2163,1.375,0.977,4.56,0.289,0,3.486
162,5.551476,-1.861,8.2,9.9,0.001504045,0.07602261,3131.0603,137.19,1.238,0.612,-59.1,0.506,0,3.955
163,6.173239,-1.9763,5.23,8.58,0.001325248,0.07602261,3252.0081,140.3304,1.67,1.286,1.6,0.23,0,3.341
164,78.3683,-4.7354,4.31,7.26,0.004693558,0.07602261,711.2289,182.0281,4.526,3.75,-11.88,0.172,0,6.446
165,24.30457,-3.4642,4.79,6.6,0.002663276,0.07602261,994.1751,165.0173,3.127,2.207,60.83,0.294,0,4.43
166,28.56022,-3.6394,4.67,8.58,0.002391048,0.07602261,4066.5715,179.4394,3.982,2.313,-72.76,0.419,0,5.337
167,4.314372,-1.5873,8,10.56,0.001296518,0.07602261,3205.4268,142.597,1.137,0.527,-45.45,0.536,0,3.73
168,7.146113,-2.1352,6.75,10.56,0.0008685188,0.07602261,2905.02,148.1304,1.714,1.325,44.27,0.227,0,3.91
169,4.75186,-1.6922,5.16,8.58,0.002429007,0.07602261,613.9194,148.0231,1.827,1.006,27.26,0.449,0,3.032
170,7.171995,-2.1391,8.01,10.56,0.002395609,0.07602261,4087.886,145.8924,1.479,0.802,-42.45,0.458,0,3.893
171,8.439099,-2.3157,7.82,10.56,0.00276529,0.07602261,1425.5527,146.314,1.242,1.182,-45.6,0.049,0,4.827
172,11.95305,-2.6937,4.98,8.58,0.002718151,0.07602261,1379.2474,156.0882,2.22,2.127,-27.35,0.042,0,4.049
173,22.89884,-3.3995,5.55,7.92,0.0028571,0.07602261,2738.5964,162.1492,2.887,2.231,-19.28,0.227,0,4.671
174,5.366697,-1.8243,7.08,5.28,0.002124437,0.07602261,2207.9231,149.399,1.408,0.833,52.31,0.408,0,3.278
175,14.84301,-2.9288,5.82,8.58,0.002513242,0.07602261,1141.7443,164.6558,2.458,2.004,-67.71,0.185,0,4.65
176,2.968165,-1.1812,7.2,7.92,0.003276236,0.07602261,267.146,151.1482,1.672,0.406,57.36,0.757,0.001,2.752
177,5.239575,-1.7982,7.01,7.92,0.002634758,0.07602261,1363.2754,148.4571,1.45,0.927,12.58,0.361,0.001,3.454
178,9.199313,-2.4094,6.55,10.56,0.003675956,0.07602261,1918.2131,158.4664,1.697,1.521,-43.71,0.104,0,4.133
179,5.013865,-1.7504,8.64,5.28,0.003888463,0.07602261,1584.4835,150.8875,1.019,0.755,-43.39,0.259,0.002,3.924
180,2.579555,-1.0289,8.69,10.56,0.003703078,0.07602261,1889.1387,148.1652,0.763,0.572,45.75,0.25,0,2.336
181,17.73766,-3.1222,4.79,5.94,0.00292486,0.07602261,1441.934,166.1936,2.3,2.22,41.68,0.035,0,3.41
182,53.86295,-4.3282,5.34,8.58,0.00183516,0.07602261,2210.2097,181.7472,5.689,2.703,-18.49,0.525,0,7.669
183,35.80884,-3.885,5.72,9.9,0.00242424,0.07602261,1261.9291,194.5148,4.198,2.339,72.01,0.443,0,6.804
184,7.506247,-2.1886,8.53,10.56,0.003494773,0.07602261,292.0224,154.528,0.994,0.782,-65.37,0.214,0,4.368
185,60.90252,-4.4616,3.71,5.94,0.003090489,0.07602261,1210.9044,193.8309,3.624,3.188,82.21,0.12,0,4.664
186,30.67026,-3.7168,5.91,9.9,0.002871304,0.07602261,3723.0063,188.1145,3.42,2.422,-72.89,0.292,0,6.035
187,17.22031,-3.0901,5.86,9.9,0.001968407,0.07602261,1750.8807,177.5019,2.393,1.966,80.66,0.178,0,4.643
188,14.15938,-2.8776,6.28,6.6,0.001470449,0.07602261,3561.5994,183.1707,2.952,1.714,-82.78,0.419,0,4.885
189,20.59233,-3.2843,4.83,7.92,0.002966645,0.07602261,2504.5842,182.6353,2.902,2.102,-53.7,0.276,0,4.147
190,2.354793,-0.9299,7.17,10.56,0.002623338,0.07602261,943.9659,163.4897,1.518,0.41,-64.22,0.73,0,2.253
191,6.160188,-1.974,7.76,10.56,0.002323805,0.07602261,140.8248,163.1876,1.228,0.857,-33.51,0.302,0,3.981
192,6.617619,-2.0518,6.46,10.56,0.001398835,0.07602261,3074.8274,160.0253,1.88,0.937,-3.27,0.502,0,3.512
193,7.990458,-2.2564,7.76,10.56,0.002795813,0.07602261,3959.5173,167.4564,1.513,1.002,-75.08,0.338,0,4.217
194,17.2742,-3.0935,5.99,8.58,0.001298058,0.07602261,3235.1189,187.6747,2.513,2.05,53.2,0.184,0,4.743
195,6.720728,-2.0685,7.72,10.56,0.0007786479,0.07602261,2890.2019,170.8284,1.57,1.072,-71.22,0.317,0,3.942
196,139.3541,-5.3603,4.41,5.94,0.005148757,0.07602261,1085.9701,270.9118,7.236,4.337,80.78,0.401,0,8.708
197,19.81567,-3.2425,5.46,7.92,0.002870373,0.07602261,2431.9106,180.0196,2.572,2.163,9.91,0.159,0,4.655
198,600.7864,-6.9468,3.5,5.28,0.003162573,0.07602261,261.7995,255.4303,6.742,6.074,80.07,0.099,0.003,7.5
199,19.16651,-3.2064,4.28,5.94,0.002333574,0.07602261,3504.1311,184.3008,2.601,2.244,20.99,0.137,0,3.732
200,4.164454,-1.5489,9.42,10.56,0.002941013,0.07602261,1981.3954,166.8013,0.742,0.456,-72.45,0.386,0,3.494
201,14.83222,-2.928,5.45,7.26,0.0009397157,0.07602261,3053.1421,185.5592,2.076,1.884,8.02,0.093,0,3.675
202,9.1702,-2.4059,4.17,7.26,0.002527484,0.07602261,2036.4563,185.9262,2.192,1.532,-56.31,0.301,0,3.309
203,6.380418,-2.0121,4.96,7.92,0.0004279891,0.07602261,2283.0864,177.8148,1.949,1.438,-48.32,0.262,0,3.618
204,62.53488,-4.4903,4.55,7.92,0.002413101,0.07602261,977.5815,213.2667,4.358,2.898,80.45,0.335,0,5.784
205,6.134452,-1.9694,8.09,10.56,0.00243315,0.07602261,1783.9086,175.024,1.237,0.993,-77.49,0.197,0,3.822
206,4.016245,-1.5096,9.16,10.56,0.002652572,0.07602261,1166.619,169.8119,0.77,0.441,71.2,0.427,0,3.556
207,48.80954,-4.2213,5.63,9.24,0.001388756,0.07602261,3109.0767,200.9522,3.474,3.124,-4.37,0.101,0,6.126
208,11.81138,-2.6808,6.93,10.56,0.002361356,0.07602261,1249.2689,185.6572,2.192,1.484,35.09,0.323,0,4.861
209,6.376888,-2.0115,8.8,10.56,0.003418196,0.07602261,1076.1099,177.1319,1.069,0.76,-19.69,0.29,0,4.14
