NUMBER,FLUX_AUTO,MAG_AUTO,KRON_RADIUS,PETRO_RADIUS,BACKGROUND,THRESHOLD,X_IMAGE,Y_IMAGE,A_IMAGE,B_IMAGE,THETA_IMAGE,ELLIPTICITY,CLASS_STAR,FLUX_RADIUS
1,274.5565,-6.0966,3.82,5.94,0.008823725,0.07687208,2527.7988,108.9864,7.713,5.064,88.73,0.343,0.001,8.099
2,36.97235,-3.9197,5.11,7.26,0.00763714,0.07687208,1985.4432,94.0214,4.264,3.06,71.94,0.282,0,6.165
3,1581.453,-7.9976,3.5,5.28,0.009960807,0.07687208,2753.8223,65.3203,8.495,6.341,63.61,0.254,0.037,8.134
4,328.1278,-6.2901,3.78,5.94,0.01035544,0.07687208,2281.8076,64.2794,7.445,6.298,-56.15,0.154,0,8.932
5,122.7927,-5.2229,3.72,6.6,0.007935073,0.07687208,1055.5773,71.7437,5.518,3.927,-78.21,0.288,0,6.34
6,225.9123,-5.8848,3.77,5.94,0.01407569,0.07687208,3847.877,54.6429,5.986,5.082,-5.4,0.151,0,7.308
7,148.7194,-5.4309,4.16,6.6,0.008811957,0.07687208,1791.4445,50.126,6.371,4.351,46.13,0.317,0,7.389
8,15.02529,-2.9421,8.43,10.56,0.01015927,0.07687208,3008.6748,50.6867,2.207,1.242,68.13,0.437,0,6.545
9,484.5821,-6.7134,3.5,5.28,0.0170432,0.07687208,3409.1287,34.5883,7.149,5.549,-22.94,0.224,0.001,7.565
10,23.7466,-3.439,6.27,9.24,0.01103287,0.07687208,3143.8164,37.7235,2.762,2.07,-63.56,0.251,0,6.019
11,67.29611,-4.57,4,6.6,0.01251519,0.07687208,3254.8083,26.8013,4.743,3.612,86.62,0.239,0,6.147
12,48.1616,-4.2068,5.51,9.24,0.01072646,0.07687208,1212.7787,29.3288,3.841,3.208,-44.63,0.165,0,7.115
13,11.05637,-2.609,7.76,10.56,0.00944142,0.07687208,4075.7468,27.627,2.179,1.088,81.46,0.501,0,5.185
14,24.04675,-3.4526,6.08,9.24,0.01860263,0.07687208,3377.8167,23.5208,3.261,2.186,-22.78,0.33,0,6.223
15,27.81764,-3.6108,3.74,7.26,0.0114698,0.07687208,888.3945,22.3822,4.048,2.118,19.66,0.477,0,5.022
16,26.05449,-3.5397,5.26,9.9,0.01201607,0.07687208,2388.6794,18.5125,3.033,2.57,-46.34,0.153,0,5.516
17,29.17323,-3.6625,4.6,7.26,0.01246304,0.07687208,617.2165,16.0557,3.704,2.344,-54.38,0.367,0,5.3
18,154.561,-5.4727,3.63,5.94,0.009911329,0.07687208,351.1088,10.9133,5.034,4.226,-54.11,0.16,0.001,5.94
19,15.56438,-2.9803,4.51,6.6,0.009091876,0.07687208,4096.1807,17.8075,2.352,2.03,-52.73,0.137,0,3.455
20,62.55515,-4.4907,3.73,5.94,0.01020839,0.07687208,829.7291,29.407,3.683,2.745,17.48,0.255,0.001,4.019
21,21.01995,-3.3066,4.42,6.6,0.0111272,0.07687208,968.4778,23.464,3.088,2.529,15.47,0.181,0,4.647
22,18.99215,-3.1964,5.19,6.6,0.00872801,0.07687208,1867.5885,12.522,2.777,2.067,-75.84,0.256,0,4.081
23,23.93294,-3.4475,4.58,6.6,0.008213071,0.07687208,4197.5088,12.0201,2.921,1.681,-84.23,0.425,0,3.189
24,73.37032,-4.6638,4.75,7.92,0.01197802,0.07687208,1299.8011,5.8165,5.071,3.673,-1.24,0.276,0,6.204
25,18.88891,-3.1905,5.14,9.24,0.01198199,0.07687208,1280.9197,3.2832,3.399,1.552,2.7,0.543,0,4.742
26,98.40197,-4.9825,3.5,5.94,0.02324316,0.07687208,3751.1262,8.2752,4.536,3.759,-10.72,0.171,0,5.427
27,48.51212,-4.2146,3.61,5.94,0.01105276,0.07687208,179.7702,10.6454,3.133,2.762,50.57,0.119,0,3.948
28,84.05112,-4.8114,3.8,5.94,0.008470096,0.07687208,1700.2319,5.6012,4.437,3.257,-5.12,0.266,0,4.955
29,9.288139,-2.4198,7.12,10.56,0.01015927,0.07687208,3027.5039,12.324,2.048,1.102,68.94,0.462,0,4.273
30,9.316497,-2.4231,8.33,10.56,0.008839085,0.07687208,1806.9089,10.8306,1.265,1.057,-87.88,0.164,0,4.951
31,16.06663,-3.0148,3.84,7.26,0.01212695,0.07687208,936.0712,6.1598,2.362,2.152,-6.39,0.089,0,3.653
32,3.048728,-1.2103,8.93,10.56,0.008097897,0.07687208,3595.8232,9.0031,0.822,0.509,33.34,0.381,0,2.825
33,20.13049,-3.2596,4.29,5.94,0.008206364,0.07687208,3543.2568,5.6477,2.682,2.5,75.31,0.068,0,3.884
34,3.367819,-1.3184,6.51,5.94,0.008470501,0.07687208,4180.2876,2.3766,1.536,0.722,-34.98,0.53,0.001,2.516
35,13.93391,-2.8602,6.67,9.9,0.006048968,0.07687208,2621.4246,28.2242,2.19,1.512,89.71,0.31,0,4.427
36,11.00989,-2.6045,8.08,10.56,0.01151026,0.07687208,3697.03,23.5611,1.557,1.509,53.84,0.031,0,5.846
37,36.11697,-3.8943,3.95,6.6,0.019121,0.07687208,3758.582,43.4717,3.143,3.028,58.5,0.036,0,4.628
38,14.16442,-2.878,5.77,10.56,0.01105235,0.07687208,3150.323,29.9458,1.978,1.824,40.52,0.078,0,3.724
39,4.489335,-1.6305,7.52,7.92,0.01876324,0.07687208,3363.8936,22.8709,1.557,0.591,-57.09,0.62,0,3.343
40,3.688949,-1.4173,7.38,7.26,0.02121993,0.07687208,3811.8938,17.591,1.108,0.582,61.46,0.475,0.005,2.958
41,62.13191,-4.4833,3.97,5.94,0.01199813,0.07687208,3868.0549,50.7195,2.949,2.852,-23.73,0.033,0.001,3.862
42,8.076088,-2.268,8.81,10.56,0.008166064,0.07687208,1598.05,20.3223,1.377,0.734,-20.06,0.467,0,4.55
43,24.98083,-3.494,7.45,10.56,0.01079341,0.07687208,126.5404,38.8028,3.193,1.692,-19.77,0.47,0,7.296
44,13.11626,-2.7945,4.36,8.58,0.01310548,0.07687208,1351.6027,31.2701,2.042,1.756,-19.35,0.14,0,3.406
45,182.1475,-5.6511,3.88,6.6,0.00958116,0.07687208,184.6622,87.701,7.3,4.519,30.97,0.381,0,8.146
46,10.50884,-2.5539,5.11,7.92,0.008554152,0.07687208,3493.8586,32.358,1.924,1.78,16.07,0.075,0,3.487
47,2.582617,-1.0301,8.72,10.56,0.01888373,0.07687208,3826.7842,17.4033,0.785,0.444,-18.7,0.434,0.001,2.283
48,25.7808,-3.5282,8.12,10.56,0.008284185,0.07687208,1592.6731,38.0766,2.451,1.984,-81.65,0.191,0,9.772
49,3.703022,-1.4214,7.26,10.56,0.008892311,0.07687208,1645.7936,23.6959,1.133,0.687,73.52,0.393,0,2.736
50,100.9805,-5.0106,3.74,5.94,0.01044149,0.07687208,710.4805,72.7192,4.372,3.961,81.34,0.094,0,5.66
51,4.42301,-1.6143,6.62,3.5,0.008287824,0.07687208,4151.1953,29.1055,1.08,1.02,-75.14,0.056,0,3.324
52,15.88889,-3.0027,4.4,7.92,0.01070375,0.07687208,158.8628,42.7319,2.354,2.128,20.72,0.096,0,3.895
53,7.307138,-2.1594,8.73,10.56,0.008302332,0.07687208,478.2743,29.3995,1.406,0.721,-47.6,0.487,0,4.652
54,10.22443,-2.5241,7.38,10.56,0.008785415,0.07687208,1726.554,40.1367,1.893,1.451,88.02,0.234,0,4.331
55,6.512527,-2.0344,6.55,9.9,0.00905872,0.07687208,2896.5872,37.6003,1.667,1.201,-79.51,0.28,0,3.024
56,4.258627,-1.5732,8.59,10.56,0.00905013,0.07687208,1436.2485,30.5127,1.163,0.537,68.18,0.538,0,3.301
57,14.70694,-2.9188,6.46,9.9,0.01090698,0.07687208,597.3842,41.4618,2.286,1.823,-13.49,0.203,0,4.827
58,6.80695,-2.0824,6.38,8.58,0.009908364,0.07687208,337.4786,37.487,1.885,1.018,-39.63,0.46,0,3.461
59,41.57693,-4.0471,4.04,5.94,0.008431523,0.07687208,1906.5009,68.652,3.742,2.58,-49.54,0.311,0,4.054
60,8.426041,-2.3141,7.49,9.24,0.00872801,0.07687208,1858.7806,41.1132,1.568,1.216,76.3,0.224,0,4.303
61,15.77572,-2.995,5.85,7.26,0.009834386,0.07687208,2176.0186,46.849,2.264,1.843,-17.56,0.186,0,3.901
62,10.27626,-2.5296,7.04,10.56,0.01147897,0.07687208,2307.3599,43.7183,1.884,1.248,-52.53,0.338,0,4.562
63,4.246258,-1.57,5.88,9.9,0.009156675,0.07687208,27.9724,36.5412,1.646,0.984,14.3,0.402,0,2.674
64,44.36398,-4.1176,5.26,8.58,0.01015927,0.07687208,3000.1472,65.4066,3.466,3.063,-6.62,0.116,0,5.556
65,23.06949,-3.4076,5.33,5.94,0.01765802,0.07687208,3813.7576,55.375,3.285,2.071,-27.53,0.37,0,4.747
66,29.12834,-3.6608,4.23,5.94,0.009789436,0.07687208,1679.3365,122.248,2.51,2.337,43.73,0.069,0,3.414
67,5.177035,-1.7852,8.41,10.56,0.009880479,0.07687208,262.0216,39.7937,0.957,0.757,89.52,0.209,0,3.669
68,14.80432,-2.926,5.18,7.92,0.00985666,0.07687208,842.8751,56.4422,2.336,2.281,21.86,0.024,0,4.563
69,7.353193,-2.1662,5.96,9.24,0.00991409,0.07687208,2786.0969,52.6916,2.583,1.006,70.16,0.611,0,3.79
70,10.18477,-2.5199,7.69,10.56,0.01095637,0.07687208,3225.0579,52.2111,2.143,1.143,58.76,0.466,0,4.822
71,42.36067,-4.0674,4.22,5.94,0.009935992,0.07687208,2420.835,64.8373,2.845,2.557,44.91,0.101,0,3.854
72,9.781374,-2.476,6.71,9.9,0.009653331,0.07687208,2490.5662,50.2128,1.714,1.309,66.95,0.236,0,3.862
73,31.93094,-3.7605,4.26,8.58,0.006803703,0.07687208,2588.783,67.8071,3.953,2.476,9.71,0.373,0,5.839
74,26.18373,-3.5451,4.63,7.92,0.01123046,0.07687208,2371.5295,67.2419,2.797,2.352,-0.78,0.159,0,4.211
75,6.280746,-1.995,7.54,10.56,0.01714168,0.07687208,3738.3906,50.4097,1.418,0.969,-32.03,0.316,0,3.949
76,17.53923,-3.11,4.41,7.26,0.00872801,0.07687208,1854.2177,75.9439,3.097,2.021,-69.34,0.347,0,4.448
77,5.456557,-1.8423,6.56,10.56,0.01005048,0.07687208,922.2921,55.2485,1.62,1.045,58.57,0.355,0,3.227
78,9.841977,-2.4827,6.89,9.9,0.01091266,0.07687208,3120.7717,59.326,1.663,1.449,-11.06,0.129,0,4.415
79,11.21023,-2.624,6.52,9.24,0.01026957,0.07687208,3896.843,71.115,2.093,1.469,76.98,0.298,0,4.601
80,19.205,-3.2085,5.99,9.24,0.01082416,0.07687208,663.23,73.9693,2.802,2.083,10.32,0.257,0,5.084
81,721.4011,-7.1454,3.76,5.28,0.01030537,0.07687208,3347.1226,204.2536,9.748,6.224,85.07,0.362,0.001,9.508
82,9.096149,-2.3971,7.88,3.5,0.01662079,0.07687208,3786.042,67.5659,1.703,0.981,-18.84,0.424,0,4.96
83,7.56208,-2.1966,7.59,7.26,0.007927035,0.07687208,2551.4724,66.5527,1.402,1.131,8.42,0.193,0,4.598
84,12.89788,-2.7763,3.5,6.6,0.008709049,0.07687208,1805.0331,86.3442,2.505,2.081,78.05,0.169,0,3.814
85,7.173661,-2.1394,6.68,9.24,0.009308962,0.07687208,408.5253,78.0628,2.05,1.068,-81.41,0.479,0,3.574
86,7.019614,-2.1158,7.75,5.94,0.008496832,0.07687208,524.4906,72.6537,1.66,0.969,74.82,0.416,0,4.404
87,4.080623,-1.5268,7.97,10.56,0.008183701,0.07687208,3591.4285,67.6705,1.035,0.843,85.3,0.186,0,3.195
88,7.249672,-2.1508,5.79,9.9,0.009445511,0.07687208,51.7975,76.364,1.592,1.362,-21.3,0.144,0,3.42
89,8.019495,-2.2604,4.89,7.26,0.008146067,0.07687208,3558.6602,81.6441,2.085,1.404,68.44,0.327,0,3.259
90,3.035708,-1.2057,7.96,10.56,0.009881134,0.07687208,319.8475,65.3316,1.087,0.412,13.11,0.621,0,2.669
91,31.32505,-3.7397,7.24,10.56,0.01178173,0.07687208,1263.4325,108.5291,2.844,2.219,19.48,0.22,0,8.211
92,7.576846,-2.1987,7.43,10.56,0.008867804,0.07687208,1704.9518,80.8575,1.585,0.976,-50.67,0.385,0,4.024
93,5.946022,-1.9356,8.58,10.56,0.004894687,0.07687208,2009.6763,75.8794,1.232,0.814,-23.4,0.34,0.002,3.906
94,22.16644,-3.3642,4.5,7.26,0.01084383,0.07687208,3137.9199,93.8603,2.657,2.471,-22.77,0.07,0,4.522
95,45.33475,-4.1411,4.3,5.94,0.01133559,0.07687208,2262.6121,102.3279,2.75,2.665,-12.39,0.031,0.001,3.673
96,9.722398,-2.4694,6.46,3.5,0.009135313,0.07687208,586.6285,96.3565,2.23,1.343,-79.78,0.398,0,4.146
97,9.426984,-2.4359,5.83,7.92,0.01082696,0.07687208,3212.8499,91.9418,2.419,1.459,-42.71,0.397,0,4.275
98,13.6334,-2.8365,6.05,8.58,0.01027846,0.07687208,2843.5276,89.9755,2.151,1.775,-17.48,0.175,0,4.024
99,9.432881,-2.4366,8.08,10.56,0.008514639,0.07687208,2116.1787,82.8498,1.505,1.217,-28.83,0.191,0,4.908
100,12.5759,-2.7488,3.5,5.94,0.01183735,0.07687208,1217.3774,97.0019,2.323,2.044,-49.52,0.12,0,3.588
101,4.339467,-1.5936,7.82,10.56,0.01140464,0.07687208,1186.1991,82.5043,1.47,0.59,-38.05,0.598,0,3.217
102,54.90754,-4.3491,4.74,5.94,0.009511184,0.07687208,1703.7915,112.9594,3.395,3.087,45.34,0.091,0,4.885
103,3.086975,-1.2238,8.54,7.26,0.009495692,0.07687208,64.5224,80.9956,0.795,0.499,89.74,0.371,0,2.661
104,99.75854,-4.9974,4.72,6.6,0.009327957,0.07687208,2923.7725,131.8537,4.887,4.386,50.8,0.102,0,7.265
105,32.18974,-3.7693,4.79,6.6,0.009027023,0.07687208,3685.4253,112.9545,3.814,2.366,34.86,0.38,0,4.662
106,13.95232,-2.8616,5.23,7.92,0.01061755,0.07687208,769.0087,139.9031,2.283,1.976,-14.7,0.134,0,3.847
107,21.29884,-3.3209,6.7,10.56,0.00785252,0.07687208,4145.5298,106.6936,2.699,2.065,-27.48,0.235,0,6.287
108,14.61032,-2.9116,5.47,8.58,0.01153606,0.07687208,2248.2412,107.6249,3.296,1.492,-26.69,0.547,0,4.923
109,14.63914,-2.9138,5.18,8.58,0.01098638,0.07687208,3165.248,102.2662,2.058,1.989,-8.11,0.033,0,3.687
110,10.06769,-2.5073,6.38,10.56,0.008504803,0.07687208,3651.793,95.2141,2.103,1.243,30.95,0.409,0,4.066
111,5.897319,-1.9266,6.29,7.92,0.009214481,0.07687208,4047.967,93.243,1.708,1.074,7.95,0.371,0,3.415
112,44.45322,-4.1198,4.32,7.26,0.00950719,0.07687208,3427.9541,131.6136,4.368,2.778,-87.03,0.364,0,5.65
113,10.15339,-2.5165,7.54,10.56,0.01009216,0.07687208,2938.9146,99.9444,1.54,1.466,-13.09,0.048,0,4.618
114,935.6141,-7.4277,3.5,5.28,0.009106467,0.07687208,1632.2245,205.0809,8.037,7.349,-26.83,0.086,0.002,8.905
115,7.602404,-2.2024,5.9,9.24,0.008322907,0.07687208,3611.4187,100.7771,1.763,1.464,-27.1,0.169,0,3.709
116,143.8218,-5.3946,4.07,6.6,0.008845375,0.07687208,2466.3459,151.2399,4.945,4.882,40.78,0.013,0,6.883
117,16.46933,-3.0417,5.73,5.94,0.01177957,0.07687208,1257.9264,111.4184,2.346,1.937,20.6,0.174,0,4.327
118,5.556812,-1.8621,7.09,6.6,0.01012761,0.07687208,3040.2029,99.219,1.323,1.023,-49.07,0.227,0,3.385
119,37.1271,-3.9242,4.48,7.26,0.009815572,0.07687208,3056.9861,122.5595,3.011,2.806,65.42,0.068,0,4.691
120,9.143967,-2.4028,8.61,10.56,0.009876113,0.07687208,3898.363,99.7077,1.178,1.144,34.39,0.029,0,5.079
121,4.582973,-1.6529,6.76,9.9,0.008839751,0.07687208,2477.3672,97.2806,1.335,0.912,-13.91,0.316,0,2.767
122,3.40703,-1.3309,7.27,4.62,0.01108823,0.07687208,2184.8291,97.6191,1.005,0.723,76.93,0.28,0,2.952
123,7.813921,-2.2322,6.46,10.56,0.009188713,0.07687208,1715.5089,108.8856,2.118,1.081,-79.06,0.49,0,4.08
124,6.727137,-2.0696,5.7,10.56,0.00849773,0.07687208,3393.417,103.6593,1.958,1.197,-34.7,0.389,0,3.702
125,4.964353,-1.7397,6.96,10.56,0.009131528,0.07687208,30.7619,101.1278,1.264,1.065,-88.79,0.157,0.001,2.95
126,1.526259,-0.4591,7.42,8.58,0.009692689,0.07687208,2670.7932,93.4186,0.754,0.445,-20.59,0.41,0,1.648
127,23.29273,-3.4181,4.3,5.94,0.01101736,0.07687208,1462.3312,119.8034,2.546,2.337,-38.46,0.082,0,3.727
128,3.085379,-1.2233,6.83,10.56,0.008572775,0.07687208,1763.0322,101.1606,1.586,0.476,37.37,0.7,0,2.566
129,4.40455,-1.6098,6.86,7.92,0.01031781,0.07687208,3069.3938,99.1569,1.579,0.654,2.74,0.586,0,3.097
130,37.222,-3.927,5.79,9.24,0.008160227,0.07687208,3541.1938,124.6633,3.051,2.449,21.45,0.197,0,5.061
131,7.97619,-2.2545,7.87,10.56,0.00865518,0.07687208,4119.0835,104.6161,1.184,0.928,-10.32,0.216,0,4.88
132,93.32463,-4.925,4.84,7.26,0.01177123,0.07687208,3785.897,150.3949,4.35,3.883,-10.67,0.107,0,6.211
133,122.6116,-5.2213,3.8,6.6,0.01057892,0.07687208,2693.2727,162.6683,5.604,4.464,20.47,0.203,0,6.931
134,29.55753,-3.6767,6.45,10.56,0.008669008,0.07687208,3520.9619,132.3624,3.475,2.432,4.83,0.3,0,7.127
135,4.915689,-1.729,7.49,10.56,0.01013031,0.07687208,3893.9624,110.8775,1.372,0.705,-38.02,0.486,0,3.577
136,251.5464,-6.0015,3.97,5.94,0.009334661,0.07687208,2609.5488,216.405,7.014,4.778,-66.56,0.319,0.001,7.292
137,21.29292,-3.3206,4.93,7.92,0.01096316,0.07687208,3876.885,129.9919,3.048,2.429,12.5,0.203,0,4.773
138,7.3857,-2.171,7.54,10.56,0.009829425,0.07687208,2808.4067,120.1262,1.825,0.813,65.59,0.555,0,4.195
139,6.76814,-2.0762,6.92,10.56,0.00903506,0.07687208,3350.4312,118.6053,1.609,0.986,-88.81,0.387,0,3.802
140,4.599832,-1.6569,7.48,9.24,0.009503713,0.07687208,1907.2456,111.2006,1.413,0.719,-6.72,0.491,0,3.301
141,11.22701,-2.6257,6.38,10.56,0.009837831,0.07687208,1909.715,124.52,2.834,1.432,-12.23,0.495,0,4.897
142,8.120844,-2.274,6.51,7.92,0.008548105,0.07687208,3924.5933,122.7945,1.96,1.306,22.95,0.333,0,4.132
143,214.8835,-5.8305,4.27,7.26,0.009840786,0.07687208,829.3947,198.3399,6.842,5.622,-60.22,0.178,0,9.048
144,5.647565,-1.8797,9.37,10.56,0.008972654,0.07687208,341.1624,118.1907,0.99,0.635,65.65,0.359,0,3.732
145,4.413103,-1.6119,8.53,10.56,0.01116172,0.07687208,2308.574,114.5171,1.106,0.499,1.12,0.549,0,3.373
146,8.127169,-2.2748,4.48,6.6,0.01091432,0.07687208,2297.2761,129.0234,1.998,1.48,25.97,0.259,0,3.108
147,2.268811,-0.8895,8.41,10.56,0.008837784,0.07687208,59.6136,118.8161,0.769,0.445,71.59,0.422,0.002,2.271
148,76.71017,-4.7121,4.65,7.26,0.01086054,0.07687208,711.6795,181.6403,4.47,3.688,-7.93,0.175,0,6.423
149,42.63945,-4.0745,4.67,6.6,0.01010575,0.07687208,1520.5529,149.3936,3.586,2.641,-47.27,0.264,0,4.628
150,24.85415,-3.4885,6.03,7.26,0.009899541,0.07687208,3334.9629,146.5487,3.614,2.436,38.75,0.326,0,6.341
151,4.176554,-1.552,7.99,10.56,0.008180765,0.07687208,480.3912,125.499,1.387,0.486,-88.1,0.65,0.004,3.432
152,4.665679,-1.6723,8.37,10.56,0.008374508,0.07687208,1762.6581,125.9095,1.215,0.554,-71.7,0.544,0,3.483
153,3.378758,-1.3219,8.09,8.58,0.008643786,0.07687208,373.5664,125.6971,1.352,0.544,-67.52,0.598,0,2.858
154,11374.01,-10.1398,3.5,4.62,0.01050868,0.07687208,4024.593,337.1388,10.61,8.752,79.89,0.175,0.279,9.984
155,45.19637,-4.1378,4.54,6.6,0.009590742,0.07687208,2748.0869,152.5753,3.562,2.961,-15.17,0.169,0,4.782
156,6.160918,-1.9741,8.13,10.56,0.01019902,0.07687208,3227.8518,127.9411,1.266,1.048,-14.81,0.172,0,3.812
157,1145.693,-7.6477,3.5,5.28,0.009954939,0.07687208,274.351,417.8743,8.337,6.528,66.39,0.217,0.03,8.28
158,136.8793,-5.3408,4.18,5.94,0.009884272,0.07687208,1492.9611,183.7661,5.016,4.896,12.01,0.024,0,6.926
159,7.268259,-2.1536,4.5,7.92,0.0099099,0.07687208,1658.2839,140.2798,1.841,1.543,54.38,0.162,0,3.478
160,875.4725,-7.3556,3.5,5.28,0.01102202,0.07687208,762.4333,234.8759,8.074,6.599,35.47,0.183,0.005,8.425
161,13.58089,-2.8323,6.56,10.56,0.008223769,0.07687208,1775.5377,138.6486,2.366,1.483,-11.49,0.373,0,4.652
162,4.896143,-1.7246,7.06,10.56,0.009995941,0.07687208,2629.0701,130.8617,1.445,0.845,26.92,0.416,0.002,3.385
163,22.89702,-3.3994,5.56,5.94,0.008312339,0.07687208,3960.9751,153.2465,2.592,2.277,33.06,0.122,0,4.236
164,11.92053,-2.6907,7.44,10.56,0.009630039,0.07687208,4089.6165,147.2118,2.073,1.38,-6.72,0.335,0,5.267
165,5.379755,-1.8269,6.89,9.9,0.01025681,0.07687208,3252.3652,138.981,1.438,1.132,-84.83,0.212,0,3.038
166,5.534335,-1.8577,5.72,8.58,0.010078,0.07687208,2628.1797,134.6175,2.131,0.918,6.87,0.569,0,3.341
167,10.8546,-2.589,6.98,9.9,0.01058715,0.07687208,1412.9983,143.3771,1.717,1.444,21.72,0.159,0,4.442
168,10.61223,-2.5645,7.27,10.56,0.009354551,0.07687208,614.0063,147.3065,1.588,1.47,-59.26,0.074,0,4.476
169,7.182191,-2.1406,8.3,3.5,0.01016526,0.07687208,3133.8611,139.6778,1.404,0.785,-11.11,0.441,0,4.701
170,6.199911,-1.981,8.43,10.56,0.00855172,0.07687208,4118.3818,137.1149,1.077,0.741,13.86,0.312,0,3.95
171,26.89746,-3.5743,4.52,7.92,0.008489049,0.07687208,993.9655,165.2382,3.023,2.465,67.54,0.185,0,4.563
172,4.117124,-1.5365,7.47,10.56,0.01055108,0.07687208,690.65,140.2905,1.202,0.838,2.16,0.302,0,2.97
173,4.109476,-1.5345,7.92,7.26,0.007812469,0.07687208,34.027,139.1935,1.41,0.596,-16.24,0.577,0,2.886
174,9.917779,-2.491,6.41,10.56,0.009205846,0.07687208,1378.8511,155.3992,1.974,1.647,68.98,0.165,0,4.041
175,6.15594,-1.9732,8.41,10.56,0.01091811,0.07687208,1425.6305,145.8646,1.181,0.775,89.04,0.343,0,3.994
176,2.217217,-0.8645,8.22,7.26,0.008991,0.07687208,3643.2095,138.5612,0.756,0.446,-20.97,0.41,0.014,2.313
177,4.772654,-1.6969,8.19,10.56,0.01198503,0.07687208,2206.8899,151.1108,1.35,0.588,-4.86,0.564,0,3.581
178,28.14949,-3.6237,4.24,6.6,0.01087679,0.07687208,4066.4744,180.1243,3.988,2.156,-72.42,0.459,0,5.241
179,23.81381,-3.4421,6,10.56,0.009674375,0.07687208,2738.8704,161.56,2.726,2.121,-28.21,0.222,0,5.114
180,10.24171,-2.5259,8.77,10.56,0.008907706,0.07687208,289.9643,156.8309,1.348,1.046,-28.53,0.224,0,5.828
181,4.645995,-1.6677,8.41,3.5,0.01166971,0.07687208,2238.1272,149.0844,1.208,0.658,-38.41,0.455,0.001,3.288
182,7.980385,-2.2551,6.07,10.56,0.009188362,0.07687208,3074.543,158.911,1.875,1.281,-47.04,0.317,0,3.731
183,53.894,-4.3289,5.97,10.56,0.008638644,0.07687208,3108.7532,201.047,3.483,3.177,42.2,0.088,0,6.51
184,7.807039,-2.2312,6.71,10.56,0.01050816,0.07687208,1920.0203,158.4125,1.705,1.33,-79.07,0.22,0,3.663
185,5.605787,-1.8716,8.55,10.56,0.008837012,0.07687208,2904.9326,150.6284,1.039,0.752,73.1,0.276,0,3.65
186,3.835691,-1.4596,7.67,7.26,0.009660013,0.07687208,1364.0334,150.6668,1.028,0.65,53.66,0.368,0,2.977
187,12.79544,-2.7676,6.53,7.92,0.01188972,0.07687208,1141.134,164.7708,2.085,1.83,37.52,0.122,0,4.135
188,22.76912,-3.3934,6.06,9.24,0.008529852,0.07687208,1751.4615,176.6656,3.004,2.235,77.33,0.256,0,5.552
189,17.91988,-3.1333,4.37,7.26,0.01132966,0.07687208,1441.7794,165.9016,2.269,2.077,-0.68,0.084,0,3.473
190,9.290002,-2.42,6.44,10.56,0.008200797,0.07687208,944.4218,163.8939,2.112,1.208,-56.41,0.428,0,4.223
191,4.624653,-1.6627,6.9,7.26,0.01123479,0.07687208,1079.6046,158.0273,1.36,0.954,-80.1,0.298,0,3.128
192,3.562441,-1.3794,7.21,8.58,0.01081199,0.07687208,1583.4603,150.7583,1.276,0.697,7.79,0.454,0.001,2.67
193,8.24024,-2.2898,7.67,10.56,0.009008729,0.07687208,1988.5258,156.832,1.371,1.194,21.4,0.13,0,4.002
194,62.58771,-4.4912,4.17,6.6,0.01173625,0.07687208,1210.6985,193.9535,3.53,3.191,-83.56,0.096,0,4.844
195,13.68197,-2.8404,7.08,10.56,0.008668999,0.07687208,3961.1318,166.6237,2.105,1.609,-9.97,0.236,0,5.113
196,6.353215,-2.0075,7.7,9.9,0.009398451,0.07687208,140.2551,162.869,1.427,0.877,70.5,0.386,0,3.878
197,3.099856,-1.2284,8.91,10.56,0.01110221,0.07687208,1311.2042,153.1969,1.178,0.335,-10.91,0.715,0,2.852
198,601.7516,-6.9485,3.54,5.28,0.009258064,0.07687208,261.897,255.6068,6.793,6.055,82.8,0.109,0.003,7.474
199,43.9099,-4.1064,4.82,7.92,0.01132297,0.07687208,2210.7158,181.6986,5.39,2.457,-20.95,0.544,0,6.713
200,20.99167,-3.3051,4.68,6.6,0.009932301,0.07687208,3504.1475,183.9688,2.783,2.207,-54.37,0.207,0,4.044
201,4.263148,-1.5743,7.79,10.56,0.01025822,0.07687208,1610.4329,160.3165,0.963,0.839,-17.96,0.129,0,2.899
202,29.58727,-3.6778,5.17,7.26,0.01146317,0.07687208,1262.3347,194.2365,3.921,2.428,69.66,0.381,0,5.761
203,21.94462,-3.3533,5.05,7.26,0.008774239,0.07687208,2504.832,182.6064,2.689,2.371,-40.04,0.118,0,4.445
204,72.37234,-4.6489,4.79,7.92,0.008363637,0.07687208,977.8203,212.9629,4.853,3.156,-89.86,0.35,0,6.431
205,32.6101,-3.7834,6.59,10.56,0.009448076,0.07687208,3723.155,188.2498,3.048,2.535,-58.52,0.168,0,6.603
206,9.969748,-2.4967,6.63,10.56,0.00894639,0.07687208,3562.1428,184.5021,1.791,1.568,39.73,0.124,0.001,4.185
207,18.72572,-3.1811,5.64,7.92,0.008098331,0.07687208,2431.6833,180.0769,2.721,2.082,23.39,0.235,0,4.875
208,5.215866,-1.7933,7.34,10.56,0.009579055,0.07687208,1981.3795,167.8031,1.444,0.843,43.33,0.416,0,3.286
209,7.213743,-2.1454,8.22,10.56,0.00806172,0.07687208,1783.4863,173.4074,1.625,0.926,77.6,0.43,0,4.174
