NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
76,3475.5723,90.737,4.347427,25.4044,1.258,0.434,8.28,10.56,3.322,0.655,49.6,0.001730371,0.08181227,4,0
77,474.1394,123.2086,36.67701,23.089,3.005,2.703,4.64,6.6,4.633,0.1,-50.61,0.003334902,0.08181227,122,0
78,465.1036,109.5089,16.60744,23.9492,2.107,1.936,6.93,10.56,5.306,0.081,-71.64,0.003065571,0.08181227,41,0
79,865.5383,126.7917,42.61973,22.926,4.304,2.798,5.16,7.92,6.268,0.35,-29.76,0.003536497,0.08181227,153,0
80,1583.3766,118.0736,22.47729,23.6206,2.521,2.183,6.13,10.56,5.134,0.134,23.36,0.0005418968,0.08181227,66,0
81,170.4662,120.1304,19.54429,23.7725,2.633,2.31,6.25,10.56,5.717,0.123,86.48,0.0004494769,0.08181227,46,0
82,2572.5247,103.8036,8.017925,24.7398,1.288,0.782,8.72,10.56,4.448,0.393,-58.98,-7.465816e-05,0.08181227,9,0
83,123.7261,133.5146,52.50572,22.6995,3.174,2.927,4.34,5.94,4.334,0.078,-16.01,0.001268993,0.08181227,156,0
84,565.6562,129.1791,29.03494,23.3427,3.004,2.49,5.56,6.6,5.087,0.171,44.68,0.001934189,0.08181227,98,0
85,1954.6527,164.0591,127.9043,21.7328,6.038,4.933,4.6,6.6,8.462,0.183,-50.31,0.003851576,0.08181227,426,0
86,1115.6753,118.5207,13.5847,24.1674,2.804,1.582,5.71,9.24,4.524,0.436,-23.97,0.001721371,0.08181227,43,0
87,1439.5989,111.8752,4.299398,25.4165,1.654,0.536,8.15,3.5,3.151,0.676,57.3,0.003426002,0.08181227,7,0
88,1969.9781,145.9078,75.93124,22.2989,3.95,3.327,4.51,6.6,5.181,0.158,-25.06,0.003669095,0.08181227,217,0
89,3381.9773,178.8654,156.7194,21.5122,5.249,4.79,4.18,6.6,7.048,0.087,-85.59,0.003496412,0.08181227,432,0
90,3371.9084,135.8013,20.83295,23.7031,2.963,2.296,5.8,9.9,5.783,0.225,-51.73,0.003633245,0.08181227,58,0
91,2027.0426,148.982,42.98059,22.9168,3.159,2.959,4.38,6.6,4.614,0.063,66.67,0.003779486,0.08181227,143,0
92,2248.6111,127.7917,8.618102,24.6615,1.82,1.32,6.73,5.28,3.758,0.275,80.67,0.002497525,0.08181227,24,0
93,1694.2268,136.4264,17.55943,23.8887,2.694,1.994,5.96,10.56,4.935,0.26,12.8,0.0009864254,0.08181227,55,0
94,933.046,132.6313,8.496045,24.677,2.351,1.148,6.67,9.24,4.161,0.512,8.25,0.002014923,0.08181227,23,0
95,3862.4973,135.4714,11.11464,24.3853,1.642,1.062,8.74,10.56,6.259,0.353,-38.05,0.00217333,0.08181227,11,0
96,3513.4448,176.408,88.84491,22.1284,5.574,3.85,4.54,5.94,7.443,0.309,-10.87,0.001130016,0.08181227,306,0
97,858.3438,151.7873,17.88266,23.8689,2.461,2.175,5.65,9.24,4.856,0.116,58.79,0.004686342,0.08181227,59,0
98,56.9737,133.9063,6.364122,24.9907,1.29,1.019,6.82,3.5,3.416,0.21,15.24,0.002166333,0.08181227,14,0
99,2917.2263,167.9745,14.39379,24.1046,2.317,1.595,7.58,10.56,5.333,0.312,-65.63,0.00550714,0.08181227,26,0
100,1099.3695,158.2923,22.92709,23.5991,2.635,2.212,7.22,10.56,6.772,0.161,5.31,0.001236798,0.08181227,46,0
101,3864.3525,138.4059,8.070156,24.7328,2.219,0.609,8.18,10.56,4.885,0.726,-17.92,0.002209419,0.08181227,11,0
102,2063.9766,148.2532,3.832103,25.5414,1.725,0.705,6.28,9.9,3.011,0.591,-84.34,0.00351143,0.08181227,10,0
103,3717.3555,174.3642,49.74479,22.7581,3.294,2.816,5.01,7.26,4.875,0.145,49.54,0.001278808,0.08181227,149,0
104,2097.8357,153.6856,12.78722,24.2331,2.05,1.808,6.2,9.24,4.545,0.118,45.85,0.00321964,0.08181227,37,0
105,2339.1973,159.4929,17.31931,23.9037,2.642,2.046,6.18,10.56,5.435,0.226,-12.22,0.002032677,0.08181227,49,0
106,587.7125,170.6246,41.2131,22.9624,2.939,2.771,4.19,6.6,4.211,0.057,-1.45,0.001504711,0.08181227,129,0
107,2328.5144,192.7451,57.4156,22.6024,4.868,3.174,4.73,7.26,6.736,0.348,75.28,0.00299726,0.08181227,203,0
108,3797.9421,187.4639,98.75634,22.0136,4.506,3.722,4.07,5.94,5.637,0.174,-16.09,0.001981439,0.08181227,292,0
109,3967.2463,176.1835,52.883,22.6917,3.262,3.161,6.55,10.56,7.82,0.031,3.23,0.002780905,0.08181227,129,0
110,3705.0378,161.2065,19.37698,23.7818,2.335,2.071,6.76,10.56,5.583,0.113,-30.72,0.001166545,0.08181227,48,0
111,823.2329,150.2232,5.395986,25.1698,1.809,0.632,6.93,9.9,3.415,0.651,42.44,0.004425377,0.08181227,8,0
112,3077.0093,145.61,2.689622,25.9258,0.792,0.619,7.49,8.58,2.339,0.219,-88.68,0.004389882,0.08181227,3,0.12
113,3169.7041,159.5303,19.04055,23.8008,2.54,1.882,7.08,10.56,5.998,0.259,-8.42,0.005499368,0.08181227,42,0
114,1366.4963,168.6046,16.02741,23.9878,2.504,1.986,5.37,8.58,4.402,0.207,-51.69,0.003480486,0.08181227,56,0
115,1982.9728,162.5345,15.04412,24.0566,1.98,1.681,6.81,9.9,5.08,0.151,-39.78,0.003845148,0.08181227,35,0
116,2685.9087,173.5129,24.8276,23.5127,2.89,2.489,5.55,9.24,5.261,0.139,29.03,0.001016666,0.08181227,77,0
117,2872.7864,160.9269,13.85173,24.1462,1.968,1.615,6.93,7.92,4.824,0.179,56.92,0.002059171,0.08181227,31,0
118,244.6618,174.0832,27.81272,23.3894,2.76,2.64,5.18,6.6,4.786,0.043,-68.53,0.0006466419,0.08181227,92,0
119,3975.1665,186.6975,61.97844,22.5194,4.177,3.013,6.63,10.56,9.259,0.279,33.62,0.002789814,0.08181227,153,0
120,3943.4253,181.7558,27.8984,23.3861,2.655,2.05,7.07,10.56,7.1,0.228,2.74,0.00295681,0.08181227,56,0
121,1100.9365,163.234,21.82034,23.6528,2.669,1.8,7.8,10.56,6.336,0.325,33.91,0.00131819,0.08181227,35,0
122,326.5828,159.3148,8.928222,24.6231,1.428,1.117,7.71,10.56,4.623,0.218,-65.56,0.0006210708,0.08181227,15,0
123,1045.8301,169.7252,16.64425,23.9468,2.261,1.957,5.92,10.56,4.483,0.134,42.47,0.0005421914,0.08181227,50,0
124,1805.3857,233.6436,102.7661,21.9704,4.236,3.753,3.97,6.6,5.439,0.114,6.44,0.002143716,0.08181227,288,0
125,1491.7279,216.6407,147.3136,21.5794,4.984,4.544,4.17,5.94,6.548,0.088,44,0.002299179,0.08181227,408,0
126,3898.7869,174.7274,23.36994,23.5784,2.578,2.26,6.5,10.56,5.701,0.123,-19.8,0.002586414,0.08181227,62,0
127,1399.8408,188.8161,57.0532,22.6093,3.216,3.044,4.63,6.6,4.604,0.053,-31.04,0.003692993,0.08181227,165,0
128,3193.0144,177.3548,22.08689,23.6397,3.057,2.154,6.42,9.24,5.933,0.296,31.06,0.004617144,0.08181227,66,0
129,4179.1094,172.3239,18.60031,23.8262,2.406,1.961,6.33,8.58,5.154,0.185,-1.14,0.002142734,0.08181227,51,0
130,2994.6187,173.7461,10.16871,24.4818,2.09,1.842,4.39,6.6,3.5,0.119,21.68,0.005158986,0.08181227,41,0
131,4113.9072,182.0736,20.31325,23.7306,2.564,2.201,6.12,10.56,4.893,0.141,-77.45,0.002295411,0.08181227,67,0
132,2748.8711,164.9892,6.118591,25.0334,1.231,0.856,8.4,10.56,3.81,0.304,55.74,0.0007054161,0.08181227,12,0
133,2937.7141,177.6738,14.86635,24.0695,2.422,1.841,5.27,9.9,4.468,0.24,47.38,0.005557105,0.08181227,46,0
134,4071.2466,197.4156,46.29743,22.8361,3.541,3.245,4.3,6.6,5.25,0.084,-37.62,0.00268183,0.08181227,161,0
135,43.3754,190.3918,22.33615,23.6275,2.653,2.265,5.13,8.58,4.831,0.146,-78.91,0.001585699,0.08181227,74,0
136,1246.7666,202.5305,57.1228,22.608,3.22,2.964,3.95,6.6,4.316,0.08,13.79,0.002553225,0.08181227,168,0
137,496.4071,175.6805,4.000946,25.4946,1.502,0.538,8.14,9.24,2.909,0.642,-49.77,0.002898726,0.08181227,9,0.003
138,1286.6072,168.8023,3.553034,25.6235,0.992,0.389,8.77,10.56,2.879,0.608,-5.38,0.003101998,0.08181227,4,0.438
139,4141.8594,201.1144,30.59346,23.2859,3.293,2.452,6.35,9.24,6.529,0.255,39.69,0.002298731,0.08181227,80,0
140,3114.1191,198.8339,25.85468,23.4687,2.792,2.594,3.87,7.92,4.355,0.071,37.02,0.00307721,0.08181227,86,0
141,2937.1611,221.8952,71.50729,22.3641,4.624,4.006,4.46,7.26,7.353,0.134,-40.04,0.005147676,0.08181227,248,0
142,896.5218,213.6784,78.56509,22.2619,3.191,3.106,4.43,5.94,4.374,0.027,-9.24,0.003816964,0.08181227,183,0.001
143,3143.9355,189.0965,10.44009,24.4532,1.836,1.503,6.84,10.56,4.657,0.181,-85.37,0.003827732,0.08181227,20,0
144,1197.0912,220.5396,81.31755,22.2245,5.795,3.507,6.02,9.9,10.308,0.395,-0.4,0.002549262,0.08181227,222,0
145,1642.7561,180.426,4.820086,25.2924,1.024,0.481,8.58,10.56,3.682,0.531,7.32,0.0002831769,0.08181227,6,0
146,1452.36,187.9433,6.788008,24.9206,1.07,0.863,8.09,10.56,4.383,0.194,33.08,0.003372872,0.08181227,9,0
147,1807.6021,193.7805,5.699738,25.1104,0.997,0.5,9.06,10.56,3.599,0.498,80.54,0.003326418,0.08181227,5,0
148,2383.969,200.5413,20.0634,23.744,2.333,2.09,6.9,10.56,6.064,0.104,-36.44,0.002478737,0.08181227,44,0
149,4190.3784,195.4716,9.296486,24.5792,2.214,1.186,7.24,9.9,4.125,0.464,-49.15,0.00225288,0.08181227,25,0
150,1939.4056,211.9964,26.34652,23.4482,2.801,2.571,4.89,7.92,4.72,0.082,76.8,0.004167034,0.08181227,95,0
151,2524.6709,195.0263,5.299947,25.1893,1.674,0.628,7.64,9.9,3.701,0.625,-44.97,0.0008053193,0.08181227,6,0
152,1906.9827,219.9396,27.60497,23.3975,2.873,2.644,4.62,7.26,4.498,0.08,58.25,0.004901197,0.08181227,94,0
153,1388.5205,211.8769,23.09336,23.5913,2.974,1.902,6.64,10.56,6.218,0.36,53.33,0.003865512,0.08181227,59,0
154,349.7065,197.7862,10.9876,24.3977,1.728,1.029,8.2,10.56,5.032,0.404,-17.36,0.001142101,0.08181227,14,0
155,2285.4939,195.4846,8.350798,24.6957,1.087,0.704,8.85,10.56,4.231,0.353,67.62,0.002542004,0.08181227,6,0
156,2267.4229,210.4502,11.16594,24.3803,2.144,1.734,6.45,3.5,4.904,0.191,-16.72,0.00253407,0.08181227,16,0
157,1767.5869,246.3403,79.74444,22.2457,4.412,4.197,4.92,7.26,7.16,0.049,-63.02,0.001534148,0.08181227,272,0
158,311.3546,263.3452,191.4404,21.2949,5.085,4.737,4.04,5.94,6.47,0.068,41.43,0.001423988,0.08181227,470,0.001
159,3378.042,262.7151,215.4923,21.1664,7.439,4.685,4.35,7.26,8.633,0.37,-26.18,0.001327189,0.08181227,599,0
160,1534.9412,209.784,7.829183,24.7657,1.662,1.554,6.15,7.92,3.55,0.065,-35.89,0.001022327,0.08181227,21,0
161,3592.0732,212.9587,12.373,24.2688,1.879,1.45,7.3,10.56,5.131,0.229,32.61,0.001009756,0.08181227,24,0
162,1705.4436,443.1192,1184.685,19.316,7.794,7.251,3.5,5.28,8.299,0.07,82.15,0.002570648,0.08181227,1559,0.032
163,1331.5205,213.4632,15.31856,24.037,1.946,1.493,7.44,10.56,5.305,0.233,4.59,0.003816217,0.08181227,33,0
164,3901.6233,235.1809,31.61728,23.2502,3.111,2.647,4.82,6.6,4.765,0.149,64.69,0.002561662,0.08181227,115,0
165,3176.3723,220.7977,16.77963,23.938,1.884,1.443,8.19,10.56,6.775,0.234,79.75,0.002017517,0.08181227,20,0
166,3160.6138,219.7954,5.08369,25.2346,1.436,0.71,7.47,9.9,3.553,0.505,60.32,0.002022371,0.08181227,9,0
167,3164.6689,219.2339,11.42232,24.3556,1.373,0.983,8.75,10.56,5.353,0.284,13.77,0.002109027,0.08181227,12,0
168,1851.7354,227.1323,10.13574,24.4854,1.657,1.237,7.5,10.56,4.673,0.254,-52.14,0.003689304,0.08181227,21,0
169,941.1034,237.8933,16.02341,23.9881,2.155,1.951,5.78,6.6,4.18,0.095,48.64,0.002215395,0.08181227,50,0
170,2519.9038,247.4821,31.00746,23.2713,3.434,2.742,5.28,8.58,5.804,0.201,3.08,0.001601889,0.08181227,94,0
171,367.8069,254.677,59.15872,22.57,4.07,2.735,4.88,7.26,5.227,0.328,21.84,0.001674784,0.08181227,176,0
172,1853.8927,230.4364,7.916374,24.7537,1.485,0.949,6.71,10.56,3.927,0.361,-84.21,0.003777691,0.08181227,18,0
173,1034.8798,230.9341,7.530555,24.8079,1.557,1.386,6.79,9.9,3.677,0.11,46.37,0.001482911,0.08181227,17,0
174,2514.2598,249.7076,25.17501,23.4976,2.719,1.711,6.57,10.56,5.477,0.371,60.99,0.001655973,0.08181227,51,0
175,2407.4724,245.025,16.26752,23.9717,2.576,0.997,8.34,10.56,7.138,0.613,-25.21,0.002859268,0.08181227,15,0
176,1145.1228,231.8402,6.002997,25.0541,1.175,0.787,8.2,10.56,4.011,0.331,87.17,0.002261747,0.08181227,8,0
177,2043.0568,360.8301,2894.733,18.346,8.042,7.724,3.5,5.28,8.457,0.04,19.32,0.003807074,0.08181227,2140,0.054
178,1893.4185,240.6415,16.2437,23.9733,2.164,1.195,8.04,10.56,6.772,0.448,-19.68,0.005244369,0.08181227,23,0
179,760.6694,235.1986,6.378582,24.9882,1.217,0.666,8.38,3.5,4.735,0.452,38.06,0.001753111,0.08181227,9,0
180,3767.9868,232.718,5.077092,25.236,0.752,0.666,8.74,6.6,3.554,0.114,-9.22,0.001723486,0.08181227,6,0
181,2915.9956,249.6474,10.32749,24.465,1.909,1.479,6.48,7.92,3.778,0.225,-58.1,0.005034779,0.08181227,30,0
182,1144.9744,246.2732,11.85095,24.3156,2.029,1.822,6.09,10.56,4.212,0.102,37.12,0.001965716,0.08181227,36,0
183,3392.5771,269.8987,27.84138,23.3883,3.751,1.929,6.6,10.56,7.764,0.486,-37.14,0.001279303,0.08181227,67,0
184,429.3187,238.3312,4.450376,25.379,0.936,0.707,9.01,7.92,3.816,0.244,66.9,0.002777793,0.08181227,6,0
185,3248.071,283.0063,45.11731,22.8641,3.846,2.873,4.63,7.26,5.123,0.253,-85.45,0.001815842,0.08181227,164,0
186,3320.072,262.3377,32.39134,23.2239,3.377,2.844,5.53,9.24,5.927,0.158,20.82,0.002043983,0.08181227,114,0
187,1000.3372,246.695,8.505944,24.6757,2.076,1.063,7.35,10.56,4.324,0.488,-24.82,0.001978768,0.08181227,16,0
188,941.2615,265.8157,30.71331,23.2817,3.01,2.616,6.08,9.24,6.123,0.131,-68.76,0.001660681,0.08181227,87,0
189,1967.2955,324.3214,436.512,20.4,6.509,5.959,3.5,5.94,7.499,0.085,-34.15,0.004614891,0.08181227,873,0.001
190,389.6329,271.6794,34.63966,23.1511,3.241,2.611,5.81,10.56,5.524,0.194,64.93,0.001699344,0.08181227,106,0
191,560.7001,241.9664,3.232681,25.7261,1.201,0.441,8.13,9.24,2.523,0.632,33.44,0.0004473982,0.08181227,6,0
192,2753.9131,272.6632,40.83657,22.9724,2.901,2.834,4.81,7.92,4.584,0.023,-49.83,0.001582986,0.08181227,123,0
193,1433.8307,247.5801,6.662277,24.9409,1.525,1.046,7.18,8.58,3.625,0.314,-33,0.003511422,0.08181227,13,0
194,200.6095,395.8715,1320.424,19.1982,9.181,7.872,3.5,5.28,9.66,0.143,82.7,0.00423217,0.08181227,1917,0.003
195,3932.3682,249.1851,5.240777,25.2015,1.768,0.504,8.24,7.92,3.742,0.715,46.71,0.00300442,0.08181227,6,0.004
196,1645.2441,263.9173,12.62592,24.2468,2.318,1.308,6.92,10.56,5.093,0.436,-84.85,4.40676e-05,0.08181227,26,0
197,4109.9961,249.7251,4.732002,25.3124,0.915,0.572,8.73,7.92,3.647,0.376,-89.88,0.002686637,0.08181227,4,0
198,2593.1311,247.8758,3.066566,25.7834,1.397,0.519,7.09,4.62,2.438,0.629,13.94,0.001298899,0.08181227,7,0
199,1874.0605,270.0649,16.17257,23.9781,2.45,1.93,5.13,8.58,4.195,0.212,74.55,0.004661561,0.08181227,57,0
200,1589.4506,289.1518,61.4104,22.5294,3.354,3.114,4.38,6.6,4.74,0.072,61.72,0.0003470476,0.08181227,179,0
201,1669.0873,276.0423,17.16127,23.9136,2.385,2.21,5.72,7.92,4.52,0.073,-84.17,1.949994e-05,0.08181227,57,0
202,1503.8428,264.2575,6.439889,24.9778,1.559,0.814,8.08,3.96,3.944,0.478,84.91,0.001955442,0.08181227,11,0
203,677.7493,256.776,7.131153,24.8671,0.978,0.71,9.44,7.26,4.198,0.274,77.9,0.001315457,0.08181227,4,0
