1889.6 43.3 2.882 0.373 0.63 59.8 4 111
1557.2 36.8 8.301 0.556 0.63 -82.8 4 165
1212.4 29.9 48.875 0.955 0.81 -73.1 4 284
4075.6 28.7 11.710 0.639 0.48 64.7 4 190
830.5 29.6 61.328 0.291 0.96 33.9 4 87
3150.6 29.9 14.232 0.304 0.96 66.8 4 91
3697.2 24.3 10.113 0.543 0.46 66.4 4 162
3379.2 22.4 15.185 0.664 0.78 -9.8 4 197
968.3 23.6 26.286 0.653 0.72 13.9 4 194
179.9 10.7 56.667 0.435 0.87 72.0 4 130
888.6 22.3 34.858 0.615 0.38 18.7 4 183
617.4 16.1 37.396 0.733 0.36 -52.1 4 218
564.4 24.6 3.920 0.368 0.72 24.1 4 110
2388.8 18.4 29.716 0.708 0.81 -16.2 4 210
1597.9 20.5 10.268 0.680 0.86 37.4 4 202
4096.0 17.6 19.931 0.373 0.92 -57.0 4 111
1450.4 18.8 5.334 0.395 0.79 67.7 4 118
3828.8 17.8 5.264 0.297 0.86 85.5 4 89
3812.6 16.3 6.041 0.402 0.76 52.1 4 120
1345.0 16.7 4.281 0.374 0.78 -39.5 4 111
4198.5 11.8 33.737 0.333 0.60 87.5 4 99
4143.7 14.9 3.836 0.329 0.83 44.7 4 98
1867.7 11.2 18.268 0.360 0.93 84.5 4 107
445.9 14.3 2.139 0.291 0.74 67.2 4 87
3027.4 11.7 11.793 0.465 0.92 35.2 4 138
3543.2 4.9 28.424 0.548 0.61 88.7 4 163
3404.1 11.1 2.003 0.280 0.61 -80.2 4 84
1806.0 11.4 3.911 0.282 0.80 42.4 4 84
520.1 10.8 5.474 0.273 0.97 -51.7 4 81
415.1 11.5 4.014 0.369 0.83 -18.5 4 110
3293.9 9.0 6.157 0.366 0.81 85.9 4 109
737.2 10.1 1.764 0.269 0.54 77.1 4 80
936.4 5.6 21.333 0.492 0.86 -10.5 4 146
598.0 8.1 4.675 0.413 0.83 -48.2 4 123
2603.2 8.2 1.942 0.362 0.76 47.4 4 108
3862.2 5.8 4.905 0.294 0.83 30.8 4 88
2807.5 6.5 3.963 0.472 0.95 10.9 4 140
1821.3 6.9 2.670 0.374 0.81 30.9 4 111
4180.8 2.7 7.005 0.339 0.86 -42.6 4 101
2471.1 3.3 4.891 0.356 0.72 -24.2 4 106
1280.2 2.7 23.083 0.540 0.41 -3.7 4 161
1399.6 3.2 1.646 0.259 0.49 81.5 4 77
893.9 2.5 6.053 0.317 0.56 17.6 4 95
2612.1 2.1 3.380 0.336 0.66 24.1 4 100
2593.8 2.7 1.435 0.291 0.29 60.5 4 87
1324.2 1.9 5.241 0.318 0.43 -5.7 4 95
601.3 2.2 2.567 0.270 0.82 50.7 4 81
1293.3 14.3 2.691 0.416 0.40 60.8 4 124
1152.5 1.4 1.960 0.341 0.45 -0.5 4 102
1222.0 22.4 6.630 0.560 0.66 36.0 4 167
2621.4 28.3 13.556 0.449 0.85 48.5 4 134
3195.7 18.5 2.568 0.326 0.70 -61.6 4 97
3701.8 15.4 4.262 0.509 0.86 -10.8 4 151
2112.1 13.1 1.368 0.273 0.74 45.4 4 81
3758.4 43.3 45.699 0.641 0.96 79.6 4 191
821.4 26.1 8.369 0.337 0.88 58.7 4 100
404.4 16.9 1.463 0.237 0.81 -79.0 4 71
3364.2 22.3 8.337 0.504 0.79 4.9 4 150
1645.7 22.3 6.795 0.418 0.67 23.3 4 124
597.4 41.7 18.870 0.595 0.72 37.0 4 177
3375.5 25.5 12.552 0.703 0.87 -4.2 4 209
3817.1 24.5 5.240 0.611 0.88 37.7 4 182
1852.9 24.1 4.576 0.359 0.77 -71.3 4 107
1057.2 22.1 5.423 0.303 0.75 -25.4 4 90
2578.4 17.0 1.392 0.232 0.61 -34.5 4 69
4033.2 22.8 3.229 0.356 0.66 31.5 4 106
478.2 29.6 6.245 0.381 0.77 49.5 4 113
4005.2 21.5 1.984 0.219 0.80 87.5 4 65
3493.7 32.6 13.246 0.411 0.72 30.5 4 122
4199.1 24.8 2.850 0.252 0.69 88.9 4 75
3823.0 22.0 3.869 0.389 0.54 12.2 4 116
455.4 22.3 3.362 0.374 0.81 35.3 4 111
126.9 38.3 28.078 1.111 0.82 -31.1 4 330
1351.9 31.2 16.933 0.346 0.90 -10.5 4 103
1286.1 30.9 4.364 0.310 0.75 64.7 4 92
3796.3 25.9 5.742 0.338 0.71 21.6 4 101
1435.9 30.8 7.743 0.380 0.70 44.1 4 113
3144.0 37.3 18.465 0.496 0.90 14.6 4 148
