X_INPUT,Y_INPUT,MAG_INPUT,RAD_INPUT,ELLIP_INPUT,THETA_INPUT,A35_INPUT,B35_INPUT,AREA35_INPUT,X_OUTPUT,Y_OUTPUT,MAG_OUTPUT,XX_OUTPUT,YY_OUTPUT,XY_OUTPUT,AREA_OUTPUT,Separation
2335.6,2651.0,21.1284803309884,6.939,0.2,-64.1,188.086135220762,150.46890817661,88910.5762599073,2334.48688719237,2651.21808203858,21.4563564354387,15.0895537064595,28.4100848103374,-2.06255682117281,1306,0.6938896540342336
519.0,2813.2,21.2321616010427,6.991,0.21,82.2,185.789709239137,146.773870298918,85668.3247060503,518.503431664207,2810.02083522332,21.3025177373113,21.1431761004174,102.115376739017,-17.3751186350982,1581,0.6587368797185842
231.9,2834.2,21.0240492410254,7.063,0.31,16.0,209.103303154472,144.281279176586,94780.8829341757,230.752776998252,2833.52624665521,21.4938275804801,22.8366748347129,17.9832069802063,1.27421889658064,1928,0.9765071061584072
1047.7,2063.2,21.4776778555621,6.41,0.42,3.3,196.348243241587,113.88198108012,70247.667108405,1046.23504509659,2061.6470739068,21.8663057597983,23.513571514811,18.5299383326953,3.69202065446245,1231,0.886804203979569
1966.5,3436.2,21.5058616912583,4.608,0.33,34.2,152.237208876356,101.998929947158,48782.7525236352,1965.45663467362,3435.07876781484,21.9801819669308,14.5451386633155,13.7147735796142,1.91812926540924,1428,0.9968678090055464
3140.9,3614.2,21.6721817817525,6.682,0.38,-31.8,185.930484417747,115.276900339003,67335.2944803968,3139.30600290027,3613.02938693624,22.0753062577864,29.2986049427902,16.0157259932054,-0.356062766387423,1068,0.898034974451101
900.2,2586.7,21.3332400301331,7.507,0.14,43.2,180.77732152121,155.468496508241,88295.0219254631,899.279983240337,2586.39332752674,21.7072175976895,20.5699719474026,24.1353210491478,4.19150745869202,964,0.7726938193839138
3564.5,452.7,21.4771054802095,5.454,0.09,66.8,143.915811177895,130.963388171884,59211.8029047946,3563.19175406569,451.885287536662,21.891527981528,17.0958661172998,16.2610747818581,-1.60478834662402,1392,0.8843050304743308
2047.8,1401.8,21.7701411199831,5.987,0.37,-61.1,170.48148291664,107.403334237483,57523.4401624125,2046.28574880685,1400.19566230347,22.1008707879728,18.9566841472125,26.5026651492725,3.88056099713611,727,0.7951194125107309
1000.4,1816.9,21.8748801656628,4.757,0.1,-88.2,123.511068286388,111.159961457749,43132.4510681171,999.794062654601,1815.89801124174,22.1414641036363,20.0297993317144,18.5139852282058,-0.496738997334397,1422,0.5823373472475645
2694.7,162.7,21.8444186799445,4.97,0.07,-45.3,125.182495360303,116.419720685082,45784.6638671263,2693.6476698048,161.666765596814,22.316585278997,14.5762090576942,14.4805908618591,-0.560901596373914,954,0.9893228558392405
2707.8,3472.4,21.8288889218775,6.691,0.16,8.8,154.358241479119,129.66092284246,62876.5643394617,2706.88296908661,3471.52535452511,22.3000133083648,21.166502009969,17.5317521159928,0.422077758126966,1639,0.9757394712460685
1055.4,73.6,22.0229272725959,4.532,0.0600000000000001,69.1,114.078641106191,107.233922639819,38431.4176411524,1054.38133232779,71.8816563241178,22.3095186167532,11.9097220178673,16.7303646288013,-0.514065778064078,866,0.698681419981978
634.3,2002.9,21.7818307607591,7.044,0.47,30.5,201.634606982006,106.866341700463,67694.8902426987,634.451292389948,2002.886944996,21.9990680297457,43.8435811992966,29.0505375935194,20.3052166726322,1043,0.4355349472049094
1288.5,540.7,22.1776035371434,5.965,0.14,17.2,132.999667673356,114.379714199086,47791.3650733058,1286.69619622928,539.077596068721,22.5034793878826,19.3097701171552,19.1090342515314,5.48386168808375,774,0.8125379788936
2313.8,2183.7,21.8260399891801,4.724,0.11,74.8,125.05120926711,111.295576247728,43723.5756724888,2312.55966948513,2182.5499041495,22.2130724136218,14.2254494830924,16.6465191177007,1.36249399272443,1041,0.8447617137423774
1325.1,1934.7,21.8129716019405,5.458,0.15,10.5,138.522174730629,117.743848521034,51239.797022421,1324.0533192458,1933.63338288598,22.2303985154045,17.2355587814695,17.4788232938473,2.31532396519243,1051,0.8867373954274268
3801.4,3962.7,21.8153968630395,7.091,0.47,-20.6,200.797958519252,106.422918015203,67134.2789044759,3800.21322205428,3961.85375140869,22.1408513270704,47.6461768795676,14.1757367470575,-7.90491031060636,980,0.7131991296796452
3014.5,3418.4,21.7662577258528,4.695,0.27,-52.1,139.39939266004,101.761556641829,44565.0600491266,3013.53069659016,3417.50305302916,22.2438195708044,13.6679645370576,14.1963732242271,-1.7116703933178,1174,0.9909675952071396
2305.2,468.2,21.8232044169434,5.511,0.0,77.9,128.074288872613,128.074288872613,51531.6180307212,2304.22907646789,466.576103529542,22.2496491708564,14.1380141704377,21.4677651705758,-0.730024637061497,848,0.9330635540552313
3959.5,244.1,22.1782211928603,6.557,0.39,18.1,165.671842584574,101.05982397659,52598.9545917128,3958.17336981697,243.083281069865,22.5646891784748,24.0540860037729,14.569930522884,2.99193023182028,768,0.8421265422030336
