X_INPUT,Y_INPUT,MAG_INPUT,RAD_INPUT,ELLIP_INPUT,THETA_INPUT,A35_INPUT,B35_INPUT,AREA35_INPUT,X_OUTPUT,Y_OUTPUT,MAG_OUTPUT,XX_OUTPUT,YY_OUTPUT,XY_OUTPUT,AREA_OUTPUT,Separation
1513.2,1693.8,18.4256424922128,8.619,0.16,44.6,359.780231450842,302.215394418707,341588.902109025,1512.08811660468,1691.20078633544,18.6356258509363,55.4450828675994,4674.16999724229,305.924267741094,6717,0.7043193226021679
3256.8,2564.3,20.2611602753274,8.085,0.22,-50.2,248.805680152387,194.068430518862,151692.831253981,3255.58278338854,2563.81223481765,20.742691671257,20.8455890866144,26.6100963125408,-5.75708317899808,2315,0.9981371886832943
2335.6,2651.0,21.1284803309884,6.939,0.2,-64.1,188.086135220762,150.46890817661,88910.5762599073,2334.56054337301,2651.28917900235,21.4187812555796,16.2018229091106,30.1386667562368,-2.173501540921,1457,0.6194113426489032
519.0,2813.2,21.2321616010427,6.991,0.21,82.2,185.789709239137,146.773870298918,85668.3247060503,518.522169490831,2810.1675575309,21.2928590983831,21.8047022036438,101.665669534861,-17.3615503187499,1750,0.6258482821789024
1047.7,2063.2,21.4776778555621,6.41,0.42,3.3,196.348243241587,113.88198108012,70247.667108405,1046.14926624203,2061.64583415123,21.8521467717938,24.9394088281663,17.2685454270832,3.52668950026124,1353,0.8681612842757237
1966.5,3436.2,21.5058616912583,4.608,0.33,34.2,152.237208876356,101.998929947158,48782.7525236352,1965.47635195092,3435.16228826575,21.9614220283161,14.7120384019308,13.6479754797065,2.11157944556729,1385,0.9566215909157668
900.2,2586.7,21.3332400301331,7.507,0.14,43.2,180.77732152121,155.468496508241,88295.0219254631,899.266389446582,2586.39758650771,21.6742336811028,21.9183911313697,25.8355934317195,5.47695420749647,1086,0.7096687353724636
3564.5,452.7,21.4771054802095,5.454,0.09,66.8,143.915811177895,130.963388171884,59211.8029047946,3563.09701691272,451.952170575083,21.8811237730363,18.2337099235572,16.877032472603,-1.32112230045237,1506,0.8683480118831901
2047.8,1401.8,21.7701411199831,5.987,0.37,-61.1,170.48148291664,107.403334237483,57523.4401624125,2046.35893843432,1400.1258782571,22.0656101540784,19.4719206246472,27.356319235604,2.84928096272114,818,0.7378303674677417
1000.4,1816.9,21.8748801656628,4.757,0.1,-88.2,123.511068286388,111.159961457749,43132.4510681171,999.857018143868,1815.79650233629,22.1553205185485,21.3596001404522,19.7675773638162,-0.458113358737931,1565,0.6124474161352227
1055.4,73.6,22.0229272725959,4.532,0.0600000000000001,69.1,114.078641106191,107.233922639819,38431.4176411524,1054.33716819401,71.9513961691922,22.2523691685836,13.1603560805627,18.3436656977892,-0.841736421970545,976,0.6037188507165926
634.3,2002.9,21.7818307607591,7.044,0.47,30.5,201.634606982006,106.866341700463,67694.8902426987,634.467452926245,2002.82245836297,22.002636535282,44.7403512979547,28.8452480059474,20.7025986018548,1116,0.4431514445158052
1325.1,1934.7,21.8129716019405,5.458,0.15,10.5,138.522174730629,117.743848521034,51239.797022421,1324.08612829164,1933.67596048885,22.2831151817672,16.9622250511487,15.096600027484,1.44704292206388,1058,0.9834620850912897
3801.4,3962.7,21.8153968630395,7.091,0.47,-20.6,200.797958519252,106.422918015203,67134.2789044759,3800.01846765895,3961.81075436856,22.1206985766457,50.938442210615,14.5002835383888,-8.35221603265243,1061,0.6933958862434022
2305.2,468.2,21.8232044169434,5.511,0.0,77.9,128.074288872613,128.074288872613,51531.6180307212,2304.17606007331,466.864853865568,22.2505962517015,14.5621233402837,19.9876807197737,-0.613949094961624,915,0.918637661328745
3959.5,244.1,22.1782211928603,6.557,0.39,18.1,165.671842584574,101.05982397659,52598.9545917128,3958.27695584996,242.862912246493,22.5009020392037,28.372704337999,15.8323389782155,3.30966792479542,914,0.7331720415760504
586.8,1212.8,21.7728322008194,4.653,0.0,-18.0,118.364669246524,118.364669246524,44014.3254543767,585.766993953652,1212.05810234229,22.2296168644609,13.5523175552786,15.1995026872981,0.310669286186429,1035,0.948320278254492
2799.7,3028.8,21.7923221077774,4.702,0.0,-58.9,118.5341590793,118.5341590793,44140.4665028976,2798.17856907428,3026.74556536865,21.9187279324435,18.0735447266919,35.9240256784476,9.01421650551667,1077,0.5703805404496143
4011.7,3343.7,22.0921976079631,4.764,0.18,-76.4,123.533560931262,101.297519963635,39312.7700324962,4010.51144201832,3342.2648083346,22.4308356307178,12.6701295902273,25.6792199970399,1.74514870948962,843,0.7730397148138701
1284.3,3636.5,21.8307148914959,7.2,0.28,74.9,173.024069450595,124.577330004429,67716.6419713723,1281.94771033154,3636.7037042143,21.9711269318781,22.636976826282,24.1288664830825,-6.80454673758388,1062,0.5494195452609355
1906.7,3341.2,22.2263550474789,5.484,0.42,23.0,153.43179242573,88.9904396069235,42895.1887776437,1909.52315988612,3339.55136145468,21.9393167285266,174.898856230697,21.8320318330425,-24.9844213128914,1309,0.8701139041419175
3364.1,3765.2,22.1487956998479,4.923,0.28,4.3,132.470993945368,95.3791156406651,39693.9171510801,3363.97937300021,3763.81233858867,22.3649808538137,36.0658126897102,18.3120931192979,-8.95554750545031,994,0.5143401677165064
135.7,2201.8,21.8122955042477,4.85,0.1,-86.9,126.484430841636,113.835987757473,45234.1593703621,134.028866269004,2200.8653540561,21.6325157046487,33.3083152162308,40.8518745022181,-3.25542380503956,4210,0.5252964762237704
3181.6,1359.0,21.9583449353365,5.89,0.09,-51.5,134.914006747909,122.771746140597,52036.1726299049,3180.97495284198,1358.22764226446,22.325590470017,20.0539513380844,16.6001965014053,0.386907023545311,1218,0.7609013282872827
1212.4,29.9,22.7772726332012,5.685,0.19,-73.1,116.63636262754,94.4754537283074,34618.0679857796,1211.2245935013,28.9904463763626,23.2251018386526,17.1074110222681,18.3598504355027,-0.452162978682259,652,0.9436953884922521
830.5,29.6,22.5308586604423,1.73,0.04,33.9,59.8392275566889,57.4456584544213,10799.2367739818,829.193088924744,28.2383524918502,22.8229202098017,9.28908215344895,8.4171882058745,0.638692627677458,720,0.6954738354633823
3150.6,29.9,24.1168008330827,1.809,0.04,66.8,44.0966556688581,42.3327894421038,5864.51920143277,3149.57926182999,28.8758624907731,24.3971971415511,8.68912735623042,7.5438088496034,-0.83566029613561,485,0.6309729509542212
3697.2,24.3,24.4877581121313,3.231,0.54,66.4,78.514001611997,36.1164407415186,8908.44554215918,3696.31221952348,23.2059047878193,24.8902509279235,9.10332125873775,20.2443751634471,6.091469626789,173,0.8528811598307455
179.9,10.7,22.6166654415552,2.589,0.13,72.0,77.3177128766845,67.2664102027155,16339.0620776882,178.899298387355,9.87247058509545,23.0081786708808,9.74869060672149,9.6761145312134,0.182073921787101,482,0.8249716841817679
888.6,22.3,23.144246327881,3.658,0.62,18.7,125.351454907179,47.6335528647281,18758.2460148414,887.885092014696,21.0687320267715,23.5886755544222,17.662677837829,8.62307174861284,2.18885396545598,451,0.9333554779174927
2388.8,18.4,23.3175135301036,4.213,0.19,-16.2,88.6698355194838,71.8225667707819,20007.2176786719,2387.95918820725,17.7751343256963,23.7269906166038,15.1365636049176,11.5440626517069,-0.895243589255727,425,0.8453319266370098
1597.9,20.5,24.4712990962617,4.05,0.14,37.4,64.1792965288991,55.1941950148532,11128.5409667949,1597.61751850988,20.1989626092666,24.541238062049,28.4936494243636,27.5606891299979,19.725670571088,273,0.16242893708416106
4096.0,17.6,23.7511810903731,2.219,0.08,-57.0,54.3240243762923,49.9781024261889,8529.46066812856,4094.9097119422,16.8290750253923,24.2277618431269,6.8544723530697,7.59943860333187,-0.716417198522541,310,0.9898681799747315
1867.7,11.2,23.8457873512081,2.142,0.07,84.5,51.9526436207122,48.3159585672623,7885.84296495501,1866.90836153959,9.99385116853265,24.242635813717,9.74310947701102,7.04976618814629,0.880189706338583,300,0.8445182984175029
3293.9,9.0,25.0265682989692,2.178,0.19,85.9,42.9913155923495,34.8229656298031,4703.23156845965,3293.04400552768,8.31537472396948,25.4207580702167,10.3536600415626,11.3668950710786,2.08873506156464,72,0.818286715129958
598.0,8.1,25.3255529292922,2.458,0.17,-48.2,41.9353146629914,34.8063111702829,4585.51139797471,598.14294571916,6.34147261032639,25.2915251431087,7.63165751402414,17.3111878152824,-3.91174022303036,83,0.35936846961098473
1222.0,22.4,24.9462669461212,3.331,0.34,36.0,59.5107532463462,39.2770971425885,7343.18894178405,1221.25482098302,21.5359498883324,24.5404884673424,28.7613877709995,13.6968731227507,6.12220947782341,652,0.8430300371304934
2621.4,28.3,24.1696991323823,2.675,0.15,48.5,56.6768019538625,48.1752816607831,8577.87023361009,2620.0937234565,27.0917129250824,24.5478131887651,7.85310164702031,10.8615398756419,-1.51230839869408,267,0.8357770769921216
3758.4,43.3,22.8502237546612,3.817,0.04,79.6,86.0746704759317,82.6316836568944,22344.5618573464,3757.17123875307,42.1230248366666,23.2924354532422,11.8044589014796,11.9003971788651,0.250488332832418,692,0.9476286528896032
1645.7,22.3,24.9194496534403,2.489,0.33,23.3,51.7470293750465,34.6705096812812,5636.31844563316,1644.80940199537,21.6873196572049,24.9190004103657,9.46795838128639,32.9455158342426,2.29379464045516,126,0.2161919781379217
1351.9,31.2,23.928197289304,2.058,0.1,-10.5,50.7898437207322,45.710859348659,7293.67042441859,1350.65184724648,30.1379357208505,24.250385036738,10.5464502473462,7.54795217428399,-1.0672815138275,315,0.722950146412912
1435.9,30.8,24.7777647123457,2.263,0.3,44.1,49.9407571781218,34.9585300246852,5484.76668506248,1435.45398784289,29.9186131979991,25.1140031561912,12.2010770372371,7.03056127336872,1.25541554922493,172,0.7008971132667051
3144.0,37.3,23.8341126081995,2.952,0.1,14.6,62.4904754489829,56.2414279040846,11041.2956750789,3143.06589486206,36.0980194702964,24.2533714771522,9.63205499614159,8.59828211388049,0.923911616437755,485,0.8920786442458142
1592.9,38.1,24.6200057788107,2.435,0.15,75.9,48.7502591235376,41.437720255007,6346.33006262915,1591.80877974993,37.1045856635215,24.8531307480982,13.2050579414903,10.7930838302355,-0.2540521147143,311,0.5519560385042724
158.8,42.6,23.7879884246933,2.362,0.15,87.5,57.9269730769774,49.2379271154308,8960.46337918291,157.727470433933,41.8014975645193,24.2017403613047,9.50039346311509,9.98357465076231,0.113593336497237,328,0.8696435229196277
261.4,38.6,24.6086833207201,2.76,0.19,82.8,53.2612168230321,43.141585626656,7218.66786388156,259.917389745843,37.5282829618134,25.0523065149967,15.2844683501307,9.41806215236036,-0.595952648632031,154,0.9597258578747861
1907.1,68.0,22.9925758876058,1.739,0.09,31.8,56.165278377125,51.1104033231838,9018.35021535041,1905.98821596086,66.9564235392764,23.3549153095456,7.84399823552771,7.54269141007213,0.213299105292365,582,0.7862327126874222
