795.2 112.2 729.90810 8.387 0.79 80.0 4.5 677
1918.0 52.7 327.64870 5.803 0.79 -62.5 4 379
2200.0 14.8 1514.47200 12.668 0.62 -62.1 4.5 1013
995.5 11.3 476.41610 12.679 0.80 70.7 4.5 737
1191.2 129.5 245.90460 5.304 0.87 82.6 3.6 293
3260.3 117.0 122.47920 4.560 0.82 -27.4 2.1 147
2963.3 129.9 161.39240 6.839 0.59 87.9 4.1 415
1955.7 164.0 159.16600 11.471 0.74 -73.0 4.5 533
3382.0 178.6 156.21280 5.783 0.94 -70.9 3.6 269
1491.8 216.4 173.77070 7.457 0.89 50.2 4.5 413
311.6 263.3 195.38220 5.736 0.87 34.8 4.5 377
3377.8 262.8 209.96330 7.230 0.57 -25.0 3.7 429
1967.4 324.4 465.63040 7.068 0.94 -39.1 4.3 443
3502.7 419.1 1503.53900 7.673 0.90 85.5 3.7 527
694.6 321.7 142.44220 5.752 0.55 29.6 4.1 377
2976.8 380.8 464.07040 8.005 0.85 -44.6 3.8 447
2418.5 363.3 214.21710 6.844 0.73 31.7 4.2 405
3163.7 376.8 209.60380 7.686 0.56 -51.2 4 465
274.2 428.7 310.18800 5.980 0.81 -71.1 4.1 379
3900.2 464.4 375.15370 8.743 0.71 -78.6 3.8 491
502.4 425.6 230.27460 17.636 0.78 43.0 4.5 847
2089.2 724.9 4225.92700 10.602 0.52 -49.4 3.7 1055
2551.6 510.6 136.89050 6.396 0.59 -73.2 3.4 331
119.0 625.3 268.27070 8.522 0.60 -11.4 3.9 499
1839.7 576.7 661.03160 5.732 0.95 -18.0 4.1 407
1747.7 542.1 156.98360 4.471 0.95 -5.3 4.3 267
4139.3 581.4 121.61760 5.709 0.59 -83.2 3.5 315
2327.8 596.3 149.28510 6.238 0.96 46.3 4.3 313
1889.8 627.5 410.13020 5.570 1.00 1.9 3.7 321
1767.1 603.1 194.87800 9.109 0.49 -29.5 4.5 615
3570.1 683.6 312.02010 7.144 0.62 28.1 4.3 495
261.6 664.6 278.09100 5.157 0.68 -61.7 4.4 399
