id,coord_ra,coord_dec,parent,calib_psf_candidate,calib_psf_used,calib_psf_reserved,base_SdssCentroid_x,slot_Centroid_x,base_SdssCentroid_y,slot_Centroid_y,base_SdssCentroid_xErr,slot_Centroid_xErr,base_SdssCentroid_yErr,slot_Centroid_yErr,base_SdssCentroid_flag,base_CircularApertureFlux_flag_badCentroid,base_GaussianFlux_flag_badCentroid,base_PsfFlux_flag_badCentroid,base_SdssShape_flag_badCentroid,slot_Centroid_flag,base_SdssCentroid_flag_edge,base_CircularApertureFlux_flag_badCentroid_edge,base_GaussianFlux_flag_badCentroid_edge,base_PsfFlux_flag_badCentroid_edge,base_SdssShape_flag_badCentroid_edge,slot_Centroid_flag_edge,base_SdssCentroid_flag_noSecondDerivative,base_CircularApertureFlux_flag_badCentroid_noSecondDerivative,base_GaussianFlux_flag_badCentroid_noSecondDerivative,base_PsfFlux_flag_badCentroid_noSecondDerivative,base_SdssShape_flag_badCentroid_noSecondDerivative,slot_Centroid_flag_noSecondDerivative,base_SdssCentroid_flag_almostNoSecondDerivative,base_CircularApertureFlux_flag_badCentroid_almostNoSecondDerivative,base_GaussianFlux_flag_badCentroid_almostNoSecondDerivative,base_PsfFlux_flag_badCentroid_almostNoSecondDerivative,base_SdssShape_flag_badCentroid_almostNoSecondDerivative,slot_Centroid_flag_almostNoSecondDerivative,base_SdssCentroid_flag_notAtMaximum,base_CircularApertureFlux_flag_badCentroid_notAtMaximum,base_GaussianFlux_flag_badCentroid_notAtMaximum,base_PsfFlux_flag_badCentroid_notAtMaximum,base_SdssShape_flag_badCentroid_notAtMaximum,slot_Centroid_flag_notAtMaximum,base_SdssCentroid_flag_resetToPeak,base_CircularApertureFlux_flag_badCentroid_resetToPeak,base_GaussianFlux_flag_badCentroid_resetToPeak,base_PsfFlux_flag_badCentroid_resetToPeak,base_SdssShape_flag_badCentroid_resetToPeak,slot_Centroid_flag_resetToPeak,base_SdssShape_xx,slot_Shape_xx,base_SdssShape_yy,slot_Shape_yy,base_SdssShape_xy,slot_Shape_xy,base_SdssShape_xxErr,slot_Shape_xxErr,base_SdssShape_yyErr,slot_Shape_yyErr,base_SdssShape_xyErr,slot_Shape_xyErr,base_SdssShape_x,slot_Shape_x,base_SdssShape_y,slot_Shape_y,base_SdssShape_instFlux,slot_Shape_instFlux,base_SdssShape_instFluxErr,slot_Shape_instFluxErr,base_SdssShape_psf_xx,slot_PsfShape_xx,slot_Shape_psf_xx,base_SdssShape_psf_yy,slot_PsfShape_yy,slot_Shape_psf_yy,base_SdssShape_psf_xy,slot_PsfShape_xy,slot_Shape_psf_xy,base_SdssShape_instFlux_xx_Cov,slot_Shape_instFlux_xx_Cov,base_SdssShape_instFlux_yy_Cov,slot_Shape_instFlux_yy_Cov,base_SdssShape_instFlux_xy_Cov,slot_Shape_instFlux_xy_Cov,base_SdssShape_flag,base_GaussianFlux_flag_badShape,slot_Shape_flag,base_SdssShape_flag_unweightedBad,base_GaussianFlux_flag_badShape_unweightedBad,slot_Shape_flag_unweightedBad,base_SdssShape_flag_unweighted,base_GaussianFlux_flag_badShape_unweighted,slot_Shape_flag_unweighted,base_SdssShape_flag_shift,base_GaussianFlux_flag_badShape_shift,slot_Shape_flag_shift,base_SdssShape_flag_maxIter,base_GaussianFlux_flag_badShape_maxIter,slot_Shape_flag_maxIter,base_SdssShape_flag_psf,base_GaussianFlux_flag_badShape_psf,slot_Shape_flag_psf,base_CircularApertureFlux_3_0_instFlux,base_CircularApertureFlux_3_0_instFluxErr,base_CircularApertureFlux_3_0_flag,base_CircularApertureFlux_3_0_flag_apertureTruncated,base_CircularApertureFlux_3_0_flag_sincCoeffsTruncated,base_CircularApertureFlux_4_5_instFlux,base_CircularApertureFlux_4_5_instFluxErr,base_CircularApertureFlux_4_5_flag,base_CircularApertureFlux_4_5_flag_apertureTruncated,base_CircularApertureFlux_4_5_flag_sincCoeffsTruncated,base_CircularApertureFlux_6_0_instFlux,base_CircularApertureFlux_6_0_instFluxErr,base_CircularApertureFlux_6_0_flag,base_CircularApertureFlux_6_0_flag_apertureTruncated,base_CircularApertureFlux_6_0_flag_sincCoeffsTruncated,base_CircularApertureFlux_9_0_instFlux,base_CircularApertureFlux_9_0_instFluxErr,base_CircularApertureFlux_9_0_flag,base_CircularApertureFlux_9_0_flag_apertureTruncated,base_CircularApertureFlux_9_0_flag_sincCoeffsTruncated,base_CircularApertureFlux_12_0_instFlux,slot_ApFlux_instFlux,slot_CalibFlux_instFlux,base_CircularApertureFlux_12_0_instFluxErr,slot_ApFlux_instFluxErr,slot_CalibFlux_instFluxErr,base_CircularApertureFlux_12_0_flag,slot_ApFlux_flag,slot_CalibFlux_flag,base_CircularApertureFlux_12_0_flag_apertureTruncated,slot_ApFlux_flag_apertureTruncated,slot_CalibFlux_flag_apertureTruncated,base_CircularApertureFlux_17_0_instFlux,base_CircularApertureFlux_17_0_instFluxErr,base_CircularApertureFlux_17_0_flag,base_CircularApertureFlux_17_0_flag_apertureTruncated,base_CircularApertureFlux_25_0_instFlux,base_CircularApertureFlux_25_0_instFluxErr,base_CircularApertureFlux_25_0_flag,base_CircularApertureFlux_25_0_flag_apertureTruncated,base_CircularApertureFlux_35_0_instFlux,base_CircularApertureFlux_35_0_instFluxErr,base_CircularApertureFlux_35_0_flag,base_CircularApertureFlux_35_0_flag_apertureTruncated,base_CircularApertureFlux_50_0_instFlux,base_CircularApertureFlux_50_0_instFluxErr,base_CircularApertureFlux_50_0_flag,base_CircularApertureFlux_50_0_flag_apertureTruncated,base_CircularApertureFlux_70_0_instFlux,base_CircularApertureFlux_70_0_instFluxErr,base_CircularApertureFlux_70_0_flag,base_CircularApertureFlux_70_0_flag_apertureTruncated,base_GaussianFlux_instFlux,slot_GaussianFlux_instFlux,slot_ModelFlux_instFlux,base_GaussianFlux_instFluxErr,slot_GaussianFlux_instFluxErr,slot_ModelFlux_instFluxErr,base_GaussianFlux_flag,slot_GaussianFlux_flag,slot_ModelFlux_flag,base_PixelFlags_flag,base_PixelFlags_flag_offimage,base_PixelFlags_flag_edge,base_PixelFlags_flag_interpolated,base_PixelFlags_flag_saturated,base_PixelFlags_flag_cr,base_PixelFlags_flag_bad,base_PixelFlags_flag_suspect,base_PixelFlags_flag_interpolatedCenter,base_PixelFlags_flag_saturatedCenter,base_PixelFlags_flag_crCenter,base_PixelFlags_flag_suspectCenter,base_PsfFlux_instFlux,slot_PsfFlux_instFlux,base_PsfFlux_instFluxErr,slot_PsfFlux_instFluxErr,base_PsfFlux_area,slot_PsfFlux_area,base_PsfFlux_flag,slot_PsfFlux_flag,base_PsfFlux_flag_noGoodPixels,slot_PsfFlux_flag_noGoodPixels,base_PsfFlux_flag_edge,slot_PsfFlux_flag_edge,base_ClassificationExtendedness_value,base_ClassificationExtendedness_flag,base_FootprintArea_value
1,nan,nan,0,False,False,False,276.0,276.0,7.0,7.0,nan,nan,nan,nan,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.550961039068602,13.550961039068602,11.397686670640587,11.397686670640587,-0.05627778984158424,-0.05627778984158424,4125.46630859375,4125.46630859375,2675.3818359375,2675.3818359375,3469.92138671875,3469.92138671875,275.8814493003237,275.8814493003237,7.073250500014548,7.073250500014548,64.77679391151037,64.77679391151037,9860.351420459898,9860.351420459898,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,-20339272.0,-20339272.0,84469.9765625,84469.9765625,-17107322.0,-17107322.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.006498336791992,2877.20947265625,True,False,False,35.5599365234375,4357.998046875,True,False,True,46.860721588134766,5842.90283203125,True,False,True,nan,nan,True,True,True,nan,nan,nan,nan,nan,nan,True,True,True,True,True,True,nan,nan,True,True,nan,nan,True,True,nan,nan,True,True,nan,nan,True,True,nan,nan,True,True,64.77679391151037,64.77679391151037,64.77679391151037,6972.321317066037,6972.321317066037,6972.321317066037,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,32.67162050412851,32.67162050412851,3912.8405993398846,3912.8405993398846,49.184566497802734,49.184566497802734,True,True,False,False,False,False,nan,True,685
2,nan,nan,0,False,False,False,994.0,994.0,9.0,9.0,nan,nan,nan,nan,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16.578648996619023,16.578648996619023,18.004401282337536,18.004401282337536,1.02611333498941,1.02611333498941,1877.2603759765625,1877.2603759765625,1385.7628173828125,1385.7628173828125,2038.7034912109375,2038.7034912109375,994.178884494527,994.178884494527,9.217196716888077,9.217196716888077,205.16423860249404,205.16423860249404,11615.74381493552,11615.74381493552,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,-10902888.0,-10902888.0,-674819.6875,-674819.6875,-11840528.0,-11840528.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,52.610679626464844,2877.21435546875,True,False,False,92.25225067138672,4358.0302734375,True,False,True,127.05028533935547,5843.125,True,False,True,181.4607696533203,8808.7880859375,True,False,True,nan,nan,nan,nan,nan,nan,True,True,True,True,True,True,nan,nan,True,True,nan,nan,True,True,nan,nan,True,True,nan,nan,True,True,nan,nan,True,True,205.16423860249398,205.16423860249398,205.16423860249398,8213.571343332644,8213.571343332644,8213.571343332644,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,82.58196810336888,82.58196810336888,3912.847879360707,3912.847879360707,49.184566497802734,49.184566497802734,True,True,False,False,False,False,nan,True,1271
3,nan,nan,0,False,False,False,2199.0,2199.0,12.0,12.0,nan,nan,nan,nan,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.45509852440731,18.45509852440731,24.116751073326448,24.116751073326448,-4.508428438198453,-4.508428438198453,674.38330078125,674.38330078125,557.4295654296875,557.4295654296875,881.2705078125,881.2705078125,2198.990631438778,2198.990631438778,11.780515098826815,11.780515098826815,694.984805033484,694.984805033484,12698.0130004295,12698.0130004295,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,-4281664.0,-4281664.0,1045975.25,1045975.25,-5595192.5,-5595192.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,157.1824493408203,2877.232421875,True,False,False,277.8299255371094,4358.0595703125,True,False,True,388.8398132324219,5843.19384765625,True,False,True,566.7333984375,8809.630859375,True,False,True,693.9687876701355,693.9687876701355,693.9687876701355,11716.491411681229,11716.491411681229,11716.491411681229,True,True,True,False,False,False,nan,nan,True,True,nan,nan,True,True,nan,nan,True,True,nan,nan,True,True,nan,nan,True,True,694.984805033484,694.984805033484,694.984805033484,8978.851144920622,8978.851144920622,8978.851144920622,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,247.90819124579426,247.90819124579426,3912.872289907253,3912.872289907253,49.184566497802734,49.184566497802734,True,True,False,False,False,False,nan,True,5285
4,nan,nan,0,False,False,False,122.39784233986295,122.39784233986295,28.91079073471813,28.91079073471813,1816.743896484375,1816.743896484375,2319.1416015625,2319.1416015625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.585734060525944,12.585734060525944,15.396154823274676,15.396154823274676,2.8489042958407422,2.8489042958407422,4986.7099609375,4986.7099609375,3980.851318359375,3980.851318359375,6100.25244140625,6100.25244140625,122.3968730197002,122.3968730197002,28.91231158379472,28.91231158379472,52.11577305958671,52.11577305958671,10324.635289297183,10324.635289297183,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,-25742980.0,-25742980.0,-5827175.5,-5827175.5,-31491440.0,-31491440.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16.37419319152832,2899.036865234375,False,False,False,26.754369735717773,4353.037109375,False,False,False,36.125892639160156,5837.369140625,False,False,False,49.709716796875,8804.126953125,False,False,True,58.04581403237535,58.04581403237535,58.04581403237535,11874.801948348444,11874.801948348444,11874.801948348444,False,False,False,False,False,False,66.4974464517436,16821.285319870774,False,False,73.31529403157765,24719.367858902664,False,False,nan,nan,True,True,nan,nan,True,True,nan,nan,True,True,52.1157730595867,52.1157730595867,52.1157730595867,7300.618175884594,7300.618175884594,7300.618175884594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24.651647970420814,24.651647970420814,3910.3789064810912,3910.3789064810912,49.04597854614258,49.04597854614258,False,False,False,False,False,False,1.0,False,702
5,nan,nan,0,False,False,False,1916.9964884912554,1916.9964884912554,51.670271662816894,51.670271662816894,517.9874877929688,517.9874877929688,579.8292236328125,579.8292236328125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.373232514883256,13.373232514883256,14.71958412806562,14.71958412806562,-1.563095952392882,-1.563095952392882,1415.9027099609375,1415.9027099609375,1056.8822021484375,1056.8822021484375,1558.4488525390625,1558.4488525390625,1916.990220450687,1916.990220450687,51.666858739290035,51.666858739290035,197.29185181496635,197.29185181496635,10444.22296080971,10444.22296080971,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,-7394001.5,-7394001.5,864228.875,864228.875,-8138393.5,-8138393.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60.14019012451172,2891.82568359375,False,False,False,100.5560073852539,4354.232421875,False,False,False,136.06336975097656,5838.76611328125,False,False,False,186.29803466796875,8805.4755859375,False,False,False,222.0535871554166,222.0535871554166,222.0535871554166,11835.423074134274,11835.423074134274,11835.423074134274,False,False,False,False,False,False,261.4453702151077,16802.775723076233,False,False,295.9062488533091,24713.07530943893,False,False,310.82768491923343,34564.45612999718,False,False,302.52281043399125,49435.58770068886,False,False,nan,nan,True,True,197.29185181496635,197.29185181496635,197.29185181496635,7385.178070845281,7385.178070845281,7385.178070845281,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,92.25807099967993,92.25807099967993,3910.961799929187,3910.961799929187,49.08810043334961,49.08810043334961,False,False,False,False,False,False,1.0,False,1617
6,nan,nan,0,False,False,False,1680.503050477595,1680.503050477595,46.25683090418755,46.25683090418755,3484.3251953125,3484.3251953125,1682.3580322265625,1682.3580322265625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.565401454366732,9.565401454366732,9.23402242762267,9.23402242762267,-0.18638137879920733,-0.18638137879920733,3627.807861328125,3627.807861328125,2520.916748046875,2520.916748046875,3502.1279296875,3502.1279296875,1680.510565286859,1680.510565286859,46.238693612246365,46.238693612246365,45.21343187446496,45.21343187446496,8573.903038496619,8573.903038496619,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,-15552236.0,-15552236.0,303034.5625,303034.5625,-15013452.0,-15013452.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.33973503112793,2905.422119140625,False,False,False,28.873046875,4350.50341796875,False,False,False,37.217159271240234,5834.34228515625,False,False,False,47.329124450683594,8801.203125,False,False,False,53.79839235066902,53.79839235066902,53.79839235066902,11887.901412780979,11887.901412780979,11887.901412780979,False,False,False,False,False,False,55.99965988233453,16821.285045850393,False,False,57.04935475817183,24750.829188130243,False,False,53.1241383785964,34631.930374114294,False,False,nan,nan,True,True,nan,nan,True,True,45.21343187446496,45.21343187446496,45.21343187446496,6062.66521848832,6062.66521848832,6062.66521848832,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27.269598024221946,27.269598024221946,3909.0688258619894,3909.0688258619894,48.942630767822266,48.942630767822266,False,False,False,False,False,False,1.0,False,580
7,nan,nan,0,False,False,False,3644.529061883767,3644.529061883767,102.2466933826945,102.2466933826945,3277.16552734375,3277.16552734375,1698.9622802734375,1698.9622802734375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.490240354296974,12.490240354296974,11.47175834201693,11.47175834201693,-0.8445664179974276,-0.8445664179974276,4578.501953125,4578.501953125,3110.400390625,3110.400390625,4205.16064453125,4205.16064453125,3644.533436119383,3644.533436119383,102.2447015089498,102.2447015089498,52.73312251155545,52.73312251155545,9665.094421260541,9665.094421260541,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,-22125826.0,-22125826.0,1496106.5,1496106.5,-20321636.0,-20321636.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.077945709228516,2905.247314453125,False,False,False,29.42792320251465,4350.69189453125,False,False,False,39.25026321411133,5834.568359375,False,False,False,51.98099136352539,8801.4189453125,False,False,False,61.04156445999979,61.04156445999979,61.04156445999979,11887.901679596362,11887.901679596362,11887.901679596362,False,False,False,False,False,False,69.35256868360739,16821.285397896914,False,False,74.22525901354675,24738.249638085756,False,False,75.5953095513687,34627.43616294383,False,False,73.63395801736624,49448.177063214374,False,False,96.23899344530946,69245.88080077399,False,False,52.73312251155545,52.73312251155545,52.73312251155545,6834.253674009842,6834.253674009842,6834.253674009842,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27.225569229137207,27.225569229137207,3909.142973095063,3909.142973095063,48.959693908691406,48.959693908691406,False,False,False,False,False,False,1.0,False,691
8,nan,nan,0,False,False,False,794.0649791091735,794.0649791091735,111.19408414283275,111.19408414283275,270.301025390625,270.301025390625,287.5700378417969,287.5700378417969,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.679755826512546,13.679755826512546,16.075818101638333,16.075818101638333,0.49715232101170526,0.49715232101170526,784.5945434570312,784.5945434570312,601.7576293945312,601.7576293945312,922.0193481445312,922.0193481445312,794.0682344814783,794.0682344814783,111.19630465641022,111.19630465641022,375.4952602208649,375.4952602208649,10768.157933805647,10768.157933805647,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,-4224319.0,-4224319.0,-153521.0,-153521.0,-4964225.0,-4964225.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,110.08905792236328,2895.260009765625,False,False,False,185.02188110351562,4356.22216796875,False,False,False,250.63478088378906,5841.04736328125,False,False,False,349.00433349609375,8807.681640625,False,False,False,414.82829001545906,414.82829001545906,414.82829001545906,11861.702901301735,11861.702901301735,11861.702901301735,False,False,False,False,False,False,487.49337810545694,16793.517021085845,False,False,551.8129002297064,24719.3775546129,False,False,602.2385208550259,34595.966360346836,False,False,646.8674780494184,49432.442591189545,False,False,678.2628260559286,69200.91728144758,False,False,375.4952602208649,375.4952602208649,375.4952602208649,7614.237633246083,7614.237633246083,7614.237633246083,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,168.7291536333185,168.7291536333185,3911.84047420944,3911.84047420944,49.141815185546875,49.141815185546875,False,False,False,False,False,False,1.0,False,3030
9,nan,nan,0,False,False,False,2962.263526509281,2962.263526509281,128.66913380727465,128.66913380727465,1066.043212890625,1066.043212890625,1673.19775390625,1673.19775390625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.475421611389736,11.475421611389736,19.191336767256853,19.191336767256853,-0.06773976726295285,-0.06773976726295285,2725.340576171875,2725.340576171875,2492.17529296875,2492.17529296875,4557.82177734375,4557.82177734375,2962.2739329602373,2962.2739329602373,128.6726446680233,128.6726446680233,90.7385873133037,90.7385873133037,10774.922055497063,10774.922055497063,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,-14682665.0,-14682665.0,86672.2265625,86672.2265625,-24555088.0,-24555088.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26.803695678710938,2905.362060546875,False,False,False,44.638973236083984,4351.705078125,False,False,False,60.490318298339844,5835.74658203125,False,False,False,82.83796691894531,8802.5615234375,False,False,False,99.56075027678162,99.56075027678162,99.56075027678162,11874.803714167238,11874.803714167238,11874.803714167238,False,False,False,False,False,False,117.3813185604522,16812.031679350952,False,False,134.27161184267607,24731.958561368527,False,False,144.1475670080399,34622.94219291235,False,False,169.60473125672434,49445.03047039965,False,False,224.91809748183005,69216.6561313099,False,False,90.7385873133037,90.7385873133037,90.7385873133037,7619.020184055008,7619.020184055008,7619.020184055008,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40.487042010366075,40.487042010366075,3909.5209408567,3909.5209408567,49.02174758911133,49.02174758911133,False,False,False,False,False,False,1.0,False,1230
10,nan,nan,0,False,False,False,3259.425001241639,3259.425001241639,115.74021174474898,115.74021174474898,1279.92578125,1279.92578125,1454.2642822265625,1454.2642822265625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17.658937545986113,17.658937545986113,14.640792860652247,14.640792860652247,-1.9363062948108631,-1.9363062948108631,4321.29931640625,4321.29931640625,2802.371826171875,2802.371826171875,3582.732421875,3582.732421875,3259.4335640553986,3259.4335640553986,115.74287120581707,115.74287120581707,91.33230988040998,91.33230988040998,11174.915585752055,11174.915585752055,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,-24145078.0,-24145078.0,2647513.25,2647513.25,-20018366.0,-20018366.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25.623947143554688,2905.479736328125,False,False,False,42.693580627441406,4350.7392578125,False,False,False,58.83072280883789,5834.6171875,False,False,False,83.18411254882812,8801.4638671875,False,False,False,98.09252076328266,98.09252076328266,98.09252076328266,11861.689577163956,11861.689577163956,11861.689577163956,False,False,False,False,False,False,112.0123639931553,16830.536786782828,False,False,119.75435419578571,24725.664352803546,False,False,122.96220572857419,34640.918476654886,False,False,122.95874099706998,49448.17762156407,False,False,97.75522407985409,69239.13756593881,False,False,91.33230988040998,91.33230988040998,91.33230988040998,7901.856435074945,7901.856435074945,7901.856435074945,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38.69418268553013,38.69418268553013,3909.1195220879,3909.1195220879,48.97693634033203,48.97693634033203,False,False,False,False,False,False,1.0,False,906
