795.1 112.2 668.18660 6.702 0.79 76.3 1.1 127
1918.1 52.7 342.11060 5.920 0.76 -60.5 1.1 113
123.5 30.0 94.83865 6.082 0.64 67.1 1.1 113
2962.9 128.9 166.15460 6.793 0.50 88.6 1.2 151
424.8 165.9 774.65770 9.155 0.78 -42.1 1.1 165
1191.1 129.6 268.84070 6.125 0.86 -85.3 1.1 103
3260.4 116.7 149.59240 6.095 0.79 -16.4 1 97
3382.0 178.9 161.13730 6.107 0.93 80.0 1 91
3797.9 187.5 101.88230 4.432 0.77 -13.2 0.9 67
1805.4 233.6 105.85940 4.198 0.85 1.4 1 65
1491.7 216.6 153.26740 5.536 0.93 48.4 1.1 91
311.4 263.3 199.79760 5.526 0.89 43.6 1.3 111
1705.4 443.1 1211.24800 7.371 1.00 73.2 1.1 131
2043.1 360.8 2960.00200 7.594 0.94 19.3 1 137
1967.3 324.3 450.69220 6.596 0.90 -37.3 1 103
200.6 395.9 1372.31000 9.143 0.82 86.8 1 163
387.6 454.2 7618.40600 10.425 0.56 -41.4 1 249
695.0 321.7 147.57160 6.013 0.54 31.2 1.1 121
3163.8 376.8 218.98490 7.965 0.54 -53.4 1 147
3502.9 419.1 1575.58200 8.138 0.90 85.9 1 143
2418.7 363.1 214.62410 6.306 0.68 33.3 1.1 119
274.2 428.9 335.35370 6.691 0.82 -73.0 1 113
3900.1 464.6 380.77870 8.571 0.72 -79.6 1 145
2551.7 509.7 146.54400 7.605 0.57 -71.8 1 133
1839.6 576.7 677.00790 5.929 0.96 -28.2 1 99
4139.4 581.1 129.01260 6.336 0.61 -86.5 1 111
2089.2 725.0 4439.88900 11.318 0.51 -49.4 1 259
2327.8 596.3 147.11850 5.728 0.95 -8.0 1 81
1889.8 627.3 435.37260 6.037 0.99 57.8 1 95
119.1 625.4 284.52510 8.856 0.57 -13.6 1 167
261.6 664.6 290.01020 5.392 0.70 -60.1 1.2 113
2814.2 644.4 116.36020 5.817 0.63 -32.7 0.7 73
4111.9 638.1 101.18470 4.930 0.92 68.2 0.8 63
2725.7 656.4 97.42950 6.311 0.64 20.1 1.1 117
3395.5 774.2 1289.13700 8.474 0.85 70.8 1 143
575.0 737.2 114.56850 6.187 0.65 41.7 1.2 119
1938.0 748.0 109.74600 5.492 0.90 33.4 1 81
126.5 859.1 423.61980 7.052 0.97 -56.2 1 107
2927.9 832.9 108.03950 6.152 0.83 -23.2 0.8 79
1041.4 923.9 478.59900 7.385 0.90 79.3 1 117
599.2 947.5 698.23270 7.109 0.65 -28.3 1 131
3439.2 920.0 548.53060 6.346 0.82 31.3 1 103
2460.3 1071.5 5784.94600 11.225 0.82 -1.6 1 209
3324.5 954.8 111.09230 5.873 0.91 -18.3 1 85
