1 935.812 7.116 24.022
2 1813.389 12.056 24.586
3 2389.445 18.095 23.478
4 1699.503 6.663 22.248
5 1865.176 13.776 23.86
6 884.877 19.801 22.974
7 186.457 17.058 22.507
8 1051.454 19.403 24.64
9 1645.979 21.691 24.322
10 429.133 19.734 23.451
11 349.708 14.402 21.548
12 2178.044 46.905 23.948
13 3543.337 8.141 23.685
14 4195.187 15.629 23.341
15 1353.344 27.227 23.501
16 4088.193 23.183 23.436
17 28.071 32.724 24.845
18 1594.22 38.334 23.109
19 1727.24 42.243 24.31
20 613.774 15.963 23.029
21 596.589 42.694 23.954
22 3254.703 27.819 22.457
23 1300.26 10.682 22.31
24 1278.014 5.885 23.844
25 829.353 29.654 22.376
26 845.668 59.329 23.482
27 2999.428 55.742 22.305
28 969.189 23.878 23.694
29 988.986 38.983 24.77
30 2895.803 38.143 24.791
31 1907.436 66.869 22.926
32 1896.889 82.871 24.674
33 3558.474 82.804 24.519
34 1055.614 73.039 21.818
35 1210.032 31.109 22.852
36 1225.937 22.265 24.814
37 408.424 76.093 24.309
38 1855.677 81.873 23.398
39 3446.299 91.864 24.791
40 1259.657 109.73 23.441
41 1273.665 101.56 24.485
42 1442.003 24.013 23.821
43 3495.993 36.515 24.06
44 4137.994 106.842 23.293
45 1860.917 40.571 24.985
46 321.442 61.153 24.851
47 521.976 72.015 24.591
48 3055.672 123.071 22.975
49 3138.273 94.995 23.484
50 3164.84 101.937 23.816
51 586.337 94.835 24.32
52 3650.392 96.043 24.633
53 3026.962 13.714 24.15
54 3427.554 130.81 22.923
55 3684.951 112.891 23.39
56 1790.658 49.979 21.665
57 1805.913 87.25 23.608
58 1825.957 59.698 24.938
59 1705.625 101.177 22.204
60 1679.307 123.242 23.138
61 371.579 123.37 24.784
62 480.735 25.969 24.8
63 2373.243 62.878 23.235
64 279.196 150.303 23.5
65 259.047 37.826 24.682
66 4085.986 145.793 24.668
67 2492.067 52.699 24.204
68 994.753 165.255 23.507
69 791.128 64.598 24.836
70 3406.831 33.758 20.214
71 4047.32 95.815 24.54
72 711.083 73.232 21.962
73 1992.528 87.246 23.101
74 1992.144 105.332 24.629
75 3695.164 22.317 23.971
76 3751.042 10.419 21.966
77 3781.819 34.026 22.268
78 3737.676 50.512 24.858
79 32.951 105.317 24.566
80 662.413 75.268 23.826
81 2843.06 89.958 24.193
82 2620.596 27.511 24.255
83 1461.331 118.698 23.357
84 3050.505 94.431 23.473
85 650.35 34.899 24.958
86 2630.996 131.769 24.869
87 3609.537 101.504 24.497
88 923.249 57.606 24.493
89 482.667 128.442 24.284
90 2695.438 114.574 24.967
91 3254.822 144.125 24.357
92 3923.876 122.701 24.69
93 1344.494 99.696 24.596
94 1658.288 140.05 24.508
95 2219.064 174.212 22.617
96 2204.768 157.225 24.23
97 138.199 161.448 24.524
98 342.332 120.084 24.113
99 2922.923 129.382 22.097
100 2904.106 147.516 24.599
101 2929.085 100.757 24.029
102 3146.492 33.332 23.244
103 3126.155 58.943 23.597
104 3497.534 181.238 23.237
105 3560.345 181.69 23.576
106 3530.981 176.604 24.79
107 1154.553 164.79 23.315
108 3225.761 50.67 24.738
109 1907.269 119.965 23.491
110 3899.804 169.759 24.984
111 1074.953 206.872 24.374
112 1071.106 179.823 24.375
113 2286.677 177.979 24.754
114 1186.826 81.861 25
115 1439.157 166.549 23.423
116 1413.907 142.027 24.526
117 1425.211 150.528 24.428
118 2479.854 97.062 24.886
119 2505.35 182.452 23.565
120 3856.232 54.931 20.882
121 3804.22 60.359 22.91
122 3875.365 129.597 23.679
123 3897.911 102.155 23.525
124 2281.439 64.265 20.836
125 2261.721 101.178 22.894
126 2249.043 107.763 24.28
127 2318.598 37.905 23.471
128 1372.159 154.721 23.557
129 2299.371 124.399 23.772
130 3184.436 44.796 24.532
131 86.712 166.748 24.653
132 4118.644 133.43 24.722
133 2212.902 58.691 24.71
134 1021.214 173.767 24.852
135 3541.259 124.32 23.1
136 3520.82 131.332 23.43
137 2420.464 62.052 22.746
138 2113.218 201.275 23.813
139 2098.47 229.905 24.052
140 1887.543 149.881 24.947
141 3786.115 150.775 21.842
142 53.202 74.834 24.646
143 590.829 211.334 24.155
144 1218.285 96.481 24.01
145 2038.512 186.509 24.367
146 1855.457 205.989 24.734
147 863.995 220.644 24.833
148 2158.474 116.284 24.145
149 1798.609 133.426 24.286
150 2850.767 258.774 24.117
151 3134.103 138.505 24.444
152 2437.052 266.409 24.869
153 746.402 166.223 24.972
154 1262.319 193.405 22.847
155 1290.464 220.251 24.291
156 1750.475 178.882 23.913
157 1730.434 185.837 24.441
158 2926.839 191.387 23.711
159 1492.51 183.318 21.658
160 1519.709 150.357 22.892
161 2692.869 162.048 21.79
162 2748.924 152.57 22.926
163 2734.968 163.658 23.498
164 976.294 212.034 22.53
165 1001.328 209.348 23.674
166 4065.638 181.453 23.185
167 120.144 245.727 23.189
