1 122.585 29.205 22.155
2 277.993 11.165 22.02
3 590.02 10.292 24.749
4 997.293 13.363 20.79
5 1398.291 10.905 23.447
6 1993.657 13.484 23.368
7 2208.374 20.03 19.032
8 2723.564 12.25 23.445
9 3324.302 13.738 24.255
10 3445.691 12.929 24.883
11 3571.615 7.391 24.432
12 3699.636 25.696 24.129
13 3985.635 9.312 23.086
14 641.263 11.705 24.679
15 2395.381 12.068 24.621
16 713.789 19.784 23.619
17 1108.308 40.803 23.381
18 1919.584 52.662 20.648
19 1795.567 28.307 23.799
20 4142.209 27.78 24.273
21 2942.282 28.323 24.404
22 3151.478 37.829 22.992
23 2316.452 31.461 24.391
24 2449.984 40.49 23.307
25 449.491 33.254 23.728
26 2345.138 43.268 24.5
27 1207.572 50.164 22.639
28 3605.491 51.853 22.621
29 978.126 40.703 23.623
30 3825.011 38.682 24.243
31 2017.806 38.1 24.883
32 2408.798 43.366 24.188
33 3561.292 47.028 24.325
34 3591.316 39.847 24.604
35 3987.765 50.478 22.948
36 1410.369 55.158 22.763
37 1681.461 48.266 22.485
38 1779.535 52.604 24.167
39 3387.406 55.279 24.833
40 2747.456 48.267 24.267
41 3074.077 50.757 24.744
42 537.942 47.327 24.768
43 1327.161 57.278 24.079
44 1460.06 57.479 23.876
45 2471.029 62.147 24.232
46 794.637 108.849 19.949
47 2709.463 60.238 24.317
48 3425.022 55.891 24.76
49 1363.888 65.904 24.616
50 3424.337 70.53 23.857
51 3362.181 73.332 24.455
52 3745.296 68.142 23.918
53 2386.298 76.616 23.307
54 2108.318 80.975 22.242
55 1059.995 72.662 24.566
56 1476.739 70.906 23.961
57 2922.471 75.076 22.823
58 3575.683 72.871 23.823
59 4154.941 69.096 24.618
60 1972.954 70.216 24.74
61 2586.838 67.9 24.886
62 3906.889 94.164 22.943
63 2009.424 104.175 22.653
64 3331.659 82.143 23.684
65 3164.151 84.415 24.686
66 733.838 90.499 23.362
67 3466.819 92.452 24.156
68 3645.047 102.521 22.169
69 251.014 96.759 23.37
70 2734.872 97.257 23.338
71 58.226 98.138 24.085
72 1269.469 95.433 23.867
73 1229.355 102.296 23.996
74 1781.474 103.451 23.078
75 3230.302 97.447 24.749
76 3008.831 103.146 22.917
77 2095.192 110.112 22.819
78 2576.899 104.731 24.627
79 3260.696 116.865 21.745
80 2959.123 126.661 21.474
81 464.278 109.455 24.16
82 945.178 107.284 24.934
83 1440.853 112.671 24.191
84 556.103 119.121 22.534
85 2242.861 109.2 24.541
86 2672.205 109.443 23.834
87 2857.739 109.851 24.579
88 3133.198 118.28 22.766
89 1115.175 118.35 23.945
90 473.471 125.533 22.857
91 1190.982 129.941 21.034
92 869.934 125.445 22.624
93 1585.11 118.613 23.487
94 3827.934 117.385 24.794
95 168.245 123.79 23.666
96 1875.678 118.01 24.242
97 400.397 130.078 23.845
98 821.36 126.716 24.622
99 425.8 167.785 19.878
100 1026.059 127.276 24.318
101 120.826 133.998 22.643
102 934.856 140.043 23.519
103 2250.53 129.341 24.459
104 3658.679 131.315 24.846
105 1966.956 143.562 22.221
106 3369.193 134.729 23.608
107 57.051 132.752 24.914
108 3862.498 136.347 24.318
109 1693.053 136.82 24.018
110 1813.482 162.232 22.428
111 3934.459 136.31 24.986
112 2026.931 149.326 22.836
113 3951.316 169.439 23.085
114 3147.155 142.713 24.677
115 2455.027 145.17 24.943
116 2334.815 155.202 23.419
117 826.256 149.285 24.389
118 2926.467 169.483 22.935
119 4082.11 146.956 24.968
120 855.475 152.428 23.876
121 156.653 162.465 24.3
122 2097.636 154.321 24.185
123 1101.054 161.586 23.176
124 2871.597 160.98 23.713
125 3166.085 161.114 23.799
126 3511.969 176.646 22.047
127 1139.803 155.812 24.962
128 1953.328 166.76 21.914
129 3380.763 181.316 21.429
130 3714.034 170.535 22.624
131 326.03 159.961 24.451
132 587.449 170.855 22.995
133 2958.903 163.062 24.294
134 1046.177 169.022 23.824
135 1984.37 167.722 23.812
136 3482.908 165.06 24.173
137 2328.219 188.698 22.437
138 1368.776 168.026 23.864
139 3966.614 174.345 23.516
140 4180.979 172.619 23.964
141 3901.725 175.889 23.597
142 4112.374 181.523 23.609
143 244.397 173.866 23.547
144 1641.886 174.954 24.867
145 2685.214 174.903 23.827
146 2527.326 184.112 24.052
147 2992.869 174.565 24.247
148 3650.941 173.588 24.967
149 3797.336 187.207 22.062
150 1401.061 187.057 22.547
151 3193.925 180.102 23.746
152 1243.573 200.241 22.382
153 3974.888 187.556 22.956
154 1204.533 180.077 24.998
155 136.931 188.258 24.913
156 4069.122 196.951 22.723
157 1453.168 188.136 24.781
158 3112.725 199.239 23.188
159 43.55 189.8 23.859
160 2284.257 193.459 24.315
161 3143.21 188.403 24.417
162 2467.954 199.51 24.365
163 776.007 198.172 23.927
164 1941.389 210.637 23.12
165 4140.905 203.477 23.189
166 4189.087 194.899 24.423
167 347.924 199.474 24.298
168 2399.372 230.9 22.521
169 1492.506 216.453 21.483
170 2266.101 207.84 24.13
171 1199.347 219.44 22.223
172 896.977 216.935 22.169
173 1410.784 204.433 24.967
174 2934.189 226.286 22.129
175 1389.78 213.124 23.73
176 3165.557 221.291 23.163
177 3592.241 212.903 24.369
178 1333.401 223.711 23.252
179 1764.185 241.141 22.071
180 2110.15 225.964 24.196
181 1902.219 230.921 22.605
182 2675.581 214.402 24.828
183 2730.482 222.913 24.985
184 936.87 234.389 23.442
185 3906.4 235.223 22.9
186 3255.004 236.698 23.621
187 1805.887 234.645 21.914
188 1862.689 252.93 22.58
189 3102.937 234.62 24.325
190 760.216 230.559 24.407
191 3115.496 231.216 24.631
192 3506.868 226.769 24.785
193 1103.257 234.792 24.484
194 1037.343 228.948 24.884
195 3215.302 233.782 24.583
196 311.715 260.729 21.236
197 174.473 245.505 23.963
198 211.475 235.017 24.962
199 2874.333 236.68 24.518
200 426.09 238.53 24.79
201 1146.126 238.44 24.226
202 3767.994 233.491 24.619
203 516.006 268.173 23.293
204 3375.773 264.353 21.16
205 2516.629 247.879 23.333
206 377.341 261.756 22.145
207 4108.064 246.374 24.9
208 3926.793 251.714 24.301
209 4011.651 248.057 24.511
210 1432.284 249.385 24.665
211 1001.664 253.637 23.85
212 695.669 264.099 23.417
213 2966.164 260.737 24.255
214 782.027 252.976 24.518
215 1373.777 256.972 24.796
216 1653.888 273.541 22.809
217 3563.408 256.347 24.57
218 1148.667 257.13 24.158
219 2058.64 250.555 24.966
220 3317.099 264.568 22.872
221 1469.187 260.911 24.159
222 1503.515 260.357 24.623
223 2754.326 272.815 22.887
224 1967.625 259.924 24.931
225 2879.627 263.372 24.414
226 941.965 266.005 23.559
227 962.58 267.852 24.721
228 2021.794 297.48 22.848
229 1561.038 266.346 24.889
230 2710.81 265.821 24.372
231 2838.613 271.414 23.567
232 610.669 280.415 23.396
233 1392.958 273.279 24.692
234 2913.174 293.199 22.574
235 3937.596 285.291 22.638
236 1244.365 281.168 23.854
237 3249.978 285.688 22.895
238 1754.74 285.731 23.659
239 274.468 292.982 23.168
240 459.434 311.575 22.921
241 1348.228 287.576 22.726
242 1589.292 289.394 22.582
243 1966.719 323.89 20.329
244 4083.99 291.023 24.455
245 65.841 296.364 23.153
246 2689.481 291.217 24.021
247 2532.528 289.504 24.962
248 480.568 296.505 24.328
249 894.181 295.996 24.802
250 1396.888 299.419 23.848
251 1477.549 301.126 24.052
252 2342.902 302.436 24.844
253 2861.502 305.161 24.225
254 926.803 308.212 24.211
255 2042.925 361.197 18.384
256 2605.299 306.541 24.081
257 3588.022 307.787 23.189
258 695.604 322.836 21.526
259 2816.26 305.725 24.659
260 2724.581 330.627 22.336
261 2297.413 310.6 23.68
262 3071.918 336.324 23.281
263 3235.556 324.499 23.73
264 3341.54 318.04 24.554
265 4167.684 311.596 24.765
266 3990.537 322.112 22.632
267 1466.654 322.537 24.041
268 2117.211 324.4 23.561
269 251.125 318.273 24.772
270 1351.806 319.352 24.366
271 1805.031 320.801 24.943
272 3500.31 324.814 24.48
273 4074.193 347.837 22.497
274 2688.587 324.447 24.42
275 1614.716 329.944 24.167
276 2180.316 323.129 24.999
277 3734.174 339.434 24.042
278 628.701 338.981 23.676
279 1933.304 328.662 24.241
280 1666.261 337.448 24.173
281 2095.035 341.857 23.975
282 2976.488 379.069 20.37
283 199.293 394.581 19.271
284 3599.117 338.138 24.936
285 2325.56 344.954 23.461
286 3904.675 343.434 24.012
287 1337.837 343.318 23.871
288 2418.181 362.786 21.217
289 1813.876 348.172 24.822
290 386.932 452.813 17.298
291 68.933 356.977 22.571
292 2358.021 353.374 24.57
293 302.293 354.248 24.117
294 3163.549 379.025 21.272
295 3977.878 351.007 24.44
296 983.976 354.358 24.454
297 1723.592 356.81 24.562
298 2911.818 364.683 23.974
299 3500.253 420.386 18.993
300 1688.102 379.535 22.144
301 2233.597 360.469 24.947
302 499.246 424.535 21.28
303 1822.341 372.825 24.725
304 2491.562 365.471 24.942
305 2589.583 371.827 23.625
306 229.698 371.09 24.888
307 342.958 377.537 23.135
308 4131.686 370.566 24.123
309 3744.794 370.619 24.782
310 30.201 375.582 24.963
311 1756.795 381.965 24.016
312 2390.638 383.174 23.102
313 2554.016 378.602 23.323
314 1413.083 392.459 22.946
315 3410.586 380.029 24.162
316 4051.579 381.265 22.981
317 1239.511 387.118 23.531
318 1008.468 387.924 24.707
319 2656.944 399.089 23.462
320 2920.941 405.804 22.177
321 2591.611 391.168 22.502
322 297.416 399.687 23.155
323 3630.599 390.872 24.431
324 1157.622 387.174 24.908
325 1067.467 396.037 22.968
326 273.707 432.633 20.662
327 2478.044 398.392 24.016
328 3750.009 398.812 23.812
329 2322.802 400.745 24.772
330 779.924 403.704 24.813
331 4073.582 413.084 23.466
332 4035.124 407.103 23.289
333 1705.051 443.337 19.369
334 2739.22 416.659 23.2
335 3554.243 417.102 24.589
336 3966.328 406.755 24.918
337 882.981 412.908 24.543
338 2283.717 412.012 24.279
339 1404.056 419.257 22.875
340 1871.956 439.183 22.069
341 225.83 439.26 22.281
342 3825.445 417.925 24.944
343 635.759 425.586 24.126
344 1267.041 428.738 24.951
345 3020.336 430.184 24.179
346 50.394 430.659 24.792
347 3901.238 464.103 20.68
348 3287.966 433.808 24.716
349 1147.644 438.505 24.254
350 2944.212 435.162 24.913
351 1816.155 460.185 22.779
352 2252.318 441.438 24.336
353 4067.973 445.936 23.826
354 1618.796 446.083 23.787
355 2600.261 448.07 22.965
356 3623.786 443.424 24.36
357 3871.155 448.513 24.748
358 4152.717 451.382 23.68
359 826.346 442.01 24.477
360 2041.177 456.847 23.999
361 1391.281 452.99 22.911
362 1482.762 454.457 23.672
363 672.293 471.666 22.037
364 1415.482 453.921 24.742
365 2356.422 449.681 24.656
366 3685.125 456.517 24.299
367 1755.359 460.245 23.191
368 2836.121 458.896 24.139
369 2506.181 455.205 24.258
370 2676.199 456.616 24.728
371 3071.739 468.385 24.277
372 162.205 461.87 24.862
373 4174.11 466.365 23.991
374 1990.027 473.903 22.948
375 760.351 467.228 24.657
376 789.171 472.151 23.853
