1918.5 52.7 353.21410 6.653 0.77 -58.3 4.4 453
123.4 29.8 81.36998 5.066 0.54 67.5 4.5 355
2395.1 11.3 11.58631 6.310 0.31 68.6 4.5 335
3572.1 6.5 8.14930 0.244 0.80 -88.8 4.5 51
1681.4 47.3 67.02828 2.924 0.87 -41.4 4.5 205
1797.0 29.4 15.96084 3.302 0.57 -39.9 3.3 143
3987.6 49.0 34.85929 5.286 0.85 68.3 2.9 163
2517.9 28.7 6.81337 0.928 0.07 5.3 4.5 249
1410.0 56.5 39.76366 3.888 0.61 -6.7 4 213
1191.1 129.9 254.05320 5.395 0.86 -78.1 3.8 311
3592.2 41.7 37.54050 35.295 0.81 58.3 4.5 481
537.6 47.3 7.05519 0.461 0.06 -45.2 3.5 127
2921.5 74.9 41.98137 2.302 0.69 39.3 4.5 181
1099.2 61.4 7.40888 1.375 0.10 84.8 2.2 127
4156.0 68.0 8.78102 2.544 0.49 -12.3 0.7 37
3260.5 116.8 126.67560 4.768 0.76 -21.2 2.4 181
3645.5 103.2 82.30008 4.457 0.88 -27.7 3.6 209
3502.7 419.1 1545.46000 8.086 0.92 87.1 3.8 563
734.1 91.1 29.62171 4.163 0.55 -11.8 4.5 237
1780.7 104.6 34.78923 3.771 0.95 13.1 4.1 167
465.5 110.0 71.77988 45.301 0.71 84.9 4.5 693
1583.6 117.8 19.29158 2.486 0.79 10.0 4.5 169
1114.9 119.2 13.39713 1.601 0.40 2.1 1.6 57
2248.8 129.5 6.90786 0.298 0.29 73.8 4.5 103
1877.7 119.4 6.79859 1.819 0.48 -14.9 3.9 105
2027.2 149.1 39.63004 2.347 0.73 37.5 3.3 127
1694.2 136.2 12.87834 1.871 0.80 34.3 1.6 45
2097.7 153.3 11.60129 1.922 0.52 62.9 2.3 79
3511.0 176.4 117.71130 15.112 0.65 -34.7 4.5 609
587.6 170.5 36.67907 2.002 0.84 43.2 3 97
2454.5 144.0 4.84304 0.883 0.15 -68.2 3 93
3975.1 186.0 65.33363 8.168 0.48 44.2 3.4 355
3797.9 187.4 96.44569 4.245 0.70 -21.7 3.5 231
2043.0 360.8 2880.69400 7.430 0.94 16.6 3.9 611
2685.7 173.7 17.26462 2.241 0.89 5.0 1.6 51
244.3 174.2 22.46646 2.537 0.81 -20.0 1.5 57
1045.3 170.1 22.30120 6.136 0.88 -57.3 4.5 247
3484.4 165.8 47.13387 34.043 0.55 36.5 4 607
327.4 160.4 7.69558 1.144 0.26 18.4 2.2 69
4071.1 197.0 55.37609 4.994 0.91 -12.4 3.8 207
1492.0 216.7 150.35160 6.120 0.93 44.7 4.5 327
3113.9 198.7 50.48759 11.647 0.82 -45.2 4.5 423
626.9 181.3 4.05331 0.019 0.61 -44.6 3.5 7
1198.5 220.4 124.28010 27.688 0.82 -7.8 4.5 717
2283.4 195.6 18.14673 4.560 0.17 -48.3 4.5 483
1453.2 188.0 6.73644 0.718 0.08 48.2 4.5 271
1805.5 233.7 115.43380 4.764 0.74 -0.4 4.5 313
348.3 198.8 8.16283 1.085 0.28 14.4 2.6 75
387.5 454.3 7482.73100 10.571 0.55 -41.0 4 1243
4141.0 204.6 26.47638 4.885 0.95 64.1 1.6 89
1705.2 443.2 1206.28900 7.721 0.99 79.6 4.3 557
3377.6 262.8 236.82990 9.484 0.56 -28.4 4.5 631
3592.3 213.2 8.76492 1.585 0.36 -37.5 3.5 109
2675.7 215.1 14.61672 5.976 0.11 15.1 4.5 571
3114.8 231.7 52.27279 45.626 0.76 -22.6 4.2 591
1035.8 228.8 6.35420 0.771 0.03 -33.6 4.5 417
1967.1 324.2 458.32510 6.628 0.90 -32.6 4.2 425
2754.0 273.2 38.72969 2.479 0.85 -33.6 3.7 135
200.4 395.9 1354.77700 9.400 0.82 85.4 4.2 699
2247.6 254.8 7.20317 1.376 0.22 64.7 4.5 223
1348.4 287.3 46.07194 1.817 0.78 -62.6 4.4 141
1589.6 289.1 56.86913 2.466 0.87 66.5 4.2 161
2879.9 261.6 44.45205 47.737 0.24 43.6 4.5 995
1754.6 285.4 18.63206 2.979 0.79 87.7 4.2 141
694.9 321.7 149.63640 6.340 0.59 30.8 4.5 425
65.1 297.5 35.49583 3.491 0.61 35.3 4.4 211
480.1 296.6 11.60669 1.489 0.21 -60.0 4.5 193
3587.9 309.1 42.57804 5.100 0.81 -82.6 4.5 297
2533.0 290.2 7.14122 0.738 0.06 18.1 4.5 347
2296.4 310.0 18.71662 3.054 0.60 -1.1 1.3 65
3163.9 376.7 195.61640 6.821 0.50 -55.3 3.6 421
2859.5 305.5 15.38352 6.511 0.23 16.7 4.5 375
2419.3 362.6 212.64830 6.445 0.73 29.0 4 375
1339.4 343.9 14.84684 1.792 0.73 23.4 1.1 35
3902.8 343.0 10.81205 2.400 0.83 -70.3 1.3 45
3899.9 464.7 355.24110 7.974 0.71 -77.1 3.5 431
4051.6 380.8 39.39700 2.841 0.84 -11.7 3.1 125
2591.3 390.6 64.76931 3.588 0.85 -32.4 2.8 143
341.9 377.2 14.95664 0.970 0.18 30.3 2.6 97
4131.1 369.6 15.31760 4.814 0.40 10.8 4.5 261
1413.4 393.0 37.96701 4.454 0.29 42.0 3.3 281
3409.7 379.7 13.29784 1.871 0.35 28.8 4.5 195
1066.5 396.0 55.83342 5.641 0.84 -29.2 4.5 319
3629.5 389.4 6.38450 1.177 0.40 -28.3 3.5 83
4034.1 406.5 28.15572 2.908 0.48 21.4 2.7 139
1404.3 418.6 62.47194 5.151 0.66 -69.3 4.5 415
2321.1 401.4 8.33344 2.839 0.69 17.1 4.5 155
1390.9 452.3 45.49863 5.870 0.46 78.9 2.8 245
3464.7 451.9 213.46460 47.974 0.89 -46.8 4.5 977
49.5 430.5 10.91205 3.299 0.27 -48.1 4.4 223
1618.4 445.3 14.90229 1.229 0.18 70.1 2.7 121
1481.4 454.8 21.36184 2.658 0.61 -38.4 4.5 197
2504.8 456.2 9.68527 1.928 0.70 9.9 0.6 23
3681.7 457.2 7.15817 1.751 0.58 85.1 3 79
1990.7 475.5 35.09365 2.906 0.46 -21.0 2.1 121
1839.7 576.5 635.81790 5.351 0.97 -56.7 3.8 355
1723.2 499.9 21.73874 2.496 0.63 57.4 4.5 189
2089.2 724.9 4222.52500 10.591 0.52 -49.4 3.7 1055
1747.8 542.2 142.19750 3.633 0.98 -45.1 3.1 173
3490.6 498.7 8.59102 2.436 0.53 29.6 1 45
1943.8 520.2 30.05533 4.459 0.91 60.4 2.2 113
1318.1 513.2 25.07106 6.010 0.66 -74.6 4.5 295
3109.0 506.5 5.94272 1.089 0.17 53.8 4.5 183
3292.5 532.7 32.34890 2.710 0.64 13.1 1.9 87
1597.6 529.9 17.67143 2.726 0.74 -84.7 3.1 111
2.9 525.1 10.07037 0.609 0.07 -82.9 4.5 323
1724.8 546.2 48.03190 14.941 0.58 -4.0 4.5 477
4139.5 581.3 103.46700 4.312 0.64 86.0 2.9 207
249.1 543.1 9.96045 0.501 0.36 -71.8 4.5 77
2090.9 564.7 40.11438 2.362 0.89 -17.7 2.3 83
1438.6 577.2 78.89555 3.644 0.85 -35.0 3.3 173
3406.0 565.3 19.36487 2.366 0.77 -84.4 1.8 63
1889.9 627.3 403.56980 5.433 0.99 71.5 3.7 313
759.9 568.4 24.26452 3.672 0.65 6.4 3.5 163
3358.1 576.9 45.44556 2.283 0.63 -58.8 2.4 101
2406.3 547.5 5.09649 0.088 0.01 55.2 4.5 289
3637.5 582.4 78.93570 13.277 0.67 66.4 4.5 543
3563.3 566.7 20.61902 2.645 0.10 -23.2 4.5 557
118.8 625.2 242.75430 7.420 0.54 -13.4 4 489
1497.1 584.6 43.75487 2.601 0.63 -44.5 3.7 163
2548.3 572.3 10.33352 3.384 0.60 -21.8 2.2 97
4022.9 598.9 63.10970 7.088 0.84 -26.4 4.5 325
1978.9 574.3 23.67269 11.923 0.43 -51.1 4.1 375
2160.4 593.8 15.00774 4.664 0.14 -87.6 4.5 449
2813.9 644.5 107.23840 5.232 0.56 -42.3 1.7 155
3124.5 607.4 19.68892 2.074 0.42 6.0 3.8 151
261.6 664.5 290.90570 5.531 0.72 -60.9 4.5 435
2784.5 604.4 8.97189 2.877 0.77 -68.5 2.3 79
329.8 623.3 54.80007 18.974 0.63 61.9 4.5 559
1733.1 617.3 41.14108 15.606 0.35 -3.6 4.5 599
1625.8 641.2 37.75496 4.246 0.52 -47.4 1.5 107
3402.5 615.9 10.80341 4.326 0.14 34.2 4.1 337
3706.7 621.0 23.22995 9.776 0.26 11.8 2.5 345
2725.5 656.3 94.89187 6.287 0.69 22.7 4.2 323
676.5 651.6 62.59650 5.348 0.78 -44.4 4.5 351
2508.1 637.9 12.93762 3.645 0.16 -65.6 4.5 357
3395.4 774.3 1230.10600 7.836 0.86 70.8 3.6 511
1432.3 675.7 71.66581 37.368 0.90 -79.1 4.5 595
1553.7 691.2 45.90501 4.475 0.73 -64.2 3.9 211
3339.1 687.4 21.09109 2.473 0.70 -62.1 3.6 125
2723.5 697.3 41.42743 3.081 0.80 -59.7 4.5 207
2833.0 683.0 9.58433 3.301 0.81 40.4 0.5 29
1535.8 705.3 45.36609 19.959 0.49 -23.1 4.5 597
465.0 706.0 82.64337 37.179 0.64 51.8 4.5 743
1799.8 706.9 10.21323 0.576 0.19 68.3 4.5 119
551.5 720.7 50.12127 11.987 0.31 20.0 4.5 687
1938.0 748.1 99.54373 4.822 0.92 22.4 4.4 259
851.1 704.9 11.84599 9.774 0.54 -24.0 4.5 291
2829.5 755.4 57.85735 3.548 0.87 -50.5 3.5 169
483.3 748.1 43.76167 10.883 0.37 41.6 4.5 579
2327.7 768.0 66.95356 2.575 0.83 23.3 3.2 135
2623.5 751.7 17.74336 2.687 0.48 -77.0 2.3 107
1756.6 764.0 72.43275 7.643 0.59 1.3 4.5 425
2875.9 753.3 15.53431 2.106 0.46 -23.9 4 141
1047.7 751.8 11.36600 1.980 0.30 10.9 3.7 149
3176.9 756.9 11.53448 2.731 0.55 -48.5 0.4 25
1774.3 766.6 60.50790 11.383 0.63 -27.8 4.5 423
115.0 768.9 20.70415 2.312 0.81 50.0 2.5 83
2791.5 752.0 8.59096 2.827 0.08 0.7 2.1 225
2576.0 789.8 73.70472 51.275 1.00 -87.4 4.5 605
3702.2 782.9 56.48722 38.136 0.46 2.5 4.5 763
3118.9 790.7 19.77055 2.142 0.46 -89.3 4.5 167
2371.8 785.4 12.96795 3.426 0.30 65.8 3.4 195
2927.9 832.8 114.69770 7.279 0.77 -49.8 3.6 315
1590.7 809.8 13.60985 7.733 0.61 -24.9 4.5 259
3987.2 830.1 29.29350 18.567 0.28 -7.1 4.5 651
1041.2 923.9 492.13490 7.997 0.88 86.3 4.5 529
3677.8 831.5 8.03056 3.216 0.98 -37.4 4.5 135
30.3 869.9 101.21240 7.512 0.72 42.2 4.1 351
3439.1 920.3 519.89430 5.813 0.81 31.0 3.4 355
1471.3 1175.1 4200.07900 7.761 0.83 39.9 3.9 733
1385.0 850.0 7.01872 0.290 0.02 39.4 0.9 33
2922.1 869.0 71.11220 15.191 0.59 -68.1 4.5 607
599.0 947.5 719.49230 7.682 0.64 -29.4 4.2 607
2460.3 1071.5 5420.76200 10.093 0.82 -2.4 3.6 817
1291.8 899.2 55.79875 2.646 0.96 -44.4 4.5 237
698.3 882.7 21.52510 2.560 0.81 -69.9 2.1 77
