OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,GEO_SEMI_MAJOR,GEO_SEMI_MINOR,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
5054,1940.734,3100.693,11.361,24.361,13.175,4.209,12.876,4.245,7.747,0.681,-84.241,0.008707,0.05108,520,1.5987
5055,3686.346,3096.274,4.4915,25.369,5.092,2.447,5.292,2.717,5.443,0.519,55.772,0.008045,0.05039,160,0.8087
5056,4049.104,3279.244,14.604,24.089,5.783,4.657,6.879,5.304,10.728,0.195,78.204,0.008195,0.04997,401,1.361
5057,1775.583,3103.741,3.6627,25.591,3.742,2.149,4.085,2.347,5.184,0.426,-85.348,0.007202,0.05001,114,0.67709
5058,192.048,3119.552,6.6376,24.945,2.989,2.715,3.57,3.145,8.135,0.092,-83.863,0.007534,0.05032,134,0.72879
5059,442.069,3284.111,10.108,24.488,8.358,4.876,9.052,5.173,7.577,0.417,-27.522,0.008362,0.04984,433,1.2737
5060,2507.165,3411.876,64.595,22.475,10.332,6.287,14.067,8.157,25.219,0.392,22.389,0.007734,0.05048,1257,2.3842
5061,2514.656,3440.804,25.673,23.476,6.25,5.157,7.746,6.358,15.425,0.175,-5.812,0.008607,0.05056,553,1.6497
5062,2942.005,3295.165,9.889,24.512,10.048,2.937,10.589,3.135,7.936,0.708,-11.518,0.007097,0.05111,364,1.2623
5063,3327.899,3406.257,2.4986,26.006,3.521,2.306,3.568,2.653,3.63,0.345,20.481,0.007703,0.05003,113,0.6388
5064,1910.057,3304.393,7.4909,24.814,5.309,3.983,5.904,4.135,6.908,0.25,-61.285,0.008516,0.05052,270,1.0998
5065,3362.179,3310.988,6.8145,24.916,4.132,3.055,4.709,3.602,7.3,0.261,0.378,0.009351,0.04976,196,1.0094
5066,1205.699,3140.19,20.481,23.722,12.594,5.444,12.293,5.893,11.556,0.568,-76.539,0.007463,0.05047,739,1.7856
5067,3264.968,3326.521,3.7452,25.566,4.605,2.892,4.771,2.96,4.511,0.372,57.539,0.005493,0.05016,170,1.0251
5068,2158.623,3427.171,21.186,23.685,13.26,5.318,13.717,5.487,11.513,0.599,5.668,0.007965,0.04941,799,1.6848
5069,2197.168,3335.543,5.8981,25.073,5.224,3.838,5.436,4.017,5.91,0.265,-35.597,0.007321,0.05011,245,1.051
5070,2834.654,3138.851,29.334,23.332,7.419,5.67,8.992,7.116,16.285,0.236,12.343,0.007204,0.04916,673,1.6857
5071,2410.327,3350.937,19.825,23.757,4.787,4.007,6.336,5.199,14.377,0.163,25.768,0.008412,0.05005,363,1.269
5072,2380.464,3375.835,18.698,23.821,8.766,5.019,9.648,5.518,11.705,0.427,-34.897,0.008987,0.04976,575,1.6736
5073,2403.787,3367.699,5.7563,25.1,4.691,3.801,4.684,4.006,6.367,0.19,-38.933,0.008836,0.04988,194,0.86733
5074,1835.229,3880.81,61.24,22.532,6.588,4.671,9.688,6.82,27.995,0.291,23.754,0.007314,0.04984,745,1.9945
5075,1815.99,3940.439,96.846,22.035,23.608,14.012,25.8,15.57,26.865,0.406,6.247,0.007024,0.04993,2882,3.2586
5076,1878.237,3904.733,40.633,22.978,12.816,5.737,13.892,6.844,18.494,0.552,-40.94,0.00703,0.04972,1011,2.3362
5077,1832.093,3903.335,36.262,23.101,7.536,5.467,9.473,6.611,19.457,0.275,5.117,0.006874,0.04983,677,1.7711
5078,1808.417,3856.269,11.358,24.362,8.303,3.629,8.507,4.029,9.351,0.563,-86.257,0.008377,0.05003,329,1.2207
5079,325.612,3088.708,124.06,21.766,13.003,10.524,16.46,13.283,35.346,0.191,-67.007,0.007793,0.05034,2316,3.6736
