OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,GEO_SEMI_MAJOR,GEO_SEMI_MINOR,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
1,123.545,5.428,5.1167,25.228,4.83,2.627,5.136,2.931,5.275,0.456,-8.84,0.003327,0.0546,175,0.9697
2,211.05,9.673,6.6475,24.943,4.89,2.633,5.664,2.9,6.523,0.461,-48.045,0.003633,0.0546,188,0.88295
3,278.284,9.606,108.65,21.91,7.985,4.911,12.222,6.309,37.701,0.385,4.057,0.00446,0.0546,881,1.8975
4,592.409,11.798,6.9894,24.889,5.165,3.51,5.502,3.767,6.324,0.32,-69.965,0.003812,0.0545,241,0.95329
5,641.372,13.115,10.04,24.496,7.118,3.415,7.543,3.764,7.937,0.52,-79.511,0.003776,0.0546,290,1.1028
6,994.818,14.939,371.47,20.575,11.658,9.192,18.775,12.16,70.934,0.212,-35.077,0.004775,0.0544,2634,3.6985
7,1396.327,9.833,29.348,23.331,13.282,5.991,13.746,6.365,13.991,0.549,13.793,0.005146,0.05476,785,1.808
8,1652.124,6.381,4.6951,25.321,6.981,2.806,7.146,2.999,4.752,0.598,36.934,0.005117,0.05466,183,0.83381
9,1806.956,6.938,4.7575,25.307,3.758,3.339,3.846,3.679,5.278,0.111,39.189,0.005178,0.05464,161,0.83943
10,1993.943,12.972,33.035,23.203,11.247,6.627,12.42,6.913,14.927,0.411,-24.763,0.005478,0.05431,879,2.1004
11,2210.478,16.078,1603.2,18.988,22.482,10.349,28.576,15.392,162.813,0.54,-5.869,0.004883,0.05494,5251,4.9966
12,2393.805,10.717,9.9397,24.507,5.572,3.982,6.335,4.346,7.816,0.285,42.053,0.003925,0.05516,296,1.0644
13,2692.842,4.23,3.4219,25.664,4.997,2.385,5.078,2.377,4.225,0.523,8.954,0.00365,0.05466,131,0.81135
14,2726.171,10.643,26.229,23.453,4.739,3.727,6.45,4.734,16.317,0.214,-71.322,0.003911,0.05461,362,1.3076
15,2777.648,10.947,5.856,25.081,5.762,3.699,6.209,3.738,5.103,0.358,82.658,0.004327,0.05458,265,1.2998
16,2915.37,10.328,8.1191,24.726,6.07,4.188,6.257,4.266,6.548,0.31,2.991,0.00491,0.05481,293,1.1264
17,3324.349,11.218,11.871,24.314,6.99,4.263,7.845,4.543,7.993,0.39,40.003,0.005645,0.05512,425,1.3777
18,3449.034,12.11,12.222,24.282,8.344,4.599,8.511,5.027,8.266,0.449,-5.342,0.005323,0.05487,418,1.3954
19,3570.617,7.572,13.825,24.148,4.663,3.735,5.655,4.55,10.154,0.199,-23.779,0.004243,0.05466,311,1.1986
20,3594.928,6.061,4.1771,25.448,4.288,3.378,4.11,3.734,4.986,0.212,73.546,0.00385,0.05461,141,0.75602
21,3993.849,5.446,33.82,23.177,6.503,3.422,9.538,4.388,19.077,0.474,-5.06,0.004726,0.05527,409,1.5309
22,2132.329,9.817,3.9423,25.511,4.767,2.501,4.721,2.701,4.668,0.475,40.777,0.005458,0.05452,140,0.83975
23,473.538,14.685,6.3718,24.989,7.368,3.332,7.785,3.331,5.396,0.548,-28.022,0.003992,0.05446,274,1.1493
24,2942.724,26.514,19.331,23.784,9.405,6.204,9.644,6.593,10.109,0.34,-77.058,0.004917,0.05485,695,1.9036
25,3510.026,16.677,5.1751,25.215,5.974,2.872,5.856,3.127,5.152,0.519,82.39,0.00519,0.05477,201,1.1342
26,2649.068,17.408,7.0907,24.873,6.938,3.702,7.303,3.836,6.251,0.466,89.739,0.003471,0.05471,257,1.0178
27,2836.88,20.881,7.2498,24.849,6.215,3.052,6.625,3.146,6.659,0.509,-87.121,0.004699,0.05466,222,0.96
28,905.651,20.065,9.8588,24.515,5.572,5.21,5.856,5.179,7.534,0.0649999999999999,-47.618,0.00487,0.0544,328,1.2037
29,124.105,30.789,97.681,22.025,9.23,6.698,12.463,8.939,31.942,0.274,70.711,0.003337,0.05461,1311,2.757
30,704,21.342,18.01,23.861,10.887,5.828,11.283,6.201,10.134,0.465,20.678,0.00388,0.05458,605,1.9553
31,1108.837,39.867,37.558,23.063,19.569,7.51,19.899,7.697,13.988,0.616,-52.524,0.004542,0.05452,1400,2.5047
32,2166.928,13.708,1.482,26.573,1.823,1.5,2.13,1.702,3.079,0.177,45.075,0.005201,0.05475,43,0.3581
33,2627.053,15.623,3.0047,25.806,3.258,3.076,3.452,3.279,3.636,0.056,34.827,0.003337,0.05475,139,0.7135
34,3013.598,15.477,3.7092,25.577,3.155,2.445,3.613,2.719,4.761,0.225,72.079,0.005128,0.05504,116,0.71008
35,62.556,18.71,7.3447,24.835,8.949,4.434,8.824,4.448,5.543,0.505,-16.459,0.003604,0.05461,350,1.3065
36,3701.066,27.7,14.169,24.122,9.458,3.96,9.567,4.252,9.363,0.581,-87.578,0.002618,0.05452,425,1.408
37,803.24,19.944,7.0743,24.876,5.286,3.727,5.55,3.926,6.347,0.295,-5.218,0.004268,0.05443,242,1.0012
38,449.965,35.962,32.707,23.213,10.259,6.944,11.778,7.783,15.358,0.323,83.377,0.004075,0.05448,810,1.8641
