OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,GEO_SEMI_MAJOR,GEO_SEMI_MINOR,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
1,186.296,17.082,65.09,22.466,15.353,6.323,17.384,7.781,23.864,0.588,41.947,-0.0007009,0.04943,1436,2.8155
2,349.697,14.437,152.95,21.539,10.621,7.894,14.585,11.14,43.974,0.257,-47.428,-6.799e-05,0.04927,1829,2.4772
3,614.603,15.895,38.49,23.037,8.565,7.301,9.818,8.636,18.887,0.148,3.655,0.0003644,0.04975,827,1.6424
4,884.93,19.636,40.143,22.991,11.514,6.719,13.629,6.898,18.79,0.416,-19.899,0.001047,0.04992,921,1.8112
5,936.559,7.015,14.585,24.09,5.482,3.361,7.136,3.689,11.894,0.387,5.575,0.001119,0.04959,295,0.92095
6,1279.408,5.73,17.372,23.9,4.695,4.262,5.334,5.251,13.811,0.092,-37.862,0.0005367,0.04958,279,0.88825
7,1300.299,10.418,75.47,22.306,11.485,6.841,15.514,7.205,29.468,0.404,-41.873,0.0005574,0.0496,1087,1.8634
8,1699.723,6.396,78.382,22.264,7.694,4.778,12.923,6.001,32.308,0.379,-0.353,0.001667,0.04941,839,1.5377
9,2469.808,4.814,4.7598,25.306,5.552,2.955,5.822,2.859,5.549,0.468,5.974,0.0004417,0.04988,173,0.63479
10,3028.607,13.092,12.063,24.296,7.179,5.523,7.749,6.148,8.431,0.231,-18.409,0.000764,0.04965,471,1.2018
11,3256.871,30.907,75.451,22.306,14.849,6.822,18.802,8.685,26.908,0.541,63.82,-0.0008955,0.04945,1506,2.2914
12,3294.253,8.574,6.926,24.899,5.221,4.506,5.561,4.849,6.317,0.137,37.513,-0.001006,0.04944,279,1.027
13,3406.523,33.938,525.3,20.199,15.25,10.673,24.102,17.139,86.025,0.3,3.647,-0.0001218,0.04946,4831,5.2027
14,3543.565,8.563,21.88,23.65,6.255,4.791,6.854,6.178,14.703,0.234,77.431,0.0005325,0.04981,427,1.1424
15,3750.891,10.475,103.29,21.965,8.538,6.353,13.496,7.871,36.006,0.256,10.633,0.0009092,0.04973,1216,2.1256
16,3821.648,18.687,23.649,23.565,8.516,7.576,8.783,8.108,13.026,0.11,3.832,0.0009848,0.04969,747,1.5756
17,3862.361,7.813,4.8074,25.295,4.451,3.013,4.804,3.308,5.554,0.323,57.21,0.0009991,0.04969,175,0.69508
18,4181.911,3.991,5.1167,25.228,4.141,2.16,4.939,2.319,6.523,0.478,5.447,0.0009855,0.0502,133,0.62663
19,4195.204,15.54,29.242,23.335,7.959,4.556,9.586,5.157,17.808,0.428,-84.384,0.0009855,0.0502,489,1.3957
20,429.092,19.744,27.007,23.421,16.8,9.37,17,9.274,11.991,0.442,5.481,1.971e-05,0.04926,1233,2.169
21,1210.039,31.078,46.322,22.836,10.259,6.509,12.824,7.637,20.963,0.366,-83.787,0.0007514,0.04957,957,1.8738
22,1811.038,15.14,5.2699,25.195,7.393,3.691,7.159,3.835,5.345,0.501,35.265,0.0009512,0.04922,236,0.88157
23,1865.119,13.723,17.978,23.863,7.872,3.886,8.926,4.489,12.91,0.506,-39.707,0.001004,0.04929,406,1.285
24,2389.48,18.084,26,23.463,5.985,4.792,7.495,5.941,15.956,0.199,-47.938,0.0003398,0.04984,520,1.3429
25,517.69,13.593,5.344,25.18,5.003,3.944,5.246,4.149,5.468,0.212,-45.659,0.0001103,0.04949,230,0.80158
26,2753.457,64.839,1551.2,19.023,14.532,11.755,28.742,23.741,161.645,0.191,67.719,0.001441,0.04966,8058,NA
27,3695.268,22.248,16.009,23.989,9.429,5.982,10.307,6.308,9.867,0.366,-8.987,0.0007805,0.0498,612,1.4597
28,4088.172,23.129,27.005,23.421,12.164,5.196,12.648,6.124,14.943,0.573,-26.966,0.000994,0.05016,678,1.5451
29,4142.483,15.643,4.4021,25.391,5.164,3.338,5.144,3.39,4.992,0.354,-24.612,0.0009855,0.05019,188,0.79023
30,969.192,23.876,20.442,23.724,5.973,4.158,7.752,4.982,13.506,0.304,62.42,0.001037,0.0494,454,1.1854
31,1646.732,22.638,9.528,24.552,6.55,4.921,6.764,5.212,7.572,0.249,85.645,0.001448,0.0495,371,1.1082
32,1354.215,27.008,23.342,23.58,8.297,7.642,9.229,8.26,13.016,0.079,-28.162,0.0006934,0.04971,688,1.6753
33,1444.634,26.311,14.769,24.077,9.536,5.732,9.426,6.031,9.917,0.399,-24.673,0.0008188,0.04982,515,1.2377
34,1225.652,22.359,7.5631,24.803,5.625,3.125,6.118,3.54,7.623,0.444,33.87,0.0006948,0.04958,219,0.75863
35,829.605,29.794,69.978,22.388,6.541,5.793,9.144,8.503,28.884,0.114,29.371,0.0007333,0.05007,941,1.9537
36,1051.286,19.948,8.2646,24.707,8.485,3.43,8.705,3.445,7.186,0.596,5.267,0.001094,0.04922,313,0.96521
37,1594.468,38.135,31.452,23.256,15.261,6.565,15.387,7.15,14.482,0.57,-77.067,0.001231,0.04955,1083,2.1358
38,127.858,37.189,28.504,23.363,8.691,7.277,9.808,8.101,14.284,0.163,-40.623,-0.0008321,0.0495,880,1.7973
39,3146.513,33.329,32.112,23.233,7.437,6.14,8.861,7.604,17.03,0.174,-30.946,-0.0003929,0.04968,718,1.5849
40,2620.592,27.52,12.873,24.226,4.766,4.215,5.677,4.898,10.415,0.115,67.695,0.0006534,0.04968,323,0.94793
41,2318.241,38.155,27.298,23.41,15.204,8.452,15.727,8.697,12.709,0.444,2.005,0.0003707,0.04995,1051,1.9648
42,3763.249,40.399,57.631,22.598,16.118,6.654,18.627,8.004,22.371,0.587,-27.234,0.0009155,0.04967,1340,2.4577
43,4030.361,23.857,4.6567,25.33,5.515,3.257,5.409,3.509,4.921,0.409,-16.784,0.001046,0.05015,204,0.86011
44,476.421,27.191,5.0692,25.238,5.205,3.032,5.401,3.3,5.358,0.418,53.131,2.687e-05,0.04934,218,0.88641
45,28.042,32.665,7.823,24.767,5.75,5.057,6.122,5.348,6.946,0.12,63.076,-0.0008416,0.04958,297,1.0023
46,259.719,36.44,9.6796,24.535,6.429,5.137,6.678,5.351,7.764,0.201,-72.942,-0.0004568,0.04939,365,1.1286
47,3000.178,55.845,70.398,22.381,16.522,8.647,18.342,9.774,23.306,0.477,71.399,0.0009438,0.04972,1934,2.6261
48,3583.513,27.322,4.4442,25.381,6.221,2.654,6.381,2.887,4.717,0.573,-19.755,0.000617,0.04981,213,0.73899
49,3495.992,36.51,14.907,24.067,6.877,5.49,7.507,6.297,10.501,0.202,37.123,0.0005437,0.04976,445,1.3444
50,3565.706,28.871,3.432,25.661,3.388,2.157,3.739,2.51,4.908,0.363,38.159,0.0005559,0.04981,112,0.60758
51,160.368,45.238,25.914,23.466,9.278,6.893,10.498,7.634,13.448,0.257,-65.733,-0.0007786,0.04946,841,1.7034
52,4148.843,30.186,3.8709,25.53,5.64,2.206,6.132,2.318,4.934,0.609,-15.697,0.0009855,0.05019,150,0.79003
53,1790.426,49.183,131.35,21.704,9.835,7.025,14.659,10.19,40.183,0.286,23.132,0.001311,0.04925,1681,2.8521
54,2281.452,64.231,298.27,20.813,10.556,10.217,17.061,15.562,63.354,0.032,19.33,0.0003793,0.04999,3082,3.7116
55,3855.757,54.732,279.15,20.885,15.647,8.879,21.719,13.305,61.018,0.433,8.296,0.0009814,0.04964,2977,3.1666
56,97.886,34.934,6.5772,24.955,6.365,3.366,6.82,3.592,6.589,0.471,-16.013,-0.0008329,0.04953,225,0.87961
57,295.504,36.474,4.6395,25.334,3.808,2.529,4.446,2.79,5.662,0.336,89.727,-0.0002487,0.04934,152,0.67953
58,650.175,34.927,6.5721,24.956,5.677,3.163,5.909,3.382,6.616,0.443,6.82,0.0004575,0.04986,225,0.86344
59,3184.538,44.747,10.175,24.481,6.811,5.908,7.323,5.991,7.48,0.133,74.427,-0.0005967,0.04962,432,1.2247
60,596.568,42.652,17.025,23.922,6.239,5.461,7.271,6.212,11.299,0.125,60.49,0.0002163,0.04971,485,1.2405
61,988.901,38.837,7.3409,24.836,4.849,3.789,5.132,3.965,7.254,0.219,84.786,0.001009,0.04939,235,0.81269
62,1225.474,36.653,2.3915,26.053,5.2,1.933,4.99,2.096,3.82,0.628,85.772,0.0007278,0.04957,96,0.5038
63,1556.64,36.719,5.3049,25.188,4.195,3.055,4.436,3.348,6.11,0.272,-76.174,0.001036,0.04964,176,0.72533
64,1727.189,42.29,11.779,24.322,5.808,4.1,6.456,4.48,9.639,0.294,-57.274,0.001625,0.04936,327,1.102
65,2895.85,38.488,7.1967,24.857,3.919,3.902,4.541,4.061,7.252,0.004,-79.734,0.00164,0.04966,223,0.83589
66,1860.876,40.632,6.2638,25.008,4.294,3.493,4.818,3.86,6.702,0.187,-74.971,0.001065,0.0493,203,0.80806
67,2372.994,62.894,33.828,23.177,9.362,8.245,11.147,9.071,16.294,0.119,40.608,0.0002705,0.04978,941,1.9124
68,2177.933,47.037,16.593,23.95,6.889,4.474,8.336,5.025,11.719,0.351,-26.894,0.0003955,0.04993,432,1.1767
69,3126.146,58.985,23.117,23.59,10.369,7.821,11.031,8.415,12.083,0.246,22.272,-0.0003098,0.04974,855,1.6976
70,2420.525,62.229,51.448,22.722,9.098,6.591,11.439,8.595,21.8,0.276,-75.294,0.00028,0.04971,1063,2.1625
71,3736.839,49.055,8.2871,24.704,5.045,4.149,5.372,4.435,7.671,0.177,60.98,0.0008804,0.04972,267,0.93081
72,2547.61,58.404,15.347,24.035,10.946,4.394,11.545,4.717,10.341,0.599,64.725,0.0005053,0.04972,511,1.1857
73,2492.117,52.772,12.969,24.218,6.585,5.222,7.159,5.932,8.981,0.207,87.981,0.0004187,0.04977,470,1.3031
74,3225.096,50.818,9.1111,24.601,5.846,3.79,6.707,4.278,7.825,0.352,-26.445,-0.0008018,0.04951,319,0.93126
75,844.292,59.379,23.576,23.569,9.147,6.158,9.757,7.372,13.505,0.327,61.259,0.0007561,0.05002,665,1.4775
76,2865.65,54.105,4.0059,25.493,4.982,3.311,5.182,3.456,4.569,0.335,-74.675,0.001664,0.04965,189,0.74783
77,3812.759,56.456,31.986,23.238,7.673,4.564,9.159,5.644,17.859,0.405,-37.624,0.0009454,0.04959,616,1.3468
78,923.728,57.994,9.7091,24.532,6.248,4.5,6.62,4.588,7.977,0.28,81.978,0.000987,0.04973,340,1.2573
79,2212.869,58.732,8.4168,24.687,5.927,4.119,6.138,4.265,7.376,0.305,22.346,0.0003752,0.05003,302,1.0523
80,1055.668,71.972,113.64,21.861,8.206,6.614,11.924,9.864,38.393,0.194,-69.905,0.0011,0.04928,1302,2.0275
81,1907.451,66.989,41.786,22.947,6.697,5.772,9.185,7.948,20.639,0.138,-54.592,0.0009715,0.04939,743,1.7779
82,321.453,61.143,7.53,24.808,5.482,4.669,5.499,4.775,6.553,0.148,-84.24,-0.0001524,0.04928,311,1.1128
83,1826.873,59.076,6.0099,25.053,5.004,3.741,5.308,4.036,5.965,0.252,6.507,0.001127,0.04927,239,0.83367
84,711.253,73.239,104.61,21.951,9.171,7.128,13.201,9.935,34.678,0.223,33.56,0.0005492,0.05005,1523,2.6943
85,7.813,63.98,5.6366,25.122,4.469,3.392,4.899,3.529,6.14,0.241,77.028,-0.0008402,0.0496,200,0.87437
86,2590.474,68.61,25.62,23.479,6.834,5.219,8.83,6.255,15.497,0.236,43.673,0.0005472,0.0497,543,1.4904
87,184.454,87.543,173.86,21.4,11.985,8.352,16.995,12.404,44.906,0.303,33.388,-0.0007137,0.04941,2469,3.3606
88,792.3,65.062,7.3538,24.834,7.046,3.385,7.445,3.587,6.504,0.52,35.614,0.0005807,0.05014,294,1.0698
89,1705.104,102.328,79.43,22.25,18.186,8.461,20.354,9.937,26.355,0.535,87.98,0.001546,0.04943,1840,3.1792
90,1387.777,65.27,3.604,25.608,3.924,2.213,4.208,2.529,4.892,0.436,-70.387,0.0008238,0.04978,126,0.63785
91,2578.505,68.324,3.2207,25.73,3.959,1.758,4.474,1.897,4.957,0.556,88.944,0.0005264,0.0497,93,0.56313
92,3785.194,69.254,12.572,24.251,6.029,4.218,6.634,4.744,9.594,0.3,7.958,0.0008997,0.0496,382,1.1941
93,2526.305,109.075,275.11,20.901,14.106,11.103,20.624,16.755,57.25,0.213,-84.855,0.0003558,0.04963,3655,3.7703
94,3591.64,67.904,4.1813,25.447,3.553,2.863,3.808,3.1,5.286,0.194,67.664,0.0006017,0.04984,141,0.71154
95,408.205,75.973,11.952,24.306,6.519,5.758,7.16,6.198,8.718,0.117,-9.156,-4.332e-05,0.04922,429,1.2516
96,1808.072,68.53,5.158,25.219,7.185,2.952,7.25,2.966,5.169,0.589,-19.655,0.001204,0.04927,244,0.87968
97,1856.295,81.795,25.878,23.468,10.009,5.364,10.644,6.383,13.951,0.464,79.249,0.001043,0.04932,756,1.4324
98,521.98,72.005,9.6501,24.539,7.111,4.063,7.281,4.278,7.983,0.429,-12.844,-1.74e-05,0.04949,334,1.0114
99,662.409,75.272,19.186,23.793,5.737,5.167,7.098,6.164,13,0.099,-21.196,0.0003824,0.04994,448,1.2004
