OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,GEO_SEMI_MAJOR,GEO_SEMI_MINOR,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
42,1229.586,102.35,15.881,23.998,9.457,7.046,9.943,7.34,8.821,0.255,15.411,0.0053,0.05498,625,1.6851
43,2747.025,47.619,12.866,24.226,7.798,3.146,9.047,3.535,9.055,0.597,43.954,0.00411,0.05485,365,1.387
44,2922.685,75.133,47.061,22.818,12.285,4.275,16.489,5.303,19.885,0.652,29.633,0.005469,0.05478,865,2.0285
45,1327.626,57.168,15.921,23.995,8.617,5.652,9.089,5.932,9.599,0.344,-78.404,0.005486,0.05428,542,1.565
46,1585.194,53.963,4.7887,25.299,4.806,2.62,5.083,2.968,5.031,0.455,1.528,0.006685,0.05526,176,0.81264
47,1440.877,112.705,13.132,24.204,9.179,4.907,9.502,4.969,8.597,0.465,46.103,0.006334,0.05479,453,1.5864
48,518.245,72.09,6.2395,25.012,5.244,4.184,5.312,4.131,5.624,0.202,37.324,0.005974,0.05528,241,1.0883
49,1618.722,89.149,3.3713,25.681,3.725,1.872,3.913,2.245,4.828,0.497,75.422,0.006656,0.05448,91,0.57251
50,3827.906,116.555,7.325,24.838,5.079,3.995,5.447,4.136,6.371,0.213,74.383,0.004969,0.05435,253,1.0243
51,1055.34,127.133,3.3356,25.692,4.406,2.517,4.321,2.758,4.006,0.429,-41.473,0.005552,0.05455,139,0.89317
52,945.173,107.26,6.4504,24.976,6.577,3.376,6.96,3.414,5.921,0.487,-75.85,0.006784,0.05451,226,0.94223
53,2734.974,96.944,28.734,23.354,11.07,6.599,11.245,7.386,13.455,0.404,8.372,0.00593,0.05509,839,1.9776
54,2384.912,79.924,34.371,23.16,12.48,6.891,14.012,7.62,15.835,0.448,89.738,0.005884,0.05511,834,2.1628
55,2485.224,102.126,4.1814,25.447,6.297,2.261,6.332,2.543,4.48,0.641,33.947,0.004371,0.05473,173,0.80002
56,1918.366,52.723,349.82,20.64,12.902,10.981,20.349,16.791,62.891,0.149,-47.962,0.004723,0.0549,3785,3.7126
57,2606.059,105.391,4.9562,25.262,5.272,2.788,5.319,2.978,5.313,0.471,15.498,0.005824,0.05431,169,0.90248
58,4081.699,143.443,10.794,24.417,8.363,5.882,8.431,5.911,6.882,0.297,-6.452,0.004541,0.05477,484,1.3268
59,1584.209,118.449,25.21,23.496,9.33,6.054,10.482,6.951,12.985,0.351,19.697,0.006728,0.05439,698,1.9477
60,2344.739,42.808,11.076,24.389,10.845,4.938,10.577,5.021,7.272,0.545,84.232,0.005368,0.05503,465,1.4872
61,1025.951,127.391,11.311,24.366,7.184,4.948,7.269,5.394,7.819,0.311,-16.088,0.006363,0.05495,406,1.4505
62,3747.094,125.844,5.4271,25.164,4.181,2.848,4.75,3.18,5.744,0.319,-88.567,0.004612,0.05456,169,0.9754
63,1482.507,133.792,4.5484,25.355,4.086,3.767,4.322,3.973,4.586,0.078,36.656,0.006453,0.05471,189,0.93051
64,251.336,95.71,30.666,23.283,9.752,6.996,11.055,7.55,13.655,0.283,31.638,0.005168,0.0551,925,2.0418
65,3934.494,136.293,6.6106,24.949,6.547,3.248,6.608,3.553,5.728,0.504,-6.14,0.004944,0.05466,262,0.93778
66,3387.39,55.247,7.1458,24.865,7.481,4.14,8.218,3.984,5.591,0.447,76.794,0.006572,0.05409,338,1.2225
67,1373.955,99.216,4.9528,25.263,5.784,3.134,5.746,3.319,4.866,0.458,64.038,0.005124,0.05421,212,0.93282
68,1431.571,155.521,6.0436,25.047,7.954,2.877,8.248,2.94,5.312,0.638,72.802,0.005364,0.0545,256,0.96201
69,3262.103,117.185,131.46,21.703,9.466,7.477,13.425,10.755,37.369,0.21,6.392,0.00607,0.0546,1652,2.7496
70,3230.391,97.513,7.6042,24.797,5.454,4.151,5.808,4.451,6.306,0.239,68.654,0.006439,0.05483,287,1.2332
71,1101.19,161.878,34.372,23.159,10.398,6.638,11.811,7.453,15.528,0.362,-47.89,0.005358,0.05456,867,1.7735
72,2097.695,154.367,13.54,24.171,5.711,4.219,6.669,4.794,9.634,0.261,54.741,0.006086,0.05506,354,1.228
73,2185.487,107.271,5.996,25.055,5.177,3.602,5.27,3.809,5.556,0.304,85.331,0.006854,0.05463,229,1.0116
74,2672.185,109.488,18.116,23.855,6.675,3.675,8.09,4.37,12.232,0.449,-69.311,0.005817,0.05456,366,1.3156
75,3724.941,117.957,3.699,25.58,4.609,3.128,4.708,3.183,4.058,0.321,41.236,0.004748,0.05472,163,0.8947
76,1305.631,116.941,5.2218,25.205,5.733,3.081,6.306,3.149,4.9,0.463,52.345,0.004971,0.05456,228,1.0222
77,3745.179,68.018,17.233,23.909,13.439,6.956,13.541,7.226,8.762,0.482,-2.662,0.004558,0.055,751,1.6628
78,587.358,170.86,40.905,22.971,7.628,4.782,10.603,5.964,19.062,0.373,78.334,0.006215,0.05448,701,1.7628
79,4112.289,181.159,24.264,23.538,7.715,5.405,9.193,6.432,12.98,0.299,-72.979,0.005651,0.05467,608,1.5291
80,2813.201,131.308,6.5624,24.957,5.832,4.312,5.831,4.52,5.464,0.261,31.606,0.005214,0.05441,281,1.2168
