OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,GEO_SEMI_MAJOR,GEO_SEMI_MINOR,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
1,123.314,28.374,100.5,21.995,9.681,6.458,13.024,8.599,32.584,0.333,83.467,-0.0002994,0.05431,1342,1.7933
2,276.955,10.591,106.33,21.933,6.98,6.906,10.351,9.217,36.284,0.011,15.457,3.302e-05,0.05431,993,1.9209
3,640.713,11.042,11.796,24.321,4.938,4.358,5.502,4.838,9.056,0.117,-58.532,0.0001825,0.05439,309,0.88728
4,994.771,14.36,363.66,20.598,10.567,9.05,17.292,12.403,71.481,0.144,-28.198,0.0007672,0.05457,2400,2.785
5,1397.862,8.006,19.494,23.775,11.089,4.357,11.349,4.764,11.371,0.607,11.978,0.0003536,0.05402,532,1.3161
6,1651.603,4.621,3.7507,25.565,4.651,2.182,4.576,2.287,4.884,0.531,25.435,7.149e-05,0.05402,115,0.55761
7,1991.091,13.114,26.829,23.428,8.922,6.525,10.443,6.791,13.316,0.269,-13.101,0.0005469,0.05493,741,1.6457
8,2210.3,15.83,1589.6,18.997,22.57,9.949,29.779,14.818,162.738,0.559,-5.949,0.0002313,0.05476,5246,4.6844
9,2396.931,10.718,8.2078,24.714,5.208,4.113,5.662,4.45,6.568,0.21,-9.56,-2.425e-05,0.05466,297,1.0449
10,2726.137,10.495,21.656,23.661,3.955,3.802,5.308,4.832,14.901,0.039,-26.423,3.039e-05,0.05396,308,1.0051
11,2911.331,10.61,6.7439,24.928,5.24,3.13,5.496,3.387,6.429,0.403,-53.87,0.0003722,0.05398,210,0.8028
12,3086.284,5.758,3.2279,25.728,4.361,2.541,4.286,2.924,3.786,0.417,24.446,-0.0001274,0.05412,147,0.64313
13,3324.26,9.359,12.038,24.299,5.471,4.296,6.104,4.658,9.041,0.215,37.179,-0.0001448,0.05418,335,1.3687
14,3576.907,7.214,18.336,23.842,8.618,4.146,9.311,4.498,11.18,0.519,-4.766,9.762e-05,0.05408,485,1.1433
15,3993.187,5.825,36.419,23.097,6.753,3.704,9.169,4.495,19.93,0.452,1.237,-9.563e-05,0.05447,455,1.1536
16,1799.788,23.832,25.989,23.463,10.283,6.309,10.754,6.903,12.75,0.386,-57.751,0.0003378,0.05432,769,1.5889
17,593.787,12.88,7.3957,24.828,5.013,4.686,5.162,4.915,6.198,0.0649999999999999,-1.688,9.848e-05,0.05441,276,1.0361
18,2647.179,17.766,5.3931,25.17,5.109,3.283,5.376,3.511,5.268,0.357,64.27,7.969e-05,0.05411,211,0.83347
19,718.905,21.881,21.044,23.692,15.68,5.306,15.868,5.641,10.364,0.662,2.666,0.0002226,0.05439,816,1.7894
20,803.344,20.827,4.2647,25.425,5.737,3.423,5.92,3.541,4.128,0.403,-18.284,0.0001532,0.05455,213,0.81121
21,450.917,31.563,25.312,23.492,7.174,6.24,8.287,7.253,13.466,0.13,-81.98,9.2e-05,0.05438,640,1.4796
22,1206.573,49.711,62.198,22.516,11.216,7.348,13.209,9.235,22.951,0.345,82.337,0.0007722,0.05405,1195,2.4034
23,2944.025,24.691,5.3586,25.177,4.862,3.259,4.988,3.434,5.216,0.33,62.364,0.0002241,0.05398,205,0.84377
24,3983.633,48.205,61.725,22.524,13.1,7.535,15.125,8.949,22.385,0.425,61.952,3.119e-05,0.05448,1258,1.8381
25,4129.304,30.918,9.0347,24.61,5.751,4.111,6.068,4.44,7.287,0.285,-58.689,-0.0005515,0.05432,301,0.90766
26,2517.877,28.13,11.663,24.333,6.763,4.132,7.24,4.424,8.431,0.389,12.968,-2.419e-05,0.05482,362,1.1102
27,1642.55,35.068,7.8872,24.758,11.558,3.147,11.511,3.253,5.712,0.728,-42.501,6.754e-05,0.05401,386,1.1695
28,2315.191,27.168,3.2264,25.728,3.8,3.004,3.791,3.398,3.701,0.21,56.208,5.785e-07,0.0546,153,0.74034
29,1016.238,24.943,1.8082,26.357,2.237,1.505,2.362,1.706,3.567,0.327,-21.552,0.0007913,0.05456,48,0.40552
30,1103.238,36.578,10.794,24.417,6.005,4.524,6.347,4.828,7.924,0.247,84.867,0.0007884,0.05451,351,0.98746
31,1918.205,52.79,344.07,20.658,8.058,6.949,13.586,12.221,70.806,0.138,-62.499,0.0005253,0.05493,1947,2.6822
32,3702.371,34.603,6.6562,24.942,4.817,3.952,5.491,4.234,5.692,0.179,49.649,0.0002765,0.05385,265,1.1467
33,3826.204,35.717,10.432,24.454,4.78,4.155,5.191,4.526,8.559,0.131,-22.567,0.0004002,0.05433,280,1.0279
34,3902.74,35.418,8.9681,24.618,5.764,3.664,5.987,4.258,7.336,0.364,-28.132,0.0003941,0.05456,285,0.97738
35,2453.881,47.861,47.381,22.811,12.281,7.099,13.162,8.142,18.445,0.422,36.338,-4.961e-05,0.05475,1142,1.9814
36,1328.57,49.161,16.501,23.956,7.957,6.084,8.232,6.39,9.795,0.235,-82.058,0.0006228,0.05394,556,1.472
37,3153.333,42.414,31.735,23.246,6.474,4.8,8.636,5.814,16.576,0.259,40.971,-7.505e-05,0.05433,582,1.4563
38,3600.391,53.003,68.474,22.411,10.265,6.084,13.258,7.664,25.529,0.407,-37.634,0.0001028,0.05404,1097,1.9957
39,537.847,46.926,11.302,24.367,5.681,4.991,6.226,5.412,8.348,0.121,-80.133,0.0001247,0.05441,355,1.0699
40,1681.884,47.167,67.439,22.428,5.07,4.619,8.066,6.776,28.673,0.089,15.93,0.000114,0.05403,633,1.6647
41,2403.617,44.195,15.983,23.991,6.007,3.935,7.095,4.656,11.089,0.345,28.785,-2.418e-05,0.05466,363,1.2667
42,2745.172,45.217,13.109,24.206,5.355,3.852,6.197,4.647,9.46,0.281,37.703,2.66e-05,0.05395,342,1.0514
43,3071.531,43.953,5.8653,25.079,5.5,3.309,5.852,3.415,5.361,0.398,-41.992,-0.0001327,0.05414,241,0.91972
44,3561.551,46.067,11.352,24.362,7.337,4.881,7.892,4.997,7.665,0.335,-27.965,0.0001001,0.05412,432,1.127
45,1409.772,56.458,53.353,22.682,7.718,6.377,9.673,8.198,22.183,0.174,-16.817,0.0004245,0.05405,930,1.7084
46,1469.548,63.62,35.074,23.138,13.002,7.229,13.805,7.805,14.894,0.444,45.208,0.0002283,0.05406,1023,1.7761
47,2541.473,52.177,7.1543,24.864,6.336,4.964,6.447,4.738,5.633,0.217,-26.358,-6.069e-05,0.05473,324,0.94497
48,1587.469,53.913,7.7908,24.771,5.136,4.266,5.316,4.851,6.53,0.169,-70.176,5.07e-05,0.054,270,1.0603
49,2176.99,62.143,81.39,22.224,6.564,5.663,9.942,7.743,30.972,0.137,57.806,0.0003084,0.05477,871,1.6475
50,1095.046,60.23,16.422,23.961,7.644,6.309,7.835,6.913,9.68,0.175,21.497,0.0007994,0.05454,567,1.3699
