OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,MAX_X,MAX_Y,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
2663,2161.353,1868.126,15.601,24.017,8.27,7.247,2180,1882,9.35,0.124,23.02,0.00839,0.04951,660,2.0438
2664,3491.238,1865.006,5.769,25.097,4.841,4.501,3502,1878,6.066,0.07,56.312,0.006541,0.05022,212,1.0002
2665,591.347,2021.971,8.0623,24.734,6.536,4.27,607,2031,6.875,0.347,6.81,0.007393,0.05096,325,1.254
2666,1121.218,2029.272,8.8659,24.631,7.78,4.695,1134,2043,7.284,0.397,55.284,0.006799,0.05006,357,1.2165
2667,3841.103,1949.04,18.114,23.855,13.577,6.66,3867,1966,10.88,0.509,40.969,0.007234,0.05,648,1.6517
2668,831.427,1874.172,9.8183,24.52,7.61,5.527,845,1886,7.257,0.274,24.48,0.008205,0.05052,450,1.2906
2669,1289.966,2048.802,13.899,24.143,11.111,5.902,1305,2073,8.705,0.469,71.062,0.006905,0.05019,607,1.6581
2670,1033.638,1893.632,19.326,23.785,13.767,4.778,1051,1916,11.038,0.653,55.653,0.007998,0.05015,713,1.704
2671,3687.067,1888.382,11.473,24.351,6.226,3.673,3698,1900,9.462,0.41,-56.766,0.008312,0.04988,324,1.0472
2672,3842.518,1895.529,21.692,23.659,10.439,4.866,3863,1914,12.516,0.534,-36.739,0.007376,0.05007,682,1.6044
2673,635.515,2004.239,149.28,21.565,14.471,8.01,671,2032,40.375,0.446,32.68,0.006952,0.05036,2387,3.2816
2674,649.63,1893.592,11.966,24.305,5.098,4.007,662,1904,9.997,0.214,17.11,0.006913,0.05033,309,1.253
2675,2206.076,2059.332,40.683,22.976,14.972,10.199,2237,2086,15.816,0.319,13.913,0.006613,0.04989,1561,2.7546
2676,3146.377,1892.451,4.2994,25.416,5.756,3.223,3158,1902,4.673,0.44,18.504,0.007319,0.04987,207,0.88822
2677,3085.245,2044.914,4.8497,25.286,4.348,3.556,3093,2054,5.425,0.182,-66.716,0.007771,0.04974,194,0.74998
2678,319.127,2046.39,5.7231,25.106,6.025,2.927,330,2054,5.816,0.514,1.219,0.007352,0.04952,233,0.93411
2679,2716.765,1906.247,10.21,24.477,7.63,4.487,2728,1920,8.094,0.412,61.453,0.007251,0.05029,377,1.3175
2680,1087.633,1901.447,3.2008,25.737,3.423,2.567,1095,1907,4.474,0.25,4.443,0.007816,0.05071,120,0.74809
2681,2334.859,2055.64,5.7888,25.094,6.559,3.647,2345,2067,5.605,0.444,38.797,0.007716,0.05059,258,0.96827
