id,x,y,luminosity_counts,xx,yy,xy
1,178.983491073804,9.88056891891287,39.3085901757782,8.57899349614752,10.2636004507512,-0.509261742113256
2,935.161523857535,6.01482824656268,15.3346920784434,9.84211650653751,14.8773012493751,-1.15179456135016
3,1299.05725607066,6.61890027563881,NA,7.18112869466823,9.33673473809507,-0.264929601482244
4,1558.8831873901,7.87209132636251,NA,4.57492835493243,2.03058925968912,-1.4604400963993
5,1699.05354699765,6.55588721031599,NA,7.24078603776104,11.0584637064543,-0.579262412425223
6,1866.20889877964,10.2550833888678,12.6936895252256,7.99136785003931,8.03365407319056,-0.984623705817018
7,3026.80583010941,10.9457042709326,7.02840506572738,7.7418358828136,7.46391899839836,-1.06359613408484
8,3293.14837939023,8.10871099344328,4.00865931882527,11.7297736930042,6.94241575640498,-1.16085146515646
9,3541.99981813313,6.47327428673506,NA,6.38436444586979,9.64827621305469,-0.785273893796695
10,3750.07657521583,6.89749341283185,74.1711002635236,14.1807771058975,11.3109653020884,-0.433826143686395
11,4192.44156780136,10.9482708510763,NA,12.2733840135069,6.29673080083343,0.00562961273558941
12,518.958084406416,9.78154903796854,2.63908896110661,4.47376708756309,5.03108664893895,-1.84283027108802
13,1808.37052880962,9.9096517595127,8.4258978147684,27.6866977424271,9.67978585467945,-5.73077319862916
14,616.762707681252,14.9730817192735,21.8199519723602,12.1650958991844,11.4972041618059,-3.85683442935095
15,641.546998403263,9.93690425411893,NA,46.6104694958666,65.4963852299891,-93.4993408630187
16,3934.9402269715,10.146248035142,NA,0.0833333333333333,0.0833333333333333,0
17,2387.68095232362,17.2129383431415,14.5880225151564,9.87801821625073,9.67761773949172,0.082063232073313
18,4095.22388900821,16.7040304469369,13.4012348154818,8.96292470637924,9.36456955601504,-1.09457461811921
19,4146.62563714804,24.5004079551966,10.0063927135951,37.5491693980909,53.3234899858676,23.1739942870897
20,1493.96564383265,14.9390580962635,3.36806211465046,19.6616628495657,24.5293593922469,-20.5697744454691
21,2639.98608120487,15.9074906398137,2.62514745377666,6.88913598625606,5.69769270816088,-1.12706197157784
22,3807.83706426712,23.6634311123383,42.2589566078019,1517.1966948885,231.696390827992,-448.619435584705
23,967.135256978391,22.7941572559674,17.0443372834241,13.1330678590648,10.226703621508,1.6158002778169
24,3253.90829637151,25.8003091650796,44.2739835378541,10.6797557562469,15.9172535862899,0.589678544622117
25,829.399647470812,28.5956732423372,49.8681742103628,9.46049822330085,9.17621582992558,0.261459181604232
26,1056.89447702857,21.3392551297448,5.3130462354834,13.4937330161182,10.2554522026562,4.05965670353562
27,1644.91618937878,21.5057607300281,6.3576046071164,13.5947497181539,12.628742854987,-0.421313437675165
28,3380.67967089763,24.4913349699955,NA,883.011733351199,180.978035626191,283.842396248423
29,887.811162597336,21.1636963400274,25.6277273435993,21.1792071737218,9.96211350307769,2.41836819301834
30,1211.20856779933,28.8233423073165,31.5164536171528,14.1928521910977,20.0160417310149,-4.26788586806757
31,1434.73415135773,29.9749834646639,8.28946963516779,22.1574143517149,8.45163815085689,1.99328482794359
32,3697.35171690396,23.3085042009115,11.2854683292772,27.0517034698394,22.7658354491722,-9.73132288270714
33,1852.00206995483,23.7872195504552,NA,3.8950920877942,2.81925702393184,1.49069293297833
34,2620.02854388761,27.9110292356758,7.82551606245534,6.89912910564129,7.3020170409482,-0.30527051679295
35,3795.61071381744,24.8998853927078,4.91722132915447,22.4100161659742,6.3655673187134,-4.47698843670106
36,476.026049565643,28.7432979774612,8.69807173356448,39.5721931304271,15.371111240346,14.210573894355
37,1244.80657298374,24.944349657139,5.33421107904007,16.2225788408566,40.2413912893062,17.7574118140271
38,4074.18431199742,27.1537563452829,9.07334215489391,10.2683690413934,14.8459280576992,0.299312030106835
39,350.106174409731,9.18147683054817,103.862667276372,12.1591579234355,13.8943526634391,-1.77506899333351
40,1350.60433558404,30.4687195244036,11.5416832413827,7.73628828939645,8.71633741063775,0.325800151915612
41,3493.16713804211,31.9702583958133,8.83769098260359,10.1225763731059,9.56660061268537,3.89704481618435
42,3569.34430134908,28.5870442557741,8.3711786145758,73.781099710282,16.9873923511355,-8.83948203717282
43,77.4404090927122,30.3945240431773,NA,742.115255374128,488.98318057894,-19.127151057173
44,1284.98396743958,29.6025741305048,1.95727891719434,0.948947443442597,5.55366520166299,0.974563359372073
45,3144.30819673736,34.4950616532771,31.4239361034758,43.4932576014775,52.6885022608268,-34.5404925546216
46,424.428692129788,28.3955278321462,18.8663655524835,398.638133480204,396.962871990933,370.429164523109
47,1029.00360763537,31.9405171044603,2.05560532517757,2.48837429874923,5.1441860571841,0.667690892472202
48,27.1612497112078,35.1590282434825,4.18334245119854,5.54544458981414,6.57067278194585,0.31399105863081
49,52.9672161003251,33.6180730992533,3.01549620086507,21.9675382395122,3.22495165537567,-4.51226184712231
50,95.5112249844736,34.2668716231608,10.6366644754684,96.028925264357,41.5412288930319,-42.3127756041618
51,648.246796816419,34.3120726374195,5.02022194546043,16.2289603387753,7.24986072938752,-0.301289429071709
52,125.905540651171,37.1430321114354,15.0096085672904,17.7054548527366,10.6149149929879,-1.92014848141924
53,563.964301356702,22.98016781182,2.37233663617008,3.8501812261264,3.72009070004592,-1.29021289396601
54,1556.13508478929,35.9023315845871,NA,4.43705262789389,5.42207077959313,1.45211847720199
55,1592.04311395742,34.9936821897382,33.264213509102,45.2989088078366,306.635711958756,-84.5611877122214
56,2894.82258300376,36.6554797463153,NA,10.6971806961329,7.18407508667446,-4.49281603781298
57,259.660709428589,38.0102777523205,5.01298136331911,5.86337664302237,9.47758070534663,-0.472284600667435
58,989.999262472113,40.1471955458324,NA,7.76833409636522,7.64443191093131,-3.28994501615317
59,1725.62176209871,40.7061189826262,10.4200680166969,11.1045724197386,30.7410992914144,-5.38345115155877
60,1858.30586704872,39.3231187943706,5.28486324074311,7.58656001061348,6.467427296931,-0.643268813361024
61,198.704494469623,36.9480673151556,NA,23.2415775280877,85.6937964480508,27.5344707366873
62,2834.54628188172,40.0535854443979,3.77884063338922,10.6275516394001,6.60761451711956,5.04663567592581
63,3757.20249641827,42.2298686457133,32.0285200076777,13.6190586349923,12.7501082515674,-0.133203499066316
64,157.525334650822,41.8408727425121,13.8248942358335,9.96248638505823,9.08850649290899,-1.16167928876115
65,2175.48046372373,45.4420885210189,10.466519880506,7.69120940437993,6.27393484990976,-0.602309821756959
66,3186.97637065483,42.0391004722922,NA,6.56017434141472,5.34722041667707,-3.38237135289095
67,699.768373843384,41.2798492342139,1.57756342272023,3.85511181517832,1.91940089135708,0.977745197786957
68,1790.2378020345,49.1008774830182,89.9271241465829,16.1764042060325,15.168684054005,3.48265775503129
69,2816.64775702224,42.3128133182183,4.79860499829255,8.25938699432806,26.4091231759739,1.28290270632852
70,2429.78242323391,43.822901546995,5.22319781776923,20.065574167926,31.0437411577573,20.2881844866571
71,596.647730731018,41.0265962606334,11.6000925678716,13.1737969677296,10.0789632587001,1.36718200362186
72,2489.20556897799,48.3406055239427,8.13599120260506,8.46686868813192,9.73103051817242,0.805070449083213
73,3644.44805298067,45.071689773488,2.60861659805596,13.27229801222,3.00168461750692,-0.965694408161279
74,2534.88164180531,47.6063055540225,NA,33.9689258515106,95.0449172801591,-31.1464479613774
75,2342.40425069361,50.7858145674736,NA,115829.78841848,112773.417073317,-7986.10646665349
76,3812.30923609676,54.0417783752468,22.5771337097294,16.4087599805524,14.1499957079283,-4.36192666884624
77,3224.78882240656,50.6366370190267,6.55531768594892,11.0484976138005,8.00712733908875,-0.963597033299931
78,841.268914387594,55.2144002654253,10.8626879003423,8.67351910760209,10.423437535498,-2.07044676873919
79,920.94672641427,54.117411363541,4.49076377535084,5.49690417823454,10.6001439689258,-2.21979467980542
80,2864.36896626883,51.4830440277468,NA,4.03718644092467,4.65424464345663,-0.6944197055002
81,3120.51337062766,58.1255198145138,NA,6.07747423440869,6.40447862756213,-0.242843273678419
82,1054.38203345316,71.8767761885398,76.8194316228027,12.2101224073409,17.2583954865962,-0.541365423295507
83,1305.52585419258,53.4466284383971,2.31459610203842,4.75904259108437,5.25796806112671,0.18178843424685
84,3721.74139666056,57.5168198801128,NA,7.16776705749738,5.85744595228967,-2.53342524059984
85,406.962943946607,56.7222945243278,NA,0.0833333333333333,0.0833333333333333,0
86,1828.92500401238,58.2248140743324,4.06098608299453,4.97360751912543,8.02667044466876,-0.471713427187758
87,2207.64003487379,58.336937152728,6.94527673508857,29.7696489203463,17.3804385921278,-10.2061583560478
