ID,NDET,NMATCH,SKYMEAN,SKYSTD,SKYSPR,MEDLUMFRAC,MEDLUMFRAC5
denlo1a,4585,2073,0.00412826178320382,0.000849586132644763,0.000220312859095594,1.09686067566619,1.0137009250085
denlo1b,3237,2072,-1.44896444473468e-05,0.000628000396769453,0.000175444159829825,1.07762465245134,1.01154500234967
denlo4a,4104,2156,0.00547934806014318,0.000940387139173889,0.000234955754504257,0.985486426322613,0.955802736380888
denlo4b,3246,2165,0.000674007001161429,0.00082512525332906,0.000175676074822802,0.960159154995376,0.94892144446675
denhi1a,6466,2812,0.00580471513657696,0.000894673820782235,0.000189794442212397,1.10369734230073,1.0119926252445
denhi1b,5321,3241,-4.44667852614154e-05,0.00066628999270559,7.76451059235872e-05,1.10203391390092,1.00774411232568
denhi4a,6080,2684,0.00749543166675772,0.00100981185560349,0.000207642945258161,1.02301208513733,0.957583645037069
denhi4b,5250,3300,0.000962165777797905,0.000830648973531972,0.000215027994378945,0.997024922867251,0.964159745334805
