ID,NDET,NMATCH,SKYMEAN,SKYSTD,LUMFRAC25ALL,LUMFRAC50ALL,LUMFRAC75ALL,LUMFRAC25BIG,LUMFRAC50BIG,LUMFRAC75BIG
denlo1a,4622,2014,0.00363346948393093,0.000920452251693191,1.00353235741394,1.10446194500406,1.24374780348623,1.01798675430255,1.02911100017293,1.0647070734099
denlo1b,3234,2023,-0.000331797832049222,0.000689741033531953,1.01236594637031,1.09128196311627,1.21736058680896,1.01006715213998,1.02929892779497,1.03643488708463
denlo4a,4151,2025,0.00454242826318097,0.000969385913484253,0.902476401555445,1.01360903365607,1.15700719609897,0.929626356501635,0.955929345733555,0.983834377783831
denlo4b,3249,2126,0.000214252970701433,0.0007423827886746,0.888534950381539,0.974312856178369,1.09971171500399,0.941386044737249,0.945761312771033,0.96162057950287
denhi1a,6499,2766,0.00562929413134784,0.000973341452773713,0.996187578761611,1.10845446305446,1.24380306052151,1.00984908885565,1.02568906475982,1.04801495127844
denhi1b,5347,3227,-0.000371834315014147,0.00072099717717043,1.0121691989142,1.10519540542963,1.23397954785502,1.00981755323623,1.02417475764945,1.03370453517863
denhi4a,6127,2757,0.00677378379424452,0.0010153403406927,0.91381584423397,1.03298753645178,1.1787575264195,0.942216431146323,0.963675927279591,0.972146169966896
denhi4b,5248,3310,0.00033454112344349,0.00069632747827094,0.905337993831346,1.00314775079165,1.14380402390473,0.943227188270338,0.954369229822551,0.969659012259052
