X_INPUT,Y_INPUT,MAG_INPUT,RAD_INPUT,ELLIP_INPUT,THETA_INPUT,A35_INPUT,B35_INPUT,AREA35_INPUT,X_OUTPUT,Y_OUTPUT,MAG_OUTPUT,XX_OUTPUT,YY_OUTPUT,XY_OUTPUT,AREA_OUTPUT,Separation
1492.3,216.8,21.6134462342364,5.091,0.0,75.5,128.513276925446,128.513276925446,51885.4834957289,1491.06349352617,215.767871626476,22.0733862824777,14.5468139497525,14.3045746968769,0.962716336371109,1095,0.9746558180500042
2040.6,2568.6,21.4933590256555,4.591,0.0600000000000001,45.1,128.607464206861,120.89101635445,48843.8711255073,2039.53199689688,2567.69038435552,21.9693578730977,13.2445950423718,13.1890512091185,-0.143597663764842,1097,0.9924847010697168
3260.2,117.3,21.7406581874751,5.974,0.29,-16.5,161.452151821139,114.631027793009,58142.7938809414,3259.35400112254,115.833566694923,22.0806542750066,17.3022016178926,15.1020427992421,-1.38633968657415,1088,0.7596262509494995
1017.9,676.0,21.7292413623647,6.742,0.4,-49.5,187.483646818862,112.490188091317,66256.4111581585,1016.60272147176,674.753595103581,22.1773866936233,21.4910262186464,20.885598430201,-1.35508164269823,1021,0.9658145553430458
1675.5,1334.4,21.6894673370465,4.684,0.32,-6.6,146.637293446269,99.7133595434631,45935.4163930858,1674.70446743761,1333.4366775598,22.1295718211026,16.648650625845,10.8990391823043,-0.474009549958689,1171,0.9149886317997349
1956.1,163.8,21.8240011762955,6.184,0.35,80.4,168.667020363264,109.633563236121,58092.9692902064,1954.86654005808,162.914659491905,22.2993527099655,16.3763620585833,20.8134366304061,-1.24655605243055,1481,0.9980201295884943
4031.0,3762.0,22.0259340202772,5.025,0.32,34.7,141.54632489839,96.2515009309052,42801.2035254762,4030.21673655814,3761.140205483,22.5048805322867,15.8918901976914,12.8385399514053,1.8331973267775,866,0.985732709560233
924.3,3330.8,22.2460365595608,5.751,0.34,-22.1,146.732744786431,96.8436115590445,44642.4366816074,923.601302064138,3329.53895423785,22.7011114729922,21.059258316507,14.3540015055247,-4.05465064274723,859,0.9547321927483676
2721.1,3884.8,21.8650479053984,6.728,0.12,16.3,150.014686900259,132.012924472228,62215.7161655174,2719.50358366535,3883.46375222772,22.1832404843913,27.6052719407299,24.1090429401063,7.4534117894882,1089,0.7605050232578016
3328.3,2727.7,22.2394006896392,4.622,0.0,-73.7,106.612806959594,106.612806959594,35708.2550720426,3326.73033683976,2726.41158259235,22.6111714435534,15.2757434810023,14.1090016362288,1.76422837298677,761,0.8472364172937012
952.3,875.6,22.1562011326326,5.787,0.09,-9.6,127.917870000375,116.405261700341,46779.298349993,953.527117797779,874.43354309233,22.0662564985926,47.2233869939192,16.6545901611223,1.01267870349586,1121,0.3834275175366618
2866.6,1522.9,22.0956889382931,5.604,0.33,-55.2,148.626970479926,99.5800702215507,46496.4639793242,2865.62916606591,1522.03412002709,22.5665526160655,17.5025211193754,16.2235410588779,-2.02662829257135,1348,0.9770109285987255
2815.2,643.2,21.9847567172854,5.536,0.31,-14.7,149.156402568849,102.917917772506,48226.1690293843,2813.47887744722,642.973311338667,22.2369062585677,22.9646250453008,19.8870908855995,-6.58515360504597,980,0.6122557363162097
3790.2,3566.5,22.1811406544743,4.338,0.17,-5.0,114.626606849691,95.1400836852435,34260.9056193067,3791.11439727892,3567.40844244251,22.0306280345937,30.883440743989,26.6491945999097,14.4067956634501,980,0.39632735098025235
1293.1,2717.3,22.24141479174,4.546,0.13,84.7,113.261373248833,98.5373947264845,35061.6839988436,1291.49009979795,2716.56828079268,22.4510203120024,15.1854389185075,13.6508486814847,-0.528077351911701,839,0.5484754114048972
1650.0,3531.2,22.1913546024073,4.291,0.08,54.1,108.010267313589,99.3694459285016,33718.4639353096,1649.01447070998,3530.03604133974,22.6016224095639,12.4416394733984,13.809495436433,0.506208776636485,755,0.8753952578746464
3549.7,2625.2,22.039886145235,4.398,0.05,29.3,111.273434576751,105.709762847913,36953.5754022712,3548.7310187556,2624.31946692863,22.4810885934745,14.008474567832,13.4586463597664,-0.602661629335206,922,0.9204356047690547
2928.2,832.0,21.9814634143184,6.056,0.22,-2.8,147.071245712796,114.71557165598,53002.9469972512,2926.84864793081,831.531576877031,22.4273320895896,18.2069081168624,18.5369695240155,-2.00970369427379,900,0.9364897913005705
1681.6,47.3,22.4224162189017,2.612,0.03,-32.8,76.6156609323214,74.3171911043517,17887.7909931014,1680.54203704503,46.2499300771312,22.8722577004488,9.01402574494604,9.13098289603423,-0.272481238891159,623,0.9477893236162006
973.2,37.4,24.2993693255468,3.598,0.42,-79.7,77.0276126680232,44.6760153474534,10811.1213477904,972.893806539002,36.6498432927913,24.4104016808706,10.9224851335474,15.7881396606209,-2.27337880122134,113,0.2749049056439297
450.6,31.8,23.6500539089274,3.576,0.21,-31.6,76.6217967250916,60.5312194128224,14570.7406231587,449.781667958719,31.0757037325601,24.1093484005053,11.2056246338981,11.892998607562,-1.11941045659241,350,0.9442335367153374
737.8,22.4,24.9856754028804,3.42,0.27,-72.2,56.7276028348055,41.411150069408,7380.08895115972,737.078707727307,21.6127260733882,25.454370143602,7.98945642676808,7.84367542734976,-1.85509070829429,139,0.9614056493699267
703.8,18.1,24.5563529161574,3.304,0.22,-40.5,59.9533384644856,46.7636040022988,8807.87653874561,703.391357964312,17.8166361548915,24.8330587367397,15.3784327684469,10.1397290286941,-1.83011078397735,201,0.5622769686261311
1406.7,9.3,24.3184682499637,3.543,0.27,-77.4,67.8419511991227,49.5246243753596,10555.2711237127,1405.88139006986,8.14437214240006,24.792034522515,11.1336412723481,7.8494829373507,-3.05055766953585,212,0.988575134496987
641.9,10.0,24.4932417405345,2.916,0.27,55.2,59.219784229611,43.2304424876161,8042.78342391491,640.343232664592,9.78403084543487,24.8042269693029,10.3023996871436,15.0318354912099,1.37578752006705,210,0.6968909377558631
2394.8,11.3,24.9986093759985,2.112,0.16,33.5,41.8527865096271,35.1563406680867,4622.51059205739,2393.83988120481,10.0601663089106,25.4029430500693,10.9730237417639,6.24240246138209,-1.06699764336999,123,0.867356487682915
1206.9,54.9,22.8313162508257,4.14,0.18,41.1,97.5352657106205,79.9789178827088,24506.8260381764,1205.95191953582,53.9561333509643,23.2362171127026,12.768658872433,13.2091722467079,0.846462032384824,736,0.8528601476591449
3987.7,48.5,23.1667391269349,4.848,0.2,17.8,99.0757399355522,79.2605919484418,24670.304429337,3986.06937583367,49.1896487202028,23.0710117431155,15.9340413584913,48.0527608834261,-3.0111811303504,606,0.4025302220767959
1205.0,37.5,24.1331175752814,6.89,0.4,-44.6,106.456879895141,63.8741279370843,21362.328540053,1203.90752401018,36.4338959784088,24.5823843223836,19.325762726749,19.8097132956023,-2.97183589709783,695,0.9489814029445569
1461.9,58.4,23.7925258840376,4.151,0.27,-64.6,82.9967586265546,60.5876337973849,15797.7412461897,1461.06948928781,57.2215308499892,24.2673598453528,13.6830146851484,11.5288955144571,1.37223960993741,314,0.9924779254310794
1328.2,45.2,25.1026881135309,3.139,0.22,-89.6,51.2382707736506,39.9658512034475,6433.2940777067,1327.71561884681,47.6705596758752,24.7589607153014,13.981129521043,46.0318435779614,9.93930207044947,96,0.8521289004077085
3986.3,56.6,23.97515472135,2.934,0.18,39.5,63.2026165206532,51.8261455469356,10290.4375419092,3985.28129566747,54.7885948464338,24.0983771388,14.9826008102351,10.5161260531435,2.76916688657639,606,0.4832149633844162
