OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,MAX_X,MAX_Y,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
2812,3053.76,1850.977,4.1583,25.453,3.704,3.105,3060,1858,5.053,0.162,-81.648,0.007094,0.04982,150,0.85311
2813,170.342,2073.899,5.4939,25.15,5.203,3.606,179,2083,5.815,0.307,75.288,0.007212,0.04953,209,0.91039
2814,4101.746,1857.8,4.1887,25.445,4.277,2.935,4112,1864,5.191,0.314,-14.715,0.006047,0.05031,154,0.81241
2815,3450.817,1864.413,5.7319,25.104,4.513,3.09,3460,1872,6.017,0.315,-19.055,0.007176,0.05056,206,1.0933
2816,3979.47,2077.553,6.5576,24.958,5.842,3.947,3989,2087,6.096,0.324,26.464,0.006577,0.05023,270,1.1039
2817,1499.701,1870.735,7.3714,24.831,7.343,4.505,1511,1889,6.064,0.387,-63.277,0.006801,0.0506,340,1.2597
2818,4039.517,2086.979,35.466,23.125,14.279,8.666,4072,2109,15.478,0.393,4.214,0.006473,0.05021,1127,2.284
2819,422.855,1891.624,13.396,24.183,9.853,5.188,436,1911,8.616,0.473,76.327,0.005506,0.05046,559,1.96
2820,2219.717,1881.153,9.5188,24.554,6.121,3.421,2231,1891,8.475,0.441,-3.124,0.006395,0.05009,274,1.2933
2821,1156.613,2088.471,22.835,23.603,8.762,5.767,1172,2105,12.963,0.342,-38.011,0.007192,0.05012,655,1.9209
2822,4057.319,1897.79,19.606,23.769,11.998,6.47,4079,1914,10.558,0.461,38.653,0.005901,0.05022,800,2.0915
2823,3299.738,1867.427,26.06,23.46,12.04,4.382,3327,1886,14.151,0.636,38.886,0.00563,0.04914,713,2.0766
2824,3317.319,1842.336,35.58,23.122,10.649,10.474,3337,1863,15.287,0.016,30.477,0.005998,0.04933,1205,2.7437
2825,2873.573,1888.961,6.3714,24.989,5.552,3.928,2886,1897,6.126,0.292,17.467,0.006174,0.04941,249,1.2148
2826,3595.921,2124.326,81.509,22.222,20.021,12.844,3635,2162,24.668,0.358,-78.646,0.007872,0.05084,2301,3.0523
2827,849.762,2099.308,22.877,23.602,8.292,5.484,862,2118,13.287,0.339,-67.839,0.00683,0.04987,626,1.6571
2828,453.959,1845.743,31.546,23.253,7.388,4.38,465,1863,17.58,0.407,-87.858,0.005616,0.05032,597,1.6124
2829,2923.378,2092.131,40.19,22.99,13.923,10.242,2951,2123,17.286,0.264,-29.819,0.005621,0.04987,1177,2.2169
2830,3035.016,1897.189,9.574,24.547,7.401,4.508,3048,1911,7.338,0.391,-46.499,0.006278,0.04914,394,1.3986
2831,3957.834,2094.037,9.819,24.52,6.339,2.706,3968,2108,8.885,0.573,-59.546,0.006376,0.05014,268,1.1606
2832,1461.123,1849.368,21.916,23.648,16.552,5.627,1485,1870,12.185,0.66,32.057,0.007176,0.05031,696,1.7882
