NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
3811,547.5033,3603.9541,3.185139,25.7422,0.789,0.5,8.38,5.28,2.91,0.366,-89.46,0.005660279,0.0746484,6,0
3812,114.5021,3600.1533,5.640145,25.1218,1.478,1.032,7.66,9.24,3.661,0.302,6.4,0.003354439,0.0746484,12,0
3813,3483.0486,3563.5149,580.9402,20.0897,7.694,6.692,4.36,6.6,8.25,0.13,-9.88,0.005899501,0.0746484,1256,0.023
3814,3443.7786,3575.9836,19.50442,23.7747,1.942,1.455,8.02,10.56,7.278,0.251,-86.47,0.005184553,0.0746484,28,0
3815,2173.7993,3523.3577,21.38984,23.6745,2.815,1.593,7.48,10.56,7.477,0.434,57.34,0.00207994,0.0746484,39,0
3816,2178.8276,3513.0784,21.2002,23.6841,2.734,1.868,6,8.58,4.836,0.317,-58.78,0.002367915,0.0746484,64,0
3817,1970.7694,3522.4121,29.2944,23.333,2.571,2.356,5.39,9.9,4.262,0.083,-43.73,0.00436894,0.0746484,86,0
3818,3227.1975,3523.0137,16.44351,23.96,2.088,1.802,5.71,9.9,3.733,0.137,65.28,0.001289475,0.0746484,53,0
3819,2518.6516,3523.7458,8.249749,24.7089,1.778,1.56,6.38,10.56,3.903,0.123,28.25,0.002290087,0.0746484,24,0
3820,2764.2917,3507.9912,7.699749,24.7838,1.385,1.048,6.66,5.28,3.399,0.243,-29.15,0.004255743,0.0746484,15,0
3821,1539.6476,3519.6614,2.533149,25.9908,0.9,0.524,7.25,7.26,2.374,0.418,-44.27,0.001914922,0.0746484,6,0
3822,1743.7714,3518.791,4.179846,25.4471,0.941,0.656,8.31,10.56,3.645,0.303,-6.07,0.001608561,0.0746484,7,0
3823,1947.215,3516.7502,7.637849,24.7926,1.291,0.96,8.41,10.56,4.925,0.257,-70.81,0.005123893,0.0746484,13,0
3824,1345.6318,3515.4902,5.233623,25.203,1.961,0.991,5.62,7.26,2.853,0.495,37.18,0.003676872,0.0746484,21,0
3825,1256.6521,3516.9963,3.256407,25.7182,1.055,0.633,7.11,10.56,2.736,0.4,-36.48,0.0009220869,0.0746484,5,0
3826,709.3853,3511.47,17.40731,23.8982,2.194,1.844,6.23,10.56,4.203,0.16,-26.88,0.002196638,0.0746484,52,0
3827,88.2953,3506.3535,14.46098,24.0995,2.246,1.7,7.35,3.5,5.553,0.243,-13.98,0.003478498,0.0746484,35,0
3828,1739.6627,3449.876,8.919593,24.6241,1.592,1.321,7.01,7.26,4.244,0.17,0.25,0.0004377357,0.0746484,23,0
3829,248.7673,3447.113,19.45983,23.7772,2.543,2.079,5.18,7.26,3.978,0.183,25.07,0.001149478,0.0746484,70,0
3830,610.5403,3444.3357,87.69827,22.1425,3.688,2.928,8.36,10.56,15.571,0.206,-73.2,0.007771603,0.0746484,109,0
3831,1456.509,3480.1294,5.811701,25.0892,1.351,0.959,7.92,10.56,3.8,0.29,-59.28,0.002196896,0.0746484,13,0
3832,3019.094,3433.9319,42.34283,22.9331,3.203,2.721,5.83,9.24,5.96,0.15,-33.01,0.001856358,0.0746484,121,0
3833,3014.5322,3418.6416,110.1019,21.8955,4.34,3.731,4.96,7.92,5.96,0.14,-39.22,0.001495631,0.0746484,293,0.001
3834,229.1768,3431.9204,17.7973,23.8741,2.484,1.948,5.51,7.92,4.287,0.216,65.67,0.001529639,0.0746484,60,0
