NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
1778,1792.011,2668.6318,32.83618,23.2091,2.65,2.345,5.7,7.26,4.544,0.115,28.34,0.001913663,0.08097551,94,0
1779,1746.9744,2668.5552,13.69941,24.1582,2.205,1.676,6.07,7.26,4.097,0.24,-55.6,0.001637473,0.08097551,43,0
1780,1505.8831,2655.3147,10.4783,24.4493,2.266,1.353,6.58,10.56,4.246,0.403,-6.04,4.582633e-05,0.08097551,30,0
1781,1890.303,2650.156,4.512707,25.3639,0.868,0.619,8.78,10.56,3.44,0.287,-61.21,0.0002323133,0.08097551,5,0
1782,1211.4148,2656.0544,4.950341,25.2634,1.525,0.866,7.11,10.56,2.954,0.432,33.15,-0.0003379667,0.08097551,13,0
1783,598.8855,2670.4844,16.87198,23.9321,2.408,1.709,5.95,9.24,4.374,0.29,-46.22,0.002676602,0.08097551,48,0
1784,1441.8857,2661.8982,7.737853,24.7784,1.473,1.384,6.98,7.26,3.738,0.061,-15.19,0.0001614612,0.08097551,19,0
1785,1849.7023,2673.2454,12.27036,24.2779,2.569,1.296,6.7,10.56,4.85,0.496,-54.06,0.00100857,0.08097551,29,0
1786,1779.6632,2657.7188,6.119322,25.0332,1.142,0.9,7.89,10.56,3.877,0.212,-37.06,0.002110481,0.08097551,13,0
1787,28.1711,2655.6548,3.038152,25.7935,0.755,0.657,7.97,3.5,2.579,0.13,63.35,0.0009373875,0.08097551,5,0
1788,435.1264,2671.3508,20.34101,23.7291,2.136,1.87,6.14,10.56,4.133,0.125,-36.67,0.001994814,0.08097551,55,0
1789,1292.5339,2717.6523,93.71816,22.0704,3.944,3.818,5.03,6.6,6.001,0.032,83.69,0.0002736126,0.08097551,262,0
1790,1303.5542,2665.3994,4.801741,25.2965,1.668,0.742,6.87,10.56,3.104,0.555,19.59,0.0002736126,0.08097551,13,0
1791,984.2231,2707.6902,74.30009,22.3225,3.665,3.478,4.81,7.92,5.509,0.051,-70.87,0.0005592659,0.08097551,216,0
1792,2799.0237,2665.2607,3.800549,25.5504,0.72,0.702,8.41,7.92,3.515,0.025,2.19,0.0004727585,0.08097551,7,0
1793,740.1247,2697.9084,44.6913,22.8744,3.083,2.652,5.25,9.9,4.881,0.14,89.66,0.001082507,0.08097551,129,0
1794,3488.4409,2688.9695,31.32789,23.2602,3.187,2.101,5.64,10.56,4.878,0.341,-18.06,5.183064e-05,0.08097551,95,0
1795,2497.2437,2690.761,13.20388,24.1982,2.331,1.891,5.12,7.92,4.047,0.189,-36.27,-1.246064e-05,0.08097551,49,0
1796,4064.3613,2674.9434,6.469881,24.9728,1.322,1.036,7.1,8.58,3.73,0.216,35.03,0.0006347715,0.08097551,14,0
1797,4130.2007,2686.167,7.71412,24.7818,1.913,1.333,6.28,9.9,4.144,0.303,6.8,0.0006170258,0.08097551,14,0
1798,954.4823,2684.8059,6.275082,25.006,1.651,0.895,7.01,10.56,3.807,0.458,-34.57,0.00180353,0.08097551,13,0
1799,906.2798,2704.2751,32.15973,23.2317,2.775,2.204,7.07,10.56,8.114,0.206,-65.06,0.0008800131,0.08097551,58,0
1800,1549.1577,2778.6211,313.468,20.7595,7.171,4.765,4.52,6.6,7.671,0.336,-62.2,0.001893076,0.08097551,724,0.001
1801,2947.4915,2730.1577,51.2705,22.7253,4.002,2.959,5.49,10.56,6.601,0.261,-70.89,0.0004990775,0.08097551,146,0
1802,2297.3093,2690.6494,6.087957,25.0388,1.656,0.946,6.74,7.92,3.311,0.429,33.44,0.001069567,0.08097551,14,0
1803,3327.4541,2727.1543,70.98878,22.372,3.656,3.36,4.83,7.26,5.407,0.081,44.89,0.0004437417,0.08097551,207,0
1804,4174.3999,2718.908,49.01826,22.7741,3.648,2.916,4.77,7.26,5.271,0.2,18.1,0.0003012198,0.08097551,152,0
1805,3384.3394,2698.4663,7.513326,24.8104,1.512,0.979,7.12,10.56,3.712,0.352,-49.03,0.001582737,0.08097551,16,0
1806,272.5268,2757.3506,172.9277,21.4053,4.915,4.12,4.4,7.26,5.734,0.162,63.9,0.0006082409,0.08097551,412,0.001
1807,3109.697,2715.9561,19.13491,23.7954,2.567,2.03,6.29,10.56,5.133,0.209,-63.21,8.642391e-05,0.08097551,61,0
1808,2767.6494,2721.5513,42.6008,22.9265,2.989,2.687,4.93,7.92,4.482,0.101,-18.89,0.0003593471,0.08097551,129,0
1809,835.137,2701.6858,6.791502,24.9201,1.459,1.022,8.09,5.94,4.367,0.299,49.12,0.0007561147,0.08097551,14,0
1810,1998.7041,2715.3831,22.68495,23.6107,2.378,2.1,6.39,10.56,5.192,0.117,-1.57,0.0002323133,0.08097551,62,0
1811,2675.6167,2733.1443,47.32752,22.8122,3.129,2.786,5.63,8.58,5.154,0.11,-33.97,0.0001518338,0.08097551,130,0
1812,2899.7612,2715.6663,17.73315,23.878,1.986,1.859,6.45,10.56,4.035,0.064,-75.95,0.0006768861,0.08097551,49,0
1813,1989.5011,2706.8926,7.028536,24.8828,1.567,0.755,7.52,7.26,3.966,0.518,-19.03,0.0002323133,0.08097551,11,0
