NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
41,3914.8203,99.7979,34.33303,23.1607,3.903,2.289,6.56,10.56,7.646,0.414,19.22,0.001882328,0.0812191,88,0
42,1784.8584,52.4273,6.714413,24.9325,1.977,0.727,7.83,7.26,3.737,0.632,-62,0.00140049,0.0812191,14,0
43,1191.2509,129.7965,264.3167,20.9447,5.792,5.199,3.5,5.94,6.951,0.102,-80.75,0.002975675,0.0812191,612,0.001
44,2921.3049,74.9848,44.30525,22.8839,3.107,2.784,4.85,7.26,4.485,0.104,48.11,0.001755859,0.0812191,139,0
45,2106.4207,91.0725,72.83404,22.3442,4.729,3.057,6.57,10.56,10.006,0.354,60.85,0.004145484,0.0812191,172,0
46,2381.7009,67.1397,15.984,23.9908,2.209,1.924,6.32,9.24,4.907,0.129,-19.94,0.001964842,0.0812191,44,0
47,3421.2156,55.4116,11.18984,24.3779,2.388,1.101,6.95,10.56,4.328,0.539,10.4,0.0006642732,0.0812191,21,0
48,2123.9939,67.2291,12.79452,24.2324,1.188,1.069,8.7,10.56,5.198,0.1,53.93,0.004243304,0.0812191,12,0
49,1329.2621,56.0279,8.134568,24.7242,1.153,0.76,8.42,10.56,4.79,0.341,-66.41,0.001473437,0.0812191,7,0
50,795.4604,76.4497,43.8566,22.8949,2.987,2.612,7.47,10.56,10.105,0.125,26.72,0.001728336,0.0812191,83,0
51,1102.0145,61.4933,2.750327,25.9015,0.8,0.312,8.9,10.56,2.41,0.609,-32.02,0.002666239,0.0812191,3,0.004
52,2464.8079,60.1139,9.253525,24.5842,1.749,1.187,7.4,7.26,4.333,0.321,26.32,0.002677944,0.0812191,21,0
53,3575.1011,72.1106,16.54988,23.953,1.856,1.758,7.83,10.56,6.208,0.053,83.6,0.001692823,0.0812191,23,0.001
54,3645.5356,103.1829,87.82219,22.141,4.295,3.857,4.7,7.26,6.162,0.102,-34.51,0.0004523032,0.0812191,265,0
55,805.071,76.5222,24.73026,23.5169,2.63,1.84,7.17,10.56,6.746,0.301,35.21,0.00170972,0.0812191,52,0
56,4157.7866,67.332,8.840577,24.6338,1.387,1.013,8.04,10.56,4.258,0.27,85.16,-0.0001757126,0.0812191,14,0
57,3260.563,116.791,144.406,21.601,5.611,4.505,3.96,5.94,7.019,0.197,-6.68,0.001351349,0.0812191,436,0
58,3425.7751,72.2983,16.08153,23.9842,1.627,1.183,8.62,3.5,6.768,0.273,66.9,0.001217981,0.0812191,19,0
59,2117.2437,72.7994,21.4307,23.6724,2.424,1.323,8.16,10.56,8.82,0.454,-3,0.0042203,0.0812191,23,0
60,1975.6781,70.5369,6.351894,24.9927,1.58,0.853,7.59,7.26,3.808,0.46,55.4,0.004732663,0.0812191,14,0
61,3326.3953,78.7515,10.84125,24.4123,2.179,1.663,5.04,6.6,3.352,0.237,-67.42,0.0006463517,0.0812191,45,0
62,1473.8795,73.917,11.58599,24.3402,1.646,1.325,7.64,10.56,5.499,0.195,-65.13,0.001219995,0.0812191,19,0
63,2586.7595,66.2417,6.227583,25.0142,0.985,0.813,8.37,10.56,3.745,0.175,-43.45,0.0002646892,0.0812191,7,0
64,2390.1941,82.1473,20.83398,23.7031,2.72,2.122,6.07,5.28,4.647,0.22,10.99,0.001929629,0.0812191,69,0
65,1060.6082,72.1481,5.550674,25.1391,1.851,0.911,7.31,10.56,3.463,0.508,18.6,0.002001072,0.0812191,11,0
66,245.8097,96.2478,22.65717,23.612,2.91,2.087,5.67,8.58,5.106,0.283,70.74,0.0006635402,0.0812191,74,0
67,3359.7085,76.992,6.494866,24.9686,1.392,1.048,7.05,9.24,3.573,0.247,-22.29,0.0007050523,0.0812191,13,0
68,521.4437,74.4235,3.598585,25.6097,1.375,0.509,7.79,6.6,2.994,0.63,-44.67,0.0007535467,0.0812191,7,0.001
69,2013.6932,111.0719,45.09602,22.8647,4.982,2.651,5.06,7.26,6.688,0.468,33.83,0.00473884,0.0812191,165,0
70,1780.4924,104.7087,37.97549,23.0512,3.485,3.131,5.12,7.92,5.867,0.102,40.14,0.001248625,0.0812191,140,0
71,733.2659,90.6639,29.05164,23.3421,3.567,1.991,6.47,10.56,6.862,0.442,-18.17,0.00278593,0.0812191,78,0
72,2673.002,107.9375,20.01436,23.7466,2.876,2.353,3.9,7.92,5.255,0.182,-87.08,0.000478346,0.0812191,67,0
73,1262.4822,91.1812,9.434623,24.5632,1.829,1.306,6.87,8.58,4.424,0.286,53.26,0.001119039,0.0812191,23,0
74,2650.793,76.5819,2.460455,26.0225,0.768,0.446,8.11,7.92,2.442,0.419,19.72,0.0001148387,0.0812191,4,0.001
75,2742.1489,100.2936,18.90779,23.8084,2.485,2.089,6.33,9.24,5.281,0.159,-24.33,0.0003027889,0.0812191,51,0
76,2105.1538,107.1338,34.0284,23.1704,3.199,2.69,5.54,8.58,5.561,0.159,-40.75,0.003443571,0.0812191,110,0
77,3502.8682,419.2037,1524.255,19.0424,8.436,7.647,3.5,5.28,8.897,0.094,78.03,0.002349818,0.0812191,1852,0.033
78,1672.0122,87.5032,3.193914,25.7392,1.186,0.338,8.08,8.58,3.032,0.715,-50.25,0.0002876006,0.0812191,4,0.001
79,1617.1738,87.4485,3.36465,25.6827,0.927,0.764,8.03,7.26,2.57,0.176,-26.84,1.191619e-05,0.0812191,8,0.001
80,3474.8857,90.6185,6.914038,24.9007,1.295,0.714,8.57,10.56,4.532,0.449,55.87,0.001148504,0.0812191,9,0
81,1043.7085,85.9957,2.941033,25.8288,0.741,0.692,7.54,10.56,2.552,0.066,-86.77,0.0009986442,0.0812191,5,0
82,3135.3528,118.847,48.6014,22.7834,3.419,3.298,5.71,8.58,6.262,0.035,-61.86,0.002365205,0.0812191,151,0
83,550.1669,112.1866,38.36214,23.0402,2.846,2.639,4.81,7.26,4.257,0.073,18.87,0.0009248641,0.0812191,118,0
84,473.5556,123.1079,47.2559,22.8139,3.165,3.025,5.73,7.26,5.576,0.044,43.13,0.001050474,0.0812191,141,0
85,1954.6105,164.2186,131.9491,21.699,6.022,5.336,4.71,6.6,8.65,0.114,-47.45,0.002626636,0.0812191,451,0
86,3002.5278,107.1325,25.04716,23.5031,2.571,1.244,8.3,10.56,8.091,0.516,9.52,0.002751944,0.0812191,26,0
87,865.9243,127.0107,47.87379,22.7998,4.649,3.009,5.53,7.92,6.957,0.353,-22.88,0.00263856,0.0812191,167,0
88,2574.051,103.7554,7.829548,24.7657,1.499,0.998,7.75,10.56,4.259,0.334,46.59,0.0004806272,0.0812191,14,0
89,465.5458,109.7717,15.56877,24.0194,1.732,1.389,7.88,10.56,6.048,0.198,69.95,0.0009583776,0.0812191,23,0
90,1274.5717,96.5109,3.614536,25.6049,1.078,0.499,8,7.26,2.829,0.537,1.67,0.001022576,0.0812191,8,0
91,170.53,119.9138,19.5688,23.7711,2.309,2.056,7.37,10.56,6.364,0.109,-12.79,0.001570285,0.0812191,37,0
92,123.826,133.4287,54.86663,22.6517,3.238,3.023,4.45,6.6,4.573,0.066,-7.47,0.001633744,0.0812191,166,0
93,1583.9025,118.1615,17.74104,23.8776,2.201,2.057,5.72,7.92,4.105,0.066,57.18,0.0002218152,0.0812191,59,0
94,1114.7938,118.5745,18.84386,23.8121,2.67,2.041,5.38,7.92,4.688,0.235,13.07,0.002537888,0.0812191,61,0
95,3014.4236,100.9071,8.552346,24.6698,1.144,0.577,8.98,10.56,4.908,0.496,-27.12,0.002618123,0.0812191,6,0
96,1969.9747,145.8657,79.12193,22.2543,3.775,3.324,5,6.6,5.372,0.12,-3.89,0.003020255,0.0812191,207,0
97,565.3369,129.0372,26.09127,23.4588,2.855,2.493,5.52,7.26,4.624,0.127,6.02,0.001048228,0.0812191,88,0
98,1230.3439,106.011,6.000032,25.0546,1.046,0.624,9,7.26,4.029,0.404,-36.16,0.001857774,0.0812191,7,0
99,3382.0933,179.0128,166.9915,21.4433,5.602,4.896,4.35,6.6,7.443,0.126,85.32,0.002085633,0.0812191,469,0
100,200.5486,395.8524,1341.5,19.181,9.321,7.962,3.54,5.28,9.776,0.146,83.16,0.004479696,0.0812191,1972,0.002
101,1879.0354,117.6777,4.373147,25.398,1.577,0.577,6.73,9.9,3.093,0.634,37.43,0.00291185,0.0812191,7,0
102,3372.7158,137.2163,16.37513,23.9645,2.731,1.55,7,10.56,5.346,0.432,-38.88,0.001724786,0.0812191,35,0
103,3513.3521,177.1182,103.0768,21.9671,6.39,4.118,5.13,7.92,8.478,0.356,-28.54,0.00156941,0.0812191,332,0
104,2027.0316,148.947,46.71376,22.8264,3.309,3.11,4.29,7.26,4.994,0.06,13.75,0.002836434,0.0812191,160,0
105,3863.2283,136.9467,9.902344,24.5107,1.747,1.016,7.9,10.56,4.572,0.418,-85.76,0.0006507987,0.0812191,19,0
106,2249.3018,129.0989,9.526035,24.5527,1.846,1.225,7.48,9.9,4.056,0.337,57.88,0.001726865,0.0812191,25,0
107,1694.5939,135.8886,14.10194,24.1268,2.12,1.945,5.52,9.9,4.001,0.083,-54.16,0.0003252661,0.0812191,49,0
108,1020.8597,126.4262,7.917658,24.7535,1.377,0.797,8.11,10.56,4.298,0.421,47.94,0.0005588197,0.0812191,11,0
109,3748.4197,125.3643,2.168396,26.1597,1.087,0.318,7.34,9.9,2.13,0.708,-68.7,0.0006191035,0.0812191,4,0
110,57.1771,133.7734,6.931899,24.8979,1.465,1.31,7.09,10.56,3.791,0.106,83.59,0.001681059,0.0812191,15,0
111,857.2772,151.5957,19.55681,23.7718,2.642,2.496,5.65,6.6,5.348,0.055,-46.31,0.002822986,0.0812191,64,0
112,3659.3433,134.6427,5.355994,25.1779,1.482,0.894,7.28,10.56,3.515,0.397,-62.69,0.0007418275,0.0812191,10,0
113,933.673,134.4387,4.04159,25.4836,1.757,0.254,8.82,5.28,2.935,0.856,-76.88,0.00164015,0.0812191,6,0
114,1100.3239,160.6237,33.5225,23.1867,3.724,3.206,5.72,8.58,7.245,0.139,41.73,0.002189561,0.0812191,100,0
115,93.7625,132.5784,1.994808,26.2502,0.75,0.452,7.52,7.92,1.762,0.397,19.44,0.001719449,0.0812191,4,0.001
116,2097.3425,154.1171,13.31342,24.1893,2.339,1.525,6.41,10.56,4.627,0.348,58.51,0.0005668251,0.0812191,35,0
117,587.627,170.6206,42.53889,22.928,3.003,2.804,4.38,6.6,4.28,0.066,-75.44,0.001165353,0.0812191,138,0
118,3148.9792,138.183,3.820638,25.5447,0.809,0.507,8.88,3.96,3.2,0.373,56.32,0.002553961,0.0812191,5,0
119,3934.5115,135.4912,3.147693,25.755,1.103,0.5,7.47,10.56,2.468,0.547,0.38,0.002203259,0.0812191,7,0
120,3717.4194,174.321,45.82306,22.8473,3.153,2.873,4.22,6.6,4.409,0.089,-60.81,0.0009417242,0.0812191,145,0
121,3705.8215,160.5664,19.11383,23.7966,2.347,2.02,6.63,7.92,5.358,0.139,-47.16,0.0009675081,0.0812191,52,0
122,2453.1287,143.0019,6.894587,24.9037,1.199,0.822,8.52,10.56,4.688,0.314,-41.56,0.001194353,0.0812191,6,0.004
123,3968.9626,139.6732,3.756829,25.5629,1.234,0.591,7.2,8.58,2.771,0.521,10.85,0.002548921,0.0812191,9,0.001
124,2328.3667,193.183,58.01593,22.5911,4.666,3.265,4.82,7.26,6.599,0.3,71.73,0.003608996,0.0812191,203,0
125,823.6683,149.947,8.589451,24.6651,1.737,1.007,7.5,10.56,4.441,0.42,-1.89,0.002850754,0.0812191,13,0
126,3798.0007,187.4348,96.39835,22.0398,4.446,3.689,3.87,6.6,5.638,0.17,-9.74,0.0004979569,0.0812191,285,0
127,3968.031,176.2804,58.22229,22.5873,3.601,2.849,6.54,10.56,8.941,0.209,29.32,0.00285366,0.0812191,123,0
128,244.2406,174.2477,25.6433,23.4776,3.005,2.596,4.1,6.6,4.586,0.136,-11.17,0.001747323,0.0812191,99,0
129,3170.1086,157.132,11.6048,24.3384,1.847,1.348,7.13,10.56,5.395,0.27,12.86,0.002854158,0.0812191,21,0
130,1400.1875,188.5844,65.2817,22.463,3.45,3.29,4.92,6.6,5.167,0.046,-74.69,0.00272621,0.0812191,190,0
131,1366.2914,168.1437,17.87917,23.8691,2.592,2.211,4.69,7.92,4.431,0.147,-19.81,0.002484122,0.0812191,68,0
132,2873.0854,160.4061,17.13845,23.9151,1.876,1.753,7.19,10.56,5.659,0.065,3.53,0.003032151,0.0812191,40,0
133,2329.5955,148.7714,4.087174,25.4714,0.752,0.452,8.96,10.56,3.41,0.399,71.55,0.002886261,0.0812191,4,0.003
134,2338.7595,158.5958,17.26182,23.9073,2.608,1.075,8.14,10.56,6.159,0.588,18.09,0.003100896,0.0812191,25,0
135,4071.0774,197.2201,57.97924,22.5918,3.642,3.323,5.11,7.26,6.039,0.087,-85.08,0.002244477,0.0812191,178,0
136,1981.8704,162.3904,17.14799,23.9145,2.276,1.421,7.28,10.56,6.211,0.376,-22.01,0.002633884,0.0812191,32,0
137,3169.002,161.5116,13.81001,24.1495,2.913,1.476,7.26,9.9,5.822,0.493,10.17,0.002971131,0.0812191,25,0
138,2993.8198,172.5456,16.58733,23.9506,2.477,2.146,6.14,7.92,5.213,0.133,36.1,0.003623521,0.0812191,45,0
139,1045.7384,170.1417,15.53397,24.0218,2.557,1.857,5.91,7.26,4.446,0.274,-28.85,0.0009139809,0.0812191,54,0
140,1824.797,157.8117,3.500765,25.6396,1.34,0.319,7.85,9.24,2.823,0.762,58.52,0.003694784,0.0812191,4,0
141,4112.9766,182.5156,19.39836,23.7806,2.888,2.165,4.91,8.58,4.772,0.25,-77,0.002041568,0.0812191,69,0
142,3975.3335,187.1177,63.31449,22.4962,3.979,3.311,6.65,10.56,9.209,0.168,21.9,0.003060346,0.0812191,153,0
143,3899.3364,174.6225,22.80624,23.6049,2.707,2.321,6.32,10.56,5.729,0.143,-3.7,0.001586426,0.0812191,65,0
144,4178.4312,172.7747,14.06209,24.1299,2.295,1.806,6.02,9.9,4.464,0.213,-7.25,0.0004752,0.0812191,41,0
145,2922.3862,156.8073,3.137304,25.7586,0.754,0.446,8.48,4.62,3.093,0.409,-71.22,0.004157322,0.0812191,4,0
146,3191.5432,179.8777,15.42032,24.0298,2.401,1.274,7.62,10.56,5.585,0.469,64.54,0.002559706,0.0812191,27,0
147,2685.7188,173.3677,20.52075,23.7195,2.677,2.072,5.74,8.58,4.99,0.226,-4.22,0.001719347,0.0812191,66,0
148,1198.5863,220.6639,93.39828,22.0742,4.691,3.569,7.07,10.56,11.765,0.239,-15.2,0.00288978,0.0812191,202,0
149,2917.1592,167.9568,11.59142,24.3397,1.765,1.307,7.68,10.56,4.894,0.259,-25.07,0.004270629,0.0812191,18,0
150,3485.4392,164.7792,6.851412,24.9105,1.392,0.651,8.73,10.56,4.594,0.533,-65.69,0.00153345,0.0812191,7,0
151,1491.9877,216.4668,146.0712,21.5886,5.029,4.519,4.14,5.94,6.569,0.102,39.69,0.002824256,0.0812191,406,0
152,3943.5098,180.8399,27.97371,23.3831,2.461,2.147,6.97,10.56,6.888,0.128,-16.02,0.002624387,0.0812191,60,0
153,2937.7883,177.6343,15.30264,24.0381,2.107,1.777,5.82,9.24,4.233,0.157,-5.67,0.004093777,0.0812191,45,0
154,3130.3762,165.2376,2.588468,25.9674,0.738,0.454,8.1,7.26,3.097,0.385,73.08,0.002903677,0.0812191,5,0
155,43.3321,190.3876,19.92918,23.7513,2.556,2.273,5.48,7.26,4.361,0.11,61.25,0.001110451,0.0812191,71,0
156,3194.7429,177.7617,15.13914,24.0497,2.558,1.189,7.47,10.56,5.725,0.535,49.48,0.002486704,0.0812191,22,0
157,2937.5999,221.6778,83.52567,22.1954,4.6,4.355,5.48,8.58,8.056,0.053,-32.38,0.00361709,0.0812191,275,0
158,1246.8237,202.6922,59.1429,22.5702,3.316,3.082,4.71,5.94,4.566,0.07,-25.99,0.002816722,0.0812191,178,0
159,4141.1519,202.5637,28.57253,23.3601,3.294,2.853,5.31,7.92,6,0.134,67.94,0.00213066,0.0812191,101,0
160,3114.2683,198.5506,28.35465,23.3684,2.715,2.596,5.2,7.26,4.656,0.044,57.22,0.002053842,0.0812191,97,0
161,627.827,179.8665,7.575652,24.8015,1.31,0.935,7.98,10.56,4.578,0.286,68.62,0.00117256,0.0812191,13,0
162,2410.4717,245.5813,18.08629,23.8566,2.687,1.35,7.78,10.56,7.477,0.498,0.68,0.001078045,0.0812191,16,0
163,2282.0552,197.0968,16.60589,23.9493,2.033,1.778,7.34,10.56,5.994,0.126,0.99,0.00255711,0.0812191,33,0
164,3145.3687,188.077,7.760322,24.7753,1.793,1.178,6.82,9.9,3.722,0.343,-51.74,0.00274851,0.0812191,19,0
165,896.59,213.6832,73.8447,22.3292,3.194,2.951,4.3,5.94,4.149,0.076,55.72,0.002484523,0.0812191,177,0.001
166,1807.4836,191.9297,8.828852,24.6352,1.435,1.246,7.73,3.5,4.328,0.132,-83.93,0.002422869,0.0812191,14,0
167,1939.5193,212.6831,30.35618,23.2944,3.301,2.408,5.41,9.24,5.443,0.271,-88.51,0.002430949,0.0812191,104,0
168,4189.4941,194.6157,9.749933,24.5275,2.013,1.517,6.13,10.56,4.06,0.246,-21.41,0.001199082,0.0812191,25,0
169,2523.9275,195.6716,6.102926,25.0362,1.986,1.035,5.7,6.6,3.073,0.479,51.04,0.001490821,0.0812191,18,0
170,1229.5677,191.0964,7.128868,24.8674,1.386,0.914,7.88,10.56,4.44,0.34,-51.94,0.002900864,0.0812191,9,0
171,136.1376,185.8474,2.963667,25.8204,0.767,0.571,8.01,10.56,2.572,0.256,-42.46,0.00181951,0.0812191,5,0.001
172,1453.8842,186.7269,6.814001,24.9165,1.3,0.688,8.22,10.56,4.443,0.471,-3.67,0.002730628,0.0812191,10,0
173,1805.313,233.5896,110.2708,21.8938,4.63,3.927,4.3,6.6,5.888,0.152,-6.55,0.001783888,0.0812191,330,0
174,348.1207,198.1967,10.50299,24.4467,2.072,0.865,8.09,10.56,4.72,0.582,52.78,0.003295426,0.0812191,17,0
175,1331.2301,212.4054,20.13869,23.7399,2.493,2.284,6.48,8.58,5.362,0.084,-84.38,0.002793293,0.0812191,60,0
176,1388.7107,213.0137,22.85062,23.6028,2.929,2.095,6.47,7.26,6.291,0.285,76.2,0.002925665,0.0812191,57,0
177,3263.9812,192.1549,2.422697,26.0393,0.943,0.461,7.8,9.24,2.281,0.511,36.11,0.002280372,0.0812191,6,0
178,3379.1758,263.236,229.3113,21.0989,7.686,5.399,4.44,7.26,9.276,0.298,-6.73,0.001791721,0.0812191,661,0
179,1906.9337,219.5997,28.00196,23.382,2.693,2.521,5.58,7.26,4.838,0.064,-49.09,0.002765815,0.0812191,93,0
180,2383.0933,202.332,13.50622,24.1737,2.096,1.329,7.88,10.56,5.558,0.366,3.95,0.001385756,0.0812191,24,0.001
181,1534.2905,208.6664,10.94642,24.4018,2.1,1.031,7.58,10.56,4.685,0.509,58.55,0.002036627,0.0812191,20,0
182,3261.1736,195.6011,3.379752,25.6778,0.761,0.45,9.04,7.92,2.926,0.409,-18.33,0.002287603,0.0812191,3,0.001
183,311.5443,263.3813,190.7999,21.2986,5.08,4.642,4.28,5.94,6.513,0.086,36.48,0.003656585,0.0812191,469,0.001
184,3592.5166,213.2158,13.09576,24.2072,2.128,1.473,7.34,10.56,5.305,0.308,61.78,0.0005873709,0.0812191,24,0
185,2266.6321,210.7777,10.01692,24.4982,1.704,1.397,7.49,10.56,4.592,0.18,-43.14,0.002224362,0.0812191,23,0
186,1767.9603,246.9492,86.12244,22.1622,4.426,4.18,5.49,8.58,7.838,0.056,-85.41,0.001232816,0.0812191,264,0
187,3901.5403,235.4355,29.66475,23.3194,3.021,2.675,5.01,7.92,4.7,0.115,88.96,0.002902431,0.0812191,104,0
188,1851.681,228.7388,14.03089,24.1323,1.891,1.412,7.68,10.56,5.677,0.253,80.22,0.002487042,0.0812191,26,0
189,3176.3052,220.2883,10.79879,24.4166,1.778,1.366,6.65,9.24,4.477,0.232,-72.72,0.003073836,0.0812191,25,0
190,2675.3716,215.3857,3.944069,25.5101,1.117,0.683,8,7.26,3,0.388,36.55,0.001878479,0.0812191,5,0
191,3162.251,219.332,7.843205,24.7638,1.486,0.81,8.48,10.56,4.165,0.455,40.42,0.00300477,0.0812191,12,0
192,904.5027,225.4742,6.143239,25.029,1.523,0.768,7.8,10.56,3.891,0.496,61.86,0.002473828,0.0812191,13,0
193,940.9753,237.8902,14.02867,24.1325,2.224,1.584,5.62,9.9,4.033,0.288,85.42,0.00196943,0.0812191,44,0
194,1893.8958,240.6293,29.99223,23.3075,2.97,2.414,7.45,10.56,8.942,0.187,-32.75,0.002869088,0.0812191,58,0
195,368.0256,254.652,60.47025,22.5461,3.949,2.831,4.95,7.92,5.356,0.283,20.8,0.003749665,0.0812191,176,0
196,2517.1257,248.0834,36.20591,23.1031,4.234,2.656,4.64,7.92,5.831,0.373,-15.03,0.002434562,0.0812191,137,0
197,3769.4023,232.2716,12.44332,24.2627,2.019,1.423,7.67,10.56,5.818,0.295,-12.11,0.000649241,0.0812191,20,0
198,1035.2388,230.1733,6.409964,24.9829,1.56,0.963,7,9.9,3.616,0.383,40.18,0.001807375,0.0812191,13,0
199,2043.0156,360.8433,2918.356,18.3372,8.169,7.793,3.5,4.62,8.502,0.046,20.28,0.002116281,0.0812191,2210,0.042
200,1146.042,232.2495,4.583805,25.3469,1.218,0.68,7.98,10.56,3.312,0.441,-73.82,0.002398352,0.0812191,7,0.002
201,1334.0391,234.8659,10.80802,24.4156,1.513,1.188,8.24,10.56,5.38,0.215,59.77,0.002857044,0.0812191,15,0
202,1144.6912,245.9206,14.76976,24.0766,2.039,1.701,6.94,7.26,5.106,0.166,84.39,0.002269391,0.0812191,34,0
203,760.8822,234.7533,6.27892,25.0053,1.106,0.517,9.14,10.56,4.154,0.532,55.1,0.002020511,0.0812191,6,0
