NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
2347,320.5724,2072.7588,3.365117,25.6825,1.308,0.624,7.3,7.26,2.748,0.523,-48.24,0.0008718996,0.07451751,9,0
2348,683.5204,2119.3352,112.6835,21.8703,4.189,3.961,5.18,6.6,6.266,0.055,-27.39,0.001682048,0.07451751,306,0
2349,1155.7357,2090.3052,13.32964,24.188,2.074,1.97,5.72,7.92,3.811,0.05,-81.77,0.00015414,0.07451751,54,0
2350,1035.5474,2081.9045,9.243197,24.5854,1.739,1.102,7.53,10.56,5.722,0.366,79.46,0.0008439544,0.07451751,15,0
2351,23.9948,2074.0037,5.23321,25.2031,1.265,0.568,8.48,10.56,3.82,0.551,-45.32,0.002310381,0.07451751,7,0.002
2352,3412.0881,2080.5359,6.175055,25.0234,1.727,1.068,6.59,6.6,3.571,0.382,64.35,0.0001703734,0.07451751,15,0
2353,341.3222,2079.2368,6.45703,24.9749,1.759,1.014,6.55,8.58,3.451,0.423,3.2,0.001276675,0.07451751,18,0
2354,2572.7024,2093.9739,21.27404,23.6804,2.369,2.113,4.99,7.92,3.791,0.108,-16.03,0.0003914195,0.07451751,70,0
2355,2935.113,2085.8557,12.02337,24.2999,2.039,1.598,6.77,10.56,4.513,0.216,-0.4,0.0003618262,0.07451751,33,0
2356,1164.0548,2084.0642,4.464983,25.3755,1.539,0.726,6.95,7.26,3.249,0.528,40.67,-3.45765e-05,0.07451751,11,0
2357,1396.9152,2091.5586,8.832357,24.6348,1.759,1.655,6.1,7.26,3.547,0.06,42.8,0.0006169587,0.07451751,30,0
2358,1366.2723,2088.178,11.25931,24.3712,2.197,1.466,6.21,10.56,3.924,0.333,0.43,0.0006600986,0.07451751,34,0
2359,852.4962,2099.8723,13.32705,24.1882,2.656,1.705,5.91,7.26,4.675,0.358,-69.75,0.001686156,0.07451751,47,0
2360,3611.9163,2090.8972,5.764003,25.0982,1.646,0.845,7.35,10.56,3.734,0.486,89.28,0.0003040533,0.07451751,12,0
2361,376.2223,2083.6887,1.323143,26.696,1.469,0.44,4.03,5.94,1.595,0.701,-50.16,0.001896385,0.07451751,7,0
2362,4170.6045,2085.7378,3.30761,25.7012,1.382,0.72,7.45,10.56,2.609,0.479,-51.61,0.0009575348,0.07451751,7,0
2363,52.5019,2109.5017,35.67651,23.119,2.903,2.726,5.74,7.26,5.373,0.061,-55.95,0.001704028,0.07451751,110,0
