NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
1,795.0588,112.3001,549.6075,20.1499,6.835,5.557,4.05,5.94,6.663,0.187,72.99,0.002923351,0.08148756,1004,0.029
2,2177.24,62.0197,92.00063,22.0905,4.402,3.357,5.87,10.56,7.56,0.237,-84.24,0.005435818,0.08148756,219,0
3,1918.4698,52.6767,296.0719,20.8215,5.955,4.888,4.41,6.6,6.624,0.179,-58.96,0.001615612,0.08148756,646,0.007
4,1206.6644,54.9838,38.93512,23.0241,2.597,2.528,5.91,8.58,4.783,0.027,30.24,0.0005327652,0.08148756,106,0
5,3153.0879,41.5733,29.82891,23.3134,2.885,2.273,5.71,10.56,4.914,0.212,48.32,0.0001327272,0.08148756,87,0
6,2199.709,14.611,991.7616,19.509,9.023,7.053,3.63,5.28,7.956,0.218,-40.21,0.009661446,0.08148756,1630,0.029
7,2247.8264,10.7636,300.0838,20.8069,6.371,4.973,4.11,7.26,6.569,0.219,-49.9,0.006076261,0.08148756,658,0.002
8,123.3912,29.7536,65.69803,22.4561,3.869,2.953,5.07,8.58,5.5,0.237,65.74,0.001481615,0.08148756,187,0
9,995.3146,11.3276,268.1843,20.9289,5.698,5.002,4.18,6.6,6.381,0.122,36.43,0.0003038547,0.08148756,603,0.001
10,704.3282,17.4739,8.0877,24.7304,1.572,1.43,6.71,7.92,4.297,0.09,-80.72,-3.617471e-05,0.08148756,18,0
11,277.2882,8.6226,85.07362,22.1755,4.427,3.321,4.67,7.26,5.405,0.25,19.03,-0.002191971,0.08148756,239,0.001
12,2725.7905,10.3384,20.51099,23.72,2.384,1.975,5.46,9.24,4.066,0.172,-68.93,0.0006304499,0.08148756,62,0
13,1407.3221,8.9396,7.532519,24.8076,1.273,0.955,7.53,10.56,3.862,0.25,33.49,0.004061314,0.08148756,12,0
14,2395.1345,11.2622,3.636503,25.5983,1.082,0.521,7.93,7.26,2.885,0.519,54.89,0.001041883,0.08148756,8,0
15,3324.4731,9.7592,4.382672,25.3957,1.037,0.473,8.1,10.56,3.496,0.543,80.1,-0.0002923691,0.08148756,5,0
16,1990.2289,8.7008,13.15742,24.2021,2.071,1.408,6.41,10.56,4.265,0.32,24.55,0.001464455,0.08148756,33,0
17,643.2981,8.4694,4.209841,25.4393,1.49,0.731,7.04,9.24,3.072,0.51,39.52,-0.0002085904,0.08148756,10,0
18,3572.1218,6.4204,8.326495,24.6988,1.779,1.603,5.22,7.92,3.202,0.099,-61.63,0.002382673,0.08148756,31,0
19,210.8461,8.6467,3.332004,25.6932,0.918,0.686,7.67,10.56,2.496,0.253,-68.84,0.001415414,0.08148756,6,0
20,3993.4272,4.2547,25.18507,23.4971,2.905,1.954,5.08,7.92,3.848,0.327,3.32,6.020249e-05,0.08148756,79,0
21,1389.1467,3.393,6.261437,25.0083,1.468,0.941,7.1,10.56,3.587,0.359,18.63,0.004292856,0.08148756,14,0
22,1681.3862,47.3108,56.65005,22.617,3.119,2.928,4.47,7.92,4.424,0.061,-41.51,-0.000193938,0.08148756,158,0
23,450.7274,31.518,16.16148,23.9788,1.983,1.692,6.56,10.56,4.543,0.146,74.96,0.000981743,0.08148756,39,0
24,1796.9214,29.4027,12.78668,24.2331,1.947,1.534,6.59,10.56,4.216,0.212,65.96,0.0002562597,0.08148756,37,0
25,3987.6079,48.9816,30.45623,23.2908,2.93,2.237,6.46,10.56,5.841,0.236,60,0.0001117682,0.08148756,80,0
26,2448.4395,42.7433,22.72016,23.609,2.41,2.243,5.81,6.6,4.552,0.07,1.5,0.0008524763,0.08148756,69,0
27,3601.1938,52.0961,48.22459,22.7918,3.125,2.709,5.67,10.56,5.377,0.133,-13.08,0.002017554,0.08148756,122,0
28,973.6676,37.2083,14.14773,24.1233,1.991,1.276,7.77,10.56,6.384,0.359,9.56,-0.000118712,0.08148756,20,0
29,2517.9443,28.6647,4.775438,25.3025,0.881,0.601,8.4,10.56,3.35,0.318,-29.64,0.0004775762,0.08148756,5,0.001
30,1410.02,56.5004,37.00239,23.0794,2.918,2.348,6.06,10.56,5.466,0.195,-35.42,0.00230213,0.08148756,99,0
31,3825.2822,35.7324,6.109361,25.035,1.132,1.061,7.33,10.56,3.452,0.063,-88.64,4.402491e-05,0.08148756,12,0
32,1191.1263,129.9212,217.8363,21.1547,4.908,4.707,4.11,6.6,5.995,0.041,-75.03,0.001821722,0.08148756,506,0.001
33,2406.4385,44.0633,8.364771,24.6939,1.845,1.351,5.71,7.26,3.191,0.268,19.22,0.0008524763,0.08148756,25,0
34,2313.1191,36.3409,2.153385,26.1672,1.478,0.272,7.26,7.92,2.327,0.816,40.59,0.0029002,0.08148756,5,0.011
35,1102.359,36.8865,3.412298,25.6674,1.05,0.425,8.06,3.5,2.955,0.596,76.55,7.75967e-05,0.08148756,5,0
36,3901.1377,34.7255,4.246144,25.43,0.893,0.604,8.49,6.6,3.677,0.324,28.94,6.993637e-05,0.08148756,6,0
37,2745.7146,45.316,9.633859,24.5405,1.58,1.398,6.58,10.56,3.582,0.115,-31.26,0.0004843203,0.08148756,26,0
38,3592.3333,41.6693,7.687308,24.7856,1.23,0.846,8.21,10.56,4.234,0.312,25.64,0.002036543,0.08148756,9,0.001
39,2196.4768,50.6309,26.87444,23.4267,1.631,1.594,8.56,10.56,9.387,0.023,-39.67,0.00650009,0.08148756,22,0
40,537.6479,47.3015,6.820543,24.9155,2.046,0.929,6.22,9.9,3.687,0.546,-38.63,0.001447776,0.08148756,17,0
41,795.1672,76.0935,42.05791,22.9404,3.322,2.209,7.47,10.56,9.497,0.335,-80.58,0.002027673,0.08148756,79,0
42,1462.2863,57.5693,13.34617,24.1866,2.143,1.341,6.39,10.56,4.541,0.374,-63.99,0.001689463,0.08148756,32,0
43,424.7886,165.9964,619.761,20.0194,7.769,6.814,4.1,6.6,8.178,0.123,-59.82,0.0005222799,0.08148756,1276,0.016
44,3986.1042,55.9188,15.72122,24.0088,1.954,1.653,6.59,10.56,4.492,0.154,-12.43,0.0001278239,0.08148756,36,0
45,3914.2861,99.455,26.38197,23.4467,3.835,1.718,6.43,10.56,6.714,0.552,18.41,0.0004003018,0.08148756,75,0
46,2921.4536,74.8515,35.20856,23.1334,2.758,2.471,4.74,7.26,3.99,0.104,30.3,0.001358401,0.08148756,111,0
47,3421.2119,55.0906,5.572541,25.1349,1.469,0.721,6.84,7.92,3.746,0.509,25.63,-0.0001156089,0.08148756,11,0
48,3419.5696,58.6594,6.747789,24.9271,1.524,0.996,7.36,10.56,4.207,0.346,31.76,-9.266758e-05,0.08148756,14,0
49,1587.1924,54.0173,3.337452,25.6915,0.819,0.51,8.7,4.62,2.973,0.376,-34.94,7.932577e-05,0.08148756,5,0
50,2382.3945,67.6348,12.36117,24.2699,2.081,1.445,6.62,10.56,4.2,0.305,39.87,0.001396129,0.08148756,31,0
51,1099.1287,61.3467,5.790143,25.0933,1.259,0.681,8.19,10.56,4.128,0.459,88.25,-3.044281e-05,0.08148756,8,0
52,2119.3232,70.9403,12.69149,24.2412,1.915,1.25,7.81,10.56,5.889,0.347,-67.67,0.003287726,0.08148756,20,0
53,2465.3472,60.1426,5.727113,25.1052,1.189,0.786,8.41,10.56,3.51,0.339,25.84,0.0008524763,0.08148756,10,0
54,4155.9717,67.9713,7.462128,24.8178,1.636,1.081,6.81,10.56,3.722,0.339,83.4,-0.0004230133,0.08148756,17,0
55,1474.9189,62.6565,4.616454,25.3392,1.057,0.745,7.33,6.6,3.57,0.295,74.38,0.00124527,0.08148756,6,0
56,2125.0486,65.7989,7.5491,24.8053,2.022,1.06,6.81,9.24,3.698,0.475,12.33,0.003878551,0.08148756,17,0
57,2707.6196,64.2299,1.300353,26.7148,1.213,0.287,4.25,8.58,1.483,0.763,35.69,0.0002446613,0.08148756,5,0
58,2105.8738,89.111,48.51547,22.7853,4.715,1.786,8.2,10.56,9.828,0.621,45.62,0.002047983,0.08148756,62,0
59,3428.5046,73.0084,9.636122,24.5402,1.515,0.959,7.66,3.5,4.137,0.367,72.74,1.668515e-05,0.08148756,15,0
60,804.4805,76.0905,21.62966,23.6624,2.082,1.728,7.63,10.56,7.614,0.17,1.84,0.002096604,0.08148756,34,0
61,3260.5337,116.7725,113.8293,21.8594,4.316,3.848,4.5,6.6,5.82,0.108,-20.86,0.0005403936,0.08148756,306,0.001
62,2390.4128,82.0765,16.71415,23.9423,2.149,1.979,6.39,9.24,4.847,0.079,35.08,0.001159241,0.08148756,45,0
63,3645.4421,103.1697,70.82603,22.3745,3.441,3.123,5.23,9.24,5.376,0.093,-20.86,0.001295236,0.08148756,180,0
64,2106.8438,93.0088,44.32982,22.8833,3.944,2.085,7.03,10.56,8.671,0.471,10.87,0.001906203,0.08148756,79,0
65,3326.4453,78.9638,11.70673,24.3289,1.978,1.475,6.01,10.56,3.668,0.254,6.77,4.375673e-05,0.08148756,38,0
66,2963.0898,129.7887,125.7808,21.751,4.874,3.534,4.85,7.92,6.292,0.275,-87.1,0.001661978,0.08148756,318,0.001
67,3758.9858,69.9946,1.797878,26.3631,0.915,0.531,5.94,9.24,1.639,0.42,-44.22,0.0002330468,0.08148756,5,0
68,1975.4125,70.7787,2.07063,26.2097,0.764,0.451,7.44,8.58,1.96,0.409,-71.41,0.001958247,0.08148756,4,0.004
69,3574.9019,74.8209,8.849591,24.6327,1.416,0.682,8.39,10.56,4.643,0.519,27.7,0.001666617,0.08148756,8,0.001
70,3502.6707,419.109,1298.261,19.2166,8.516,7.738,3.69,5.28,7.669,0.091,72.55,0.002752298,0.08148756,2039,0.03
71,3554.0652,79.1211,4.321237,25.411,1.302,0.743,7.03,7.26,2.839,0.43,84.25,0.001394039,0.08148756,10,0
72,734.0469,91.1159,23.88563,23.5547,2.64,2.172,5.9,9.9,4.944,0.177,-21.02,0.0004656742,0.08148756,74,0
73,3361.1504,76.807,5.314929,25.1863,1.308,0.977,6.94,8.58,2.977,0.253,-18.12,4.669512e-05,0.08148756,12,0
74,2104.6875,107.1948,29.73872,23.3167,2.568,2.307,6.42,10.56,5.777,0.102,-77.84,0.001525868,0.08148756,75,0
75,1780.6371,104.6407,30.92431,23.2743,2.743,2.443,5.84,9.24,5.171,0.109,14.9,0.0003575135,0.08148756,81,0
76,245.9308,95.8449,17.98733,23.8626,2.163,2,6,10.56,4.379,0.075,-31.33,0.0006913915,0.08148756,55,0
77,3016.7871,102.5729,12.60953,24.2483,1.865,1.385,7.72,10.56,5.918,0.258,65,0.0009753123,0.08148756,23,0
78,1617.5642,87.1463,2.169414,26.1591,1.272,0.388,7.03,5.28,1.993,0.695,-75.22,-4.254418e-05,0.08148756,5,0.001
79,1263.3768,90.6235,9.188605,24.5919,1.588,1.339,7.04,10.56,3.733,0.157,-32.87,0.0001984787,0.08148756,22,0
80,3159.2546,85.5409,3.247733,25.721,1.198,0.667,7.39,9.24,2.309,0.443,-51.93,0.0004742712,0.08148756,8,0
81,2742.3691,100.1425,15.70986,24.0096,2.453,1.767,6.46,7.92,4.854,0.28,-27.46,0.0002257466,0.08148756,43,0
82,2958.5142,110.8978,19.09948,23.7974,2.623,1.764,6.95,8.58,6.02,0.327,-86.03,0.001736746,0.08148756,38,0
83,2013.9232,111.1783,31.11442,23.2676,3.255,2.115,5.44,9.24,4.999,0.35,38.45,0.001887856,0.08148756,94,0
84,550.2467,112.0211,31.47303,23.2552,2.64,2.488,4.81,7.26,4.166,0.058,-40.45,0.0008638891,0.08148756,94,0
85,2673.1052,107.2409,15.31334,24.0373,2.255,2.031,5.45,8.58,4.043,0.099,65.38,-0.0002499046,0.08148756,56,0
86,3134.9258,118.7293,36.75485,23.0867,2.829,2.525,5.8,6.6,5.019,0.107,69.76,0.000676356,0.08148756,108,0
87,2719.6321,97.7421,5.125233,25.2257,1.153,0.942,7.15,10.56,3.118,0.184,-31.13,0.0002483579,0.08148756,10,0
88,2573.1453,102.2507,6.486735,24.9699,1.712,0.87,7.07,10.56,3.77,0.492,54.08,-8.668356e-05,0.08148756,14,0
89,3003.9143,106.8071,15.08374,24.0537,2.185,1.329,7.46,10.56,5.434,0.392,-29.79,0.001194847,0.08148756,31,0
90,473.8384,123.1514,36.57975,23.0919,2.586,2.457,5.99,10.56,5.196,0.05,69.42,0.001040989,0.08148756,96,0
91,123.6131,133.7276,47.07039,22.8181,3.158,2.672,5.01,7.92,4.592,0.154,-21.93,0.001084303,0.08148756,130,0
92,465.455,110.0989,12.8831,24.2249,1.824,1.134,7.81,10.56,5.981,0.378,-43.23,0.001091114,0.08148756,19,0
93,947.8154,105.3773,2.572069,25.9743,1.013,0.381,7.72,10.56,2.377,0.624,85.45,-0.0002949219,0.08148756,3,0
94,864.1067,127.601,32.32607,23.2261,2.569,2.349,6.33,10.56,5.58,0.086,-25.62,0.001665087,0.08148756,81,0
95,565.4831,128.9436,20.40023,23.7259,2.456,2.211,5.39,7.92,4.198,0.1,58.2,0.0005046272,0.08148756,74,0
96,170.7959,119.5745,14.22625,24.1173,1.954,1.742,6.65,10.56,4.652,0.108,-1.69,0.00128331,0.08148756,35,0
97,1583.6177,117.8611,16.12074,23.9815,1.996,1.651,6.42,10.56,4.243,0.173,-3.5,-4.078698e-06,0.08148756,42,0
98,1956.0225,163.7505,91.6487,22.0947,4.26,3.378,5.26,9.9,6.158,0.207,-84.67,0.003854625,0.08148756,243,0
99,1114.9271,119.223,13.40436,24.1819,2.176,1.63,5.89,9.24,3.931,0.251,-3.69,0.0006489647,0.08148756,45,0
100,2060.1726,110.7672,2.303584,26.094,0.982,0.347,8.1,7.26,2.069,0.647,45.56,0.001556872,0.08148756,4,0
101,1970.1138,145.9326,63.85208,22.4871,3.215,2.811,5.32,9.24,4.837,0.126,-22.2,0.003001174,0.08148756,155,0
102,872.0183,124.1191,11.36274,24.3613,1.787,1.164,7.26,10.56,5.121,0.348,53.43,0.001333143,0.08148756,23,0
103,1877.5566,119.5295,5.693609,25.1115,1.162,0.651,8.57,10.56,3.85,0.44,-30.92,0.003043093,0.08148756,8,0
104,3372.0771,135.789,17.23429,23.909,2.187,1.866,6.55,9.24,4.997,0.147,-32.16,0.0001882825,0.08148756,39,0
105,895.6094,117.8106,3.832926,25.5412,0.772,0.444,9.09,10.56,3.068,0.424,71.39,0.0007229552,0.08148756,4,0
106,3381.9119,179.1362,141.5326,21.6229,4.648,4.006,5.09,9.9,6.706,0.138,89.45,0.000281549,0.08148756,335,0
107,2248.8911,129.5582,5.82237,25.0873,1.672,0.967,6.11,3.5,3.022,0.422,70.65,0.0007550875,0.08148756,16,0
108,3864.792,136.8779,8.870659,24.6301,2.217,1.2,6.81,8.58,3.839,0.459,-59.28,0.0003450853,0.08148756,22,0
109,3747.0068,125.7985,4.35787,25.4018,1.219,0.748,7.1,9.24,2.994,0.387,54.74,0.0001740893,0.08148756,6,0
110,2027.1399,149.1217,36.69317,23.0885,2.695,2.357,5.32,8.58,4.253,0.126,30.31,0.0009646747,0.08148756,102,0
111,1694.2507,136.2215,12.77056,24.2345,1.879,1.686,6.54,7.92,3.911,0.103,27.37,-0.0006802547,0.08148756,38,0
112,402.014,132.0288,8.867953,24.6304,1.277,0.708,8.98,10.56,4.989,0.446,15.52,0.0003310777,0.08148756,9,0
113,1020.8629,127.325,4.109705,25.4655,1.23,0.412,8.42,10.56,3.07,0.665,-32.55,-0.0006721251,0.08148756,3,0.004
114,58.0242,132.169,4.575149,25.349,1.236,0.705,7.4,3.5,3.142,0.43,33.84,0.0009748801,0.08148756,7,0
115,933.2673,133.3823,4.983947,25.2561,0.966,0.636,8.29,10.56,3.289,0.342,17.23,0.0003687371,0.08148756,6,0
116,3658.3054,133.8155,3.259711,25.7171,0.858,0.604,7.19,10.56,2.439,0.296,60.27,0.0009205034,0.08148756,7,0.001
117,857.9117,151.9751,13.90681,24.1419,2.35,1.996,5.42,7.26,4.166,0.15,22.14,0.002791536,0.08148756,47,0
118,1099.434,158.5599,25.67014,23.4764,3.264,2.211,6.82,10.56,6.908,0.322,58.82,0.001340829,0.08148756,56,0
119,2097.7109,153.3264,11.43686,24.3542,1.697,1.614,6.62,10.56,4.045,0.049,73.02,0.0005771858,0.08148756,32,0
120,3511.0737,176.4101,64.71227,22.4725,3.503,3.145,6.04,10.56,7.003,0.102,-47.03,0.0004543942,0.08148756,149,0
121,587.6519,170.4427,34.17137,23.1658,2.679,2.58,4.51,7.26,4.085,0.037,56.47,8.265629e-06,0.08148756,105,0
122,2328.5483,193.0247,51.53049,22.7198,4.311,2.716,5.76,7.92,6.648,0.37,77.66,0.0006592437,0.08148756,158,0
123,824.1551,150.0105,6.318355,24.9985,1.301,0.886,7.61,9.9,3.719,0.319,-65.6,0.002978558,0.08148756,10,0
124,2454.4897,143.9732,2.8273,25.8716,0.793,0.499,7.84,7.26,2.618,0.371,87.66,0.001101788,0.08148756,5,0
125,3705.4568,161.08,14.86745,24.0694,1.891,1.843,6.97,10.56,4.648,0.026,3.92,0.0004875129,0.08148756,41,0
126,2064.9167,146.177,3.552484,25.6237,0.969,0.71,7.49,3.5,2.8,0.267,-11.36,0.000871101,0.08148756,7,0
127,2873.4114,161.0352,16.55012,23.953,2.116,1.876,7.11,9.24,5.748,0.114,-44.58,0.001014034,0.08148756,40,0
128,1943.8395,168.1552,20.50599,23.7203,2.647,2.193,5.97,7.26,5.239,0.172,6.59,0.003944116,0.08148756,60,0
129,3169.5789,159.9986,10.8099,24.4154,2.11,1.367,6.29,10.56,3.942,0.352,-75.35,0.001156749,0.08148756,31,0
130,3717.4988,174.2735,40.32355,22.9861,2.804,2.623,5.03,8.58,4.406,0.065,5.77,0.0003737242,0.08148756,114,0
131,2338.843,159.4044,12.86463,24.2265,1.695,1.367,7.03,10.56,4.738,0.194,-2.99,0.0008329787,0.08148756,28,0
132,2042.9891,360.8321,2505.265,18.5029,9.12,8.703,3.5,4.62,7.495,0.046,8.22,0.006985812,0.08148756,3001,0.032
133,3975.0977,185.9658,47.53619,22.8074,3.871,2.796,5.88,7.92,6.738,0.278,49.2,0.000991076,0.08148756,138,0
134,3797.8989,187.3971,83.57307,22.1948,3.731,3.191,5.1,7.92,5.344,0.145,-8.96,9.782094e-05,0.08148756,217,0.001
135,1982.4958,162.3952,12.03282,24.2991,1.547,1.423,7.57,10.56,4.999,0.08,-8.61,0.00258404,0.08148756,22,0
136,3967.0647,176.1521,31.22652,23.2637,2.64,2.156,6.48,10.56,6.452,0.183,-38.21,0.0007718728,0.08148756,75,0
137,2917.104,167.4715,9.796931,24.5223,1.844,1.215,7.09,6.6,4.094,0.341,-51.07,0.001608267,0.08148756,21,0
138,1399.4651,188.6592,51.54778,22.7195,3.056,2.994,5.29,7.26,4.897,0.02,4.63,0.0008605407,0.08148756,143,0
139,2685.7422,173.7206,15.03034,24.0576,2.299,1.917,5.17,7.26,3.825,0.166,-1.52,-0.0003744285,0.08148756,56,0
140,244.2625,174.2016,20.94502,23.6973,2.701,2.139,4.21,7.26,4.222,0.208,12.85,0.001114888,0.08148756,78,0
141,1045.3345,170.1166,13.80074,24.1502,2.07,1.558,6.42,8.58,4.473,0.247,30.14,2.023454e-05,0.08148756,33,0
142,1366.6743,168.2962,14.10325,24.1267,2.059,1.661,6.26,7.92,4.013,0.194,-37.69,0.0006956114,0.08148756,45,0
143,3484.3875,165.811,7.33695,24.8362,1.951,0.675,7.73,10.56,4.427,0.654,-71.42,0.0002073547,0.08148756,13,0
144,3519.9092,176.5936,28.89109,23.3481,2.585,1.902,6.35,7.92,5.252,0.264,60.38,0.0005468237,0.08148756,65,0
145,4179.4946,172.1546,10.92401,24.404,1.958,1.641,5.93,9.9,3.78,0.162,-65.08,0.000519334,0.08148756,34,0
146,327.3545,160.4056,7.002225,24.8869,1.312,0.933,7.72,10.56,3.803,0.289,-23.34,1.831162e-05,0.08148756,16,0
147,4113.0317,181.9439,19.26326,23.7882,2.775,1.907,6.06,7.92,4.861,0.313,-34.72,0.0005481542,0.08148756,52,0
148,1825.9077,158.8582,7.259854,24.8477,1.208,0.636,8.92,4.62,4.527,0.474,-19.7,0.004995285,0.08148756,7,0
149,1246.8179,202.6627,53.26904,22.6838,2.896,2.867,4.97,9.9,4.52,0.01,2.28,5.304883e-05,0.08148756,139,0
150,3899.2927,174.7306,19.36739,23.7823,2.094,1.774,6.97,10.56,5.286,0.152,6.47,0.0009601772,0.08148756,46,0
151,157.5829,161.2845,2.719334,25.9138,0.767,0.452,8,5.28,2.474,0.411,-71.46,0.000704304,0.08148756,3,0.004
152,2748.0044,165.3313,2.422927,26.0391,1.034,0.632,6.19,9.24,1.999,0.389,-52.19,-0.0006270404,0.08148756,6,0
153,1286.5986,166.278,2.135615,26.1762,0.988,0.474,6.51,8.58,1.878,0.52,81.8,0.0001812765,0.08148756,4,0
154,4160.167,164.1661,2.109209,26.1897,0.766,0.569,7.33,10.56,1.926,0.257,45.09,0.000519334,0.08148756,4,0
155,4071.0559,197.0381,45.22894,22.8615,2.869,2.785,5.64,9.9,5.429,0.029,-80.18,0.0007686877,0.08148756,117,0
156,3943.3589,181.3661,16.75187,23.9398,2.052,1.703,6.79,10.56,4.98,0.17,-78.06,0.0009852736,0.08148756,44,0
157,3192.7925,178.3645,14.99557,24.0601,1.943,1.891,6.11,9.9,4.383,0.027,54.76,0.0009212936,0.08148756,46,0
158,2994.4905,173.2969,9.212654,24.589,1.668,1.214,7.21,7.26,4.088,0.272,33.11,0.0009911334,0.08148756,21,0
159,1491.9541,216.6725,115.5978,21.8426,4.222,3.869,4.58,7.26,5.719,0.084,47.35,0.0008413499,0.08148756,304,0.001
160,3950.2302,171.3344,11.41207,24.3566,1.573,1.05,7.71,3.5,5.859,0.333,-5.96,0.0007275311,0.08148756,14,0
161,1604.8311,170.1187,2.032629,26.2299,1.395,0.504,5.82,5.28,2.095,0.639,13.77,-0.0002888473,0.08148756,7,0
162,2937.2686,178.2688,13.38785,24.1832,2.013,1.358,6.8,10.56,4.263,0.325,-9.33,0.001455859,0.08148756,35,0
163,43.1854,190.346,16.63861,23.9472,2.166,2.017,5.49,9.24,3.834,0.068,75,0.0008538931,0.08148756,58,0
164,4141.3516,200.4532,22.87678,23.6015,2.454,2.271,6.63,10.56,6.287,0.075,-36.63,0.000519334,0.08148756,51,0
165,896.533,213.8086,71.12596,22.3699,3.174,2.855,5.12,6.6,4.613,0.1,66.53,0.001060313,0.08148756,169,0.001
166,3113.9136,198.6503,25.16346,23.4981,2.407,2.189,5.82,9.24,4.553,0.09,-28.45,9.000596e-05,0.08148756,71,0
167,626.886,181.3238,3.821078,25.5445,0.921,0.671,7.65,10.56,2.772,0.272,68.69,-0.0002278829,0.08148756,5,0.001
168,3145.6995,187.2061,8.407469,24.6883,1.75,1.329,6.17,9.9,3.51,0.241,-29.36,0.0006578953,0.08148756,24,0
169,387.2804,453.9626,6714.875,17.4324,17.487,10.636,3.5,3.96,10.185,0.392,-37.34,0.02007811,0.08148756,7074,0.03
170,4190.0479,194.4108,8.440086,24.6841,1.826,1.462,6.02,3.5,3.498,0.2,-71.76,0.000519334,0.08148756,26,0
171,2937.3457,222.0498,60.55009,22.5447,3.634,2.935,5.64,10.56,6.118,0.192,-62.26,0.001148458,0.08148756,160,0
172,1453.0571,187.8204,4.502266,25.3664,1.15,0.788,7.27,8.58,3.122,0.315,27.98,0.000951929,0.08148756,9,0
173,1198.519,220.4068,57.55799,22.5997,3.41,2.921,6.53,10.56,7.737,0.143,-22.48,0.001030644,0.08148756,138,0
174,2283.3359,195.7267,8.71458,24.6494,1.687,1.227,6.6,9.9,3.513,0.273,-44.13,5.288426e-05,0.08148756,25,0
175,1807.7792,191.7772,8.200376,24.7154,1.668,1.074,7.12,10.56,3.93,0.356,38.51,0.001988427,0.08148756,19,0
176,1805.4541,233.735,87.90318,22.14,3.734,3.364,4.67,7.26,4.95,0.099,7.85,-3.013208e-05,0.08148756,222,0
177,2524.509,195.626,4.785369,25.3002,1.148,0.946,7.37,7.92,2.96,0.176,-9.85,0.0001194284,0.08148756,11,0
178,1939.4883,211.9033,21.03292,23.6928,2.246,2.032,5.94,9.9,4.454,0.095,-87.12,0.001803048,0.08148756,61,0
179,2384.4048,201.1068,13.13342,24.2041,1.821,1.351,7.22,10.56,4.727,0.258,24.92,0.0002523223,0.08148756,31,0
180,348.0979,198.9483,7.396624,24.8274,1.367,1.233,7.07,10.56,3.542,0.098,67.11,0.0005711739,0.08148756,15,0
181,1388.5464,212.3338,14.79769,24.0745,1.898,1.814,6.7,10.56,4.521,0.044,27.46,0.000836185,0.08148756,37,0
182,2266.9534,210.2055,9.367606,24.5709,1.735,1.425,6.75,10.56,4.05,0.179,81,0.0002366843,0.08148756,26,0
183,1331.9674,213.7667,13.90211,24.1423,2.468,1.977,5.32,6.6,4.064,0.199,31.14,0.0002020554,0.08148756,53,0
184,4140.98,204.6201,21.36935,23.6755,2.548,1.501,7.45,10.56,5.825,0.411,-8.85,0.000519334,0.08148756,38,0
185,1906.9609,220.1469,23.2569,23.5836,2.513,1.945,5.65,8.58,4.434,0.226,19.63,0.002299923,0.08148756,67,0
186,1534.3303,210.2638,6.351808,24.9928,1.585,0.849,7.06,8.58,3.906,0.464,-74.91,0.0007415928,0.08148756,10,0
187,1188.1108,202.7858,7.335778,24.8364,1.534,0.68,8.6,10.56,4.242,0.557,16.93,0.001467954,0.08148756,13,0
188,3377.6426,262.7938,172.7518,21.4064,5.575,3.837,5.17,7.26,7.167,0.312,-27.92,-9.385218e-06,0.08148756,405,0.001
189,3592.324,213.1608,8.015884,24.7401,1.609,1.382,6.81,10.56,3.918,0.141,-9.95,0.0007091842,0.08148756,24,0
190,1777.6255,212.0804,3.460907,25.652,1.26,0.739,6.77,10.56,2.478,0.414,-65.59,0.0003133558,0.08148756,11,0.003
191,2675.6677,215.1157,4.30416,25.4153,1.481,1.006,6.21,10.56,2.811,0.321,-60.49,-0.000396857,0.08148756,14,0
192,3742.7966,205.3843,1.977509,26.2597,0.754,0.447,7.18,8.58,1.802,0.408,-18.49,0.0005231575,0.08148756,5,0
193,1767.4022,246.6085,65.47881,22.4597,3.817,3.272,5.69,7.92,6.419,0.143,-52.18,-7.028786e-06,0.08148756,182,0
194,3175.8347,220.064,9.80369,24.5215,1.85,1.442,6.25,7.26,3.489,0.22,-47.03,0.0005221366,0.08148756,27,0
195,1183.7358,219.837,12.6857,24.2417,1.96,1.61,7,10.56,5.607,0.179,-37,0.001351252,0.08148756,25,0
196,3901.5396,234.8958,28.66788,23.3565,2.421,2.165,6.34,7.26,5.055,0.106,88.92,0.001829821,0.08148756,74,0
197,3161.6143,219.5141,7.461782,24.8179,1.176,0.886,8.15,10.56,4.347,0.247,-63.88,0.0004959438,0.08148756,10,0
198,311.4363,263.3211,153.9128,21.5318,4.374,3.905,4.67,7.92,5.676,0.107,25.62,0.000398953,0.08148756,349,0.001
199,1852.6359,228.3831,8.747469,24.6453,1.786,1.385,6.21,10.56,3.531,0.225,80.42,0.001081388,0.08148756,30,0
200,1893.9363,239.9675,16.45021,23.9596,2.606,1.48,6.83,10.56,5.354,0.432,-72.1,0.002065112,0.08148756,38,0
201,1216.7454,227.5094,13.27613,24.1923,2.123,1.138,7.68,10.56,5.839,0.464,7.58,0.0005497173,0.08148756,23,0
202,367.8966,254.7146,44.75696,22.8728,3.115,2.564,4.63,6.6,4.468,0.177,20.68,0.0007142447,0.08148756,131,0
203,941.0318,237.709,11.75256,24.3247,1.782,1.33,6.7,9.9,3.75,0.253,-30.33,0.0007591899,0.08148756,30,0
