OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,MAX_X,MAX_Y,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
1,211.491,9.537,8.6902,24.652,4.724,4.195,222,20,7.252,0.112,-77.809,0.002535,0.05535,272,1.0709
2,587.141,12.003,13.464,24.177,7.213,6.177,603,26,8.672,0.144,-23.288,0.003969,0.05458,462,1.3741
3,278.023,10.742,114.27,21.855,9.307,6.541,312,39,36.907,0.297,5.132,0.003877,0.05419,1174,2.448
4,1799.941,22.608,24.704,23.518,10.64,5.642,1816,39,12.664,0.47,-63.149,0.002811,0.05506,694,2.0375
5,2771.677,8.048,6.4498,24.976,6.804,3.858,2783,17,5.251,0.433,22.96,0.002357,0.05491,300,1.2256
6,3570.838,7.321,14.246,24.116,4.396,3.618,3581,18,11.344,0.177,-19.234,0.004219,0.05473,263,0.9435
7,2396.707,13.279,7.9403,24.75,5.843,3.36,2407,24,6.652,0.425,48.888,0.00323,0.05459,280,1.1838
8,1399.76,11.516,31.343,23.26,13.586,6.324,1423,31,14.337,0.535,24.289,0.005097,0.05457,880,1.9557
9,468.669,14.913,4.1298,25.46,4.351,2.626,475,20,4.932,0.397,-27.252,0.003238,0.05481,134,0.73564
10,2724.983,12.596,32.664,23.215,6.571,5.869,2739,31,16.472,0.107,-54.822,0.003334,0.05418,647,1.5719
11,1110.878,29.517,23.169,23.588,13.304,6.42,1137,49,11.415,0.517,-29.453,0.002312,0.05388,801,1.661
12,3314.034,11.734,21.246,23.682,15.393,5.844,3340,26,10.799,0.62,6.106,0.004359,0.05443,740,1.7952
13,124.286,29.302,103.64,21.961,10.97,7.365,152,58,31.84,0.329,64.668,0.002618,0.05513,1536,2.8473
14,100.837,21.762,4.3264,25.41,4.562,3.957,109,31,4.369,0.133,-22.95,0.002878,0.05471,188,0.8793
15,3705.953,26.75,16.351,23.966,9.385,6.738,3727,44,8.568,0.282,41.175,0.004453,0.05412,707,1.8984
16,3443.569,15.904,9.5911,24.545,5.985,3.711,3451,28,7.835,0.38,83.656,0.0068,0.05454,286,1.2996
17,639.078,11.013,9.4873,24.557,5.355,4.07,649,23,7.528,0.24,-32.024,0.003507,0.05519,294,1.1113
18,4138.729,28.471,17.348,23.902,12.222,5.131,4162,40,9.846,0.58,-11.614,0.004716,0.05504,599,1.6278
19,3903.546,34.653,13.06,24.21,6.399,4.821,3916,44,9.044,0.247,14.919,0.003525,0.05428,403,1.4104
20,1989.338,15.729,28.713,23.355,8.85,6.501,2007,39,14.048,0.265,-87.233,0.005708,0.0548,765,1.9736
21,719.012,23.771,27.884,23.387,15.8,9.254,746,57,12.694,0.414,18.162,0.003198,0.05448,939,1.8065
22,803.656,21.169,8.4915,24.678,5.907,3.632,814,32,7.255,0.385,-61.577,0.003043,0.0536,261,1.0681
23,1833.66,21.128,5.8573,25.081,6.133,3.304,1845,29,5.407,0.461,22.856,0.002442,0.05474,229,1.012
24,2911.735,12.264,12.646,24.245,8.547,5.665,2929,23,7.883,0.337,-11.023,0.003169,0.05445,514,1.4815
25,2835.702,22.239,4.4531,25.378,3.956,2.89,2843,30,5.078,0.269,42.105,0.00349,0.05495,152,0.80998
26,996.76,13.434,361.17,20.606,11.284,7.87,1046,48,71.718,0.303,15.556,0.003568,0.05443,2276,2.9728
27,972.8,39.656,17.609,23.886,7.718,5.752,985,55,10.324,0.255,-87.48,0.004063,0.05481,543,1.4552
28,449.765,34.21,27.64,23.396,6.58,4.959,463,53,15.567,0.246,-62.285,0.003154,0.05467,518,1.6061
29,1206.186,53.979,67.539,22.426,12.032,6.037,1224,88,24.135,0.498,84.646,0.004981,0.05527,1220,2.2373
30,2406.132,42.387,15.988,23.991,4.887,4.649,2418,51,11.477,0.049,-11.918,0.003279,0.05468,324,1.3641
31,3993.926,6.406,38.541,23.035,8.922,4.517,4018,25,19.23,0.494,0.227,0.00305,0.05511,597,1.6389
32,3968.285,21.506,8.905,24.626,5.615,3.635,3976,32,7.647,0.353,-88.755,0.003187,0.05501,251,1.0634
33,1328.452,56.202,23.936,23.552,10.876,6.152,1342,79,11.387,0.434,87.394,0.005339,0.0548,849,2.0736
34,907.212,19.609,12.731,24.238,8.138,5.991,924,36,7.814,0.264,-61.268,0.003763,0.05428,530,1.4631
35,2646.256,16.984,5.0346,25.245,5.883,2.877,2654,26,4.734,0.511,-46.128,0.00418,0.05379,216,0.95002
36,2456.679,50.778,55.757,22.634,16.402,8.186,2490,80,18.971,0.501,39.168,0.003536,0.05479,1566,2.5431
37,3071.703,53.14,12.134,24.29,7.717,7.013,3087,69,7.752,0.091,83.902,0.004407,0.0545,483,1.4846
38,2628.922,14.949,3.7358,25.569,4.051,3.277,2636,25,4.36,0.191,82.757,0.004236,0.05402,146,0.69301
39,2547.602,49.962,6.5799,24.954,5.529,4.56,2557,60,5.448,0.175,-89.05,0.004714,0.05468,288,1.2158
40,3760.955,30.226,9.7883,24.523,10.581,4.45,3776,46,6.8,0.579,39.371,0.004411,0.05444,409,1.3179
41,1681.443,47.836,69.889,22.389,5.777,4.656,1697,70,28.543,0.194,-76.527,0.004491,0.0552,703,1.9756
42,2314.959,30.99,12.046,24.298,7.134,4.904,2328,48,7.827,0.313,-88.433,0.003225,0.05446,458,1.3877
43,536.28,47.439,12.896,24.224,7.728,4.372,550,59,8.571,0.434,25.626,0.00361,0.05464,423,1.419
44,2348.367,32.007,5.9126,25.071,4.473,3.283,2358,42,5.91,0.266,-79.074,0.003234,0.0544,199,0.94682
45,712.607,45.208,5.2478,25.2,4.197,2.928,720,54,5.779,0.302,79.085,0.003263,0.05472,154,0.8738
46,1468.061,63.971,36.468,23.095,11.429,6.178,1492,86,16.087,0.459,39.316,0.004272,0.05409,933,1.7906
47,1744.168,49.735,6.0428,25.047,5.211,4.226,1754,60,5.37,0.189,63.929,0.003467,0.05554,254,1.1615
48,3387.551,58.41,7.9454,24.75,5.683,3.793,3397,71,6.571,0.333,-78.721,0.004575,0.05435,291,1.0575
49,392.573,53.017,4.4479,25.38,4.21,2.986,402,61,4.988,0.291,-31.018,0.003283,0.05446,157,0.9506
50,521.574,71.024,13.579,24.168,8.369,5.736,539,85,8.924,0.315,47.653,0.002982,0.0543,442,1.3035
51,2708.167,62.864,10.601,24.437,9.878,4.008,2722,77,7.025,0.594,-40.902,0.003854,0.05412,449,1.4368
52,2588.387,64.932,9.2854,24.581,4.916,4.535,2601,75,7.51,0.078,27.958,0.004566,0.05404,295,1.2263
53,3549.521,72.016,15.175,24.047,11.071,4.326,3567,88,9.095,0.609,47.911,0.003885,0.05473,543,1.2405
54,1056.373,75.768,13.765,24.153,11.762,4.316,1079,90,8.802,0.633,-30.021,0.002568,0.05393,468,1.3226
55,3363.542,72.995,16.635,23.947,9.659,5.94,3383,91,9.721,0.385,84.983,0.003985,0.05438,559,1.5499
56,1356.906,66.954,6.8558,24.91,5.378,3.7,1368,76,6.054,0.312,9.568,0.005322,0.0547,255,1.0455
57,3177.073,82.436,21.689,23.659,15.378,5.089,3205,100,10.661,0.669,-17.281,0.004423,0.05553,789,2.1371
58,3592.771,53.852,111.83,21.879,18.66,11.542,3634,89,29.564,0.381,-16.817,0.003745,0.05443,2420,3.0941
59,3033.345,72.43,6.3741,24.989,7.223,3.169,3045,85,5.757,0.561,43.159,0.003363,0.05442,243,1.0834
60,249.986,96.648,35.009,23.14,9.443,6.573,270,119,16.342,0.304,43.664,0.004132,0.05458,807,2.1037
61,3988.351,50.801,52.389,22.702,7.439,6.635,4013,67,22.133,0.108,11.472,0.002957,0.05507,863,2.0209
62,2015.888,42.07,4.5423,25.357,4.95,3.061,2024,49,4.748,0.382,-6.967,0.00701,0.05496,180,0.91429
63,56.286,98.805,17.444,23.896,12.388,4.924,73,117,9.432,0.602,40.851,0.003986,0.05427,674,1.7676
64,2343.18,61.619,11.48,24.35,10.582,5.439,2357,83,6.985,0.486,89.712,0.003453,0.05446,553,1.6039
65,1781.46,101.038,65.045,22.467,11.213,9.942,1810,130,21.729,0.113,74.495,0.002729,0.05509,1547,2.6749
66,1779.244,55.021,10.79,24.417,7.08,5.713,1794,72,7.285,0.193,-29.221,0.00294,0.05531,424,1.3133
67,682.657,99.049,15.514,24.023,12.019,7.866,703,117,8.979,0.346,-20.518,0.003491,0.05417,596,1.5607
68,1586.724,53.101,5.2078,25.208,4.725,2.591,1597,59,5.742,0.452,-14.61,0.004842,0.05528,160,0.77095
69,733.25,91.842,35.374,23.128,7.076,5.971,749,109,17.629,0.156,-11.721,0.003333,0.0544,666,1.7212
70,142.96,98.669,7.7525,24.776,6.622,3.938,154,111,6.322,0.405,-69.411,0.003467,0.0553,294,1.137
71,1546.895,60.769,7.0917,24.873,6.713,3.815,1558,75,5.563,0.432,-52.323,0.004273,0.05506,327,1.1795
72,1969.563,67.354,11.665,24.333,7.529,4.369,1982,79,8.068,0.42,40.269,0.004672,0.05445,401,1.4004
73,2671.903,106.142,26.416,23.445,6.14,5.681,2687,120,14.598,0.075,-23.633,0.003913,0.05415,554,1.5234
74,3912.045,97.122,44.977,22.868,11.788,6.265,3937,117,18.781,0.468,25.818,0.003927,0.05445,1018,2.2832
75,2244.703,119.824,21.33,23.678,14.588,6.6,2260,150,10.179,0.548,66.831,0.004125,0.0548,879,2.0032
76,2734.778,98.487,29.435,23.328,11.504,5.705,2753,114,13.954,0.504,6.567,0.003534,0.05445,809,2.0394
77,1240.465,97.858,2.8423,25.866,2.889,2.128,1245,103,4.212,0.263,57.19,0.00496,0.05498,88,0.54393
78,2066.044,111.4,13.279,24.192,9.251,6.51,2086,128,7.506,0.296,47.88,0.004885,0.05488,632,1.68
79,3260.286,118.137,159.17,21.495,8.731,8.146,3284,152,42.731,0.0669999999999999,-66.138,0.003256,0.05534,1694,2.9093
80,2605.847,106.223,6.3206,24.998,4.669,3.834,2614,115,5.835,0.179,87.104,0.004134,0.05386,229,0.94023
81,169.163,121.859,26.504,23.442,8.863,5.471,185,140,13.59,0.383,-70.638,0.00409,0.05507,675,1.7901
82,1581.844,115.66,28.622,23.358,10.78,5.256,1602,130,13.93,0.512,16.697,0.004251,0.05502,749,1.7679
83,1436.679,110.636,8.4616,24.681,4.75,3.681,1444,122,7.638,0.225,-66.426,0.005905,0.05407,233,1.1236
84,1307.096,116.251,5.9662,25.061,4.789,4.201,1316,125,5.35,0.123,-55.364,0.004801,0.05464,247,1.0698
85,3826.866,118.44,5.6217,25.125,4.981,3.23,3834,127,5.432,0.351,78.905,0.004336,0.05426,201,0.95892
86,473.973,126.774,47.577,22.807,8.983,6.049,491,155,21.308,0.327,-87.592,0.002572,0.05454,750,1.7846
87,465.455,109.394,20.542,23.718,8.552,4.181,491,123,12.515,0.511,-2.402,0.002261,0.05443,476,1.5574
88,511.036,115.322,7.6252,24.794,5.911,4.676,522,129,6.426,0.209,86.636,0.002666,0.05448,284,1.2166
89,3681.845,112.416,3.7052,25.578,5.092,2.634,3693,119,4.011,0.483,22.094,0.004541,0.05413,171,0.75016
90,3749.371,123.319,6.6248,24.947,5.498,3.207,3760,132,6.378,0.417,-45.262,0.004848,0.05451,211,0.89967
91,794.84,112.693,674.15,19.928,9.059,7.351,821,161,104.062,0.189,69.89,0.003308,0.05402,2606,3.3772
92,802.288,75.636,51.377,22.723,11.947,6.414,827,92,20.385,0.463,-18.119,0.003164,0.05375,1095,2.359
93,3750.258,69.031,14.29,24.112,12.128,4.869,3770,86,8.748,0.599,18.578,0.004802,0.05445,541,1.542
94,118.942,133.124,64.989,22.468,12.135,5.424,138,148,24.958,0.553,0.418,0.003973,0.05495,986,1.8855
95,424.038,165.07,788.92,19.757,11.776,10.558,459,204,108.474,0.103,85.308,0.00323,0.05441,4116,3.7678
96,3193.874,128.194,4.1288,25.46,6.202,2.695,3199,139,4.028,0.565,-87.731,0.003274,0.05592,205,0.93499
97,2811.275,129.467,7.5507,24.805,6.418,3.071,2822,138,6.995,0.522,-16.493,0.003785,0.05416,222,1.0768
98,2210.406,15.878,1603.8,18.987,22.791,10.002,2278,66,163.358,0.561,-4.876,0.003251,0.05444,5310,4.1904
99,2176.53,61.903,91.712,22.094,7.712,6.705,2195,85,31.659,0.131,69.775,0.003212,0.0547,1120,2.52
100,2211.5,53.702,9.0979,24.603,5.357,3.947,2223,64,7.606,0.263,27.544,0.00328,0.05444,266,1.2152
101,2166.098,138.539,9.6218,24.542,6.591,5.084,2177,152,6.729,0.229,83.379,0.002997,0.05473,405,1.442
102,2984.257,13.389,7.9133,24.754,6.709,4.789,2994,27,5.887,0.286,-55.891,0.001963,0.05377,363,1.2766
103,73.402,13.53,4.8445,25.287,5.028,3.492,81,22,4.972,0.305,68.41,0.003123,0.05414,181,0.80771
104,2026.045,148.004,54.487,22.659,8.29,6.14,2046,168,21.656,0.259,35.889,0.003895,0.05488,977,2.1896
105,2007.917,108.418,55.813,22.633,15.409,5.435,2033,126,21.573,0.647,29.046,0.005418,0.05473,1107,2.3504
106,2000.017,113.061,0.83882,27.191,2.065,1.373,2003,118,1.72,0.335,-65.697,0.005595,0.05472,48,0.43985
107,2000.877,79.216,8.0012,24.742,7.419,3.64,2014,93,6.114,0.509,46.958,0.006222,0.0547,330,1.2438
108,1669.91,90.424,9.3382,24.574,7.988,5.554,1684,106,7.326,0.305,-65.58,0.003697,0.05473,316,1.1104
109,1918.159,52.639,370.47,20.578,10.355,7.641,1949,88,71.029,0.262,-76.916,0.002627,0.05438,2555,3.5376
110,1961.351,157.37,222.79,21.13,13.992,9.275,1996,185,50.971,0.337,-45.053,0.004246,0.05491,2366,2.8027
111,1270.925,97.661,23.859,23.556,12.677,5.395,1290,121,11.864,0.574,46.561,0.004902,0.05486,767,1.8367
112,57.065,133.843,10.887,24.408,5.258,4.323,68,145,8.666,0.178,57.003,0.004326,0.05476,300,1.3015
113,2330.231,178.17,100.94,21.99,19.837,9.051,2357,217,28.198,0.544,-84.505,0.0046,0.05459,2161,3.1339
114,1372.317,98.481,5.679,25.114,5.953,4.417,1381,107,5.222,0.258,-81.882,0.005455,0.05464,235,0.98615
115,2945.202,27.305,19.357,23.783,8.116,7.191,2962,45,10.432,0.114,-76.012,0.002494,0.05411,669,1.9515
116,2454.265,145.1,7.0994,24.872,4.801,4.057,2465,153,6.322,0.155,-27.277,0.003911,0.05431,246,1.0644
117,3013.424,15.413,4.1606,25.452,3.444,2.438,3019,22,5.243,0.292,55.53,0.002464,0.05385,124,0.69381
118,3227.892,98.418,9.0461,24.609,6.42,4.255,3238,112,6.886,0.337,49.188,0.003843,0.05541,332,1.2621
119,2518.554,28.9,11.056,24.391,7.496,3.729,2533,42,7.787,0.503,-37.09,0.004552,0.0549,385,1.269
120,4155.027,108.015,11.798,24.32,8.592,6.678,4171,127,7.289,0.223,-76.903,0.003824,0.05518,535,1.657
121,285.235,102.703,2.5271,25.993,4.236,2.244,293,110,3.041,0.47,49.812,0.0048,0.05403,128,0.72075
122,3151.479,39.611,42.33,22.933,8.862,5.24,3166,63,19.253,0.409,72.099,0.005105,0.055,784,1.8617
123,35.84,34.903,8.1684,24.72,7.661,4.951,49,49,5.723,0.354,34.186,0.003635,0.05363,424,1.4493
124,3824.343,37.688,10.33,24.465,5.162,3.824,3834,49,8.468,0.259,45.844,0.004227,0.05454,274,1.1577
125,1192.695,129.156,286.26,20.858,11.239,7.417,1243,160,62.15,0.34,-37.459,0.004384,0.05491,2043,3.1034
126,1409.189,56.043,56.996,22.61,10.382,7.059,1436,77,21.057,0.32,22.204,0.005264,0.05445,1226,2.1254
127,2743.448,45.357,15.202,24.045,7.675,4.326,2757,55,9.625,0.436,-4.237,0.003032,0.05451,456,1.2871
128,3422.814,64.71,35.984,23.11,11.631,7.498,3443,85,14.813,0.355,76.114,0.005045,0.05443,1112,2.2472
129,3512.657,175.987,112.51,21.872,11.87,8.432,3534,200,32.796,0.29,-53.536,0.003512,0.05458,1777,2.77
130,3478.823,162.69,16.929,23.928,8.145,6.463,3494,176,9.874,0.206,-16.504,0.003328,0.05467,562,1.561
131,1099.583,59.021,18.015,23.861,8.084,6.808,1117,75,10.069,0.158,12.509,0.002216,0.0539,619,1.5297
132,1340.776,150.823,5.3715,25.175,5.981,4.228,1353,164,4.718,0.293,-52.927,0.004801,0.05429,261,1.1167
133,3652.628,154.012,6.1829,25.022,4.905,3.103,3661,162,6.468,0.367,51.022,0.003916,0.05418,175,0.91633
134,2993.267,171.417,25.403,23.488,9.374,6.545,3014,193,12.642,0.302,-81.074,0.004269,0.05445,752,1.8281
135,1799.917,178.595,20.439,23.724,13.891,4.262,1814,200,11.062,0.693,59.567,0.00353,0.05443,643,1.5874
136,1819.407,150.516,54.063,22.668,17.519,10.485,1855,177,17.057,0.401,-0.675,0.003375,0.05501,1944,2.7674
137,2385.481,77.85,50.387,22.744,13.175,8.286,2406,106,18.101,0.371,81.329,0.003524,0.05458,1392,2.3256
138,4074.78,144.553,11.355,24.362,9.388,4.333,4093,158,7.399,0.538,33.32,0.003737,0.05471,466,1.5415
139,1048.225,168.46,21.07,23.691,7.535,5.614,1073,182,11.928,0.255,-2.346,0.002862,0.05512,567,1.383
140,639.667,145.012,3.6426,25.596,5.545,2.535,645,156,4.18,0.543,81.43,0.003277,0.05367,158,0.77994
141,2063.815,149.049,7.4445,24.82,4.928,4.248,2074,159,6.563,0.138,80.733,0.003093,0.05487,248,1.0184
142,3331.08,79.983,29.096,23.34,12.603,7.31,3353,103,12.86,0.42,57.278,0.003691,0.05454,984,2.3072
143,1097.969,161.89,37.835,23.055,9.2,8.154,1118,181,15.667,0.114,13.04,0.002545,0.05489,1045,2.3251
144,2869.797,158.079,23.263,23.583,10.463,4.683,2891,169,12.675,0.552,6.953,0.004042,0.05331,626,1.6055
145,863.811,135.479,76.403,22.292,14.104,6.98,890,167,26.158,0.505,-67.985,0.003543,0.05408,1379,2.3371
146,905.609,116.511,28.806,23.351,13.942,8.805,939,144,12.121,0.368,-2.152,0.003794,0.0546,1089,1.9995
147,2685.308,172.366,26.584,23.438,9.174,5.593,2704,190,13.668,0.39,41.504,0.002824,0.0544,678,1.734
148,3714.417,171.44,62.921,22.503,8.97,4.728,3732,193,25.832,0.473,49.278,0.004537,0.05451,808,1.8923
149,2746.048,166.018,7.9058,24.755,4.604,4.069,2755,176,7.006,0.116,-16.53,0.00404,0.05452,237,0.93149
150,1286.582,169.35,5.2779,25.194,5.046,3.323,1297,177,5.388,0.341,-15.724,0.004157,0.05421,184,0.87166
151,2182.764,177.138,7.4098,24.825,7.137,4.766,2194,188,5.661,0.332,45.803,0.00338,0.05455,346,1.1573
152,4059.031,171.068,5.0349,25.245,6.023,2.393,4072,176,5.24,0.603,-6.047,0.004066,0.05458,179,0.82211
153,627.024,181.74,8.6128,24.662,6.292,2.936,634,196,7.562,0.533,76.052,0.003861,0.05418,252,1.0666
154,3798.602,187.799,107.69,21.92,7.621,6.048,3825,208,35.22,0.206,0.923,0.003714,0.05482,1164,2.4086
155,3155.954,143.305,121.71,21.787,35.857,9.328,3208,192,29.416,0.74,43.745,0.0039,0.0561,2983,3.2295
156,1456.627,119.694,6.7305,24.93,6.74,3.436,1467,131,5.792,0.49,62.505,0.005887,0.05384,270,1.2293
157,2925.499,121.378,5.2259,25.205,4.493,3.285,2933,130,5.145,0.269,89.456,0.00342,0.05362,202,0.98471
158,47.404,190.181,26.976,23.423,8.99,6.931,72,211,13.49,0.229,-5.563,0.0042,0.05513,718,1.6886
159,1022.967,127.736,11.99,24.303,6.761,4.984,1034,141,8.261,0.263,69.712,0.003588,0.05494,404,1.3332
160,2752.852,126.105,6.7063,24.934,5.393,3.303,2764,133,6.267,0.388,17.364,0.003728,0.05457,221,1.0279
161,3144.432,189.356,15.449,24.028,6.866,6.105,3162,206,9.894,0.111,-25.911,0.004027,0.05588,452,1.4121
162,776.866,195.533,19.344,23.784,11.375,5.848,799,212,9.563,0.486,18.3,0.002802,0.05406,805,1.8448
163,3859.189,139.45,28.222,23.374,11.732,7.758,3884,161,12.293,0.339,-22.185,0.003698,0.05434,1016,1.851
164,3412.343,132.389,3.7028,25.579,5.756,3.246,3422,141,3.713,0.436,20.858,0.003344,0.05458,200,0.94916
165,1548.447,132.227,3.1964,25.738,3.3,2.456,1555,139,4.298,0.256,53.572,0.004407,0.05477,108,0.69009
166,2405.143,144.841,4.8283,25.291,6.699,3.555,2416,153,4.314,0.469,36.358,0.003872,0.05429,253,0.99164
167,4069.808,197.695,58.356,22.585,7.173,5.449,4092,214,24.442,0.24,-21.444,0.004491,0.05446,805,2.0108
168,4176.028,175.009,43.894,22.894,18.565,7.141,4200,204,15.82,0.615,49.345,0.003834,0.05498,1440,2.4324
169,2097.118,154.258,19.678,23.765,7.79,4.766,2111,174,11.538,0.388,57.932,0.002508,0.05472,526,1.6938
170,1144.761,154.1,8.7416,24.646,8.986,3.125,1162,165,6.581,0.652,-23.451,0.003121,0.0548,351,1.2368
171,3237.966,156.22,4.2781,25.422,4.723,3.303,3249,163,4.485,0.301,33.039,0.002572,0.05569,180,0.86314
172,3124.183,165.437,9.9284,24.508,10.427,4.968,3142,181,6.935,0.523,32.153,0.004528,0.05611,404,1.2761
173,2404.657,232.253,91.389,22.098,24.99,12.351,2442,284,22.663,0.506,69.025,0.004943,0.05419,3150,3.3245
174,731.184,206.1,7.7778,24.773,6.912,3.149,738,219,6.719,0.544,-82.518,0.002851,0.05414,271,1.1984
175,1942.125,211.945,37.359,23.069,8.869,5.975,1965,228,17.24,0.326,-18.791,0.004685,0.05475,804,1.9328
176,1390.696,191.166,123.56,21.77,18.363,11.234,1424,227,32.757,0.388,42.508,0.00564,0.05411,2262,2.9432
177,2962.512,129.712,188.7,21.311,14.304,7.093,2982,174,45.416,0.504,89.033,0.00335,0.0539,2311,3.2605
178,2921.984,75.856,53.856,22.672,9.512,4.762,2944,99,22.432,0.499,50.186,0.003098,0.05417,878,1.9922
179,2928.398,172.304,33.717,23.18,13.727,4.987,2951,190,15.718,0.637,29.796,0.00395,0.05358,828,1.9825
180,3010.351,103.939,52.208,22.706,15.226,7.889,3047,125,18.78,0.482,15.054,0.003056,0.05439,1400,2.5374
181,2926.659,158.383,3.9669,25.504,3.92,3,2933,169,4.352,0.235,69.15,0.003711,0.0534,159,0.69089
182,245.105,173.284,34.706,23.149,6.504,4.832,261,189,18.013,0.257,-31.987,0.0048,0.05407,574,1.6304
183,1509.88,170.512,3.882,25.527,4.481,2.227,1517,176,4.71,0.503,-21.3,0.005781,0.05452,131,0.71625
184,1900.74,230.18,63.051,22.501,13.585,8.696,1923,256,22.324,0.36,-56.278,0.004945,0.05472,1358,2.0796
185,4127.481,194.74,64.315,22.479,17.363,7.406,4155,225,21.623,0.573,38.247,0.004095,0.05471,1535,2.3833
186,3911.613,240.487,64.254,22.48,13.751,10.42,3937,267,20.132,0.242,31.813,0.002824,0.05521,1827,2.722
187,3963.307,183.158,121.46,21.789,18.527,10.097,4009,213,31.089,0.455,-1.709,0.004263,0.05476,2533,2.9582
188,3900.755,176.583,31.349,23.259,8.962,6.866,3921,194,14.909,0.234,14.582,0.002991,0.05497,774,1.8754
189,2107.537,89.982,116.87,21.831,17.608,9.132,2138,134,30.78,0.481,-67.408,0.004298,0.05497,2366,3.5599
190,494.282,173.958,9.2151,24.589,7.056,3.865,507,187,7.2,0.452,36.558,0.003461,0.05485,318,1.165
191,2525.281,186.815,17.131,23.916,9.871,4.723,2536,204,10.173,0.521,-77.356,0.00417,0.054,546,1.5748
192,2578.947,171.273,4.7224,25.315,3.951,3.102,2585,178,5.201,0.215,-51.568,0.003292,0.05419,161,0.7828
193,4156.901,67.277,10.823,24.414,5.58,3.487,4171,76,8.742,0.375,-13.872,0.004052,0.0552,280,1.1528
194,390.867,78.765,4.0402,25.484,5.656,2.66,400,88,4.538,0.53,-46.242,0.003057,0.05429,156,0.74649
195,469.928,179.439,6.9655,24.893,6.605,4.279,482,190,6.159,0.352,46.624,0.003996,0.0548,256,0.98514
196,735.216,176.512,3.1284,25.762,3.721,2.692,741,184,3.95,0.277,-84.366,0.00292,0.05413,117,0.75151
197,3473.354,90.351,9.377,24.57,5.547,4.601,3485,101,7.234,0.17,84.055,0.003955,0.05463,326,1.1555
198,1615.286,88.501,6.5325,24.962,5.444,3.061,1625,97,6.079,0.438,-34.694,0.004164,0.055,222,0.90235
199,2275.895,198.568,36.38,23.098,14.707,7.219,2297,228,14.072,0.509,-62.574,0.004709,0.0548,1265,2.2983
200,1243.666,199.778,71.23,22.368,10.042,5.878,1263,217,26.116,0.415,43.063,0.003744,0.05416,1089,2.2873
201,2424.915,177.792,4.558,25.353,5.766,2.682,2437,184,4.782,0.535,-11.898,0.004163,0.05394,180,0.82857
202,1332.047,183.414,3.7858,25.555,4.819,3.404,1339,193,4.122,0.294,54.027,0.004331,0.05394,168,0.90423
203,142.405,186.995,8.6551,24.657,6.7,3.398,156,195,7.102,0.493,31.437,0.004685,0.05449,288,1.1042
204,1263.461,187.729,3.1802,25.744,3.932,2.48,1269,194,4.177,0.369,67.763,0.00381,0.05395,113,0.6169
205,720.221,189.776,5.9944,25.056,4.686,3.099,728,200,6.024,0.339,-62.71,0.002986,0.05398,196,0.98154
206,3229.001,192.472,12.235,24.281,14.073,3.435,3252,200,7.966,0.756,-1.645,0.002602,0.0558,451,1.4755
207,3646.294,105.698,100.98,21.989,11.516,7.215,3670,142,32.203,0.373,58.767,0.003863,0.05409,1413,2.5716
208,349.065,198.918,16.594,23.95,6.76,5.689,365,213,10.354,0.159,77.463,0.004333,0.05385,484,1.3769
209,3642.221,191.453,3.526,25.632,3.122,2.863,3649,199,4.767,0.083,-75.316,0.003542,0.05446,107,0.65732
210,2770.789,204.653,12.608,24.248,9.862,5.166,2786,220,7.904,0.476,57.099,0.004592,0.05472,499,1.5633
211,1869.508,112.378,14.009,24.134,13.796,4.873,1889,132,8.098,0.647,44.94,0.002835,0.05504,596,1.7119
212,2601.802,201.751,5.1421,25.222,5.415,3.554,2611,209,4.784,0.344,-28.33,0.002494,0.05441,238,1.0803
213,2566.461,102.321,13.942,24.139,9.838,4.417,2582,114,8.768,0.551,8.56,0.004615,0.05427,490,1.6368
214,1805.633,233.445,117.46,21.825,6.796,6.214,1830,254,37.925,0.086,15.181,0.004032,0.05429,1128,2.4706
215,1764.904,243.688,109.98,21.897,15.67,10.772,1789,276,30.963,0.313,-41.151,0.003509,0.05415,2052,2.9174
216,1198.772,220.49,101.23,21.987,13.147,9.274,1228,244,28.877,0.295,14.45,0.003743,0.05465,2020,2.7428
217,2938.31,221.89,95.391,22.051,10.963,8.923,2970,250,29.215,0.186,7.142,0.004731,0.05436,1661,2.8134
218,1534.613,210.136,8.9746,24.617,4.728,3.638,1544,221,7.771,0.231,74.697,0.005451,0.05516,246,1.0682
219,3739.784,207.727,3.1983,25.738,3.763,2.887,3746,216,3.961,0.233,-83.385,0.003759,0.05462,127,0.76403
220,2672.013,216.294,10.733,24.423,7.744,4.611,2686,232,7.661,0.405,33.285,0.003143,0.05451,402,1.1845
221,1854.817,226.892,18.247,23.847,8.149,5.365,1869,245,10.337,0.342,81.229,0.004844,0.05491,574,1.4844
222,1488.216,216.481,166.69,21.445,12.056,6.889,1515,238,43.36,0.429,6.154,0.006032,0.05484,1826,2.4886
223,2839.88,211.502,8.2825,24.705,8.373,3.577,2851,227,6.311,0.573,66.355,0.004402,0.05408,348,1.2042
224,554.324,112.3,49.763,22.758,11.176,5.565,586,133,20.888,0.502,-12.424,0.002932,0.05417,881,2.0324
225,565.219,129.586,27.126,23.417,5.179,4.25,578,142,16.173,0.179,-14.813,0.002905,0.0543,427,1.3339
