OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,GEO_SEMI_MAJOR,GEO_SEMI_MINOR,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
1,184.576,16.835,65.645,22.457,15.944,7.109,19.684,8.327,22.392,0.554,36.186,0.0002414,0.0494,1660,2.6344
2,349.741,14.72,154.09,21.531,10.688,8.27,14.533,11.586,42.951,0.226,-49.65,0.0001783,0.04939,1907,2.8173
3,614.619,15.896,38.596,23.034,8.574,7.299,9.83,8.632,18.635,0.149,3.659,0.000276,0.04917,828,1.7381
4,884.949,19.669,40.88,22.971,11.512,6.764,13.573,7.027,18.732,0.412,-19.818,0.0001728,0.04909,933,1.9196
5,936.55,7.026,14.854,24.07,5.501,3.366,7.136,3.689,11.895,0.388,5.52,0.000205,0.04913,295,0.97272
6,1279.408,5.73,17.373,23.9,4.695,4.262,5.334,5.251,13.59,0.092,-37.862,0.0005331,0.04909,279,0.96951
7,1300.307,10.422,75.624,22.303,11.489,6.845,15.514,7.205,29.046,0.404,-41.84,0.0004154,0.04907,1087,2.229
8,1699.73,6.439,79.386,22.251,7.774,4.807,12.982,6.013,31.974,0.382,-0.231,0.0004616,0.04926,849,1.8097
9,1815.132,12.478,8.7473,24.645,7.7,5.757,7.566,5.636,6.8,0.252,-12.407,0.0003516,0.04942,393,1.2977
10,2471.112,4.021,3.837,25.54,5.389,2.404,5.823,2.338,5.045,0.554,16.887,0.0004526,0.04925,131,0.64289
11,3028.583,13.095,12.322,24.273,7.177,5.531,7.767,6.136,8.421,0.229,-18.57,0.0001089,0.04986,473,1.1953
12,3256.873,30.834,73.698,22.331,14.749,6.738,18.743,8.611,25.923,0.543,64.137,0.0002675,0.05,1489,2.582
13,3294.059,8.527,6.5517,24.959,5.143,4.371,5.461,4.551,6.024,0.15,37.61,0.0002675,0.05,261,1.0714
14,3406.555,33.944,520.69,20.209,15.178,10.622,24.096,17.131,83.73,0.3,3.67,0.0008173,0.05011,4826,4.4155
15,3543.314,8.063,21.194,23.684,5.544,4.672,6.459,5.759,14.272,0.157,-84.086,0.00113,0.05002,407,1.2981
16,3750.893,10.47,103.05,21.967,8.529,6.348,13.496,7.871,35.257,0.256,10.635,0.001106,0.05,1216,2.3068
17,3821.689,18.671,23.63,23.566,8.551,7.582,8.784,8.13,12.749,0.113,2.319,0.001106,0.05,749,1.8702
