OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,GEO_SEMI_MAJOR,GEO_SEMI_MINOR,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
2838,2833.254,2173.392,33.298,23.194,13.971,5.953,13.907,6.581,15.161,0.574,-76.778,0.0004391,0.04992,1042,1.8775
2839,242.567,2160.604,19.858,23.755,4.51,3.591,6.206,4.591,14.242,0.204,69.496,0.0006104,0.04956,343,0.8974
2840,1566.008,2159.685,8.2064,24.715,6.406,3.711,6.841,3.955,6.851,0.421,58.532,-0.0006722,0.0497,319,1.0311
2841,2041.427,2162.93,10.645,24.432,6.884,4.207,7.124,4.578,8.496,0.389,-52.313,-0.0005755,0.04976,342,1.1648
2842,749.598,2168.363,76.984,22.284,6.498,4.43,10.787,6.923,31.766,0.318,39.826,6e-04,0.04957,759,1.4483
2843,491.776,2166.587,24.943,23.508,6.802,6.331,8.135,7.382,13.861,0.069,-81.024,0.0005954,0.04956,677,1.3762
2844,1165.37,2159.656,7.6263,24.794,4.306,2.816,5.028,3.294,7.841,0.346,59.783,-0.0002853,0.04973,191,0.7204
2845,439.701,2164.13,6.1781,25.023,6.253,3.42,6.456,3.746,5.83,0.453,-38.969,0.0006104,0.04956,252,0.87462
2846,1718.929,2161.593,9.4259,24.564,4.899,4.509,5.494,5.019,7.946,0.08,-20.05,-0.0005105,0.05003,303,1.0067
2847,2980.03,2163.502,20.977,23.696,5.659,4.6,7.285,5.78,13.466,0.187,-8.054,0.0008489,0.05048,452,1.0149
2848,616.844,2163.437,9.631,24.541,5.607,3.818,6.22,4.18,8.414,0.319,-65.001,0.0005947,0.04956,276,0.86166
2849,946.909,2170.06,22.791,23.606,9.472,8.02,9.942,8.741,11.875,0.153,-73.062,0.0006244,0.0497,830,1.7377
2850,845.856,2167.045,6.3326,24.996,6.607,3.953,6.654,4.11,5.706,0.402,-54.527,0.0006296,0.04963,279,0.9277
2851,3237.396,2191.828,167.68,21.439,18.335,7.616,22.759,10.59,42.606,0.585,33.125,0.0009207,0.05054,2491,2.7099
2852,217.189,2166.274,6.0302,25.049,5.578,3.552,5.773,3.935,5.911,0.363,-71.936,0.0006104,0.04956,238,0.79005
2853,157.708,2174.885,41.585,22.953,6.619,5.366,9.014,6.911,20.631,0.189,51.449,0.0006104,0.04956,715,1.4773
2854,2940.898,2162.43,5.6564,25.119,4.439,2.763,5.316,2.971,6.3,0.377,-20.36,0.0008892,0.05038,179,0.64271
2855,2311.785,2184.332,147.64,21.577,9.81,7.229,13.938,10.503,43.411,0.263,-72.392,-0.0004363,0.04968,1603,2.5296
2856,1639.576,2165.579,6.2192,25.016,4.895,3.424,5.366,3.602,6.207,0.301,7.175,-0.0005748,0.04983,221,0.81595
2857,3476.963,2171.437,8.5466,24.671,6.553,4.055,7.396,4.245,6.919,0.381,-73.958,4.38e-05,0.05045,337,1.1684
2858,1216.334,2167.745,4.3751,25.398,4.041,3.223,4.214,3.5,5.082,0.202,-79.129,-0.0007473,0.04982,162,0.63065
2859,360.035,2172.415,34.523,23.155,5.326,4.54,7.602,6.126,19.515,0.148,-57.732,0.0006104,0.04956,519,1.1469
2860,463.696,2164.754,3.0002,25.807,2.868,2.163,3.314,2.445,4.455,0.246,-0.035,0.0006104,0.04956,99,0.52576
2861,700.534,2168.578,2.9106,25.84,3.773,2.163,3.913,2.366,4.253,0.427,-66.516,0.0006104,0.04956,107,0.57955
2862,1333.349,2170.41,8.8796,24.629,5.995,3.095,6.452,3.54,8.073,0.484,-83.73,-0.001085,0.04978,244,0.83163
2863,1790.596,2180.627,25.561,23.481,7.24,6.938,8.409,7.7,14.095,0.042,47.119,-0.0005513,0.04992,677,1.5438
2864,2639.971,2171.377,14.74,24.079,5.706,4.468,6.69,4.997,10.863,0.217,-70.005,-0.0001277,0.0497,375,1.1653
2865,4113.991,2180.799,48.532,22.785,5.214,4.289,8.274,6.396,24.265,0.178,-60.056,0.001258,0.04997,556,1.4613
2866,269.267,2167.746,2.7859,25.888,2.517,2.088,2.883,2.51,4.337,0.17,9.254,0.0006104,0.04956,90,0.4676
2867,1053.68,2193.354,66.741,22.439,22.17,5.979,23.119,6.932,23.495,0.73,51.895,0.0002677,0.04974,1596,2.3278
2868,412.602,2171.556,3.3317,25.693,3.873,2.936,3.912,3.159,4.232,0.242,-87.679,0.0006104,0.04956,144,0.63801
2869,3899.517,2192.059,58.755,22.577,17.243,6.358,18.582,7.555,22.218,0.631,88.434,0.0007371,0.05004,1362,2.1731
2870,3146.044,2193.208,178.22,21.373,7.7,6.831,12.818,10.346,49.321,0.113,-81.858,0.0009403,0.05056,1591,2.5931
2871,2611.648,2176.102,6.5462,24.96,5.834,2.926,6.471,3.234,6.382,0.498,-20.21,-0.0001277,0.0497,233,0.87156
2872,190.57,2184.104,30.994,23.272,4.871,4.657,6.631,6.1,18.306,0.044,44.489,0.0006104,0.04956,481,1.3518
2873,3495.571,2184.584,27.944,23.384,5.847,4.864,7.397,6.153,16.434,0.168,-57.667,2.411e-05,0.05045,526,1.3554
2874,883.565,2177.54,4.4251,25.385,3.733,2.793,4.331,3.033,5.234,0.252,-8.054,0.0006668,0.04965,160,0.69123
2875,1949.897,2179.392,5.9652,25.061,5.004,3.149,5.39,3.236,6.393,0.371,0.667,-0.0006556,0.0498,198,0.74393
2876,1082.458,2181.969,7.7359,24.779,5.15,4.075,5.572,4.334,7.19,0.209,19.917,0.0002608,0.04973,262,0.87866
2877,2676.394,2197.823,256.71,20.976,8.998,7.312,15.207,11.65,60.742,0.187,-19.072,-0.000128,0.04974,1974,2.698
2878,3593.1,2186.997,32.092,23.234,5.211,4.61,6.998,6.153,18.429,0.115,2.562,8.771e-05,0.05044,493,1.1473
2879,3629.112,2185.865,4.3699,25.399,7.154,2.807,7.103,2.887,4.613,0.608,-59.497,0.0001161,0.0504,215,0.74672
2880,1657.607,2201.234,73.657,22.332,14.91,7.555,16.808,8.838,26.505,0.493,38.786,-0.0005348,0.04982,1445,2.3177
2881,2399.036,2184.514,4.6222,25.338,4.728,3.607,4.836,3.719,4.768,0.237,-31.303,-0.0001601,0.04972,218,0.7373
2882,2001.011,2189.546,14.685,24.083,8.404,5.351,8.152,5.954,10.196,0.363,33.049,-0.00059,0.04975,446,1.0892
2883,743.802,2189.024,22.478,23.621,7.602,4.017,8.963,5.395,14.287,0.472,-57.562,0.0005929,0.04958,461,1.3951
2884,982.889,2193.962,8.7913,24.64,9.69,5.063,9.668,5.231,6.586,0.478,62.402,0.0004826,0.04973,410,0.95361
2885,1590.947,2190.444,26.992,23.422,4.525,3.933,6.156,5.173,17.44,0.131,79.333,-0.0006545,0.04977,388,1.2543
2886,2040.498,2196.744,34.79,23.146,15.316,6.331,15.601,7.192,16.3,0.587,-5.89,-0.000504,0.04974,934,1.8347
2887,3579.404,2197.802,23.088,23.592,5.528,3.887,7.579,4.856,15.202,0.297,85.83,9.747e-05,0.05045,403,1.0029
2888,16.919,2190.22,6.2449,25.011,6.509,3.258,7.116,3.471,5.809,0.499,56.63,0.0006104,0.04956,279,0.97691
2889,1229.907,2199.472,12.194,24.285,7.65,4.815,7.76,5.069,8.564,0.371,-81.703,-0.0007305,0.0499,447,1.2468
2890,1925.607,2190.65,7.7651,24.775,5.046,3.57,5.758,4.129,7.103,0.293,-11.085,-0.0006486,0.04974,262,0.82835
2891,3377.854,2189.552,3.6056,25.608,4.223,3.255,4.207,3.528,4.253,0.229,-15.353,0.000314,0.05048,165,0.74734
2892,72.743,2195.996,6.5779,24.955,4.906,3.035,5.466,3.207,6.908,0.381,-65.05,0.0006104,0.04956,198,0.70424
2893,883.864,2197.347,6.6896,24.937,5.6,3.06,6.055,3.295,6.456,0.453,70.23,0.0006782,0.04969,235,0.8452
2894,2135.516,2197.764,13.341,24.187,6.764,4.51,7.071,4.999,9.569,0.333,-37.034,-0.0004246,0.04973,412,1.1946
2895,653.317,2204.815,20.039,23.745,8.56,5.618,9.176,6.315,11.788,0.344,20.533,0.0006103,0.04956,612,1.1745
2896,1858.555,2206.859,33.354,23.192,13.293,4.898,13.883,5.513,16.452,0.631,-23.992,-0.0006152,0.04975,837,1.8299
2897,4090.778,2199.156,8.1347,24.724,6.435,4.165,7.125,4.336,6.755,0.353,41.218,0.001258,0.04997,334,1.0248
2898,2254.92,2195.804,2.6097,25.959,4.222,2.223,4.256,2.551,3.504,0.473,39.468,-0.0005332,0.04968,128,0.65784
2899,2433.427,2194.833,3.0241,25.799,4.057,2.155,4.32,2.227,4.434,0.469,11.674,-0.0001262,0.04974,105,0.51889
2900,4030.031,2204.261,9.0977,24.603,5.624,4.257,6.141,4.934,7.714,0.243,-56.062,0.001258,0.04997,303,0.93834
2901,4142.802,2207.405,44.379,22.882,5.95,4.744,8.155,6.737,22.557,0.203,42.995,0.001258,0.04997,616,1.4147
2902,3201.058,2202.392,18.071,23.858,7.549,4.424,8.138,5.31,11.754,0.414,-3.356,0.0009403,0.05053,493,1.2519
2903,1566.251,2217.287,61.975,22.519,14.435,6.551,16.894,7.933,23.413,0.546,-54.876,-0.0007503,0.0498,1323,1.9483
2904,1141.682,2204.651,8.8531,24.632,5.417,3.282,6.294,3.603,7.893,0.394,50.977,-8.16e-05,0.04976,272,0.9577
2905,1294.797,2217.859,28.359,23.368,11.565,4.572,13.194,5.251,14.961,0.605,-47.87,-0.001065,0.04997,749,1.5122
2906,1618.728,2213.544,20.165,23.739,9.795,6.512,9.75,7.106,11.6,0.335,55.733,-0.0005843,0.04979,644,1.3612
2907,908.114,2210.161,9.6545,24.538,4.95,4.253,5.762,5.072,8.007,0.141,-85.123,0.0005926,0.04971,314,0.93561
2908,3555.18,2202.345,3.6914,25.582,4.92,2.351,5.304,2.478,4.589,0.522,9.042,4.608e-05,0.05045,141,0.63674
2909,512.899,2205.216,3.771,25.559,4.105,2.979,4.32,3.012,4.725,0.274,-51.794,0.0005947,0.04956,151,0.68251
2910,2926.654,2210.435,7.0644,24.877,4.961,3.844,5.429,4.193,6.567,0.225,-32.916,0.0008788,0.05028,246,0.8102
2911,3680.334,2217.217,28.197,23.374,9.392,5.835,10.722,6.729,14.711,0.379,-44.967,0.0001787,0.05027,750,1.5689
2912,1461.149,2209.33,4.4479,25.38,4.152,2.888,4.334,3.058,5.525,0.305,88.358,-0.001061,0.04986,150,0.688
2913,2419.447,2232.938,103.13,21.967,12.408,8.264,17.053,10.612,31.927,0.334,-52.084,-0.0001211,0.04976,1827,2.7032
2914,1107.642,2206.035,2.8841,25.85,3.423,2.182,3.825,2.454,3.992,0.363,16.13,0.0001147,0.04973,115,0.57732
2915,3089.235,2211.247,6.5624,24.957,4.339,3.095,4.679,3.435,6.962,0.287,60.118,0.0009435,0.05054,185,0.74339
2916,3022.864,2216.939,19.688,23.764,6.157,3.435,7.746,4.424,13.675,0.442,-46.73,0.000946,0.05045,369,0.97921
2917,224.655,2211.213,4.0962,25.469,3.58,2.645,3.865,2.928,5.345,0.261,37.025,0.0006104,0.04956,134,0.60959
2918,2474.212,2216.206,4.8374,25.288,4.534,3.224,4.805,3.505,5.498,0.289,69.589,-0.000126,0.04975,177,0.61482
2919,3453.077,2228.871,40.861,22.972,10.889,9.533,11.843,9.784,17.439,0.125,89.023,9.43e-05,0.05044,1153,2.0761
2920,3036.283,2221.922,52.265,22.704,5.106,3.76,8.553,5.238,26.061,0.264,-44.16,0.0009463,0.05047,522,1.2881
2921,4068.819,2222.379,23.643,23.566,5.98,5.052,7.494,6.222,14.875,0.155,-20.118,0.001258,0.04997,477,1.3389
2922,1176.552,2223.941,12.701,24.24,9.799,4.178,10.239,4.451,8.91,0.574,-56.324,-0.0001628,0.04984,448,1.352
