NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
2027,3773.3442,3045.5044,30.11624,23.303,2.706,2.608,4.69,7.92,4.456,0.036,35.33,0.001229832,0.0807259,101,0
2028,1168.4821,3023.9983,5.600444,25.1294,1.295,0.771,7.95,10.56,3.717,0.405,24.21,0.002194286,0.0807259,9,0
2029,3087.8989,3021.2349,4.503469,25.3661,1.039,0.653,7.85,10.56,3.239,0.371,-29.05,0.002469972,0.0807259,6,0
2030,2621.4199,3039.4749,19.93663,23.7509,2.414,1.748,7.51,10.56,6.997,0.276,76.48,0.003325189,0.0807259,35,0
2031,2892.261,3025.4438,6.337524,24.9952,1.326,0.79,7.9,10.56,3.695,0.405,-30.97,0.001563491,0.0807259,10,0
2032,1846.0563,3129.7947,910.3972,19.6019,10.077,7.073,3.71,5.28,10.251,0.298,5.87,0.005727094,0.0807259,1665,0.001
2033,2231.7756,3041.1313,16.64021,23.9471,2.231,1.428,7.48,10.56,5.778,0.36,44.49,0.004892773,0.0807259,35,0
2034,2630.6235,3040.7966,13.73917,24.1551,1.975,1.478,7.21,10.56,5.625,0.252,50.67,0.003151221,0.0807259,24,0
2035,2607.2297,3030.6619,6.724558,24.9308,1.455,0.702,8.37,10.56,4.314,0.518,-45.26,0.003501378,0.0807259,7,0
2036,4173.1782,3052.1401,28.1218,23.3774,2.745,2.677,6.13,6.6,5.582,0.025,13,0.002777546,0.0807259,85,0
2037,1114.6305,3038.958,5.539624,25.1413,1.617,0.717,7.49,3.5,3.452,0.556,70.04,0.001057798,0.0807259,9,0.003
2038,51.5754,3046.1296,18.38392,23.8389,1.993,1.778,7.04,10.56,5.355,0.108,81.91,0.002297597,0.0807259,42,0
2039,3464.3655,3073.1633,59.65349,22.5609,3.856,3.66,5.41,7.92,7.149,0.051,59.59,0.004216497,0.0807259,187,0
2040,1004.7086,3033.1365,5.560348,25.1372,1.098,0.517,8.59,10.56,4.085,0.529,-35.21,0.001217077,0.0807259,5,0.001
2041,394.9108,3072.9368,52.94365,22.6905,3.517,3.046,4.08,5.94,4.748,0.134,-39.42,0.002411841,0.0807259,171,0
2042,2398.8899,3068.0383,38.04351,23.0493,3.474,2.937,5.33,6.6,5.64,0.155,11.96,0.004359083,0.0807259,133,0
2043,278.3196,3041.9673,4.116353,25.4637,1.248,0.603,8.19,7.26,2.992,0.516,44.42,0.001989559,0.0807259,7,0
2044,1244.9371,3055.7893,23.52893,23.571,2.775,1.781,7.69,10.56,7.306,0.358,9.62,0.003085216,0.0807259,36,0
