NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
4728,538.4578,3238.3293,5.414184,25.1662,1.321,0.908,7.84,10.56,3.774,0.313,-48.04,0.001266671,0.0753541,12,0
4729,2510.3848,3137.282,14.51547,24.0954,2.268,1.494,7.21,10.56,5.544,0.341,-58.9,0.0004812698,0.0753541,32,0
4730,4190.4878,3132.3955,8.810666,24.6375,1.757,1.51,6.26,9.24,3.728,0.14,67.86,0.001797874,0.0753541,28,0
4731,1192.5471,3234.4548,8.289784,24.7036,1.705,1.065,7.41,10.56,4.194,0.376,-2.8,6.034724e-05,0.0753541,13,0
4732,2730.1638,3284.4028,14.96079,24.0626,1.959,1.382,7.77,10.56,6.13,0.295,-59.59,0.0007806413,0.0753541,31,0
4733,1456.2598,3197.2817,4.884513,25.2779,1.315,1.235,7.01,6.6,2.926,0.061,42.93,0.0008658933,0.0753541,13,0
4734,1669.5653,3209.3494,4.284584,25.4202,1.314,0.64,8.14,10.56,3.264,0.513,49.37,4.044704e-05,0.0753541,9,0
4735,2541.7148,3256.73,22.24233,23.632,2.757,2.366,6.2,10.56,5.488,0.142,-48.22,-0.000188913,0.0753541,77,0
4736,2283.1621,3219.4448,7.990259,24.7436,1.423,1.019,7.75,10.56,4.372,0.284,-41.98,-0.0004771229,0.0753541,13,0.003
4737,2379.6714,3256.1943,7.204588,24.856,2.166,1.256,5.94,8.58,3.715,0.42,-71.87,-7.642782e-05,0.0753541,22,0
4738,1712.7611,3232.522,2.531819,25.9914,1.163,0.532,7.58,6.6,2.183,0.542,-69.71,4.044704e-05,0.0753541,7,0
4739,925.7375,3241.7932,38.1455,23.0464,3.367,2.82,4.24,6.6,4.696,0.162,-88.42,0.0004227584,0.0753541,149,0
4740,4062.7371,3243.9016,10.32147,24.4656,2.123,1.305,7.39,10.56,5.078,0.385,-13.07,0.0008307539,0.0753541,17,0
4741,3082.3164,3135.6938,9.561745,24.5487,1.819,1.565,6.75,10.56,4.066,0.14,-70.58,2.992244e-05,0.0753541,28,0
4742,3523.5806,3247.5938,10.61231,24.4355,2.146,1.777,3.5,7.92,3.251,0.172,87.91,0.001577711,0.0753541,46,0
4743,4145.1162,3270.9751,12.78581,24.2332,1.956,1.857,5.99,7.26,4.016,0.051,-78.37,0.0006986375,0.0753541,43,0
4744,3332.5474,3130.1604,3.722586,25.5729,1.465,0.843,6.11,7.92,2.668,0.424,44.41,5.300338e-05,0.0753541,13,0
4745,1745.881,3197.1128,4.753441,25.3075,1.424,1.019,6.58,7.92,2.611,0.284,-54.07,-0.0001530537,0.0753541,16,0
