ID,NDET,NMATCH,SKYMEAN,SKYSTD,LUMFRAC25ALL,LUMFRAC50ALL,LUMFRAC75ALL,LUMFRAC25BIG,LUMFRAC50BIG,LUMFRAC75BIG
denlo1a,2748,2170,0.00680356398329974,0.00153886384919382,0.818616697014515,0.919964743654001,1.02196512485528,0.948218647876301,0.969824847330825,0.977747089190226
denlo1b,2560,2074,0.00174307026585955,0.00137186174659612,0.820396371833003,0.913600838394434,0.988181121367296,0.948885761957221,0.968472871682211,0.980518319588535
denlo4a,2808,1805,0.00819979772880557,0.00279797098911794,0.717430562188452,0.790182428363691,0.891629200286418,0.776658770036799,0.795486855137468,0.830967931534134
denlo4b,2640,1778,0.00281333296131935,0.00274790114428267,0.71423705272215,0.781440738773563,0.860195202879487,0.776003208009755,0.79777034669396,0.82904258458692
denhi1a,4870,3971,0.0101373158462946,0.00160115530609311,0.810279931583517,0.916320648022174,1.0293443322961,0.95930060192268,0.971363331555737,0.982018152100027
denhi1b,4711,3990,0.00295574392647341,0.00152127520294141,0.808044746922542,0.900682973808255,0.991767573343332,0.963129648389057,0.973360088305021,0.979214158685158
denhi4a,4767,3293,0.0124402675844937,0.00331657268801526,0.734819896787674,0.818194385028711,0.951227616007597,0.787268840490865,0.813519979501079,0.843752112682815
denhi4b,4606,3263,0.00484952310493254,0.00337789822878356,0.726144846039034,0.798741315368539,0.912094843877965,0.788257027612935,0.811553850239014,0.846582556960305
