X_INPUT,Y_INPUT,MAG_INPUT,RAD_INPUT,ELLIP_INPUT,THETA_INPUT,A35_INPUT,B35_INPUT,AREA35_INPUT,X_OUTPUT,Y_OUTPUT,MAG_OUTPUT,XX_OUTPUT,YY_OUTPUT,XY_OUTPUT,AREA_OUTPUT,Separation
2040.6,2568.6,21.4933590256555,4.591,0.0600000000000001,45.1,128.607464206861,120.89101635445,48843.8711255073,2039.56150854624,2567.79214489553,21.9717552904626,13.4841317736176,13.0656530595799,-0.726909593795947,1021,0.9923205142338178
1606.4,2102.0,21.7212126260515,5.009,0.01,-25.5,125.117115783683,123.865944625846,48687.6167159285,1605.48701823638,2101.04918197451,22.1807116757356,15.710517502017,13.928404898239,-0.0243983320866038,898,0.9560663756066891
3260.2,117.3,21.7406581874751,5.974,0.29,-16.5,161.452151821139,114.631027793009,58142.7938809414,3259.4335640554,115.742871205817,22.0984388962385,17.6589375459861,14.6407928606522,-1.93630629481086,906,0.795304026250742
1675.5,1334.4,21.6894673370465,4.684,0.32,-6.6,146.637293446269,99.7133595434631,45935.4163930858,1674.64752887013,1333.50007348088,22.1207356453292,17.2802599159882,11.3133609988243,-0.642455816598863,1031,0.897459839375561
2633.5,2238.6,21.559791757707,7.209,0.34,69.3,192.166506357841,126.829894196175,76568.3339641578,2632.25066016273,2237.82635919084,22.0253853058482,19.6630503925496,23.0880687944243,1.43955987056177,1094,0.9764682575263969
4031.0,3762.0,22.0259340202772,5.025,0.32,34.7,141.54632489839,96.2515009309052,42801.2035254762,4030.06592099185,3761.06954441279,22.508083060989,16.7218884285624,13.3944793695951,2.29362373165602,776,0.9997003738954544
2721.1,3884.8,21.8650479053984,6.728,0.12,16.3,150.014686900259,132.012924472228,62215.7161655174,2719.62211673397,3883.3356097571,22.2225817542397,28.3618656978978,23.2648722780091,8.685225343391,981,0.8273343872001447
3328.3,2727.7,22.2394006896392,4.622,0.0,-73.7,106.612806959594,106.612806959594,35708.2550720426,3327.06223014354,2726.36150636959,22.5721786245687,15.5463115002834,15.0279960120402,0.573401316405567,747,0.7588872111787086
952.3,875.6,22.1562011326326,5.787,0.09,-9.6,127.917870000375,116.405261700341,46779.298349993,953.177513947072,874.397467401308,22.1941420157817,32.4142077319383,14.9227258634149,-1.62188796652738,1013,0.3072477271941812
2815.2,643.2,21.9847567172854,5.536,0.31,-14.7,149.156402568849,102.917917772506,48226.1690293843,2813.39461219172,643.002353947477,22.209031666772,22.8686104709456,22.4264030964897,-8.08181434658857,937,0.5771739050774264
1293.1,2717.3,22.24141479174,4.546,0.13,84.7,113.261373248833,98.5373947264845,35061.6839988436,1291.58906134079,2716.64101151784,22.3991769589612,14.3865995035365,13.6989721636705,-0.984377182321718,806,0.45633681303046464
