X_INPUT,Y_INPUT,MAG_INPUT,RAD_INPUT,ELLIP_INPUT,THETA_INPUT,A35_INPUT,B35_INPUT,AREA35_INPUT,X_OUTPUT,Y_OUTPUT,MAG_OUTPUT,XX_OUTPUT,YY_OUTPUT,XY_OUTPUT,AREA_OUTPUT,Separation
1013.3,1812.9,20.1510736677292,7.563,0.15,-20.4,235.157320908361,199.883722772107,147667.800406106,1011.86455871402,1812.05654113332,20.5593152597933,32.6365740917101,19.8565609402018,-4.59648500601156,3400,0.8817718624380592
2335.6,2651.0,21.1284803309884,6.939,0.2,-64.1,188.086135220762,150.46890817661,88910.5762599073,2334.56040900799,2651.26431012461,21.4285550454515,16.0289753982029,29.8027321853108,-2.15556514412558,1421,0.6373474955878617
519.0,2813.2,21.2321616010427,6.991,0.21,82.2,185.789709239137,146.773870298918,85668.3247060503,518.508679386474,2810.22434052941,21.3138492022433,21.3400760795973,99.0321248523949,-16.91405882254,1743,0.6249141080122462
1047.7,2063.2,21.4776778555621,6.41,0.42,3.3,196.348243241587,113.88198108012,70247.667108405,1046.16921645797,2061.67065137848,21.868500771875,24.503815092189,16.8621143756006,3.40465809144593,1194,0.8934464016148554
1966.5,3436.2,21.5058616912583,4.608,0.33,34.2,152.237208876356,101.998929947158,48782.7525236352,1965.47791099473,3435.19010125516,21.9736495357332,14.5089989050983,13.413610897058,2.07204760483702,1362,0.9787136360106665
900.2,2586.7,21.3332400301331,7.507,0.14,43.2,180.77732152121,155.468496508241,88295.0219254631,899.252020351882,2586.36111907121,21.6914503373043,21.4594583338389,25.2688931442123,5.3221295511584,1383,0.7441762739093144
3564.5,452.7,21.4771054802095,5.454,0.09,66.8,143.915811177895,130.963388171884,59211.8029047946,3563.12073111372,451.936997822564,21.8984981383865,17.76575309358,16.5316595806472,-1.21595961493016,1561,0.8998166668407934
3315.8,2925.4,22.1801800861727,4.957,0.3,7.8,133.905920610681,93.734144427477,39431.8789551157,3312.40563837973,2926.29021076707,21.9385793698332,52.3345371336619,36.2815178690995,-27.3118311145945,3508,0.8520976937976817
2047.8,1401.8,21.7701411199831,5.987,0.37,-61.1,170.48148291664,107.403334237483,57523.4401624125,2046.40435449763,1400.1786622575,22.0907121198348,18.8164354278324,26.4543177065145,2.50979510863861,1049,0.7708030531898697
1055.4,73.6,22.0229272725959,4.532,0.0600000000000001,69.1,114.078641106191,107.233922639819,38431.4176411524,1054.33533090454,71.9695311273795,22.2661959936182,12.9790608822985,17.9615884275279,-0.81106611314805,948,0.6232162738822768
634.3,2002.9,21.7818307607591,7.044,0.47,30.5,201.634606982006,106.866341700463,67694.8902426987,634.391034760566,2002.76792676946,22.0263148423818,43.5144977229773,28.2203514173358,20.2310561353983,1077,0.49001983448459485
3801.4,3962.7,21.8153968630395,7.091,0.47,-20.6,200.797958519252,106.422918015203,67134.2789044759,3800.06138443921,3961.80580503369,22.1439716023586,49.3589740026579,14.1501072931291,-8.09684003190599,1031,0.7317721893886585
2305.2,468.2,21.8232044169434,5.511,0.0,77.9,128.074288872613,128.074288872613,51531.6180307212,2304.1718987499,466.893648025247,22.2700786742961,14.2874289088625,19.3946382235885,-0.59304832889478,885,0.9535856405426972
586.8,1212.8,21.7728322008194,4.653,0.0,-18.0,118.364669246524,118.364669246524,44014.3254543767,585.766494678708,1212.04971754405,22.2411897941672,13.3762723151897,14.9828939922762,0.304037290244301,915,0.9709168569499717
2799.7,3028.8,21.7923221077774,4.702,0.0,-58.9,118.5341590793,118.5341590793,44140.4665028976,2798.21713383233,3026.82037483883,21.9429557564448,17.6013750037419,34.5158392788191,8.52020194350052,1047,0.5792031069471689
4011.7,3343.7,22.0921976079631,4.764,0.18,-76.4,123.533560931262,101.297519963635,39312.7700324962,4010.52334411372,3342.30720484768,22.4547654428223,12.3788466906896,24.6921596618005,1.588932967988,818,0.8116573163671135
1284.3,3636.5,21.8307148914959,7.2,0.28,74.9,173.024069450595,124.577330004429,67716.6419713723,1281.95430971557,3636.68999565144,21.9855425892441,22.3219116485177,23.7590814477538,-6.74125803064243,1039,0.5634093336371868
1906.7,3341.2,22.2263550474789,5.484,0.42,23.0,153.43179242573,88.9904396069235,42895.1887776437,1909.50370215852,3339.55029872626,21.976268398442,170.214091914856,20.9953463717701,-24.5312448155981,1145,0.820651107087221
3364.1,3765.2,22.1487956998479,4.923,0.28,4.3,132.470993945368,95.3791156406651,39693.9171510801,3363.67983595288,3763.96333802136,22.4984807482645,26.0053047896938,14.9549855027154,-4.41374794510901,972,0.7465599853182215
3181.6,1359.0,21.9583449353365,5.89,0.09,-51.5,134.914006747909,122.771746140597,52036.1726299049,3180.93176348904,1358.21094941272,22.3619211286408,18.686262342172,15.9970342191787,0.052304813309372,1182,0.8332261582198786
830.5,29.6,22.5308586604423,1.73,0.04,33.9,59.8392275566889,57.4456584544213,10799.2367739818,829.42020941353,28.4796522990757,22.8592196521612,8.38167394205949,7.89720415408103,0.270105756913189,697,0.726724751872823
179.9,10.7,22.6166654415552,2.589,0.13,72.0,77.3177128766845,67.2664102027155,16339.0620776882,178.899121470468,9.87179621619586,23.0157221732902,9.67205739527253,9.59815513076657,0.180059027640293,511,0.8393400817078818
2262.7,102.4,22.8259773229792,1.795,0.14,51.7,60.8332171729884,52.31656676877,9998.38586902111,2261.6508968595,101.43257535792,23.1665383176697,7.67272126402905,8.21867509787533,0.371691415650675,693,0.7385013866262656
