X_INPUT,Y_INPUT,MAG_INPUT,RAD_INPUT,ELLIP_INPUT,THETA_INPUT,A35_INPUT,B35_INPUT,AREA35_INPUT,X_OUTPUT,Y_OUTPUT,MAG_OUTPUT,XX_OUTPUT,YY_OUTPUT,XY_OUTPUT,AREA_OUTPUT,Separation
1013.3,1812.9,20.1510736677292,7.563,0.15,-20.4,235.157320908361,199.883722772107,147667.800406106,1011.8937129319,1812.08553490252,20.5649221423801,32.028517380255,19.1463050181587,-4.34797787178409,2916,0.8892256889310888
2335.6,2651.0,21.1284803309884,6.939,0.2,-64.1,188.086135220762,150.46890817661,88910.5762599073,2334.48984113012,2651.19573765707,21.466500072082,14.9190331178901,28.079371322625,-2.04716885348808,1281,0.7126490671040734
519.0,2813.2,21.2321616010427,6.991,0.21,82.2,185.789709239137,146.773870298918,85668.3247060503,518.491423532473,2810.0796180248,21.3229017827645,20.7133701265683,99.627210269825,-16.9330096861866,1364,0.6578299789443642
1047.7,2063.2,21.4776778555621,6.41,0.42,3.3,196.348243241587,113.88198108012,70247.667108405,1046.25363849662,2061.66993776431,21.8837343945217,23.0524319854566,18.0847829373074,3.56345097303424,1091,0.9147885584137421
3140.9,3614.2,21.6721817817525,6.682,0.38,-31.8,185.930484417747,115.276900339003,67335.2944803968,3139.400673119,3613.04980838278,22.1140483265485,27.1390761488878,15.4655664290554,-0.690870179164348,1045,0.9611476690841267
900.2,2586.7,21.3332400301331,7.507,0.14,43.2,180.77732152121,155.468496508241,88295.0219254631,899.263021397527,2586.36307175584,21.7241049222966,20.1469957605405,23.6150979875096,4.03598864253753,1263,0.8066963718932149
3564.5,452.7,21.4771054802095,5.454,0.09,66.8,143.915811177895,130.963388171884,59211.8029047946,3563.21496347649,451.868308258903,21.9069476113455,16.7029811111165,15.9687391426173,-1.50005459479985,1416,0.9125672817724849
2047.8,1401.8,21.7701411199831,5.987,0.37,-61.1,170.48148291664,107.403334237483,57523.4401624125,2046.31843930469,1400.23519951289,22.1228750392429,18.4185720263152,25.7535347734373,3.58728408373672,912,0.8267053148241594
1055.4,73.6,22.0229272725959,4.532,0.0600000000000001,69.1,114.078641106191,107.233922639819,38431.4176411524,1054.3747729443,71.9050931841632,22.325594313051,11.7167432568449,16.3155661090017,-0.478181454430422,855,0.7234522307923894
634.3,2002.9,21.7818307607591,7.044,0.47,30.5,201.634606982006,106.866341700463,67694.8902426987,634.392907737626,2002.85497359597,22.0205766832172,42.8231183895797,28.4644129595209,19.8987223749691,1010,0.47793829063438154
2313.8,2183.7,21.8260399891801,4.724,0.11,74.8,125.05120926711,111.295576247728,43723.5756724888,2312.57374562742,2182.56572890802,22.229331938071,13.9634212924102,16.2774947390079,1.2765731645751,887,0.8730342327287179
1325.1,1934.7,21.8129716019405,5.458,0.15,10.5,138.522174730629,117.743848521034,51239.797022421,1324.05145198921,1933.64198219287,22.251464354793,16.7921501119744,16.9903842434357,2.19072989812767,1010,0.9262027752894666
3801.4,3962.7,21.8153968630395,7.091,0.47,-20.6,200.797958519252,106.422918015203,67134.2789044759,3800.25636147156,3961.83618569104,22.1639957050995,46.0747188695992,13.8469340943963,-7.66939698699569,950,0.7538140832011094
2305.2,468.2,21.8232044169434,5.511,0.0,77.9,128.074288872613,128.074288872613,51531.6180307212,2304.22687259718,466.60913970521,22.2689073626918,13.8791266926103,20.8318828757416,-0.709671401010665,826,0.9662891661290969
586.8,1212.8,21.7728322008194,4.653,0.0,-18.0,118.364669246524,118.364669246524,44014.3254543767,585.789335633507,1211.99673335813,22.2434802804325,13.6805916441307,14.6358210148134,0.139446095827676,917,0.976067518486455
2799.7,3028.8,21.7923221077774,4.702,0.0,-58.9,118.5341590793,118.5341590793,44140.4665028976,2798.45908100478,3027.14018725309,22.0368629794457,15.9099879060454,26.7842253703622,5.5672600064579,984,0.641090415198775
