X_INPUT,Y_INPUT,MAG_INPUT,RAD_INPUT,ELLIP_INPUT,THETA_INPUT,A35_INPUT,B35_INPUT,AREA35_INPUT,X_OUTPUT,Y_OUTPUT,MAG_OUTPUT,RAD_OUTPUT,ELLIP_OUTPUT,THETA_OUTPUT,A_OUTPUT,B_OUTPUT,AREA_OUTPUT,Separation
527.0,2786.5,16.8501072258363,11.202,0.44,-38.8,692.39215698924,387.739607913975,843416.667613984,526.9918,2786.5813,17.0130061027673,10.636,0.41,-37.01,18.785,11.076,9530,0.32620737824506985
387.3,454.0,17.3023250644057,9.987,0.45,-40.8,599.922492339904,329.957370786947,621874.647443819,387.3896,453.8944,17.4157449269963,10.392,0.379,-37.53,17.811,11.053,7494,0.22852467968743037
2460.5,1071.5,17.6005287295858,11.058,0.18,-1.7,493.347117004487,404.54463594368,627001.982989642,2460.3145,1071.5869,17.7858146833181,9.968,0.165,-1.14,13.394,11.19,5788,0.372829737282253
1471.4,1174.9,17.9092020103708,7.92,0.17,39.7,379.894927282921,315.312789644825,376317.967153342,1471.326,1175.1073,18.0738008524181,8.042,0.139,41.53,10.774,9.28,4091,0.3321277261978651
4049.5,1094.9,18.0295864135256,8.682,0.35,-52.0,443.088660400063,288.007629260041,400907.795116821,4049.5063,1095.0691,18.2109792830106,8.514,0.292,-49.27,12.219,8.646,3981,0.3643604563484014
2089.3,724.9,17.8812965684037,11.142,0.49,-49.4,595.376522280483,303.642026363046,567941.309777123,2089.1887,724.8925,18.0851052186729,10.191,0.434,-49.08,15.658,8.86,4939,0.40822796429382563
2043.1,360.7,18.3199918481322,7.34,0.0600000000000001,17.1,315.90907452977,296.954530057984,294714.7884495,2043.1456,360.894,18.4955184812445,7.547,0.053,16.99,9.247,8.755,3045,0.3533085192379813
1437.2,4063.5,18.4899569250099,10.788,0.14,17.6,399.485934914333,343.557904026326,431172.75474102,1437.1116,4063.5081,18.7358306745714,9.091,0.132,28.35,10.546,9.151,3058,0.49206754056388796
3041.3,2890.2,18.4687059284447,8.564,0.01,-18.4,327.439523003788,324.16512777375,333462.702290722,3041.2656,2890.1199,18.6766151521287,8.07,0.062,-63.06,9.636,9.04,2961,0.416183586469536
374.0,883.0,18.7329820712831,6.683,0.14,-18.6,288.988716731196,248.530296388828,225636.885750891,373.9749,883.1473,18.916044017515,7.065,0.118,-19.28,8.474,7.476,2218,0.36734152587590985
2400.2,2588.1,19.158038031823,6.425,0.32,-58.7,292.681562308954,199.023462370089,182999.336278803,2400.0439,2588.4104,19.3340230372447,7.005,0.212,-65.28,8.603,6.776,1784,0.35875962571660786
854.5,2942.4,18.8675993758472,9.692,0.28,66.0,381.07900661849,274.376884765313,328482.636650088,854.4184,2942.5122,19.1102850052146,8.542,0.243,65.4,10.054,7.616,2320,0.4861646138395679
200.8,395.8,19.163435126387,8.731,0.17,88.1,315.344395430573,261.735848207375,259297.421782893,200.386,395.6876,19.3923147653237,8.037,0.145,68.28,8.804,7.523,1888,0.4657303277585687
3502.9,419.1,19.0167379683597,7.838,0.11,87.6,294.879310298431,262.442586165604,243124.364528113,3502.655,419.1788,19.2139279436453,7.662,0.114,70.52,8.657,7.674,2044,0.3977222282654506
3395.6,774.1,19.2144713590003,8.412,0.15,70.6,302.024882640491,256.721150244417,243587.07862794,3395.4822,774.2695,19.4332695911624,7.875,0.103,71.03,8.303,7.451,1805,0.43954089793959084
1148.4,4046.5,19.0248973621797,10.065,0.19,69.9,355.583219901485,288.022408120203,321749.149896107,1148.3533,4046.6218,19.2668293648897,8.775,0.142,71.96,9.454,8.11,2169,0.4845669326066936
2200.0,12.5,19.130071263245,10.172,0.38,-61.7,400.208394034205,248.129204301207,311970.801651552,2199.928,14.8197,19.5013691076213,8.07,0.208,-44.37,9.236,7.316,1699,0.8757260076953013
1783.4,3041.8,19.7152297368924,7.477,0.14,-5.0,254.038102866705,218.472768465367,174359.672878439,1783.4158,3041.7842,19.9552805881282,7.151,0.068,-2.87,7.034,6.556,1233,0.48012253320867293
3927.8,3879.3,19.6634651170865,7.021,0.25,-8.0,265.338810240242,199.004107680182,165887.129042206,3927.9358,3878.9854,19.8153554553872,7.337,0.134,-22.42,7.618,6.6,1369,0.31141610444008816
342.2,2519.4,19.664671706824,9.44,0.42,77.1,355.699898535417,206.305941150542,230539.501032432,342.1203,2519.5281,19.924990003814,8.304,0.357,75.97,9.166,5.893,1361,0.5215112750380453
2266.4,3089.2,19.6086701443024,9.051,0.27,39.7,313.397009722537,228.779817097452,225248.770695774,2265.9199,3089.6711,19.8421119057492,8.24,0.145,18.3,8.267,7.065,1430,0.48587607749250544
1705.5,442.3,19.3281798107021,6.879,0.02,13.4,245.271899915608,240.366461917296,185213.030915437,1705.321,443.2661,19.4828469496558,7.458,0.101,84.69,8.047,7.234,1664,0.36647543894712414
