X_INPUT,Y_INPUT,MAG_INPUT,RAD_INPUT,ELLIP_INPUT,THETA_INPUT,A35_INPUT,B35_INPUT,AREA35_INPUT,X_OUTPUT,Y_OUTPUT,MAG_OUTPUT,RAD_OUTPUT,ELLIP_OUTPUT,THETA_OUTPUT,A_OUTPUT,B_OUTPUT,AREA_OUTPUT,Separation
527.0,2786.5,16.8501072258363,11.202,0.44,-38.8,692.39215698924,387.739607913975,843416.667613984,527.1276,2786.4182,17.0078581553634,10.677,0.408,-37.29,18.909,11.203,9616,0.31695479656672965
387.3,454.0,17.3023250644057,9.987,0.45,-40.8,599.922492339904,329.957370786947,621874.647443819,387.2329,454.0103,17.4202590470048,10.329,0.384,-37.07,17.762,10.937,7362,0.23625827284003734
2460.5,1071.5,17.6005287295858,11.058,0.18,-1.7,493.347117004487,404.54463594368,627001.982989642,2460.394,1071.5312,17.7911151755285,9.892,0.168,-0.5,13.254,11.025,5665,0.3818129792297264
1471.4,1174.9,17.9092020103708,7.92,0.17,39.7,379.894927282921,315.312789644825,376317.967153342,1471.2804,1175.0767,18.0789426921055,8.022,0.156,39.91,10.791,9.109,3977,0.3421528410919402
4049.5,1094.9,18.0295864135256,8.682,0.35,-52.0,443.088660400063,288.007629260041,400907.795116821,4049.6125,1094.9399,18.2072010182432,8.551,0.294,-50.13,12.406,8.755,4112,0.3560303971996131
2089.3,724.9,17.8812965684037,11.142,0.49,-49.4,595.376522280483,303.642026363046,567941.309777123,2089.1843,724.9123,18.0916097031038,10.136,0.446,-49.92,15.786,8.746,4932,0.4212699820286548
2043.1,360.7,18.3199918481322,7.34,0.0600000000000001,17.1,315.90907452977,296.954530057984,294714.7884495,2043.0767,360.8182,18.4934031158605,7.577,0.06,5.65,9.383,8.817,3106,0.3476582738737046
1437.2,4063.5,18.4899569250099,10.788,0.14,17.6,399.485934914333,343.557904026326,431172.75474102,1437.1788,4063.5713,18.7294942124649,9.102,0.133,25.86,10.569,9.164,3061,0.4793054253897678
3041.3,2890.2,18.4687059284447,8.564,0.01,-18.4,327.439523003788,324.16512777375,333462.702290722,3041.1536,2890.3279,18.6753814980385,8.074,0.03,-29.56,9.324,9.04,2891,0.41517693907875125
374.0,883.0,18.7329820712831,6.683,0.14,-18.6,288.988716731196,248.530296388828,225636.885750891,373.8064,883.0656,18.9215809214957,7.027,0.102,-9.84,8.443,7.582,2245,0.3794067448083371
2400.2,2588.1,19.158038031823,6.425,0.32,-58.7,292.681562308954,199.023462370089,182999.336278803,2399.9792,2588.3743,19.3075110070793,7.205,0.221,-71.36,8.79,6.85,1822,0.3071244072618813
854.5,2942.4,18.8675993758472,9.692,0.28,66.0,381.07900661849,274.376884765313,328482.636650088,854.4817,2942.5835,19.1019613380073,8.62,0.257,66.24,10.325,7.669,2368,0.47017426216813735
200.8,395.8,19.163435126387,8.731,0.17,88.1,315.344395430573,261.735848207375,259297.421782893,200.4171,395.9041,19.3724690812958,8.19,0.151,71.56,8.983,7.626,1917,0.4255337133144597
